df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_3576,tm_10782,H. Kuruçay,1997-08-31,Hasan Kurucay,1997-08-31,Turkey,Turkey,Eintracht Braunschweig,Eintracht Braunschweig,0.7307692307692308,
eafc_1450,tm_3788,G. Nauber,1992-04-13,Gerrit Nauber,1992-04-13,Germany,Germany,Go Ahead Eagles,Go Ahead Eagles,0.7307692307692308,
eafc_9466,tm_3709,S. Seymor,2002-01-04,Serano Seymor,2002-01-04,Netherlands,Netherlands,Excelsior,Excelsior Rotterdam,0.7307692307692308,
eafc_2713,tm_2556,T. Al Absi,1993-02-22,Talal Al-Absi,1993-02-22,Saudi Arabia,Saudi Arabia,Al Hazem,Al-Hazem SC,0.7307692307692308,
eafc_3534,tm_7768,E. Skhiri,1995-05-10,Ellyes Skhiri,1995-05-10,Tunisia,Tunisia,Eintracht Frankfurt,Eintracht Frankfurt,0.7307692307692308,
eafc_8798,tm_9758,S. Edozie,2003-01-28,Samuel Edozie,2003-01-28,England,England,Southampton,Southampton FC,0.7307692307692308,
eafc_2406,tm_3591,J. Brenet,1994-03-20,Joshua Brenet,1994-03-20,Netherlands,Netherlands,FC Twente,Twente Enschede FC,0.7307692307692308,
eafc_2803,tm_10120,A. Hughes,1992-06-05,Andrew Hughes,1992-06-05,Wales,Wales,Preston North End,Preston North End,0.7307692307692308,
eafc_10883,tm_8426,A. Courel,2004-04-20,Arsène Courel,2004-04-20,France,France,Quevilly Rouen,Quevilly - Rouen Métropole,0.7307692307692308,
eafc_8310,tm_8601,N. Chadli,2001-07-28,Nassim Chadli,2001-07-28,Morocco,Morocco,Concarneau,Le Havre AC,0.7307692307692308,
eafc_7094,tm_8241,D. Meddah,2002-10-06,Daylam Meddah,2002-10-06,France,France,Caen,SM Caen,0.7307692307692308,
eafc_7959,tm_3513,D. Rensch,2003-01-18,Devyne Rensch,2003-01-18,Netherlands,Netherlands,Ajax,Ajax Amsterdam,0.7307692307692308,
eafc_6259,tm_7834,M. Bülter,1993-03-29,Marius Bülter,1993-03-29,Germany,Germany,TSG Hoffenheim,TSG 1899 Hoffenheim,0.7307692307692308,
eafc_3771,tm_8033,M. Mehlem,1997-09-11,Marvin Mehlem,1997-09-11,Germany,Germany,Darmstadt 98,SV Darmstadt 98,0.7307692307692308,
eafc_5450,tm_3572,V. Jensen,2000-02-08,Victor Jensen,2000-02-08,Denmark,Denmark,FC Utrecht,FC Utrecht,0.7307692307692308,
eafc_4573,tm_1463,K. Jóźwiak,1998-04-22,Kamil Józwiak,1998-04-22,Poland,Poland,Charlotte,Charlotte FC,0.7307692307692308,
eafc_1592,tm_7198,C. Wilson,1992-02-27,Callum Wilson,1992-02-27,England,England,Newcastle United,Newcastle United,0.7307692307692308,
eafc_3638,tm_1272,M. Araujo,1994-10-24,Miguel Araujo,1994-10-24,Peru,Peru,Portland Timbers,Portland Timbers,0.7307692307692308,
eafc_2530,tm_4582,M. Fofana,1991-11-23,Moryké Fofana,1991-11-23,Côte d'Ivoire,Cote d'Ivoire,Samsunspor,Samsunspor,0.7307692307692308,
eafc_5902,tm_10323,M. Miller,1995-12-02,Mickel Miller,1995-12-02,England,England,Plymouth Argyle,Plymouth Argyle,0.7307692307692308,
eafc_7918,tm_4205,B. Popovic,2000-02-26,Boris Popović,2000-02-26,Serbia,Serbia,Cercle Brugge,Cercle Brugge,0.7307692307692308,
eafc_7498,tm_4163,Y. Matsuo,1997-07-23,Yusuke Matsuo,1997-07-23,Japan,Japan,Westerlo,,0.7307692307692308,
eafc_10316,tm_4663,N. Rak,2003-07-26,Niko Rak,2003-07-26,Croatia,Croatia,Konyaspor,Konyaspor,0.7375,
eafc_5649,tm_6161,N. González,1998-04-06,Nicolás González,1998-04-06,Argentina,Argentina,Fiorentina,ACF Fiorentina,0.7375,
eafc_9655,tm_5032,O. Diomande,2003-12-04,Ousmane Diomande,2003-12-04,Côte d'Ivoire,Cote d'Ivoire,Sporting CP,Sporting CP,0.7375,
eafc_8282,tm_3437,F. Al Ghamdi,2001-08-13,Faisal Al-Ghamdi,2001-08-13,Saudi Arabia,Saudi Arabia,Al Ittihad,Al-Ittihad Club,0.7375,
eafc_3791,tm_8127,N. Lemaître,1997-01-12,Nicolas Lemaître,1997-01-12,France,France,Troyes,ESTAC Troyes,0.7375,
eafc_11085,tm_8702,D. Ghilardi,2003-01-06,Daniele Ghilardi,2003-01-06,Italy,Italy,Sampdoria,Hellas Verona,0.7375,
eafc_6680,tm_4261,J. Král,1999-04-05,Jan Kral,1999-04-05,Czech Republic,Czech Republic,AS Eupen,KAS Eupen,0.7375,
eafc_2703,tm_4057,L. Depoitre,1988-12-07,Laurent Depoitre,1988-12-07,Belgium,Belgium,Gent,KAA Gent,0.7375,
eafc_1367,tm_6192,Ł. Skorupski,1991-05-05,Lukasz Skorupski,1991-05-05,Poland,Poland,Bologna,Bologna FC 1909,0.7375,
eafc_8145,tm_1509,J. Gal,1993-04-06,Jeff Gal,1993-04-06,United States,United States,Chicago Fire,Chicago Fire FC,0.7375,
eafc_3927,tm_8880,L. Dickmann,1996-09-24,Lorenzo Dickmann,1996-09-24,Italy,Italy,Brescia,,0.7375,
eafc_5900,tm_1552,B. Servania,1999-03-12,Brandon Servania,1999-03-12,United States,United States,Toronto,Toronto FC,0.7375,
eafc_7179,tm_4014,K. Sardella,2002-05-02,Killian Sardella,2002-05-02,Belgium,Belgium,Anderlecht,RSC Anderlecht,0.7375,
eafc_8755,tm_2399,O. Al Othman,2003-04-15,Othman Al-Othman,2003-04-15,Saudi Arabia,Saudi Arabia,Al Fateh,Al-Fateh SC,0.7375,
eafc_5149,tm_1412,K. McIntosh,1994-01-24,Kendall McIntosh,1994-01-24,United States,United States,Sporting Kansas City,Sporting Kansas City,0.7375,
eafc_7557,tm_4000,A. Valencia,2003-07-21,Anthony Valencia,2003-07-21,Ecuador,Ecuador,Antwerp,Royal Antwerp FC,0.7375,
eafc_5509,tm_8625,S. Żurkowski,1997-09-25,Szymon Zurkowski,1997-09-25,Poland,Poland,Spezia,Spezia Calcio,0.7375,
eafc_5053,tm_10361,D. Hadžikadunić,1998-07-09,Dennis Hadzikadunic,1998-07-09,Bosnia and Herzegovina,Bosnia-Herzegovina,Hamburger SV,,0.7421052631578946,
eafc_10197,tm_8861,G. Morachioli,2000-02-27,Gregorio Morachioli,2000-02-27,Italy,Italy,Bari 1908,SSC Bari,0.7421052631578946,
eafc_2740,tm_1357,C. Irwin,1989-04-01,Clint Irwin,1989-04-01,United States,United States,Minnesota United,Minnesota United FC,0.7454545454545454,
eafc_8763,tm_3656,R. Roefs,2003-01-17,Robin Roefs,2003-01-17,Netherlands,Netherlands,NEC,NEC Nijmegen,0.7454545454545454,
eafc_6605,tm_2098,A. Sejdič,1996-11-29,Amar Sejdic,1996-11-29,Germany,United States,Atlanta United,Atlanta United FC,0.7454545454545454,
eafc_1932,tm_4526,E. Özbir,1989-10-25,Ertac Özbir,1989-10-25,Turkey,Turkey,Adana Demirspor,Adana Demirspor,0.7454545454545454,
eafc_10920,tm_2761,J. Busse,2005-09-10,Jonah Busse,2005-09-10,Germany,Germany,DSC Arminia Bielefeld,Arminia Bielefeld,0.7454545454545454,
eafc_5560,tm_4580,C. Holse,1999-06-02,Carlo Holse,1999-06-02,Denmark,Denmark,Samsunspor,Samsunspor,0.7454545454545454,
eafc_6573,tm_7635,A. Hložek,2002-07-25,Adam Hlozek,2002-07-25,Czech Republic,Czech Republic,Bayer 04 Leverkusen,Bayer 04 Leverkusen,0.7454545454545454,
eafc_2793,tm_1290,Y. Chará,1991-04-02,Yimmi Chará,1991-04-02,Colombia,Colombia,Portland Timbers,Portland Timbers,0.7454545454545454,
eafc_6098,tm_10279,B. Diaby,1997-12-17,Bambo Diaby,1997-12-17,Senegal,Spain,Sheffield Wednesday,Sheffield Wednesday,0.7454545454545454,
eafc_9396,tm_3514,A. Gaaei,2002-11-19,Anton Gaaei,2002-11-19,Denmark,Denmark,Ajax,Ajax Amsterdam,0.7454545454545454,
eafc_9351,tm_8787,M. Curto,1999-01-05,Marco Curto,1999-01-05,Italy,Italy,Como,FC Südtirol,0.7454545454545454,
eafc_4541,tm_4186,K. Misao,1996-04-16,Kento Misao,1996-04-16,Japan,Japan,OH Leuven,Oud-Heverlee Leuven,0.7454545454545454,
eafc_11028,tm_5562,E. Soglo,2005-07-11,Emran Soglo,2005-07-11,England,England,Olympique de Marseille,Olympique Marseille,0.7454545454545454,
eafc_2718,tm_10106,J. Allen,1995-01-29,Jamie Allen,1995-01-29,England,England,Coventry City,Coventry City,0.7454545454545454,
eafc_4919,tm_6883,A. Mumin,1998-06-06,Abdul Mumin,1998-06-06,Ghana,Ghana,Rayo Vallecano,Rayo Vallecano,0.7454545454545454,
eafc_8782,tm_10499,J. Urbig,2003-08-08,Jonas Urbig,2003-08-08,Germany,Germany,SpVgg Greuther Fürth,1.FC Köln,0.7454545454545454,
eafc_9890,tm_7672,F. Lange,2004-03-13,Felix Lange,2004-03-13,Germany,Germany,VfL Wolfsburg,VfL Wolfsburg,0.7454545454545454,
eafc_3344,tm_7721,J. Omlin,1994-01-10,Jonas Omlin,1994-01-10,Switzerland,Switzerland,Borussia Mönchengladbach,Borussia Mönchengladbach,0.7454545454545454,
eafc_1582,tm_7654,K. Kampl,1990-10-09,Kevin Kampl,1990-10-09,Slovenia,Slovenia,RB Leipzig,RB Leipzig,0.7454545454545454,
eafc_1407,tm_6788,D. Blind,1990-03-09,Daley Blind,1990-03-09,Netherlands,Netherlands,Girona,Girona FC,0.7454545454545454,
eafc_7464,tm_3389,N. Al Aqidi,2000-05-10,Nawaf Al-Aqidi,2000-05-10,Saudi Arabia,Saudi Arabia,Al Nassr,Al-Nassr FC,0.7499999999999999,
eafc_6795,tm_10631,D. Hanslik,1996-10-06,Daniel Hanslik,1996-10-06,Germany,Germany,Kaiserslautern,1.FC Kaiserslautern,0.7499999999999999,
eafc_4460,tm_1597,A. Tarbell,1993-10-07,Andrew Tarbell,1993-10-07,United States,United States,Houston Dynamo,Houston Dynamo FC,0.7499999999999999,
eafc_3855,tm_4323,A. De Sart,1996-11-12,Alexis De Sart,1996-11-12,Belgium,Belgium,RWDM,RWD Molenbeek,0.7499999999999999,
eafc_11244,tm_8871,S. Cortese,2005-08-17,Simone Cortese,2005-08-17,Italy,Italy,Brescia,Brescia Calcio,0.7499999999999999,
eafc_3664,tm_8872,A. Cistana,1997-04-01,Andrea Cistana,1997-04-01,Italy,Italy,Brescia,Brescia Calcio,0.7499999999999999,
eafc_9446,tm_1875,S. Voelcke,2002-02-23,Sascha Voelcke,2002-02-23,Germany,Germany,Rot-Weiss Essen,Rot-Weiss Essen,0.7499999999999999,
eafc_9538,tm_2539,N. Al Hadhood,2002-05-31,Nasser Hadhood,2002-05-31,Saudi Arabia,Saudi Arabia,Al Raed,Al-Raed SFC,0.7499999999999999,
eafc_1694,tm_7984,M. Riemann,1988-09-09,Manuel Riemann,1988-09-09,Germany,Germany,VfL Bochum 1848,VfL Bochum,0.7499999999999999,
eafc_2593,tm_10742,J. Gondorf,1988-06-26,Jérôme Gondorf,1988-06-26,Germany,Germany,Karlsruher SC,Karlsruher SC,0.7499999999999999,
eafc_7984,tm_10202,H. Roberts,2002-05-10,Haydon Roberts,2002-05-10,England,England,Bristol City,Bristol City,0.7499999999999999,
eafc_4746,tm_1360,B. Dibassy,1989-08-11,Bakaye Dibassy,1989-08-11,Mali,Mali,Minnesota United,Minnesota United FC,0.7499999999999999,
eafc_5441,tm_9768,P. Struijk,1999-08-11,Pascal Struijk,1999-08-11,Netherlands,Netherlands,Leeds United,Leeds United,0.7499999999999999,
eafc_7181,tm_7684,J. Kamiński,2002-06-05,Jakub Kaminski,2002-06-05,Poland,Poland,VfL Wolfsburg,VfL Wolfsburg,0.7499999999999999,
eafc_10256,tm_1361,M. Marqués,2001-09-08,Mikael Marqués,2001-09-08,Sweden,Sweden,Minnesota United,Minnesota United FC,0.7499999999999999,
eafc_2669,tm_4437,A. Masuaku,1993-11-07,Arthur Masuaku,1993-11-07,Congo DR,DR Congo,Beşiktaş,Besiktas JK,0.7499999999999999,
eafc_7768,tm_9108,D. Peeters,1999-01-26,Daouda Peeters,1999-01-26,Belgium,Belgium,Südtirol,,0.7499999999999999,
eafc_1033,tm_1613,H. Herrera,1990-04-19,Héctor Herrera,1990-04-19,Mexico,Mexico,Houston Dynamo,Houston Dynamo FC,0.7499999999999999,
eafc_1852,tm_6449,N. Sansone,1991-09-10,Nicola Sansone,1991-09-10,Italy,Italy,Lecce,US Lecce,0.7499999999999999,
eafc_6858,tm_7746,N. Ngoumou,2000-03-14,Nathan Ngoumou,2000-03-14,France,France,Borussia Mönchengladbach,Borussia Mönchengladbach,0.7499999999999999,
eafc_9157,tm_6382,J. Fazzini,2003-03-16,Jacopo Fazzini,2003-03-16,Italy,Italy,Empoli,FC Empoli,0.7499999999999999,
eafc_10009,tm_5954,H. Idasiak,2002-02-03,Hubert Idasiak,2002-02-03,Poland,Poland,Napoli,SSC Napoli,0.7499999999999999,
eafc_6639,tm_7711,A. Schäfer,1999-04-13,András Schäfer,1999-04-13,Hungary,Hungary,FC Union Berlin,1.FC Union Berlin,0.7499999999999999,
eafc_2245,tm_7663,Y. Poulsen,1994-06-15,Yussuf Poulsen,1994-06-15,Denmark,Denmark,RB Leipzig,RB Leipzig,0.7499999999999999,
eafc_2536,tm_6118,D. Cataldi,1994-08-06,Danilo Cataldi,1994-08-06,Italy,Italy,Lazio,SS Lazio,0.7499999999999999,
eafc_2022,tm_4329,X. Mercier,1989-07-25,Xavier Mercier,1989-07-25,France,France,RWDM,RWD Molenbeek,0.7499999999999999,
eafc_1399,tm_10497,H. Nielsen,1993-07-15,Havard Nielsen,1993-07-15,Norway,Norway,Hannover 96,Hannover 96,0.7499999999999999,
eafc_9354,tm_4220,K. Olaigbe,2003-01-02,Kazeem Olaigbe,2003-01-02,Belgium,Belgium,Cercle Brugge,Cercle Brugge,0.7499999999999999,
eafc_6566,tm_5605,B. Diakité,2001-01-06,Bafodé Diakité,2001-01-06,France,France,Lille,LOSC Lille,0.7499999999999999,
eafc_4817,tm_10486,M. Besuschkow,1997-05-01,Max Besuschkow,1997-05-31,Germany,Germany,Hannover 96,Hannover 96,0.75,
eafc_9790,tm_1393,A. Markanich,1999-12-26,Anthony Markanich,1999-12-26,United States,United States,Saint Louis City,St. Louis CITY SC,0.7529411764705881,
eafc_7532,tm_1566,A. Rodriguez,2002-07-19,Abraham Rodriguez,2002-07-19,United States,United States,Colorado Rapids,Colorado Rapids,0.7529411764705881,
eafc_7977,tm_8396,F. Bianchini,2001-06-25,Florian Bianchini,2001-06-25,France,France,Bastia,SC Bastia,0.7529411764705881,
eafc_10414,tm_3966,Z. El Ouahdi,2001-12-31,Zakaria El Ouahdi,2001-12-31,Morocco,Morocco,Genk,KRC Genk,0.7529411764705881,
eafc_2453,tm_6110,A. Romagnoli,1995-01-12,Alessio Romagnoli,1995-01-12,Italy,Italy,Lazio,SS Lazio,0.7529411764705881,
eafc_3609,tm_9736,K. Iheanacho,1996-10-03,Kelechi Iheanacho,1996-10-03,Nigeria,Nigeria,Leicester City,Leicester City,0.7529411764705881,
eafc_6872,tm_4707,Anderson Oliveira,1997-11-21,Anderson Silva,1997-11-21,Brazil,Brazil,Alanyaspor,Alanyaspor,0.7529411764705881,
eafc_1952,tm_6724,D. Foulquier,1993-03-23,Dimitri Foulquier,1993-03-23,France,Guadeloupe,Valencia,Valencia CF,0.7529411764705881,
eafc_1014,tm_2119,G. Chiellini,1984-08-14,Giorgio Chiellini,1984-08-14,Italy,Italy,Los Angeles FC,Los Angeles FC,0.7529411764705881,
eafc_8812,tm_7412,J. Rak-Sakyi,2002-10-05,Jesurun Rak-Sakyi,2002-10-05,England,England,Crystal Palace,Crystal Palace,0.7529411764705881,
eafc_9144,tm_3523,A. van Axel Dongen,2004-09-29,Amourricho van Axel Dongen,2004-09-29,Netherlands,Netherlands,Ajax,Ajax Amsterdam,0.7576923076923077,
eafc_2941,tm_6671,Abner,1996-05-30,Abner,2000-05-27,Brazil,Brazil,RWDM,Real Betis Balompié,0.76,
eafc_9521,tm_4962,V. Ethemi,1997-10-03,Valon Ethemi,1997-10-03,North Macedonia,North Macedonia,İstanbulspor,Istanbulspor,0.7666666666666666,
eafc_5162,tm_4222,K. Denkey,2000-11-30,Kévin Denkey,2000-11-30,Togo,Togo,Cercle Brugge,Cercle Brugge,0.7666666666666666,
eafc_10579,tm_9142,A. Tessiore,1999-10-01,Andrea Tessiore,1999-10-01,Italy,Italy,Cittadella,AS Cittadella,0.7666666666666666,
eafc_9307,tm_9830,J. Morris,2001-11-23,James Morris,2001-11-23,England,England,Watford,Watford FC,0.7666666666666666,
eafc_1673,tm_9799,G. Hanley,1991-11-20,Grant Hanley,1991-11-20,Scotland,Scotland,Norwich City,Norwich City,0.7666666666666666,
eafc_2691,tm_2585,Ó. Duarte,1989-06-03,Óscar Duarte,1989-06-03,Costa Rica,Costa Rica,Al Wahda,Al-Wehda FC,0.7666666666666666,
eafc_9729,tm_8506,G. Jean,2000-02-19,Gaby Jean,2000-02-19,France,France,Annecy,FC Annecy,0.7666666666666666,
eafc_3628,tm_7847,R. Oxford,1998-12-16,Reece Oxford,1998-12-16,England,England,FC Augsburg,FC Augsburg,0.7666666666666666,
eafc_1259,tm_9995,A. Ramsey,1990-12-26,Aaron Ramsey,1990-12-26,Wales,Wales,Cardiff City,Cardiff City,0.7666666666666666,
eafc_7529,tm_1032,N. Tafari,1997-03-23,Nkosi Tafari,1997-03-23,United States,United States,Dallas,FC Dallas,0.7666666666666666,
eafc_7273,tm_5589,H. Boudaoui,1999-09-23,Hicham Boudaoui,1999-09-23,Algeria,Algeria,Nice,OGC Nice,0.7666666666666666,
eafc_1426,tm_8638,L. Chichizola,1990-03-27,Leandro Chichizola,1990-03-27,Argentina,Argentina,Parma,Parma Calcio 1913,0.7666666666666666,
eafc_4404,tm_10138,E. Riis,1998-06-24,Emil Riis,1998-06-24,Denmark,Denmark,Preston North End,Preston North End,0.7666666666666666,
eafc_5193,tm_3543,D. Mihailovic,1998-11-10,Djordje Mihailovic,1998-11-10,United States,United States,AZ Alkmaar,AZ Alkmaar,0.7666666666666666,
eafc_8716,tm_7474,A. Al Dakhil,2002-03-06,Ameen Al-Dakhil,2002-03-06,Belgium,Belgium,Burnley,Burnley FC,0.7666666666666666,
eafc_3252,tm_5519,B. Embolo,1997-02-14,Breel Embolo,1997-02-14,Switzerland,Switzerland,Monaco,AS Monaco,0.7666666666666666,
eafc_5367,tm_6191,P. Pellegri,2001-03-17,Pietro Pellegri,2001-03-17,Italy,Italy,Torino,Torino FC,0.7666666666666666,
eafc_6664,tm_5169,N. Galović,1992-07-06,Nino Galovic,1992-07-06,Croatia,Croatia,Arouca,FC Arouca,0.7666666666666666,
eafc_6070,tm_10182,T. Richards,2000-12-04,Taylor Richards,2000-12-04,England,England,Queens Park Rangers,Queens Park Rangers,0.7666666666666666,
eafc_9544,tm_10421,J. Heekeren,2000-11-27,Justin Heekeren,2000-11-27,Germany,Germany,Schalke 04,FC Schalke 04,0.7666666666666666,
eafc_7705,tm_4334,N. Dailly,2001-11-06,Niklo Dailly,2001-11-06,Belgium,Belgium,RWDM,RWD Molenbeek,0.7666666666666666,
eafc_10399,tm_1760,M. Ouro-Tagba,2004-12-17,Mansour Ouro-Tagba,2004-12-17,United States,United States,1860 München,TSV 1860 Munich,0.7666666666666666,
eafc_7915,tm_6178,I. Ilić,2001-03-17,Ivan Ilić,2001-03-17,Serbia,Serbia,Torino,Torino FC,0.7666666666666666,
eafc_3611,tm_4566,M. Bola,1997-12-09,Marc Bola,1997-12-09,England,England,Samsunspor,Samsunspor,0.7666666666666666,
eafc_10255,tm_1419,C. Rindov,2001-10-08,Chris Rindov,2001-10-08,United States,United States,Sporting Kansas City,Sporting Kansas City,0.7666666666666666,
eafc_1318,tm_3629,E. Room,1989-02-06,Eloy Room,1989-02-06,Curacao,Curacao,Vitesse,Vitesse Arnhem,0.7666666666666666,
eafc_6559,tm_1589,K. Cabral,1999-07-10,Kévin Cabral,1999-07-10,France,France,Colorado Rapids,Colorado Rapids,0.7666666666666666,
eafc_9385,tm_5604,L. Yoro,2005-11-13,Leny Yoro,2005-11-13,France,France,Lille,LOSC Lille,0.7666666666666666,
eafc_1035,tm_7009,S. Carson,1985-09-03,Scott Carson,1985-09-03,England,England,Manchester City,Manchester City,0.7666666666666666,
eafc_8395,tm_1303,M. Campagna,2004-06-27,Matteo Campagna,2004-06-27,Canada,Canada,Vancouver Whitecaps,Vancouver Whitecaps FC,0.7666666666666666,
eafc_2383,tm_9823,D. Bachmann,1994-07-09,Daniel Bachmann,1994-07-09,Austria,Austria,Watford,Watford FC,0.7666666666666666,
eafc_6702,tm_5184,B. Michel,1997-10-23,Benji Michel,1997-10-23,United States,United States,Arouca,FC Arouca,0.7666666666666666,
eafc_6833,tm_7032,K. Hein,2002-04-13,Karl Hein,2002-04-13,Estonia,Estonia,Arsenal,Arsenal FC,0.7666666666666666,
eafc_3614,tm_9731,S. Mavididi,1998-05-31,Stephy Mavididi,1998-05-31,England,England,Leicester City,Leicester City,0.7666666666666666,
eafc_2368,tm_3617,T. Haye,1995-02-09,Thom Haye,1995-02-09,Netherlands,Netherlands,SC Heerenveen,SC Heerenveen,0.7666666666666666,
eafc_9422,tm_8697,F. Stanković,2002-02-25,Filip Stankovic,2002-02-25,Serbia,Serbia,Sampdoria,Inter Milan,0.7666666666666666,
eafc_2393,tm_8819,M. Modolo,1989-03-23,Marco Modolo,1989-03-23,Italy,Italy,Venezia,Venezia FC,0.7666666666666666,
eafc_9739,tm_4356,R. Yamamoto,2001-12-12,Rihito Yamamoto,2001-12-12,Japan,Japan,Sint-Truiden,,0.7666666666666666,
eafc_6683,tm_1401,T. Ostrák,2000-02-05,Tomás Ostrák,2000-02-05,Czech Republic,Czech Republic,Saint Louis City,St. Louis CITY SC,0.7666666666666666,
eafc_5075,tm_5265,D. Adeniran,1999-01-02,Dennis Adeniran,1999-01-02,England,England,Portimonense,Portimonense SC,0.7666666666666666,
eafc_2254,tm_10618,E. Durm,1992-05-12,Erik Durm,1992-05-12,Germany,Germany,Kaiserslautern,1.FC Kaiserslautern,0.7666666666666666,
eafc_8910,tm_7517,J. McAtee,2002-10-18,James McAtee,2002-10-18,England,England,Sheffield United,Manchester City,0.7666666666666666,
eafc_1304,tm_7283,J. Steele,1990-08-18,Jason Steele,1990-08-18,England,England,Brighton & Hove Albion,Brighton & Hove Albion,0.7666666666666666,
eafc_8095,tm_10406,B. Dárdai,2006-01-24,Bence Dárdai,2006-01-24,Germany,Germany,Hertha BSC,,0.7666666666666666,
eafc_9165,tm_8046,F. Feller,2004-01-07,Frank Feller,2004-01-07,Germany,Germany,Heidenheim,1.FC Heidenheim 1846,0.7666666666666666,
eafc_7018,tm_4772,J. Mary,1993-03-09,John Mary,1993-03-09,Cameroon,Cameroon,Rizespor,Caykur Rizespor,0.7666666666666666,
eafc_5767,tm_6694,Nolaskoain,1998-10-25,Peru Nolaskoain,1998-10-25,Spain,Spain,Athletic Club,Athletic Bilbao,0.7666666666666666,
eafc_4652,tm_10265,D. Kasumu,1999-10-05,David Kasumu,1999-10-05,Nigeria,England,Huddersfield Town,Huddersfield Town,0.7666666666666666,
eafc_9750,tm_1620,N. Quiñónes,2002-08-20,Nelson Quiñónes,2002-08-20,Colombia,Colombia,Houston Dynamo,Houston Dynamo FC,0.7666666666666666,
eafc_9921,tm_8968,B. Bayeye,2000-06-30,Brian Bayeye,2000-06-30,France,DR Congo,Ascoli,Torino FC,0.7666666666666666,
eafc_1960,tm_7120,V. van Dijk,1991-07-08,Virgil van Dijk,1991-07-08,Netherlands,Netherlands,Liverpool,Liverpool FC,0.7666666666666666,
eafc_1765,tm_3520,S. Berghuis,1991-12-19,Steven Berghuis,1991-12-19,Netherlands,Netherlands,Ajax,Ajax Amsterdam,0.7666666666666666,
eafc_10145,tm_2706,F. Bouebari,2003-09-12,Franci Bouebari,2003-09-12,France,France,Freiburg II,SC Freiburg II,0.7666666666666666,
eafc_5354,tm_6044,W. McKennie,1998-08-28,Weston McKennie,1998-08-28,United States,United States,Juventus,Juventus FC,0.7666666666666666,
eafc_4891,tm_10345,O. Rathbone,1996-10-10,Oliver Rathbone,1996-10-10,England,England,Rotherham United,Rotherham United,0.7666666666666666,
eafc_1563,tm_7448,C. Dawson,1990-05-06,Craig Dawson,1990-05-06,England,England,Wolverhampton Wanderers,Wolverhampton Wanderers,0.7666666666666666,
eafc_10386,tm_7762,D. Gebuhr,2003-05-06,Dario Gebuhr,2003-05-06,Germany,Germany,Eintracht Frankfurt,Eintracht Frankfurt,0.7666666666666666,
eafc_1321,tm_6157,G. Bonaventura,1989-08-22,Giacomo Bonaventura,1989-08-22,Italy,Italy,Fiorentina,ACF Fiorentina,0.7789473684210526,
eafc_4857,tm_1832,P. Kammerbauer,1997-02-11,Patrick Kammerbauer,1997-02-11,Germany,Germany,Verl,SC Verl,0.7789473684210526,
eafc_5995,tm_3951,M. Vandevoordt,2002-02-26,Maarten Vandevoordt,2002-02-26,Belgium,Belgium,Genk,RB Leipzig,0.7789473684210526,
eafc_3519,tm_6154,G. Castrovilli,1997-02-17,Gaetano Castrovilli,1997-02-17,Italy,Italy,Fiorentina,ACF Fiorentina,0.7789473684210526,
eafc_2142,tm_9014,S. Scognamillo,1994-05-04,Stefano Scognamillo,1994-05-04,Italy,Italy,Catanzaro,US Catanzaro,0.7789473684210526,
eafc_4842,tm_8681,M. Castagnetti,1989-12-27,Michele Castagnetti,1989-12-27,Italy,Italy,Cremonese,US Cremonese,0.7789473684210526,
eafc_9575,tm_6494,I. Monterisi,2001-12-19,Ilario Monterisi,2001-12-19,Italy,Italy,Frosinone,Frosinone Calcio,0.78125,
eafc_2355,tm_2350,S. Al Qumayzi,1991-10-30,Saleh Al-Qumayzi,1991-10-30,Saudi Arabia,Saudi Arabia,Abha,Abha Club,0.78125,
eafc_1967,tm_7176,J. Lascelles,1993-11-11,Jamaal Lascelles,1993-11-11,England,England,Newcastle United,Newcastle United,0.78125,
eafc_8300,tm_4462,K. Moradaoğlu,2003-01-10,Kagan Moradaoglu,2003-01-10,Turkey,Turkey,Trabzonspor,Trabzonspor,0.78125,
eafc_3391,tm_8264,P. Lemonnier,1993-07-06,Pierre Lemonnier,1993-07-06,France,France,Guingamp,EA Guingamp,0.78125,
eafc_5372,tm_2310,S. Al Khaibari,1989-09-18,Sami Al-Khaybari,1989-09-18,Saudi Arabia,Saudi Arabia,Al Fayha,,0.78125,
eafc_6218,tm_8022,T. Isherwood,1998-01-28,Thomas Isherwood,1998-01-28,Sweden,Sweden,Darmstadt 98,SV Darmstadt 98,0.78125,
eafc_9336,tm_6388,N. Cambiaghi,2000-12-28,Nicolò Cambiaghi,2000-12-28,Italy,Italy,Empoli,Atalanta BC,0.78125,
eafc_10135,tm_8574,Á. Orelien,2001-04-02,Ángel Orelien,2001-04-02,Panama,Panama,Dunkerque,USL Dunkerque,0.7846153846153845,
eafc_2877,tm_10217,H. Cornick,1995-04-09,Harry Cornick,1995-04-09,England,England,Bristol City,Bristol City,0.7846153846153845,
eafc_2576,tm_4270,K. Möhwald,1993-07-03,Kevin Möhwald,1993-07-03,Germany,Germany,AS Eupen,KAS Eupen,0.7846153846153845,
eafc_1518,tm_1985,H. Behrens,1990-03-26,Hanno Behrens,1990-03-26,Germany,Germany,VfB Lübeck,VfB Lübeck,0.7846153846153845,
eafc_6064,tm_8269,L. Vallier,1999-04-24,Lenny Vallier,1999-04-24,France,France,Guingamp,EA Guingamp,0.7846153846153845,
