df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_4154,tm_1448,Germano Cuba,1996-02-29,Nicola Sansone,1991-09-10,Brazil,Italy,Palmeiras,US Lecce,,False
eafc_11460,tm_8112,Lu Ning,1998-01-26,Berkay Özcan,1998-02-15,China PR,Turkey,Changchun Yatai,Basaksehir FK,,False
eafc_4038,tm_9217,Túlio Changas,1996-02-29,Ertac Özbir,1989-10-25,Brazil,Turkey,Palmeiras,Adana Demirspor,,False
eafc_10843,tm_9806,B. Winter,2004-05-16,Ellyes Skhiri,1995-05-10,Germany,Tunisia,St. Pauli,Eintracht Frankfurt,,False
eafc_9294,tm_4262,D. Gore,2004-09-26,Robin Roefs,2003-01-17,England,Netherlands,Manchester United,NEC Nijmegen,,False
eafc_4061,tm_6325,Estevão Candeira,1996-02-29,Ezechiel Banzuzi,2005-02-16,Brazil,Netherlands,Flamengo,Oud-Heverlee Leuven,,False
eafc_9835,tm_9408,P. Leal,2003-02-21,Hugo Cuypers,1997-02-07,United States,Belgium,New England,KAA Gent,,False
eafc_9391,tm_2209,M. Udebuluzor,2004-04-01,Emil Hansson,1998-06-15,Hong Kong,Sweden,Ingolstadt,Heracles Almelo,,False
eafc_11315,tm_6931,Chow Tim,1994-01-18,Garland Gbellé,1992-12-16,Chinese Taipei,France,Chengdu Rongcheng,Quevilly - Rouen Métropole,,False
eafc_6365,tm_8915,O. Kiteishvili,1996-03-26,Kudirat Ablet,1997-02-05,Georgia,China,Sturm Graz,Dalian Professional,,False
eafc_10261,tm_4348,O. Gloukh,2004-04-01,Jérôme Gondorf,1988-06-26,Israel,Germany,Salzburg,Karlsruher SC,,False
eafc_8060,tm_7158,D. Vianello,2002-09-14,Lamine Fomba,1998-01-26,Netherlands,France,Sparta Rotterdam,AS Saint-Étienne,,False
eafc_9282,tm_1047,K. Kelsy,2004-07-27,Dimo Krastev,2003-02-10,Venezuela,Bulgaria,Shakhtar Donetsk,ACF Fiorentina,,False
eafc_4204,tm_2929,Elildo Petri,1996-02-29,Marvin Mehlem,1997-09-11,Brazil,Germany,Palmeiras,SV Darmstadt 98,,False
eafc_11565,tm_10461,A. Yakubu,1998-11-10,Stephy Mavididi,1998-05-31,Ghana,England,Wuhan Three Towns,Leicester City,,False
eafc_10703,tm_5543,A. Gruaud,2004-02-16,Andrea Tessiore,1999-10-01,France,Italy,Dunkerque,AS Cittadella,,False
eafc_11177,tm_5368,F. Sylla,2006-04-16,Adam Wharton,2004-06-02,France,England,Lens,Blackburn Rovers,,False
eafc_6593,tm_3649,S. Haudum,1994-11-27,Robin Roefs,2003-01-17,Austria,Netherlands,Blau-Weiß Linz,NEC Nijmegen,,False
eafc_9939,tm_9105,A. Tsarenko,2004-06-17,Ibrahima Konaté,1999-05-25,Ukraine,France,Dynamo Kyiv,Liverpool FC,,False
eafc_9757,tm_5011,D. Grujčić,1999-05-19,Tiago Araújo,2001-03-27,Austria,Portugal,Austria Lustenau,GD Estoril Praia,,False
eafc_10269,tm_4521,S. Fusire,2005-05-31,Amourricho van Axel Dongen,2004-09-29,England,Netherlands,Sheffield Wednesday,Ajax Amsterdam,,False
eafc_1562,tm_5019,A. Yarmolenko,1989-10-23,Pietro Pellegri,2001-03-17,Ukraine,Italy,Dynamo Kyiv,Torino FC,,False
eafc_3157,tm_7523,O. Okungbowa,1994-05-13,Kenny Tete,1995-10-09,Austria,Netherlands,WSG Tirol,Fulham FC,,False
eafc_3585,tm_7390,B. Jovičić,1993-03-18,Josan,1989-12-03,Serbia,Spain,LASK Linz,Elche CF,,False
