df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_6216,tm_6216,Joshua Zirkzee,2001-05-22,Joshua Zirkzee,2001-05-22,Netherlands,Netherlands,Bologna FC 1909,Bologna FC 1909,1.0,True
tm_7556,tm_7556,Manuel Neuer,1986-03-27,Manuel Neuer,1986-03-27,Germany,Germany,Bayern Munich,Bayern Munich,1.0,True
tm_2383,tm_2383,Tawfiq Buhumaid,1987-10-29,Tawfiq Buhumaid,1987-10-29,Saudi Arabia,Saudi Arabia,Al-Fateh SC,Al-Fateh SC,1.0,True
tm_1144,tm_1144,Ramiro Enrique,2001-05-04,Ramiro Enrique,2001-05-04,Argentina,Argentina,Orlando City SC,Orlando City SC,1.0,True
tm_4070,tm_4070,Gilles Dewaele,1996-02-13,Gilles Dewaele,1996-02-13,Belgium,Belgium,Standard Liège,Standard Liège,1.0,True
tm_1367,tm_1367,D.J. Taylor,1997-08-26,D.J. Taylor,1997-08-26,United States,United States,Minnesota United FC,Minnesota United FC,1.0,True
tm_8405,tm_8405,Arial Mendy,1994-11-07,Arial Mendy,1994-11-07,Senegal,Senegal,Grenoble Foot 38,Grenoble Foot 38,1.0,True
tm_4057,tm_4057,Laurent Depoitre,1988-12-07,Laurent Depoitre,1988-12-07,Belgium,Belgium,KAA Gent,KAA Gent,1.0,True
tm_9923,tm_9923,Matt Phillips,1991-03-13,Matt Phillips,1991-03-13,Scotland,Scotland,West Bromwich Albion,West Bromwich Albion,1.0,True
tm_1333,tm_1333,Zack Farnsworth,2002-07-13,Zack Farnsworth,2002-07-13,United States,United States,Real Salt Lake City,Real Salt Lake City,1.0,True
tm_3423,tm_3423,Ahmed Hegazy,1991-01-25,Ahmed Hegazy,1991-01-25,Egypt,Egypt,Al-Ittihad Club,Al-Ittihad Club,1.0,True
tm_7637,tm_7637,Péter Gulácsi,1990-05-06,Péter Gulácsi,1990-05-06,Hungary,Hungary,RB Leipzig,RB Leipzig,1.0,True
tm_2599,tm_2599,Nawaf Al-Hawsawi,2000-12-03,Nawaf Al-Hawsawi,2000-12-03,Saudi Arabia,Saudi Arabia,Al-Wehda FC,Al-Wehda FC,1.0,True
tm_7330,tm_7330,Mikkel Damsgaard,2000-07-03,Mikkel Damsgaard,2000-07-03,Denmark,Denmark,Brentford FC,Brentford FC,1.0,True
tm_3957,tm_3957,Mujaid Sadick,2000-03-14,Mujaid Sadick,2000-03-14,Spain,Spain,KRC Genk,KRC Genk,1.0,True
tm_9631,tm_9631,Mathis Lachuer,2000-08-31,Mathis Lachuer,2000-08-31,France,France,CD Mirandés,CD Mirandés,1.0,True
tm_5065,tm_5065,Joe Mendes,2002-12-31,Joe Mendes,2002-12-31,Sweden,Sweden,SC Braga,SC Braga,1.0,True
tm_5687,tm_5687,Bastien Meupiyou,2006-03-19,Bastien Meupiyou,2006-03-19,France,France,FC Nantes,FC Nantes,1.0,True
tm_7995,tm_7995,Danilo Soares,1991-10-29,Danilo Soares,1991-10-29,Brazil,Brazil,VfL Bochum,VfL Bochum,1.0,True
tm_10384,tm_10384,Robert Glatzel,1994-01-08,Robert Glatzel,1994-01-08,Germany,Germany,Hamburger SV,Hamburger SV,1.0,True
tm_10725,tm_10725,Luc Castaignos,1992-09-27,Luc Castaignos,1992-09-27,Netherlands,Netherlands,1.FC Magdeburg,1.FC Magdeburg,1.0,True
tm_2671,tm_2671,Moses Otuali,2002-08-27,Moses Otuali,2002-08-27,Germany,Germany,Borussia Dortmund II,Borussia Dortmund II,1.0,True
tm_7384,tm_7384,Dango Ouattara,2002-02-11,Dango Ouattara,2002-02-11,Burkina Faso,Burkina Faso,AFC Bournemouth,AFC Bournemouth,1.0,True
tm_10635,tm_10635,Nils-Jonathan Körber,1996-11-13,Nils-Jonathan Körber,1996-11-13,Germany,Germany,FC Hansa Rostock,FC Hansa Rostock,1.0,True
tm_2068,tm_2068,Dixon Arroyo,1992-06-01,Dixon Arroyo,1992-06-01,Ecuador,Ecuador,Inter Miami CF,Inter Miami CF,1.0,True
tm_6338,tm_6338,Eugenio Lamanna,1989-08-07,Eugenio Lamanna,1989-08-07,Italy,Italy,AC Monza,AC Monza,1.0,True
tm_10117,tm_10117,Jordan Storey,1997-09-02,Jordan Storey,1997-09-02,England,England,Preston North End,Preston North End,1.0,True
tm_8016,tm_8016,Alexander Brunst,1995-07-07,Alexander Brunst,1995-07-07,Germany,Germany,SV Darmstadt 98,SV Darmstadt 98,1.0,True
tm_1286,tm_1286,Antony,2001-09-08,Antony,2001-09-08,Brazil,Brazil,Portland Timbers,Portland Timbers,1.0,True
tm_9995,tm_9995,Aaron Ramsey,1990-12-26,Aaron Ramsey,1990-12-26,Wales,Wales,Cardiff City,Cardiff City,1.0,True
tm_2496,tm_2496,Naif Asiri,2001-02-18,Naif Asiri,2001-02-18,Saudi Arabia,Saudi Arabia,Al-Okhdood Club,Al-Okhdood Club,1.0,True
tm_2919,tm_2919,Jianfei Zhao,1999-01-21,Jianfei Zhao,1999-01-21,China,China,Shandong Taishan,Shandong Taishan,1.0,True
tm_5738,tm_5738,Dominique Youfeigane,2000-02-07,Dominique Youfeigane,2000-02-07,Central African Republic,Central African Republic,FC Lorient,FC Lorient,1.0,True
tm_4091,tm_4091,Koki Machida,1997-08-25,Koki Machida,1997-08-25,Japan,Japan,Royale Union Saint-Gilloise,Royale Union Saint-Gilloise,1.0,True
tm_8204,tm_8204,Guédé Nadje,2003-11-12,Guédé Nadje,2003-11-12,France,France,Angers SCO,Angers SCO,1.0,True
tm_10518,tm_10518,Armindo Sieb,2003-02-17,Armindo Sieb,2003-02-17,Germany,Germany,SpVgg Greuther Fürth,SpVgg Greuther Fürth,1.0,True
tm_3088,tm_3088,Pengfei Han,1993-04-28,Pengfei Han,1993-04-28,China,China,Tianjin Jinmen Tiger,Tianjin Jinmen Tiger,1.0,True
tm_1563,tm_1563,Adama Diomande,1990-02-14,Adama Diomande,1990-02-14,Norway,Norway,Toronto FC,Toronto FC,1.0,True
tm_1291,tm_1291,Jaroslaw Niezgoda,1995-03-15,Jaroslaw Niezgoda,1995-03-15,Poland,Poland,Portland Timbers,Portland Timbers,1.0,True
tm_2737,tm_2737,Ryan Malone,1992-08-11,Ryan Malone,1992-08-11,United States,United States,FC Ingolstadt 04,FC Ingolstadt 04,1.0,True
tm_10092,tm_10092,Ben Wilson,1992-08-09,Ben Wilson,1992-08-09,England,England,Coventry City,Coventry City,1.0,True
tm_6404,tm_6404,Juan Cabal,2001-01-08,Juan Cabal,2001-01-08,Colombia,Colombia,Hellas Verona,Hellas Verona,1.0,True
tm_7815,tm_7815,Attila Szalai,1998-01-20,Attila Szalai,1998-01-20,Hungary,Hungary,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,1.0,True
tm_10021,tm_10021,Krystian Bielik,1998-01-04,Krystian Bielik,1998-01-04,Poland,Poland,Birmingham City,Birmingham City,1.0,True
tm_1267,tm_1267,Aljaz Ivacic,1993-12-29,Aljaz Ivacic,1993-12-29,Slovenia,Slovenia,Portland Timbers,Portland Timbers,1.0,True
tm_2112,tm_2112,Maxime Crépeau,1994-05-11,Maxime Crépeau,1994-05-11,Canada,Canada,Los Angeles FC,Los Angeles FC,1.0,True
tm_2087,tm_2087,Brad Guzan,1984-09-09,Brad Guzan,1984-09-09,United States,United States,Atlanta United FC,Atlanta United FC,1.0,True
tm_6067,tm_6067,Bryan Cristante,1995-03-03,Bryan Cristante,1995-03-03,Italy,Italy,AS Roma,AS Roma,1.0,True
tm_9083,tm_9083,Mattia Zennaro,2000-08-03,Mattia Zennaro,2000-08-03,Italy,Italy,Feralpisalò,Feralpisalò,1.0,True
tm_9005,tm_9005,Francesco Forte,1993-05-01,Francesco Forte,1993-05-01,Italy,Italy,Ascoli Calcio,Ascoli Calcio,1.0,True
tm_2056,tm_2056,Tomás Avilés,2004-02-03,Tomás Avilés,2004-02-03,Argentina,Argentina,Inter Miami CF,Inter Miami CF,1.0,True
tm_2513,tm_2513,Abdulaziz Hetalh,1999-02-10,Abdulaziz Hetalh,1999-02-10,Saudi Arabia,Saudi Arabia,,,1.0,True
tm_10728,tm_10728,Max Weiß,2004-06-15,Max Weiß,2004-06-15,Germany,Germany,Karlsruher SC,Karlsruher SC,1.0,True
tm_6706,tm_6706,Iker Muniain,1992-12-19,Iker Muniain,1992-12-19,Spain,Spain,Athletic Bilbao,Athletic Bilbao,1.0,True
tm_8900,tm_8900,Andrea Seculin,1990-07-14,Andrea Seculin,1990-07-14,Italy,Italy,Modena FC,Modena FC,1.0,True
tm_7517,tm_7517,James McAtee,2002-10-18,James McAtee,2002-10-18,England,England,Manchester City,Manchester City,1.0,True
tm_3029,tm_3029,Xin Tang,1990-10-16,Xin Tang,1990-10-16,China,China,Chengdu Rongcheng,Chengdu Rongcheng,1.0,True
tm_2084,tm_2084,Nicolás Stefanelli,1994-11-22,Nicolás Stefanelli,1994-11-22,Argentina,Argentina,Inter Miami CF,Inter Miami CF,1.0,True
tm_4761,tm_4761,Dal Varesanovic,2001-05-23,Dal Varesanovic,2001-05-23,Bosnia-Herzegovina,Bosnia-Herzegovina,Caykur Rizespor,Caykur Rizespor,1.0,True
tm_10110,tm_10110,Kasey Palmer,1996-11-09,Kasey Palmer,1996-11-09,Jamaica,Jamaica,Coventry City,Coventry City,1.0,True
tm_3689,tm_3689,Saïd Bakari,1994-09-22,Saïd Bakari,1994-09-22,Comoros,Comoros,Sparta Rotterdam,Sparta Rotterdam,1.0,True
tm_2741,tm_2741,Leon Guwara,1996-06-28,Leon Guwara,1996-06-28,The Gambia,The Gambia,FC Ingolstadt 04,FC Ingolstadt 04,1.0,True
tm_1789,tm_1789,Felix Gebhardt,2002-03-01,Felix Gebhardt,2002-03-01,Germany,Germany,SSV Jahn Regensburg,SSV Jahn Regensburg,1.0,True
tm_2413,tm_2413,Hussain Al-Nuweqi,1995-12-03,Hussain Al-Nuweqi,1995-12-03,Saudi Arabia,Saudi Arabia,Al-Riyadh SC,Al-Riyadh SC,1.0,True
tm_8001,tm_8001,Patrick Osterhage,2000-02-01,Patrick Osterhage,2000-02-01,Germany,Germany,VfL Bochum,VfL Bochum,1.0,True
tm_3210,tm_3210,Ziyi Tian,2001-01-27,Ziyi Tian,2001-01-27,China,China,Shenzhen FC,Shenzhen FC,1.0,True
tm_1971,tm_1971,Florian Kirschke,1992-05-24,Florian Kirschke,1992-05-24,Germany,Germany,VfB Lübeck,VfB Lübeck,1.0,True
tm_1169,tm_1169,Tomás Chancalay,1999-01-01,Tomás Chancalay,1999-01-01,Argentina,Argentina,,,1.0,True
tm_10271,tm_10271,Patrick Jones,2003-06-09,Patrick Jones,2003-06-09,Wales,Wales,Huddersfield Town,Huddersfield Town,1.0,True
tm_9771,tm_9771,Liam Cooper,1991-08-30,Liam Cooper,1991-08-30,Scotland,Scotland,Leeds United,Leeds United,1.0,True
tm_7004,tm_7004,Marc Cardona,1995-07-08,Marc Cardona,1995-07-08,Spain,Spain,UD Las Palmas,UD Las Palmas,1.0,True
tm_3868,tm_3868,Xavier Mbuyamba,2001-12-31,Xavier Mbuyamba,2001-12-31,Netherlands,Netherlands,FC Volendam,FC Volendam,1.0,True
tm_5238,tm_5238,Koba Koindredi,2001-10-27,Koba Koindredi,2001-10-27,Neukaledonien,Neukaledonien,Valencia CF,Valencia CF,1.0,True
tm_3221,tm_3221,Ning Li,2001-10-20,Ning Li,2001-10-20,China,China,Shenzhen FC,Shenzhen FC,1.0,True
tm_8724,tm_8724,Manuel De Luca,1998-07-17,Manuel De Luca,1998-07-17,Italy,Italy,UC Sampdoria,UC Sampdoria,1.0,True
tm_3907,tm_3907,Godfried Roemeratoe,1999-08-19,Godfried Roemeratoe,1999-08-19,Curacao,Curacao,RKC Waalwijk,RKC Waalwijk,1.0,True
tm_6812,tm_6812,Gastón Álvarez,2000-03-24,Gastón Álvarez,2000-03-24,Uruguay,Uruguay,Getafe CF,Getafe CF,1.0,True
tm_6992,tm_6992,Enzo Loiodice,2000-11-27,Enzo Loiodice,2000-11-27,France,France,UD Las Palmas,UD Las Palmas,1.0,True
tm_8957,tm_8957,Emiliano Viviano,1985-12-01,Emiliano Viviano,1985-12-01,Italy,Italy,Ascoli Calcio,Ascoli Calcio,1.0,True
tm_8452,tm_8452,Noé Sow,1998-12-18,Noé Sow,1998-12-18,France,France,Pau FC,Pau FC,1.0,True
tm_10678,tm_10678,Dawyn-Paul Donner,2002-08-06,Dawyn-Paul Donner,2002-08-06,Germany,Germany,SC Paderborn 07,SC Paderborn 07,1.0,True
tm_1447,tm_1447,Adilson Malanda,2001-10-29,Adilson Malanda,2001-10-29,France,France,Charlotte FC,Charlotte FC,1.0,True
tm_2683,tm_2683,Kyrylo Melichenko,1999-06-07,Kyrylo Melichenko,1999-06-07,Ukraine,Ukraine,SG Dynamo Dresden,SG Dynamo Dresden,1.0,True
tm_2618,tm_2618,Rayan Al-Dossary,2004-07-01,Rayan Al-Dossary,2004-07-01,Saudi Arabia,Saudi Arabia,Al-Khaleej FC,Al-Khaleej FC,1.0,True
tm_2626,tm_2626,Saeed Al-Hamsl,1996-04-18,Saeed Al-Hamsl,1996-04-18,Saudi Arabia,Saudi Arabia,Al-Khaleej FC,Al-Khaleej FC,1.0,True
tm_10741,tm_10741,Leon Jensen,1997-05-19,Leon Jensen,1997-05-19,Germany,Germany,Karlsruher SC,Karlsruher SC,1.0,True
tm_5638,tm_5638,Andy Diouf,2003-05-17,Andy Diouf,2003-05-17,France,France,RC Lens,RC Lens,1.0,True
tm_1683,tm_1683,Tim Knipping,1992-11-24,Tim Knipping,1992-11-24,Germany,Germany,SV Sandhausen,SV Sandhausen,1.0,True
tm_6702,tm_6702,Ander Herrera,1989-08-14,Ander Herrera,1989-08-14,Spain,Spain,Athletic Bilbao,Athletic Bilbao,1.0,True
tm_10349,tm_10349,Ciaran McGuckin,2003-12-30,Ciaran McGuckin,2003-12-30,Northern Ireland,Northern Ireland,Rotherham United,Rotherham United,1.0,True
tm_3018,tm_3018,Tao Jian,2001-06-22,Tao Jian,2001-06-22,China,China,Chengdu Rongcheng,Chengdu Rongcheng,1.0,True
tm_5271,tm_5271,Hélio Varela,2002-05-03,Hélio Varela,2002-05-03,Portugal,Portugal,Portimonense SC,Portimonense SC,1.0,True
tm_3777,tm_3777,Rajiv van La Parra,1991-06-04,Rajiv van La Parra,1991-06-04,Netherlands,Netherlands,Almere City FC,Almere City FC,1.0,True
tm_2595,tm_2595,Yousef Al-Harbi,1997-03-16,Yousef Al-Harbi,1997-03-16,Saudi Arabia,Saudi Arabia,Al-Fayha FC,Al-Fayha FC,1.0,True
tm_4833,tm_4833,Emir Dadük,2008-02-13,Emir Dadük,2008-02-13,Turkey,Turkey,Hatayspor,Hatayspor,1.0,True
tm_8918,tm_8918,Luca Tremolada,1991-11-25,Luca Tremolada,1991-11-25,Italy,Italy,Modena FC,Modena FC,1.0,True
tm_5393,tm_5393,Leonardo Lelo,2000-03-30,Leonardo Lelo,2000-03-30,Portugal,Portugal,Casa Pia AC,Casa Pia AC,1.0,True
tm_1315,tm_1315,Ryan Gauld,1995-12-16,Ryan Gauld,1995-12-16,Scotland,Scotland,Vancouver Whitecaps FC,Vancouver Whitecaps FC,1.0,True
tm_4438,tm_4438,Umut Meras,1995-12-20,Umut Meras,1995-12-20,Turkey,Turkey,Besiktas JK,Besiktas JK,1.0,True
tm_10308,tm_10308,Lewis Gibson,2000-07-19,Lewis Gibson,2000-07-19,England,England,Plymouth Argyle,Plymouth Argyle,1.0,True
tm_2730,tm_2730,Alessio Besio,2004-03-18,Alessio Besio,2004-03-18,Switzerland,Switzerland,SC Freiburg II,SC Freiburg II,1.0,True
tm_1245,tm_1245,Yevgen Cheberko,1998-01-23,Yevgen Cheberko,1998-01-23,Ukraine,Ukraine,Columbus Crew,Columbus Crew,1.0,True
tm_4006,tm_4006,Colin Coosemans,1992-08-03,Colin Coosemans,1992-08-03,Belgium,Belgium,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_3319,tm_3319,Morelatto,1994-05-25,Morelatto,1994-05-25,Brazil,Brazil,Nantong Zhiyun,Nantong Zhiyun,1.0,True
tm_10212,tm_10212,Mark Sykes,1997-08-04,Mark Sykes,1997-08-04,Ireland,Ireland,Bristol City,Bristol City,1.0,True
tm_1050,tm_1050,Tarik Scott,2005-04-23,Tarik Scott,2005-04-23,United States,United States,FC Dallas,FC Dallas,1.0,True
tm_6244,tm_6244,Grégoire Defrel,1991-06-17,Grégoire Defrel,1991-06-17,France,France,US Sassuolo,US Sassuolo,1.0,True
tm_9090,tm_9090,Mattia Felici,2001-04-17,Mattia Felici,2001-04-17,Italy,Italy,,,1.0,True
tm_8391,tm_8391,Facinet Conte,2005-03-24,Facinet Conte,2005-03-24,Guinea,Guinea,SC Bastia,SC Bastia,1.0,True
tm_9442,tm_9442,Elady Zorrilla,1990-07-13,Elady Zorrilla,1990-07-13,Spain,Spain,CD Tenerife,CD Tenerife,1.0,True
tm_4181,tm_4181,Scotty Sadzoute,1998-04-29,Scotty Sadzoute,1998-04-29,France,France,Oud-Heverlee Leuven,Oud-Heverlee Leuven,1.0,True
tm_5634,tm_5634,Massadio Haidara,1992-12-02,Massadio Haidara,1992-12-02,Mali,Mali,RC Lens,RC Lens,1.0,True
tm_7340,tm_7340,Ben Godfrey,1998-01-15,Ben Godfrey,1998-01-15,England,England,Everton FC,Everton FC,1.0,True
tm_2543,tm_2543,Hamoud Bassam,2004-08-04,Hamoud Bassam,2004-08-04,Syria,Syria,Al-Raed SFC,Al-Raed SFC,1.0,True
tm_4963,tm_4963,Jackson,1999-04-24,Jackson,1999-04-24,Brazil,Brazil,Istanbulspor,Istanbulspor,1.0,True
tm_7336,tm_7336,Jordan Pickford,1994-03-07,Jordan Pickford,1994-03-07,England,England,Everton FC,Everton FC,1.0,True
tm_1248,tm_1248,Josh Williams,1988-04-18,Josh Williams,1988-04-18,United States,United States,Columbus Crew,Columbus Crew,1.0,True
tm_10860,tm_10860,Hyun-ju Lee,2003-02-07,Hyun-ju Lee,2003-02-07,"Korea, South","Korea, South",,,1.0,True
tm_8743,tm_8743,Idrissa Touré,1998-04-29,Idrissa Touré,1998-04-29,Germany,Germany,Pisa Sporting Club,Pisa Sporting Club,1.0,True
tm_2076,tm_2076,Santiago Morales,2007-02-09,Santiago Morales,2007-02-09,United States,United States,Inter Miami CF,Inter Miami CF,1.0,True
tm_3848,tm_3848,Sylian Mokono,1999-03-22,Sylian Mokono,1999-03-22,Netherlands,Netherlands,Heracles Almelo,Heracles Almelo,1.0,True
tm_8741,tm_8741,Miguel Veloso,1986-05-11,Miguel Veloso,1986-05-11,Portugal,Portugal,Pisa Sporting Club,Pisa Sporting Club,1.0,True
tm_2183,tm_2183,Keaton Parks,1997-08-06,Keaton Parks,1997-08-06,United States,United States,New York City FC,New York City FC,1.0,True
tm_1047,tm_1047,Alan Velasco,2002-07-27,Alan Velasco,2002-07-27,Argentina,Argentina,FC Dallas,FC Dallas,1.0,True
tm_5890,tm_5890,Shamar Nicholson,1997-03-16,Shamar Nicholson,1997-03-16,Jamaica,Jamaica,,,1.0,True
tm_9538,tm_9538,Ander Martín,2000-11-16,Ander Martín,2000-11-16,Spain,Spain,Burgos CF,Burgos CF,1.0,True
tm_6294,tm_6294,Stefano Sabelli,1993-01-13,Stefano Sabelli,1993-01-13,Italy,Italy,Genoa CFC,Genoa CFC,1.0,True
tm_6309,tm_6309,Benoît Costil,1987-07-03,Benoît Costil,1987-07-03,France,France,US Salernitana 1919,US Salernitana 1919,1.0,True
tm_8599,tm_8599,Axel Urie,1999-04-14,Axel Urie,1999-04-14,Central African Republic,Central African Republic,US Concarneau,US Concarneau,1.0,True
tm_1952,tm_1952,Ramzi Ferjani,2001-04-11,Ramzi Ferjani,2001-04-11,Tunisia,Tunisia,FC Erzgebirge Aue,FC Erzgebirge Aue,1.0,True
tm_8529,tm_8529,Zakaria Bengueddoudj,2000-02-21,Zakaria Bengueddoudj,2000-02-21,France,France,FC Annecy,FC Annecy,1.0,True
tm_6642,tm_6642,Pepe Reina,1982-08-31,Pepe Reina,1982-08-31,Spain,Spain,Villarreal CF,Villarreal CF,1.0,True
tm_3691,tm_3691,Jonathan de Guzmán,1987-09-13,Jonathan de Guzmán,1987-09-13,Netherlands,Netherlands,Sparta Rotterdam,Sparta Rotterdam,1.0,True
tm_3147,tm_3147,Liangkuan Jin,2002-01-28,Liangkuan Jin,2002-01-28,China,China,Meizhou Hakka,Meizhou Hakka,1.0,True
tm_4625,tm_4625,Nihad Mujakic,1998-04-15,Nihad Mujakic,1998-04-15,Bosnia-Herzegovina,Bosnia-Herzegovina,MKE Ankaragücü,MKE Ankaragücü,1.0,True
tm_4353,tm_4353,Frederic Ananou,1997-09-20,Frederic Ananou,1997-09-20,Togo,Togo,Sint-Truidense VV,Sint-Truidense VV,1.0,True
tm_10248,tm_10248,Lee Nicholls,1992-10-05,Lee Nicholls,1992-10-05,England,England,Huddersfield Town,Huddersfield Town,1.0,True
tm_6434,tm_6434,Kastriot Dermaku,1992-01-15,Kastriot Dermaku,1992-01-15,Albania,Albania,US Lecce,US Lecce,1.0,True
tm_10594,tm_10594,Nicolai Remberg,2000-06-19,Nicolai Remberg,2000-06-19,Germany,Germany,Holstein Kiel,Holstein Kiel,1.0,True
tm_7552,tm_7552,Carlton Morris,1995-12-16,Carlton Morris,1995-12-16,England,England,Luton Town,Luton Town,1.0,True
tm_5929,tm_5929,Sadibou Sané,2004-06-10,Sadibou Sané,2004-06-10,Senegal,Senegal,FC Metz,FC Metz,1.0,True
tm_8968,tm_8968,Brian Bayeye,2000-06-30,Brian Bayeye,2000-06-30,DR Congo,DR Congo,Torino FC,Torino FC,1.0,True
tm_5041,tm_5041,Ricardo Esgaio,1993-05-16,Ricardo Esgaio,1993-05-16,Portugal,Portugal,Sporting CP,Sporting CP,1.0,True
tm_3963,tm_3963,Bryan Heynen,1997-02-06,Bryan Heynen,1997-02-06,Belgium,Belgium,KRC Genk,KRC Genk,1.0,True
tm_5794,tm_5794,Joseph Okumu,1997-05-26,Joseph Okumu,1997-05-26,Kenya,Kenya,Stade Reims,Stade Reims,1.0,True
tm_5397,tm_5397,Rafael Brito,2002-01-19,Rafael Brito,2002-01-19,Portugal,Portugal,Casa Pia AC,Casa Pia AC,1.0,True
tm_2156,tm_2156,Leon Flach,2001-02-28,Leon Flach,2001-02-28,United States,United States,Philadelphia Union,Philadelphia Union,1.0,True
tm_5418,tm_5418,Talys,1999-02-10,Talys,1999-02-10,Brazil,Brazil,SC Farense,SC Farense,1.0,True
tm_1036,tm_1036,Sam Junqua,1996-11-09,Sam Junqua,1996-11-09,United States,United States,FC Dallas,FC Dallas,1.0,True
tm_6388,tm_6388,Nicolò Cambiaghi,2000-12-28,Nicolò Cambiaghi,2000-12-28,Italy,Italy,Atalanta BC,Atalanta BC,1.0,True
tm_6973,tm_6973,Luis Rioja,1993-10-16,Luis Rioja,1993-10-16,Spain,Spain,Deportivo Alavés,Deportivo Alavés,1.0,True
tm_6300,tm_6300,Filip Jagiello,1997-08-08,Filip Jagiello,1997-08-08,Poland,Poland,Genoa CFC,Genoa CFC,1.0,True
tm_10363,tm_10363,Guilherme Ramos,1997-08-11,Guilherme Ramos,1997-08-11,Portugal,Portugal,Hamburger SV,Hamburger SV,1.0,True
tm_5130,tm_5130,João Mendes,1994-10-21,João Mendes,1994-10-21,Portugal,Portugal,Vitória Guimarães SC,Vitória Guimarães SC,1.0,True
tm_9343,tm_9343,Juan Otero,1995-05-26,Juan Otero,1995-05-26,Colombia,Colombia,,,1.0,True
tm_2253,tm_2253,Abdullah Radif,2003-01-21,Abdullah Radif,2003-01-21,Saudi Arabia,Saudi Arabia,Al-Hilal SFC,Al-Hilal SFC,1.0,True
tm_1577,tm_1577,Sebastian Anderson,2002-08-08,Sebastian Anderson,2002-08-08,United States,United States,Colorado Rapids,Colorado Rapids,1.0,True
tm_8815,tm_8815,Giorgio Altare,1998-08-09,Giorgio Altare,1998-08-09,Italy,Italy,Cagliari Calcio,Cagliari Calcio,1.0,True
tm_7688,tm_7688,Jonas Wind,1999-02-07,Jonas Wind,1999-02-07,Denmark,Denmark,VfL Wolfsburg,VfL Wolfsburg,1.0,True
tm_7270,tm_7270,Danilo,2001-04-29,Danilo,2001-04-29,Brazil,Brazil,Nottingham Forest,Nottingham Forest,1.0,True
tm_10447,tm_10447,Keke Topp,2004-03-25,Keke Topp,2004-03-25,Germany,Germany,FC Schalke 04,FC Schalke 04,1.0,True
tm_2149,tm_2149,Kai Wagner,1997-02-15,Kai Wagner,1997-02-15,Germany,Germany,Philadelphia Union,Philadelphia Union,1.0,True
tm_2795,tm_2795,Calogero Rizzuto,1992-01-05,Calogero Rizzuto,1992-01-05,Germany,Germany,1.FC Saarbrücken,1.FC Saarbrücken,1.0,True
tm_1764,tm_1764,Jonas Nietfeld,1994-01-15,Jonas Nietfeld,1994-01-15,Germany,Germany,Hallescher FC,Hallescher FC,1.0,True
tm_3498,tm_3498,Ricardo Pepi,2003-01-09,Ricardo Pepi,2003-01-09,United States,United States,PSV Eindhoven,PSV Eindhoven,1.0,True
tm_7837,tm_7837,Mergim Berisha,1998-05-11,Mergim Berisha,1998-05-11,Germany,Germany,TSG 1899 Hoffenheim,TSG 1899 Hoffenheim,1.0,True
tm_4032,tm_4032,Luis Vázquez,2001-04-24,Luis Vázquez,2001-04-24,Argentina,Argentina,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_8142,tm_8142,Danel Dongmo,2001-01-31,Danel Dongmo,2001-01-31,Cameroon,Cameroon,,,1.0,True
tm_5439,tm_5439,Bruno Brígido,1991-03-09,Bruno Brígido,1991-03-09,Brazil,Brazil,CF Estrela Amadora SAD,CF Estrela Amadora SAD,1.0,True
tm_5350,tm_5350,Emmanuel Boateng,1996-05-23,Emmanuel Boateng,1996-05-23,Ghana,Ghana,Rio Ave FC,Rio Ave FC,1.0,True
tm_10702,tm_10702,Cristiano Piccini,1992-09-26,Cristiano Piccini,1992-09-26,Italy,Italy,1.FC Magdeburg,1.FC Magdeburg,1.0,True
tm_1335,tm_1335,Emeka Eneli,1999-10-18,Emeka Eneli,1999-10-18,United States,United States,Real Salt Lake City,Real Salt Lake City,1.0,True
tm_2393,tm_2393,Nooh Al-Mousa,1991-02-23,Nooh Al-Mousa,1991-02-23,Saudi Arabia,Saudi Arabia,Al-Fateh SC,Al-Fateh SC,1.0,True
tm_7094,tm_7094,Tyrell Malacia,1999-08-17,Tyrell Malacia,1999-08-17,Netherlands,Netherlands,Manchester United,Manchester United,1.0,True
tm_2330,tm_2330,Sultan Mandash,1994-10-17,Sultan Mandash,1994-10-17,Saudi Arabia,Saudi Arabia,Al-Fayha FC,Al-Fayha FC,1.0,True
tm_3316,tm_3316,Jie Wang,1989-01-14,Jie Wang,1989-01-14,China,China,Nantong Zhiyun,Nantong Zhiyun,1.0,True
tm_6391,tm_6391,Francesco Caputo,1987-08-06,Francesco Caputo,1987-08-06,Italy,Italy,FC Empoli,FC Empoli,1.0,True
tm_3225,tm_3225,Shuai Pei,1993-01-14,Shuai Pei,1993-01-14,China,China,Shenzhen FC,Shenzhen FC,1.0,True
tm_1023,tm_1023,Brandon Vazquez,1998-10-14,Brandon Vazquez,1998-10-14,United States,United States,FC Cincinnati,FC Cincinnati,1.0,True
tm_7531,tm_7531,Thomas Kaminski,1992-10-23,Thomas Kaminski,1992-10-23,Belgium,Belgium,Luton Town,Luton Town,1.0,True
tm_4126,tm_4126,Thomas Lutte,2004-07-09,Thomas Lutte,2004-07-09,Belgium,Belgium,RSC Charleroi,RSC Charleroi,1.0,True
