df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_1743,fm_7205,Kilian Ludewig,2000-03-05,Kalifa Kujabi,2000-03-05,Germany,GAM,,Frosinone,0.6,
tm_2995,fm_10600,Dongsheng Wang,1997-05-12,Wang Dongsheng,1997-05-12,China,CHN,Zhejiang FC,Zhejiang,0.6,
tm_4314,fm_1188,Jonathan Heris,1990-09-03,Jonathan Lewis,1997-06-04,Belgium,USA,RWD Molenbeek,Colorado,0.6,
tm_2432,fm_10272,Abdulrahman Al-Yami,1997-06-19,Abdulrahman Al-Ghamdi,1994-11-01,Saudi Arabia,KSA,Al-Riyadh SC,Al-Raed,0.6,
tm_2005,fm_7421,Nils Ortel,2004-05-20,Mattia Ortelli,2004-05-20,Germany,ITA,,Cremonese,0.6,
tm_2952,fm_10229,Yu Yan,2002-11-03,Yu Yang,1988-08-06,China,CHN,Beijing Guoan,Beijing,0.6,
tm_8094,fm_4838,Marvin De Lima,2004-04-19,Martin Riemer,2004-04-19,France,GER,,Darmstadt,0.6,
tm_8620,fm_8337,Christian Cugnata,2005-01-13,Christian Ronchi,2005-01-06,Italy,ITA,Spezia Calcio,Perugia,0.6029411764705881,
tm_2888,fm_10291,Yang Li,1997-07-22,Yang Liyu,1997-02-13,China,CHN,Wuhan Three Towns,Guangzhou,0.6044444444444443,
tm_5301,fm_17873,Matar Manga,2004-05-10,Mohamed Bangoura,2004-10-05,The Gambia,GUI,Moreirense FC,Troyes,0.60625,
tm_3508,fm_9734,Ahmetcan Kaplan,2003-01-16,Kazımcan Karataş,2003-01-16,Turkey,TUR,Ajax Amsterdam,Galatasaray,0.60625,
tm_7773,fm_4364,Marcel Wenig,2004-05-04,Jonathan Wensing,2004-04-05,Germany,GER,Eintracht Frankfurt,SC Freiburg,0.60625,
tm_9499,fm_15484,Bernabé Barragán,1993-02-18,Bernabé,1993-02-18,Spain,ESP,Albacete Balompié,Albacete,0.60625,
tm_6990,fm_7226,Máximo Perrone,2003-01-07,Mario Perrone,2003-02-06,Argentina,ITA,Manchester City,Salernitana,0.6099999999999999,
tm_5918,fm_17295,Emmanuel Sabbi,1997-12-24,Emmanuel Bably,2005-12-18,United States,FRA,Le Havre AC,Havre AC,0.6099999999999999,
tm_9090,fm_8132,Mattia Felici,2001-04-17,Mattia Felleca,2004-09-04,Italy,ITA,,Cagliari,0.6099999999999999,
tm_4078,fm_17485,Rayan Berberi,2004-03-18,Rayan Berbachi,2004-11-22,Luxembourg,FRA,Standard Liège,OM,0.6099999999999999,
tm_4206,fm_7093,Christiaan Ravych,2002-07-30,Christian Acella,2002-07-07,Belgium,ITA,Cercle Brugge,Cremonese,0.6117647058823529,
tm_8169,fm_16318,Ousoumane Camara,1998-12-19,Ousmane Camara,2003-03-06,France,FRA,AJ Auxerre,Angers SCO,0.6124999999999999,
tm_3018,fm_11025,Tao Jian,2001-06-22,Gao Jian,2002-01-29,China,CHN,Chengdu Rongcheng,Beijing,0.6124999999999999,
tm_2443,fm_10270,Abdullah Al-Hawsawi,1996-02-01,Abdullah Al-Jawaey,1996-03-09,Saudi Arabia,KSA,Damac FC,Al-Tai,0.6126315789473684,
tm_9141,fm_2537,Francesco Amatucci,2001-06-15,Francesco Antonucci,1999-06-20,Italy,BEL,AS Cittadella,FC Volendam,0.6126315789473684,
tm_2420,fm_10281,Abdullah Al-Dossary,1998-08-14,Abdullah Al-Zoari,1987-08-13,Saudi Arabia,KSA,Al-Riyadh SC,Abha,0.6126315789473684,
tm_9052,fm_4552,Kees de Boer,2000-05-13,Jan de Boer,2000-05-20,Netherlands,NED,Ternana Calcio,FC Groningen,0.6166666666666667,
tm_3533,fm_4861,Wouter Goes,2004-06-10,Wouter Prins,2004-02-06,Netherlands,NED,AZ Alkmaar,FC Groningen,0.6166666666666667,
tm_8524,fm_14477,Jonathan Kodjia,1989-10-22,Jonathan Viera,1989-10-21,Cote d'Ivoire,ESP,FC Annecy,Las Palmas,0.6166666666666667,
tm_4202,fm_4036,Maxime Delanghe,2001-05-23,Maxim Deman,2001-10-23,Belgium,BEL,Cercle Brugge,KV Kortrijk,0.6166666666666667,
tm_7624,fm_5006,Noah Mbamba,2005-01-05,Noah Makanza,2005-01-14,Belgium,BEL,Bayer 04 Leverkusen,KV Mechelen,0.6166666666666667,
tm_1003,fm_5859,Paul Walters,2004-04-11,Paul Siegers,2004-09-04,United States,GER,FC Cincinnati,Hoffenheim,0.6166666666666667,
tm_4325,fm_15223,Florent Sanchez,2003-04-02,Florent Hanin,1990-02-04,France,FRA,Olympique Lyon,Paris FC,0.6166666666666667,
tm_2945,fm_10464,Jinghang Hu,1997-03-23,Hu Jinghang,1997-03-23,China,CHN,Shandong Taishan,Wuhan Changjiang,0.6181818181818182,
tm_3124,fm_10479,Shihao Piao,1991-07-09,Piao Shihao,1991-07-09,China,CHN,Cangzhou Mighty Lions,CZ Mighty Lions,0.6181818181818182,
tm_9441,fm_15402,Waldo Rubio,1995-08-17,Waldo,1995-08-17,Spain,ESP,CD Tenerife,Tenerife,0.6181818181818182,
tm_3276,fm_10709,Yuncheng Fu,1998-12-22,Fu Yuncheng,1998-12-22,China,CHN,Qingdao Hainiu,GZ City,0.6181818181818182,
tm_2535,fm_10194,Mohammed Al-Subaie,1995-10-20,Mohammed Al-Owais,1991-10-10,Saudi Arabia,KSA,Al-Raed SFC,Al-Hilal (KSA),0.6194444444444444,
tm_5047,fm_17964,Afonso Moreira,2005-03-19,Afonso Ferreira,2005-04-13,Portugal,POR,Sporting CP,VIZ,0.6199999999999999,
tm_8530,fm_16691,Mamadou Samassa,1990-02-16,Mamadou Camara,2001-02-07,Mali,FRA,Stade Lavallois,QRM,0.6199999999999999,
tm_2962,fm_10725,Yanpu Chen,2001-03-12,Yang Chen,2000-03-23,China,CHN,Beijing Guoan,Guangzhou,0.6199999999999999,
tm_2557,fm_10430,Abdullah Al-Shammari,1993-09-17,Abdullah Al-Shamekh,1993-05-28,Saudi Arabia,KSA,Al-Hazem SC,Al-Fayha,0.6199999999999999,
tm_2320,fm_10374,Abdulrahman Al-Anazi,1998-06-14,Abdulrahman Al-Aboud,1995-06-01,Saudi Arabia,KSA,Al-Fayha FC,Al-Ittihad,0.6199999999999999,
tm_10221,fm_5948,Nick Hayes,1999-04-10,Nico Hayer,2005-04-02,England,GER,Ipswich Town,Heidenheim,0.6199999999999999,
tm_8716,fm_6556,Stefano Girelli,2001-01-09,Stefano Sabelli,1993-01-13,Italy,ITA,UC Sampdoria,Genoa,0.6199999999999999,
tm_1748,fm_11890,Tim Kloss,2004-06-05,Timm Klose,1988-05-09,Germany,SUI,TSV 1860 Munich,Bristol City,0.6199999999999999,
tm_10841,fm_12909,Noah Brdar,2005-08-11,Noah Hay,2005-11-11,Germany,ENG,SV Wehen Wiesbaden,Chelsea,0.62,
tm_2501,fm_10348,Abdulrahman Al-Rio,1994-05-15,Abdulmajeed Al-Sulaiheem,1994-05-15,Saudi Arabia,KSA,Al-Okhdood Club,Al-Nassr (KSA),0.6208333333333333,
tm_2922,fm_10291,Yang Liu,1995-06-17,Yang Liyu,1997-02-13,China,CHN,Shandong Taishan,Guangzhou,0.6222222222222221,
tm_6327,fm_14519,Jovane,1998-06-14,Jovane Cabral,1998-06-14,Cape Verde,CPV,Sporting CP,Sporting CP,0.6230769230769231,
tm_3178,fm_12488,Minjie Yang,2003-04-16,Michael Craig,2003-04-16,China,SCO,,Reading,0.6230769230769231,
tm_9100,fm_6718,Giuseppe Cuomo,1998-02-02,Giuseppe Caso,1998-12-09,Italy,ITA,FC Südtirol,Frosinone,0.6249999999999999,
tm_8226,fm_16253,Maxime Do Couto,1996-12-13,Maxime Teixeira,1996-12-13,France,FRA,Amiens SC,FCSM,0.6266666666666667,
tm_7726,fm_2793,Maximilian Wöber,1998-02-04,Maximilian Bauer,2000-02-09,Austria,GER,Leeds United,FC Augsburg,0.6287499999999999,
tm_9446,fm_16094,Ángel Rodríguez,1987-04-26,Miguel Rodríguez,2003-04-29,Spain,ESP,CD Tenerife,Vigo,0.6287499999999999,
tm_1425,fm_6303,Nemanja Radoja,1993-02-06,Nemanja Radonjić,1996-02-15,Serbia,SRB,Sporting Kansas City,Torino,0.6287499999999999,
tm_6856,fm_15615,Fernando Martínez,1990-06-10,Fernando,1990-06-10,Spain,ESP,UD Almería,Almería,0.6294117647058823,
tm_5890,fm_15365,Shamar Nicholson,1997-03-16,Rasmus Nicolaisen,1997-03-16,Jamaica,DEN,,Toulouse FC,0.6294117647058823,
tm_10368,fm_16629,Nicolas Oliveira,2004-02-06,Vicente Oliveira,2004-06-20,Germany,POR,Hamburger SV,Vigo,0.63125,
tm_6496,fm_7806,Matjaz Kamensek-Pahic,2004-07-04,Matjasz Pahič,2004-07-04,Slovenia,SVN,Frosinone Calcio,Frosinone,0.6333333333333333,
tm_3867,fm_4656,Kayne van Oevelen,2003-08-07,Corné van Houwelingen,2003-08-07,Netherlands,NED,FC Volendam,sc Heerenveen,0.6333333333333333,
tm_10417,fm_9279,Ibrahim Maza,2005-11-24,Ibrahim Balde,2005-04-11,Germany,ITA,,Südtirol,0.6346153846153846,
tm_4857,fm_4604,Ibrahim Demir,2005-07-01,Ibrahim Jeng,2005-05-01,Turkey,GER,Hatayspor,Düsseldorf,0.6346153846153846,
tm_7296,fm_1003,Carlos Baleba,2004-01-03,Carlos Vela,1989-03-01,Cameroon,MEX,Brighton & Hove Albion,LAFC,0.6346153846153846,
tm_4455,fm_6018,Emirhan Delibas,2003-01-01,Emirhan Delifer,2005-01-11,Turkey,GER,Besiktas JK,Paderborn,0.6349999999999999,
tm_2744,fm_4388,David Udogu,2003-01-30,David Odogu,2006-06-03,Germany,GER,FC Ingolstadt 04,VfL Wolfsburg,0.6363636363636364,
tm_8590,fm_9390,Romain Sans,1999-03-19,Romain Saïss,1990-03-26,France,MAR,US Concarneau,Beşiktaş,0.6433333333333333,
tm_4150,fm_7287,Jordan Bos,2002-10-29,Jordan Boli,2002-06-06,Australia,FRA,KVC Westerlo,Empoli,0.6477272727272726,
tm_5245,fm_16895,Rodrigo Gomes,2003-07-07,Rodrigo Macedo,2003-07-09,Portugal,POR,SC Braga,BRG,0.6499999999999999,
tm_3087,fm_10310,Fan Yang,1996-03-28,Yang Fan,1996-03-28,China,CHN,Beijing Guoan,Tianjin,0.6499999999999999,
tm_8410,fm_16442,Abiezer Jeno,2000-06-22,Jekob Jeno,2000-06-22,Neukaledonien,NCL,Grenoble Foot 38,Grenoble,0.6499999999999999,
tm_5071,fm_14633,Castro,1988-04-02,André Castro,1988-04-02,Portugal,POR,SC Braga,BRG,0.6499999999999999,
tm_1805,fm_12460,Kelvin Onuigwe,2003-12-09,Kelvin Abrefa,2003-12-09,Germany,ENG,SSV Jahn Regensburg,Reading,0.6499999999999999,
tm_4768,fm_15887,Óscar Pinchi,1996-01-17,Pinchi,1996-01-17,Spain,ESP,Caykur Rizespor,Mirandés,0.6499999999999999,
tm_5238,fm_16650,Koba Koindredi,2001-10-27,Koba Lein,2001-10-27,Neukaledonien,FRA,Valencia CF,Oviedo,0.6499999999999999,
tm_3227,fm_10523,Yue Xu,1999-11-10,Yue Xin,1995-11-10,China,CHN,Shenzhen FC,Zhejiang,0.65,
tm_1740,fm_13414,Daniel Winkler,2003-01-09,Daniel Pike,2002-01-09,Germany,ENG,TSV 1860 Munich,Blackburn,0.65,
tm_10247,fm_12962,Kayden Jackson,1994-02-22,Ben Jackson,2001-02-22,England,ENG,Ipswich Town,Huddersfield,0.65,
tm_2429,fm_10369,Mohammed Saleh,2000-02-07,Mohammed Salem,1985-08-06,Saudi Arabia,KSA,Al-Riyadh SC,Al-Raed,0.65,
tm_9964,fm_4936,Rav van den Berg,2004-07-07,Ivan van den Berg,2004-01-12,Netherlands,NED,Middlesbrough FC,Go Ahead Eagles,0.651470588235294,
tm_9906,fm_12725,Caleb Taylor,2003-01-14,Dale Taylor,2003-12-12,England,NIR,West Bromwich Albion,Nottm Forest,0.6583333333333333,
tm_6994,fm_2447,Fabio González,1997-02-12,Mario González,1996-02-25,Spain,ESP,UD Las Palmas,OHL,0.6599999999999999,
tm_1601,fm_10109,Micael,2000-08-12,Michael,1996-03-12,Brazil,BRA,Houston Dynamo FC,Al-Hilal (KSA),0.6599999999999999,
tm_5965,fm_6100,Frank Anguissa,1995-11-16,André-Franck Zambo Anguissa,1995-11-16,Cameroon,CMR,SSC Napoli,Parthenope,0.662962962962963,
tm_2427,fm_10359,Abdulelah Al-Khaibari,1997-05-22,Abdullah Al-Khaibari,1996-08-16,Saudi Arabia,KSA,Al-Riyadh SC,Al-Nassr (KSA),0.6666666666666666,
tm_3577,fm_3641,Ole Romeny,2000-06-20,Ole ter Haar Romeny,2000-06-20,Netherlands,NED,FC Utrecht,FC Emmen,0.668421052631579,
tm_9608,fm_2714,Christian Montes,1997-08-10,Christian Conteh,1999-08-27,Spain,GER,CD Eldense,Dynamo Dresden,0.6724999999999999,
tm_5192,fm_11455,Ricardo Ferreira,2005-12-10,Ricardo Pereira,1993-10-06,Portugal,POR,,Leicester,0.6724999999999999,
tm_3089,fm_10530,Yang Yu,1989-08-06,Yang Yun,1989-07-18,China,CHN,Tianjin Jinmen Tiger,DL Pro,0.6724999999999999,
tm_10592,fm_2553,Philipp Sander,1998-02-21,Philippe Sandler,1997-02-10,Germany,NED,Holstein Kiel,N.E.C. Nijmegen,0.6724999999999999,
tm_5149,fm_15421,Ibrahima,1999-01-25,Ibrahima Camará,1999-01-25,Guinea,GUI,Boavista FC,BVT,0.6733333333333333,
tm_8375,fm_16150,Dumè Guidi,1996-02-06,Dominique Guidi,1996-02-06,France,FRA,SC Bastia,SC Bastia,0.6733333333333333,
tm_2491,fm_10274,Hazaa Al-Hazaa,1991-08-08,Hazza Al-Hazza,1991-12-15,Saudi Arabia,KSA,Al-Tai FC,Al-Tai,0.6749999999999999,
tm_7492,fm_2579,Benson Manuel,1997-03-28,Braydon Manu,1997-03-28,Belgium,GHA,Burnley FC,Darmstadt,0.6769230769230768,
tm_4244,fm_6370,Martin Regali,1993-10-12,Mattia Bani,1993-12-10,Slovakia,ITA,KV Kortrijk,Genoa,0.6769230769230768,
tm_1487,fm_1661,Juan Mina,2004-07-27,Juan Castilla,2004-07-27,Colombia,COL,New York Red Bulls,Houston,0.6769230769230768,
tm_9558,fm_15427,Carlo García,2001-02-12,Carlo Adriano,2001-02-12,Spain,ESP,Villarreal CF B,Villarreal B,0.6769230769230768,
tm_2918,fm_10692,Zhengyu Huang,1997-01-24,Zheng Yiming,1997-01-24,China,CHN,Shandong Taishan,Beijing,0.6769230769230768,
tm_6153,fm_11277,Arthur Melo,1996-08-12,Arthur,1996-08-12,Brazil,BRA,Juventus FC,Liverpool,0.6818181818181818,
tm_3478,fm_1336,Boy Waterman,1984-01-24,Joel Waterman,1996-01-24,Netherlands,CAN,PSV Eindhoven,CF Montréal,0.6884615384615383,
tm_2926,fm_10244,Tong Wang,1993-02-12,Wang Tong,1993-02-12,China,CHN,Shandong Taishan,Shandong,0.6888888888888889,
tm_8481,fm_16430,Serge-Philippe Raux Yao,1999-05-30,Serge Raux-Yao,1999-05-30,France,FRA,Rodez AF,Rodez AF,0.6956521739130435,
tm_9575,fm_14218,Saúl García,1994-11-09,Raúl García,1986-07-11,Spain,ESP,Racing Santander,A. Bilbao,0.6963636363636363,
tm_9670,fm_16603,Jon García,1991-06-04,Joan García,2001-05-04,Spain,ESP,Racing Ferrol,Espanyol,0.6963636363636363,
tm_7990,fm_14371,Bernardo,1995-05-14,Bernardo,1989-07-11,Brazil,COL,VfL Bochum,Girona,0.7,
tm_4707,fm_15362,Anderson Silva,1997-11-21,Anderson,1997-11-21,Brazil,BRA,Alanyaspor,VTSC,0.7,
tm_9536,fm_15932,Javi López,2001-05-05,Javi López,2002-03-25,Spain,ESP,Burgos CF,Alavés,0.7,
tm_10282,fm_11285,Reece James,1993-11-07,Reece James,1999-12-08,England,ENG,Sheffield Wednesday,Chelsea,0.7,
tm_9921,fm_11930,Jed Wallace,1994-03-26,Jed Wallace,1993-12-15,England,ENG,West Bromwich Albion,West Brom,0.7,
tm_8566,fm_6692,Demba Thiam,1989-12-02,Demba Thiam,1998-03-09,France,SEN,USL Dunkerque,SPAL,0.7,
tm_5401,fm_11302,Neto,1991-09-02,Neto,1989-07-19,Brazil,BRA,Casa Pia AC,Bournemouth,0.7,
tm_7270,fm_6061,Danilo,2001-04-29,Danilo,1991-07-15,Brazil,BRA,Nottingham Forest,Juventus,0.7,
tm_1585,fm_11280,Luis Díaz,1998-12-06,Luis Díaz,1997-01-13,Costa Rica,COL,Colorado Rapids,Liverpool,0.7,
tm_5417,fm_18083,Gonçalo Silva,1991-06-04,Gonçalo Silva,2006-05-25,Portugal,POR,SC Farense,FC Porto,0.7,
tm_9426,fm_15407,José Amo,1998-04-09,José María Amo,1998-04-09,Spain,ESP,CD Tenerife,Ponferrada,0.7,
tm_10233,fm_13825,Jack Taylor,1998-06-23,Jack Taylor,2005-09-08,Ireland,ENG,Ipswich Town,Watford,0.7,
tm_3441,fm_16892,Jota,1999-03-30,Jota,2002-07-22,Portugal,POR,Al-Ittihad Club,VTSC,0.7,
tm_9329,fm_16559,Pablo García,2000-06-05,Pablo García,2006-08-15,Spain,ESP,Sporting Gijón,Real Hispalis,0.7,
tm_10236,fm_12398,Cameron Humphreys,2003-10-30,Cameron Humphreys,1998-08-22,England,ENG,Ipswich Town,Rotherham,0.7,
tm_7496,fm_5040,Enock Agyei,2005-01-13,Ebenezer Agyei,2005-01-13,Belgium,BEL,Burnley FC,RSC Anderlecht,0.7,
tm_5123,fm_18233,Manu,2001-06-12,Manu,2004-01-05,Portugal,ESP,Vitória Guimarães SC,Málaga,0.7,
tm_9404,fm_14864,Diego González,1999-05-07,Diego González,1995-01-28,Spain,ESP,FC Andorra,Elche,0.7,
tm_8585,fm_14430,Mamadou Sylla,1995-06-28,Mamadou Sylla,1994-03-20,France,ESP,US Concarneau,Alavés,0.7,
tm_8333,fm_11580,Ibrahima Diallo,2003-06-04,Ibrahima Diallo,1999-03-08,Senegal,FRA,,Southampton,0.7,
tm_6640,fm_14296,Mariano Díaz,1993-08-01,Mariano,1993-08-01,Dominican Republic,DOM,Sevilla FC,R. Madrid,0.7083333333333333,
tm_4443,fm_15947,Jean Onana,2000-01-08,Junior Onana,2000-01-08,Cameroon,CMR,Besiktas JK,RC Lens,0.7083333333333333,
tm_2915,fm_11152,Mustapa Tash,2003-03-01,Mustapa,2003-03-01,China,CHN,Shandong Taishan,Shandong,0.7083333333333333,
tm_5812,fm_3352,Oumar Diakité,2003-12-20,Oumar Diakhité,1993-12-09,Cote d'Ivoire,SEN,Stade Reims,Sandhausen,0.71,
tm_4312,fm_18050,Moussa Sissako,2000-11-10,Moussa Sissoko,2006-02-11,Mali,FRA,,ASSE,0.71,
tm_6927,fm_9366,Maxi Gómez,1996-08-14,Maximiliano Gómez,1996-08-14,Uruguay,URU,Trabzonspor,Trabzonspor,0.7117647058823529,
tm_4349,fm_5188,Eric Junior Bocat,1999-07-16,Eric Bocat,1999-07-16,France,FRA,Sint-Truidense VV,STVV,0.7117647058823529,
tm_8857,fm_8855,Filippo Faggi,2003-02-05,Filippo Meneghini,2003-05-02,Italy,ITA,SSC Bari,SPAL,0.7117647058823529,
tm_9345,fm_14372,Uros Djurdjevic,1994-03-02,Uroš Đurđević,1994-03-02,Montenegro,MNE,Sporting Gijón,S. Gijón,0.72,
tm_4448,fm_4483,Ege Tiknaz,2004-08-17,Efe Tirpan,2004-08-17,Turkey,GER,Besiktas JK,Arminia Bielefeld,0.72,
tm_6457,fm_7572,Rares Burnete,2004-01-31,Catalin Burnete,2004-01-31,Romania,ROU,US Lecce,Salento,0.72,
tm_4837,fm_9747,Burak Yilmaz,1995-11-27,Recep Burak Yılmaz,1995-11-27,Turkey,TUR,Hatayspor,Hatayspor,0.7277777777777779,
tm_6838,fm_15868,José Copete,1999-10-10,José Manuel Copete,1999-10-10,Spain,ESP,RCD Mallorca,Mallorca,0.7277777777777779,
tm_5705,fm_15682,Abdoul Kader Bamba,1994-04-25,Kader Bamba,1994-04-25,France,FRA,FC Nantes,FC Nantes,0.7277777777777779,
tm_8054,fm_3186,Omar Haktab Traoré,1998-02-04,Omar Traoré,1998-02-04,Germany,GER,1.FC Heidenheim 1846,VfL Osnabrück,0.7277777777777779,
tm_7618,fm_14310,Alejandro Grimaldo,1995-09-20,Álex Grimaldo,1995-09-20,Spain,ESP,Bayer 04 Leverkusen,Benfica,0.7277777777777779,
tm_9843,fm_11753,Vakoun Bayo,1997-01-10,Vakoun Issouf Bayo,1997-01-10,Cote d'Ivoire,CIV,Watford FC,Watford,0.7277777777777779,
tm_1026,fm_1676,Arquímides Ordóñez,2003-08-05,Arquimides Ordonez,2003-08-03,Guatemala,USA,FC Cincinnati,Cincinnati,0.7333333333333334,
tm_6404,fm_7027,Juan Cabal,2001-01-08,Juan David Cabal,2001-01-08,Colombia,COL,Hellas Verona,Verona,0.7375,
tm_1228,fm_1518,Tah Anunga,1996-08-10,Tah Brian Anunga,1996-08-10,Cameroon,CMR,Nashville SC,Nashville,0.7375,
tm_9470,fm_16025,Abou Kanté,1994-08-11,Aboubakary Kanté,1994-08-11,The Gambia,GAM,SD Huesca,Huesca,0.7375,
tm_9409,fm_15247,Álex Petxa,1997-02-06,Álex Petxarromán,1997-02-06,Spain,ESP,FC Andorra,F.C. Andorra,0.7375,
tm_1752,fm_3628,Milos Cocic,2003-06-05,Miloš Ćoćić,2003-06-05,Germany,SRB,TSV 1860 Munich,1860 München,0.7454545454545454,
tm_4110,fm_2711,Dennis Eckert Ayensa,1997-01-09,Dennis Eckert,1997-01-09,Germany,GER,Royale Union Saint-Gilloise,Union SG,0.7549999999999999,
tm_6723,fm_14395,Thierry Correia,1999-03-09,Thierry Rendall Correia,1999-03-09,Portugal,POR,Valencia CF,Valencia,0.7565217391304347,
tm_6848,fm_15454,Antonio Sánchez,1997-04-22,Antonio Sánchez,1997-11-30,Spain,ESP,RCD Mallorca,Mallorca,0.76,
tm_6419,fm_3875,Jackson Tchatchoua,2001-09-14,Jackson Tchatchoua,2001-06-23,Belgium,BEL,RSC Charleroi,Charleroi,0.76,
tm_9413,fm_16332,Iván Gil,2000-01-18,Iván Gil,2000-11-30,Spain,ESP,FC Andorra,F.C. Andorra,0.76,
tm_5215,fm_6343,Marlon,1997-09-15,Marlon,1995-09-07,Brazil,BRA,Gil Vicente FC,Brianza,0.76,
tm_5374,fm_9346,João Pedro,1993-04-03,João Pedro,1992-03-09,Portugal,ITA,GD Chaves,Fenerbahçe,0.76,
tm_6938,fm_15937,Raúl Torrente,2001-09-11,Raúl Torrente,2001-03-01,Spain,ESP,Granada CF,Granada,0.76,
tm_3858,fm_4190,Lasse Wehmeyer,2002-09-18,Lasse Wehmeyer,2002-01-02,Germany,GER,Heracles Almelo,FC Twente,0.76,
tm_5277,fm_14495,Paulinho,1999-09-21,Paulinho,1992-11-09,Portugal,POR,,Sporting CP,0.76,
tm_8178,fm_16318,Ousmane Camara,2001-11-03,Ousmane Camara,2003-03-06,Guinea,FRA,AJ Auxerre,Angers SCO,0.76,
tm_9099,fm_9041,Stefan Alex Dregan,2005-04-10,Stefan Alex Dregan,2005-05-27,Italy,ITA,FC Südtirol,Südtirol,0.76,
tm_8894,fm_7606,Patrick Nuamah,2005-12-31,Patrick Amoako Nuamah,2005-12-31,Italy,ITA,Brescia Calcio,Brescia,0.7666666666666666,
tm_6829,fm_16373,Juanmi Latasa,2001-03-23,Juan Miguel Latasa,2001-03-23,Spain,ESP,Real Madrid,Getafe,0.7666666666666666,
tm_6092,fm_7054,Michel Adopo,2000-07-19,Michel Ndary Adopo,2000-07-19,France,FRA,Atalanta BC,Torino,0.7666666666666666,
tm_4487,fm_1034,Taxiarchis Fountas,1995-09-04,Taxi Fountas,1995-09-04,Greece,GRE,Trabzonspor,D.C. United,0.7666666666666666,
tm_5148,fm_14656,Seba Pérez,1993-03-29,Sebastián Pérez,1993-03-29,Colombia,COL,Boavista FC,BVT,0.7666666666666666,
tm_4721,fm_9944,Ahmet Kagan Malatyali,2003-07-10,Ahmet Malatyalı,2003-07-10,Turkey,TUR,Kayserispor,Kayserispor,0.7666666666666666,
tm_4233,fm_3831,Nayel Mehssatou,2002-04-11,Nayel Mehssatou,2002-08-08,Chile,CHI,KV Kortrijk,KV Kortrijk,0.7749999999999999,
tm_8197,fm_16178,Farid El Melali,1997-07-13,Farid El Melali,1997-06-06,Algeria,ALG,Angers SCO,Angers SCO,0.7749999999999999,
tm_8998,fm_6407,Idriz Voca,1997-05-15,Idriz Voca,1997-01-01,Kosovo,KOS,Cosenza Calcio,Cosenza,0.7749999999999999,
tm_6950,fm_16479,Bryan Zaragoza,2001-09-09,Bryan Zaragoza,2001-04-25,Spain,ESP,Granada CF,Granada,0.7749999999999999,
tm_4704,fm_16899,Carlos Eduardo,1996-10-10,Carlos Eduardo,2002-08-10,Brazil,BRA,Alanyaspor,MRT,0.7749999999999999,
tm_4399,fm_9583,Irfan Can Egribayat,1998-06-30,İrfan Eğribayat,1998-06-30,Turkey,TUR,Fenerbahce,Fenerbahçe,0.7789473684210526,
tm_8877,fm_6273,Mohamed Salim Fares,1996-02-15,Mohamed Fares,1996-02-15,Algeria,ALG,SS Lazio,Lazio,0.7789473684210526,
tm_10287,fm_15586,Momo Diaby,1996-09-03,Mohamed Diaby,1996-09-03,France,FRA,Portimonense SC,PTM,0.7846153846153845,
tm_9203,fm_14685,Édgar Badía,1992-02-12,Edgar Badía,1992-02-11,Spain,ESP,Elche CF,Elche,0.7863636363636364,
tm_4165,fm_12366,Adedire Mebude,2004-05-28,Dire Mebude,2004-05-28,Scotland,SCO,KVC Westerlo,Man City,0.8,
tm_5832,fm_16312,Billal Brahimi,2000-03-14,Bilal Brahimi,2000-03-28,Algeria,FRA,OGC Nice,SM Caen,0.8,
tm_4045,fm_2847,Julien De Sart,1994-12-23,Julien de Sart,1993-12-23,Belgium,BEL,KAA Gent,AA Gent,0.8,
tm_2479,fm_10269,Jamal Bajandooh,1992-08-12,Jamal Bajandouh,1992-08-22,Saudi Arabia,KSA,Al-Tai FC,Al-Tai,0.8033333333333333,
tm_4971,fm_9742,Emir Kaan Gültekin,2000-10-02,Emir Gültekin,2000-10-02,Turkey,TUR,Istanbulspor,İstanbulspor,0.8055555555555556,
tm_4842,fm_9898,Engin Can Aksoy,2003-11-14,Engin Aksoy,2003-11-14,Turkey,TUR,Hatayspor,Hatayspor,0.8133333333333332,
tm_10514,fm_3624,Jomaine Consbruch,2002-01-26,Jomaine Ellay Consbruch,2002-01-26,Germany,GER,SpVgg Greuther Fürth,Arminia Bielefeld,0.817391304347826,
tm_1267,fm_1331,Aljaz Ivacic,1993-12-29,Aljaž Ivačič,1993-12-29,Slovenia,SVN,Portland Timbers,Portland,0.825,
tm_6899,fm_14867,Bebé,1990-07-12,Bébé,1990-07-12,Cape Verde,CPV,Rayo Vallecano,Vallecano,0.825,
tm_4392,fm_9615,Baris Yilmaz,2000-05-23,Barış Yılmaz,2000-05-23,Turkey,TUR,Galatasaray,Galatasaray,0.825,
tm_8076,fm_16002,Stian Gregersen,1995-05-17,Stian Rode Gregersen,1995-05-17,Norway,NOR,FC Girondins Bordeaux,Bordeaux,0.825,
tm_10054,fm_12196,Andy Moran,2003-10-15,Andrew Moran,2003-10-15,Ireland,IRL,Brighton & Hove Albion,Brighton,0.825,
tm_6425,fm_6904,Milan Djuric,1990-05-22,Milan Đurić,1990-05-22,Bosnia-Herzegovina,BIH,Hellas Verona,Verona,0.825,
