df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_5230,fm_15739,Tiago Araújo,2001-03-27,Tiago Araújo,2001-03-27,Portugal,POR,GD Estoril Praia,Estoril Praia,1.0,True
tm_7889,fm_2765,Nikolas Nartey,2000-02-22,Nikolas Nartey,2000-02-22,Denmark,DEN,VfB Stuttgart,VfB Stuttgart,1.0,True
tm_9829,fm_11719,Jamal Lewis,1998-01-25,Jamal Lewis,1998-01-25,Northern Ireland,NIR,Newcastle United,Newcastle,1.0,True
tm_6492,fm_6622,Caleb Okoli,2001-07-13,Caleb Okoli,2001-07-13,Italy,ITA,Atalanta BC,Atalanta,1.0,True
tm_4023,fm_3974,Nilson Angulo,2003-06-19,Nilson Angulo,2003-06-19,Ecuador,ECU,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_6217,fm_2777,Sydney van Hooijdonk,2000-02-06,Sydney van Hooijdonk,2000-02-06,Netherlands,NED,Bologna FC 1909,sc Heerenveen,1.0,True
tm_5623,fm_14337,Jonathan David,2000-01-14,Jonathan David,2000-01-14,Canada,CAN,LOSC Lille,LOSC,1.0,True
tm_4290,fm_3063,Sandy Walsh,1995-03-14,Sandy Walsh,1995-03-14,Indonesia,NED,KV Mechelen,KV Mechelen,1.0,True
tm_6505,fm_6849,Marco Brescianini,2000-01-20,Marco Brescianini,2000-01-20,Italy,ITA,Frosinone Calcio,Cosenza,1.0,True
tm_1833,fm_2928,Oliver Batista Meier,2001-02-16,Oliver Batista Meier,2001-02-16,Germany,GER,SG Dynamo Dresden,Dynamo Dresden,1.0,True
tm_7319,fm_11745,Mads Roerslev,1999-06-24,Mads Roerslev,1999-06-24,Denmark,DEN,Brentford FC,Brentford,1.0,True
tm_9937,fm_12254,Niall Huggins,2000-12-18,Niall Huggins,2000-12-18,Wales,WAL,Sunderland AFC,Sunderland,1.0,True
tm_7754,fm_2620,Jens Grahl,1988-09-22,Jens Grahl,1988-09-22,Germany,GER,Eintracht Frankfurt,Eintracht Frankfurt,1.0,True
tm_7779,fm_1558,Paxten Aaronson,2003-08-26,Paxten Aaronson,2003-08-26,United States,USA,Eintracht Frankfurt,Philadelphia,1.0,True
tm_5574,fm_14600,Jean-Clair Todibo,1999-12-30,Jean-Clair Todibo,1999-12-30,France,FRA,OGC Nice,OGC Nice,1.0,True
tm_1605,fm_1170,Brad Smith,1994-04-09,Brad Smith,1994-04-09,Australia,AUS,Houston Dynamo FC,D.C. United,1.0,True
tm_6900,fm_14625,Isi Palazón,1994-12-27,Isi Palazón,1994-12-27,Spain,ESP,Rayo Vallecano,Vallecano,1.0,True
tm_6337,fm_7005,Alessandro Sorrentino,2002-04-03,Alessandro Sorrentino,2002-04-03,Italy,ITA,AC Monza,Brianza,1.0,True
tm_2127,fm_1116,Kellyn Acosta,1995-07-24,Kellyn Acosta,1995-07-24,United States,USA,Los Angeles FC,LAFC,1.0,True
tm_8403,fm_15761,Adrien Monfray,1990-12-20,Adrien Monfray,1990-12-20,France,FRA,Grenoble Foot 38,Grenoble,1.0,True
tm_6013,fm_6091,Francesco Acerbi,1988-02-10,Francesco Acerbi,1988-02-10,Italy,ITA,Inter Milan,Inter,1.0,True
tm_4026,fm_2638,Francis Amuzu,1999-08-23,Francis Amuzu,1999-08-23,Belgium,BEL,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_6944,fm_14797,Gerard Gumbau,1994-12-18,Gerard Gumbau,1994-12-18,Spain,ESP,Granada CF,Elche,1.0,True
tm_10431,fm_2629,Cédric Brunner,1994-02-17,Cédric Brunner,1994-02-17,Switzerland,SUI,FC Schalke 04,Schalke 04,1.0,True
tm_4307,fm_2858,Guillaume Hubert,1994-01-11,Guillaume Hubert,1994-01-11,Belgium,BEL,RWD Molenbeek,Oostende,1.0,True
tm_1724,fm_3329,Niklas Kölle,1999-11-17,Niklas Kölle,1999-11-17,Germany,GER,MSV Duisburg,MSV Duisburg,1.0,True
tm_1149,fm_1686,Jacob Jackson,2000-04-25,Jacob Jackson,2000-04-25,United States,USA,New England Revolution,New England,1.0,True
tm_5089,fm_15163,Rúben Lima,1989-10-03,Rúben Lima,1989-10-03,Portugal,POR,FC Famalicão,Famalicão,1.0,True
tm_8303,fm_15652,Ilan Kebbal,1998-07-10,Ilan Kebbal,1998-07-10,Algeria,ALG,Paris FC,Paris FC,1.0,True
tm_3465,fm_1972,Calvin Stengs,1998-12-18,Calvin Stengs,1998-12-18,Netherlands,NED,Feyenoord Rotterdam,Antwerp,1.0,True
tm_1841,fm_3092,Jan-Christoph Bartels,1999-01-13,Jan-Christoph Bartels,1999-01-13,Germany,GER,SV Waldhof Mannheim,SV Waldhof Mannheim,1.0,True
tm_7253,fm_11707,Wayne Hennessey,1987-01-24,Wayne Hennessey,1987-01-24,Wales,WAL,Nottingham Forest,Nottm Forest,1.0,True
tm_8195,fm_16055,Himad Abdelli,1999-11-17,Himad Abdelli,1999-11-17,Algeria,FRA,Angers SCO,Angers SCO,1.0,True
tm_6576,fm_14164,Koke,1992-01-08,Koke,1992-01-08,Spain,ESP,Atlético de Madrid,A. Madrid,1.0,True
tm_7060,fm_14557,Benoît Badiashile,2001-03-26,Benoît Badiashile,2001-03-26,France,FRA,Chelsea FC,AS Monaco,1.0,True
tm_7993,fm_3946,Mohammed Tolba,2004-07-19,Mohammed Tolba,2004-07-19,Germany,GER,VfL Bochum,VfL Bochum,1.0,True
tm_7211,fm_11513,Boubacar Kamara,1999-11-23,Boubacar Kamara,1999-11-23,France,FRA,Aston Villa,Aston Villa,1.0,True
tm_3648,fm_4383,Miliano Jonathans,2004-04-05,Miliano Jonathans,2004-04-05,Netherlands,NED,Vitesse Arnhem,Vitesse,1.0,True
tm_5115,fm_15303,Jorge Fernandes,1997-04-02,Jorge Fernandes,1997-04-02,Portugal,POR,Vitória Guimarães SC,VTSC,1.0,True
tm_5651,fm_15289,Wesley Saïd,1995-04-19,Wesley Saïd,1995-04-19,France,FRA,RC Lens,RC Lens,1.0,True
tm_2426,fm_14403,Juanmi,1993-05-20,Juanmi,1993-05-20,Spain,ESP,Real Betis Balompié,Real Hispalis,1.0,True
tm_7332,fm_11436,Bryan Mbeumo,1999-08-07,Bryan Mbeumo,1999-08-07,Cameroon,CMR,Brentford FC,Brentford,1.0,True
tm_1837,fm_3486,Yari Otto,1999-05-27,Yari Otto,1999-05-27,Germany,GER,SC Verl,SC Verl,1.0,True
tm_6455,fm_6669,Roberto Piccoli,2001-01-27,Roberto Piccoli,2001-01-27,Italy,ITA,Atalanta BC,Verona,1.0,True
tm_2057,fm_1241,Kamal Miller,1997-05-16,Kamal Miller,1997-05-16,Canada,CAN,Inter Miami CF,CF Montréal,1.0,True
tm_7071,fm_14230,Enzo Fernández,2001-01-17,Enzo Fernández,2001-01-17,Argentina,ARG,Chelsea FC,Benfica,1.0,True
tm_7329,fm_11636,Yoane Wissa,1996-09-03,Yoane Wissa,1996-09-03,DR Congo,COD,Brentford FC,Brentford,1.0,True
tm_6026,fm_6429,Carlos Augusto,1999-01-07,Carlos Augusto,1999-01-07,Brazil,BRA,AC Monza,Brianza,1.0,True
tm_8568,fm_16024,Rémy Boissier,1994-02-22,Rémy Boissier,1994-02-22,France,FRA,USL Dunkerque,Rodez AF,1.0,True
tm_4855,fm_6509,Rigoberto Rivas,1998-07-31,Rigoberto Rivas,1998-07-31,Honduras,HON,Hatayspor,Reggina,1.0,True
tm_8733,fm_6457,Antonio Caracciolo,1990-06-30,Antonio Caracciolo,1990-06-30,Italy,ITA,Pisa Sporting Club,Pisa,1.0,True
tm_2718,fm_3737,Oscar Wiklöf,2003-01-29,Oscar Wiklöf,2003-01-29,Finland,FIN,SC Freiburg II,SC Freiburg II,1.0,True
tm_7109,fm_11299,Jadon Sancho,2000-03-25,Jadon Sancho,2000-03-25,England,ENG,Manchester United,Man UFC,1.0,True
tm_10152,fm_12062,Brooke Norton-Cuffy,2004-01-12,Brooke Norton-Cuffy,2004-01-12,England,ENG,,Rotherham,1.0,True
tm_4522,fm_9609,Philippe Keny,1999-05-18,Philippe Keny,1999-05-18,Senegal,SEN,Basaksehir FK,Başakşehir FK,1.0,True
tm_3913,fm_4126,Nouri El Harmazi,2002-05-15,Nouri El Harmazi,2002-05-15,Netherlands,NED,RKC Waalwijk,Vitesse,1.0,True
tm_7245,fm_11522,Maxwel Cornet,1996-09-27,Maxwel Cornet,1996-09-27,Cote d'Ivoire,CIV,West Ham United,West Ham,1.0,True
tm_9985,fm_12113,Jak Alnwick,1993-06-17,Jak Alnwick,1993-06-17,England,ENG,Cardiff City,Cardiff,1.0,True
tm_10498,fm_11730,Andreas Voglsammer,1992-01-09,Andreas Voglsammer,1992-01-09,Germany,GER,Hannover 96,Millwall,1.0,True
tm_9493,fm_16816,Isak Jansson,2002-01-31,Isak Jansson,2002-01-31,Sweden,SWE,FC Cartagena,Cartagena,1.0,True
tm_8794,fm_6781,Luca Vignali,1996-01-11,Luca Vignali,1996-01-11,Italy,ITA,Como 1907,Como,1.0,True
tm_7954,fm_1953,Luca Waldschmidt,1996-05-19,Luca Waldschmidt,1996-05-19,Germany,GER,VfL Wolfsburg,VfL Wolfsburg,1.0,True
tm_10024,fm_11772,Juninho Bacuna,1997-08-07,Juninho Bacuna,1997-08-07,Curacao,CUW,Birmingham City,Birmingham,1.0,True
tm_9109,fm_6819,Fabian Tait,1993-02-10,Fabian Tait,1993-02-10,Italy,ITA,FC Südtirol,Südtirol,1.0,True
tm_2314,fm_10121,Ghislain Konan,1995-12-27,Ghislain Konan,1995-12-27,Cote d'Ivoire,CIV,Al-Nassr FC,Al-Nassr (KSA),1.0,True
tm_8525,fm_16290,Warren Caddy,1997-04-09,Warren Caddy,1997-04-09,France,FRA,Paris FC,Paris FC,1.0,True
tm_10132,fm_12215,Brad Potts,1994-07-03,Brad Potts,1994-07-03,England,ENG,Preston North End,Preston,1.0,True
tm_4991,fm_14989,Chiquinho,1995-07-19,Chiquinho,1995-07-19,Portugal,POR,SL Benfica,Benfica,1.0,True
tm_1914,fm_3139,David Philipp,2000-04-10,David Philipp,2000-04-10,Germany,GER,FC Viktoria Köln,FC Viktoria Köln,1.0,True
tm_9390,fm_15022,Francisco Portillo,1990-06-13,Francisco Portillo,1990-06-13,Spain,ESP,CD Leganés,Almería,1.0,True
tm_7249,fm_12656,Divin Mubama,2004-10-25,Divin Mubama,2004-10-25,England,ENG,West Ham United,West Ham,1.0,True
tm_1736,fm_2930,Jesper Verlaat,1996-06-04,Jesper Verlaat,1996-06-04,Netherlands,NED,TSV 1860 Munich,1860 München,1.0,True
tm_2684,fm_3914,Paul Lehmann,2004-07-22,Paul Lehmann,2004-07-22,Germany,GER,SG Dynamo Dresden,Dynamo Dresden,1.0,True
tm_8628,fm_6574,Francesco Cassata,1997-07-16,Francesco Cassata,1997-07-16,Italy,ITA,Genoa CFC,Ternana,1.0,True
tm_2438,fm_10294,Farouk Chafaï,1990-06-23,Farouk Chafaï,1990-06-23,Algeria,ALG,Damac FC,Damac,1.0,True
tm_2650,fm_3591,Bjarne Pudel,2001-05-09,Bjarne Pudel,2001-05-09,Germany,GER,Borussia Dortmund II,Borussia Dortmund II,1.0,True
tm_10704,fm_2825,Malcolm Cacutalua,1994-11-15,Malcolm Cacutalua,1994-11-15,Germany,GER,1.FC Magdeburg,Magdeburg,1.0,True
tm_9722,fm_11502,James Justin,1998-02-23,James Justin,1998-02-23,England,ENG,Leicester City,Leicester,1.0,True
tm_10256,fm_13306,Loick Ayina,2003-04-20,Loick Ayina,2003-04-20,France,CGO,Huddersfield Town,Huddersfield,1.0,True
tm_8352,fm_15383,Mohamed Youssouf,1988-03-26,Mohamed Youssouf,1988-03-26,Comoros,COM,AC Ajaccio,AC Ajaccio,1.0,True
tm_4352,fm_3736,Daiki Hashioka,1999-05-17,Daiki Hashioka,1999-05-17,Japan,JPN,Sint-Truidense VV,STVV,1.0,True
tm_2568,fm_10420,Rayan Al-Mousa,1994-07-24,Rayan Al-Mousa,1994-07-24,Saudi Arabia,KSA,Damac FC,Damac,1.0,True
tm_6822,fm_14464,Carles Aleñá,1998-01-05,Carles Aleñá,1998-01-05,Spain,ESP,Getafe CF,Getafe,1.0,True
tm_7728,fm_1934,Marvin Friedrich,1995-12-13,Marvin Friedrich,1995-12-13,Germany,GER,Borussia Mönchengladbach,Borussia M'gladbach,1.0,True
tm_6684,fm_16403,Luiz Henrique,2001-01-02,Luiz Henrique,2001-01-02,Brazil,BRA,Real Betis Balompié,Real Hispalis,1.0,True
tm_9931,fm_12347,Luke O'Nien,1994-11-21,Luke O'Nien,1994-11-21,England,ENG,Sunderland AFC,Sunderland,1.0,True
tm_5248,fm_15307,Alejandro Marqués,2000-08-04,Alejandro Marqués,2000-08-04,Venezuela,ESP,GD Estoril Praia,Estoril Praia,1.0,True
tm_1879,fm_3450,Vinko Sapina,1995-06-29,Vinko Sapina,1995-06-29,Germany,CRO,Rot-Weiss Essen,SC Verl,1.0,True
tm_8341,fm_16397,Marius Noubissi,1996-11-28,Marius Noubissi,1996-11-28,Cameroon,CMR,Valenciennes FC,VAFC,1.0,True
tm_5791,fm_16291,Alexandre Olliero,1996-02-15,Alexandre Olliero,1996-02-15,France,FRA,Stade Reims,Pau FC,1.0,True
tm_7129,fm_11554,Alexis Mac Allister,1998-12-24,Alexis Mac Allister,1998-12-24,Argentina,ARG,Liverpool FC,Brighton,1.0,True
tm_6918,fm_14723,Rubén Alcaraz,1991-05-01,Rubén Alcaraz,1991-05-01,Spain,ESP,Cádiz CF,Cádiz,1.0,True
tm_10168,fm_12058,Jordan Archer,1993-04-12,Jordan Archer,1993-04-12,Scotland,SCO,Queens Park Rangers,QPR,1.0,True
tm_9871,fm_12132,Jerry Yates,1996-11-10,Jerry Yates,1996-11-10,England,ENG,Swansea City,Blackpool,1.0,True
tm_5947,fm_11656,Óscar Estupiñán,1996-12-29,Óscar Estupiñán,1996-12-29,Colombia,COL,Hull City,Hull,1.0,True
tm_6292,fm_6423,Ridgeciano Haps,1993-06-12,Ridgeciano Haps,1993-06-12,Suriname,SUR,Venezia FC,Venezia,1.0,True
tm_8417,fm_16587,Amine Sbaï,2000-11-05,Amine Sbaï,2000-11-05,Morocco,FRA,Grenoble Foot 38,Grenoble,1.0,True
tm_10488,fm_2492,Christopher Scott,2002-06-07,Christopher Scott,2002-06-07,Germany,GER,Royal Antwerp FC,Antwerp,1.0,True
tm_7070,fm_16404,Malo Gusto,2003-05-19,Malo Gusto,2003-05-19,France,FRA,Chelsea FC,OL,1.0,True
tm_9777,fm_11363,Stuart Dallas,1991-04-19,Stuart Dallas,1991-04-19,Northern Ireland,NIR,Leeds United,Leeds,1.0,True
tm_5528,fm_16194,Christopher Wooh,2001-09-18,Christopher Wooh,2001-09-18,Cameroon,CMR,Stade Rennais FC,Rennes,1.0,True
tm_5519,fm_14260,Breel Embolo,1997-02-14,Breel Embolo,1997-02-14,Switzerland,SUI,AS Monaco,AS Monaco,1.0,True
tm_8520,fm_16408,Steve Shamal,1996-02-22,Steve Shamal,1996-02-22,France,FRA,FC Annecy,FC Annecy,1.0,True
tm_5564,fm_14336,Amine Harit,1997-06-18,Amine Harit,1997-06-18,Morocco,MAR,Olympique Marseille,OM,1.0,True
tm_8089,fm_16256,Issouf Sissokho,2002-01-30,Issouf Sissokho,2002-01-30,Mali,MLI,FC Girondins Bordeaux,Bordeaux,1.0,True
tm_3982,fm_1992,Björn Engels,1994-09-15,Björn Engels,1994-09-15,Belgium,BEL,Royal Antwerp FC,Antwerp,1.0,True
tm_9614,fm_6649,Eddie Salcedo,2001-10-01,Eddie Salcedo,2001-10-01,Italy,ITA,Inter Milan,Bari,1.0,True
tm_7760,fm_1922,Makoto Hasebe,1984-01-18,Makoto Hasebe,1984-01-18,Japan,JPN,Eintracht Frankfurt,Eintracht Frankfurt,1.0,True
tm_3531,fm_15237,Alexandre Penetra,2001-09-09,Alexandre Penetra,2001-09-09,Portugal,POR,AZ Alkmaar,Famalicão,1.0,True
tm_9034,fm_7144,Giuseppe Ambrosino,2003-09-10,Giuseppe Ambrosino,2003-09-10,Italy,ITA,SSC Napoli,Como,1.0,True
tm_7817,fm_2470,Stanley Nsoki,1999-04-09,Stanley Nsoki,1999-04-09,France,FRA,TSG 1899 Hoffenheim,Hoffenheim,1.0,True
tm_10760,fm_4057,Arne Sicker,1997-04-17,Arne Sicker,1997-04-17,Germany,GER,SV 07 Elversberg,Sandhausen,1.0,True
tm_7209,fm_11545,Matty Cash,1997-08-07,Matty Cash,1997-08-07,Poland,POL,Aston Villa,Aston Villa,1.0,True
tm_6479,fm_6323,Gastón Pereiro,1995-06-11,Gastón Pereiro,1995-06-11,Uruguay,URU,Cagliari Calcio,Cagliari,1.0,True
tm_10038,fm_12298,Aynsley Pears,1998-04-23,Aynsley Pears,1998-04-23,England,ENG,Blackburn Rovers,Blackburn,1.0,True
tm_4295,fm_2362,Rob Schoofs,1994-03-23,Rob Schoofs,1994-03-23,Belgium,BEL,KV Mechelen,KV Mechelen,1.0,True
tm_10865,fm_3504,John Iredale,1999-08-01,John Iredale,1999-08-01,Australia,AUS,SV Wehen Wiesbaden,SV Wehen Wiesbaden,1.0,True
tm_1738,fm_3163,Leroy Kwadwo,1996-08-15,Leroy Kwadwo,1996-08-15,Germany,GER,TSV 1860 Munich,MSV Duisburg,1.0,True
tm_1940,fm_2652,Malik Batmaz,2000-03-17,Malik Batmaz,2000-03-17,Germany,TUR,Preußen Münster,KSC,1.0,True
tm_9534,fm_15731,Dani Ojeda,1994-12-03,Dani Ojeda,1994-12-03,Spain,ESP,Burgos CF,Ponferrada,1.0,True
tm_6454,fm_8322,Jeppe Corfitzen,2004-12-29,Jeppe Corfitzen,2004-12-29,Denmark,DEN,US Lecce,Salento,1.0,True
tm_8700,fm_6586,Alex Ferrari,1994-07-01,Alex Ferrari,1994-07-01,Italy,ITA,UC Sampdoria,Sampdoria,1.0,True
tm_7176,fm_11618,Jamaal Lascelles,1993-11-11,Jamaal Lascelles,1993-11-11,England,ENG,Newcastle United,Newcastle,1.0,True
tm_4723,fm_9786,Yaw Ackah,1999-06-01,Yaw Ackah,1999-06-01,Ghana,GHA,Kayserispor,Kayserispor,1.0,True
tm_7057,fm_11774,Marcus Bettinelli,1992-05-24,Marcus Bettinelli,1992-05-24,England,ENG,Chelsea FC,Chelsea,1.0,True
tm_1538,fm_1418,Greg Ranjitsingh,1993-07-18,Greg Ranjitsingh,1993-07-18,Trinidad and Tobago,TRI,Toronto FC,Toronto FC,1.0,True
tm_6817,fm_15061,Fabrizio Angileri,1994-03-15,Fabrizio Angileri,1994-03-15,Argentina,ARG,Getafe CF,Getafe,1.0,True
tm_10653,fm_3045,Janik Bachmann,1996-05-06,Janik Bachmann,1996-05-06,Germany,GER,FC Hansa Rostock,Sandhausen,1.0,True
tm_9590,fm_15238,Juan Carlos Arana,2000-02-08,Juan Carlos Arana,2000-02-08,Spain,ESP,SD Eibar,Villarreal B,1.0,True
tm_9934,fm_12153,Dennis Cirkin,2002-04-06,Dennis Cirkin,2002-04-06,England,ENG,Sunderland AFC,Sunderland,1.0,True
tm_5952,fm_6171,Pierluigi Gollini,1995-03-18,Pierluigi Gollini,1995-03-18,Italy,ITA,Atalanta BC,Fiorentina,1.0,True
tm_4941,fm_9835,Emre Gökay,2006-02-18,Emre Gökay,2006-02-18,Turkey,TUR,Sivasspor,Sivasspor,1.0,True
tm_7653,fm_14744,Ilaix Moriba,2003-01-19,Ilaix Moriba,2003-01-19,Guinea,GUI,RB Leipzig,Valencia,1.0,True
tm_3664,fm_16606,Brayann Pereira,2003-05-21,Brayann Pereira,2003-05-21,France,FRA,AJ Auxerre,AJ Auxerre,1.0,True
tm_10170,fm_11747,Jimmy Dunne,1997-10-19,Jimmy Dunne,1997-10-19,Ireland,IRL,Queens Park Rangers,QPR,1.0,True
tm_2720,fm_5968,Gabriel Pellegrino,2004-03-25,Gabriel Pellegrino,2004-03-25,Canada,CAN,SC Freiburg II,SC Freiburg,1.0,True
tm_8997,fm_6600,Giacomo Calò,1997-02-05,Giacomo Calò,1997-02-05,Italy,ITA,Cosenza Calcio,Cosenza,1.0,True
tm_6599,fm_14418,Mikel Merino,1996-06-22,Mikel Merino,1996-06-22,Spain,ESP,Real Sociedad,Real San Sebastián,1.0,True
tm_10157,fm_2201,Casper De Norre,1997-02-07,Casper De Norre,1997-02-07,Belgium,BEL,Millwall FC,OHL,1.0,True
tm_2738,fm_2721,Tobias Schröck,1992-12-31,Tobias Schröck,1992-12-31,Germany,GER,FC Ingolstadt 04,FC Ingolstadt 04,1.0,True
tm_4001,fm_1951,Vincent Janssen,1994-06-15,Vincent Janssen,1994-06-15,Netherlands,NED,Royal Antwerp FC,Antwerp,1.0,True
tm_1167,fm_1035,Carles Gil,1992-11-22,Carles Gil,1992-11-22,Spain,ESP,New England Revolution,New England,1.0,True
tm_10601,fm_4396,Niklas Niehoff,2004-08-20,Niklas Niehoff,2004-08-20,Germany,GER,Holstein Kiel,Kiel,1.0,True
tm_3865,fm_4129,Mio Backhaus,2004-04-16,Mio Backhaus,2004-04-16,Germany,GER,SV Werder Bremen,SV Werder,1.0,True
tm_9874,fm_12342,Matt Ingram,1993-12-18,Matt Ingram,1993-12-18,England,ENG,Hull City,Hull,1.0,True
tm_4031,fm_2060,Benito Raman,1994-11-07,Benito Raman,1994-11-07,Belgium,BEL,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_6613,fm_14450,Marko Dmitrović,1992-01-24,Marko Dmitrović,1992-01-24,Serbia,SRB,Sevilla FC,Sevilla,1.0,True
tm_4445,fm_9358,Gedson Fernandes,1999-01-09,Gedson Fernandes,1999-01-09,Portugal,POR,Besiktas JK,Beşiktaş,1.0,True
tm_6824,fm_14812,Luis Milla,1994-10-07,Luis Milla,1994-10-07,Spain,ESP,Getafe CF,Getafe,1.0,True
tm_7836,fm_1825,Robert Skov,1996-05-20,Robert Skov,1996-05-20,Denmark,DEN,TSG 1899 Hoffenheim,Hoffenheim,1.0,True
tm_5190,fm_14756,Cristo,1997-10-24,Cristo,1997-10-24,Spain,ESP,FC Arouca,S. Gijón,1.0,True
tm_8161,fm_14719,Gideon Mensah,1998-07-18,Gideon Mensah,1998-07-18,Ghana,GHA,AJ Auxerre,AJ Auxerre,1.0,True
tm_6749,fm_15746,Jon Moncayola,1998-05-13,Jon Moncayola,1998-05-13,Spain,ESP,CA Osasuna,Atlético Pamplona,1.0,True
tm_7872,fm_15189,Irvin Cardona,1997-08-08,Irvin Cardona,1997-08-08,France,FRA,FC Augsburg,Brest,1.0,True
tm_1100,fm_1427,Jon Gallagher,1996-02-23,Jon Gallagher,1996-02-23,Ireland,IRL,Austin FC,Austin FC,1.0,True
tm_1694,fm_2461,Alexander Mühling,1992-09-05,Alexander Mühling,1992-09-05,Germany,GER,SV Sandhausen,Kiel,1.0,True
tm_5035,fm_2524,Eduardo Quaresma,2002-03-02,Eduardo Quaresma,2002-03-02,Portugal,POR,Sporting CP,Hoffenheim,1.0,True
tm_1151,fm_1260,Henry Kessler,1998-06-25,Henry Kessler,1998-06-25,United States,USA,New England Revolution,New England,1.0,True
tm_5475,fm_14429,Nuno Mendes,2002-06-19,Nuno Mendes,2002-06-19,Portugal,POR,Paris Saint-Germain,PSG,1.0,True
tm_10378,fm_2465,Immanuel Pherai,2001-04-25,Immanuel Pherai,2001-04-25,Netherlands,NED,Hamburger SV,Braunschweig,1.0,True
tm_6183,fm_6263,Valentino Lazaro,1996-03-24,Valentino Lazaro,1996-03-24,Austria,AUT,Torino FC,Torino,1.0,True
tm_3905,fm_2794,Julian Lelieveld,1997-11-24,Julian Lelieveld,1997-11-24,Netherlands,NED,RKC Waalwijk,RKC Waalwijk,1.0,True
tm_1530,fm_1487,Chris Mueller,1996-08-29,Chris Mueller,1996-08-29,United States,USA,Chicago Fire FC,Chicago,1.0,True
tm_4467,fm_9731,Hüseyin Türkmen,1998-01-01,Hüseyin Türkmen,1998-01-01,Turkey,TUR,Trabzonspor,Trabzonspor,1.0,True
tm_5112,fm_14783,Mikel Villanueva,1993-04-14,Mikel Villanueva,1993-04-14,Venezuela,VEN,Vitória Guimarães SC,VTSC,1.0,True
tm_8881,fm_7070,Alexander Jallow,1998-03-03,Alexander Jallow,1998-03-03,Sweden,SWE,Brescia Calcio,Brescia,1.0,True
tm_8672,fm_6775,Luca Ravanelli,1997-01-06,Luca Ravanelli,1997-01-06,Italy,ITA,US Cremonese,Frosinone,1.0,True
tm_4245,fm_2287,David Henen,1996-04-19,David Henen,1996-04-19,Togo,TOG,KV Kortrijk,KV Kortrijk,1.0,True
tm_6761,fm_15104,Iván Villar,1997-07-09,Iván Villar,1997-07-09,Spain,ESP,Celta de Vigo,Vigo,1.0,True
tm_4085,fm_2153,Renaud Emond,1991-12-05,Renaud Emond,1991-12-05,Belgium,BEL,Standard Liège,Standard,1.0,True
tm_9204,fm_15697,Miguel San Román,1997-07-14,Miguel San Román,1997-07-14,Spain,ESP,Elche CF,Huesca,1.0,True
tm_6159,fm_6338,Riccardo Sottil,1999-06-03,Riccardo Sottil,1999-06-03,Italy,ITA,ACF Fiorentina,Fiorentina,1.0,True
tm_4785,fm_9757,Salih Dursun,1991-07-12,Salih Dursun,1991-07-12,Turkey,TUR,Fatih Karagümrük,Fatih Karagümrük,1.0,True
tm_1495,fm_1356,Frankie Amaya,2000-09-26,Frankie Amaya,2000-09-26,United States,USA,New York Red Bulls,New York,1.0,True
tm_4879,fm_1345,Janio Bikel,1995-06-28,Janio Bikel,1995-06-28,Guinea-Bissau,GNB,Gaziantep FK,Vancouver,1.0,True
tm_9728,fm_12015,Cesare Casadei,2003-01-10,Cesare Casadei,2003-01-10,Italy,ITA,,Chelsea,1.0,True
tm_10502,fm_4699,Damian Michalski,1998-05-17,Damian Michalski,1998-05-17,Poland,POL,SpVgg Greuther Fürth,Fürth,1.0,True
tm_5607,fm_6086,Samuel Umtiti,1993-11-14,Samuel Umtiti,1993-11-14,France,FRA,LOSC Lille,Salento,1.0,True
tm_9963,fm_11919,Matt Clarke,1996-09-22,Matt Clarke,1996-09-22,England,ENG,Middlesbrough FC,Middlesbrough,1.0,True
tm_5755,fm_15195,Romain Faivre,1998-07-14,Romain Faivre,1998-07-14,France,FRA,AFC Bournemouth,OL,1.0,True
tm_7827,fm_1929,Anton Stach,1998-11-15,Anton Stach,1998-11-15,Germany,GER,TSG 1899 Hoffenheim,Mainz 05,1.0,True
tm_8515,fm_16283,Ahmed Kashi,1988-11-18,Ahmed Kashi,1988-11-18,Algeria,ALG,FC Annecy,FC Annecy,1.0,True
tm_2203,fm_1128,Xavier Arreaga,1994-09-28,Xavier Arreaga,1994-09-28,Ecuador,ECU,Seattle Sounders FC,Seattle,1.0,True
tm_5816,fm_16554,Grégoire Coudert,1999-04-03,Grégoire Coudert,1999-04-03,France,FRA,Stade Brestois 29,Brest,1.0,True
tm_3641,fm_1840,Marco van Ginkel,1992-12-01,Marco van Ginkel,1992-12-01,Netherlands,NED,Vitesse Arnhem,PSV,1.0,True
tm_4381,fm_9348,Lucas Torreira,1996-02-11,Lucas Torreira,1996-02-11,Uruguay,URU,Galatasaray,Galatasaray,1.0,True
tm_6572,fm_11320,César Azpilicueta,1989-08-28,César Azpilicueta,1989-08-28,Spain,ESP,Atlético de Madrid,Chelsea,1.0,True
tm_4992,fm_11471,Gonçalo Guedes,1996-11-29,Gonçalo Guedes,1996-11-29,Portugal,POR,Wolverhampton Wanderers,Wolves,1.0,True
tm_7322,fm_11573,Mathias Jensen,1996-01-01,Mathias Jensen,1996-01-01,Denmark,DEN,Brentford FC,Brentford,1.0,True
