df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_4181,fm_16327,Scotty Sadzoute,1998-04-29,Scotty Sadzoute,1998-04-29,France,FRA,Oud-Heverlee Leuven,Nîmes,1.0,True
tm_7340,fm_11530,Ben Godfrey,1998-01-15,Ben Godfrey,1998-01-15,England,ENG,Everton FC,Everton,1.0,True
tm_7336,fm_11348,Jordan Pickford,1994-03-07,Jordan Pickford,1994-03-07,England,ENG,Everton FC,Everton,1.0,True
tm_1248,fm_1423,Josh Williams,1988-04-18,Josh Williams,1988-04-18,United States,USA,Columbus Crew,Columbus,1.0,True
tm_8918,fm_6567,Luca Tremolada,1991-11-25,Luca Tremolada,1991-11-25,Italy,ITA,Modena FC,Modena,1.0,True
tm_7004,fm_15446,Marc Cardona,1995-07-08,Marc Cardona,1995-07-08,Spain,ESP,UD Las Palmas,Las Palmas,1.0,True
tm_3868,fm_3935,Xavier Mbuyamba,2001-12-31,Xavier Mbuyamba,2001-12-31,Netherlands,NED,FC Volendam,FC Volendam,1.0,True
tm_8724,fm_6821,Manuel De Luca,1998-07-17,Manuel De Luca,1998-07-17,Italy,ITA,UC Sampdoria,Sampdoria,1.0,True
tm_6812,fm_15011,Gastón Álvarez,2000-03-24,Gastón Álvarez,2000-03-24,Uruguay,URU,Getafe CF,Getafe,1.0,True
tm_6992,fm_15016,Enzo Loiodice,2000-11-27,Enzo Loiodice,2000-11-27,France,FRA,UD Las Palmas,Las Palmas,1.0,True
tm_8957,fm_9408,Emiliano Viviano,1985-12-01,Emiliano Viviano,1985-12-01,Italy,ITA,Ascoli Calcio,Fatih Karagümrük,1.0,True
tm_8452,fm_16668,Noé Sow,1998-12-18,Noé Sow,1998-12-18,France,FRA,Pau FC,Pau FC,1.0,True
tm_1447,fm_1577,Adilson Malanda,2001-10-29,Adilson Malanda,2001-10-29,France,FRA,Charlotte FC,Charlotte FC,1.0,True
tm_2683,fm_3280,Kyrylo Melichenko,1999-06-07,Kyrylo Melichenko,1999-06-07,Ukraine,UKR,SG Dynamo Dresden,Dynamo Dresden,1.0,True
tm_10741,fm_3746,Leon Jensen,1997-05-19,Leon Jensen,1997-05-19,Germany,GER,Karlsruher SC,KSC,1.0,True
tm_1683,fm_2662,Tim Knipping,1992-11-24,Tim Knipping,1992-11-24,Germany,GER,SV Sandhausen,Dynamo Dresden,1.0,True
tm_6702,fm_14249,Ander Herrera,1989-08-14,Ander Herrera,1989-08-14,Spain,ESP,Athletic Bilbao,A. Bilbao,1.0,True
tm_7575,fm_1774,Kingsley Coman,1996-06-13,Kingsley Coman,1996-06-13,France,FRA,Bayern Munich,FC Bayern,1.0,True
tm_8222,fm_16538,Mamadou Fofana,2000-09-17,Mamadou Fofana,2000-09-17,France,FRA,Amiens SC,Amiens SC,1.0,True
tm_7688,fm_1859,Jonas Wind,1999-02-07,Jonas Wind,1999-02-07,Denmark,DEN,VfL Wolfsburg,VfL Wolfsburg,1.0,True
tm_2527,fm_10369,Mohammed Salem,1985-08-06,Mohammed Salem,1985-08-06,Saudi Arabia,KSA,Al-Raed SFC,Al-Raed,1.0,True
tm_10527,fm_2335,Hauke Wahl,1994-04-15,Hauke Wahl,1994-04-15,Germany,GER,FC St. Pauli,Kiel,1.0,True
tm_8995,fm_8844,Baldovino Cimino,2004-02-20,Baldovino Cimino,2004-02-20,Italy,ITA,Cosenza Calcio,Cosenza,1.0,True
tm_8209,fm_15646,Jérémy Gélin,1997-04-24,Jérémy Gélin,1997-04-24,France,FRA,Amiens SC,Amiens SC,1.0,True
tm_6484,fm_6213,Eldor Shomurodov,1995-06-29,Eldor Shomurodov,1995-06-29,Uzbekistan,UZB,AS Roma,Capitoline,1.0,True
tm_5102,fm_16955,Afonso Rodrigues,2002-08-19,Afonso Rodrigues,2002-08-19,Portugal,POR,FC Famalicão,Famalicão,1.0,True
tm_6339,fm_6187,Pablo Marí,1993-08-31,Pablo Marí,1993-08-31,Spain,ESP,AC Monza,Brianza,1.0,True
tm_8619,fm_1247,João Moutinho,1998-01-12,João Moutinho,1998-01-12,Portugal,POR,Spezia Calcio,Orlando City,1.0,True
tm_7999,fm_2325,Cristian Gamboa,1989-10-24,Cristian Gamboa,1989-10-24,Costa Rica,CRC,VfL Bochum,VfL Bochum,1.0,True
tm_6460,fm_6895,Simone Aresti,1986-03-15,Simone Aresti,1986-03-15,Italy,ITA,Cagliari Calcio,Cagliari,1.0,True
tm_7462,fm_11382,Pedro Neto,2000-03-09,Pedro Neto,2000-03-09,Portugal,POR,Wolverhampton Wanderers,Wolves,1.0,True
tm_7198,fm_11366,Callum Wilson,1992-02-27,Callum Wilson,1992-02-27,England,ENG,Newcastle United,Newcastle,1.0,True
tm_10399,fm_2168,Jonjoe Kenny,1997-03-15,Jonjoe Kenny,1997-03-15,England,ENG,Hertha BSC,Hertha Berlin,1.0,True
tm_3611,fm_2103,Sven van Beek,1994-07-28,Sven van Beek,1994-07-28,Netherlands,NED,SC Heerenveen,sc Heerenveen,1.0,True
tm_1624,fm_1534,Tyler Miller,1993-03-12,Tyler Miller,1993-03-12,United States,USA,D.C. United,Minnesota,1.0,True
tm_7857,fm_11452,Kevin Mbabu,1995-04-19,Kevin Mbabu,1995-04-19,Switzerland,SUI,Fulham FC,Fulham,1.0,True
tm_2807,fm_3443,Kasim Rabihic,1993-02-24,Kasim Rabihic,1993-02-24,Germany,GER,1.FC Saarbrücken,1. FC Saarbrücken,1.0,True
tm_8243,fm_16158,Valentin Henry,1993-09-18,Valentin Henry,1993-09-18,France,FRA,SM Caen,FCSM,1.0,True
tm_10808,fm_2991,Lennart Grill,1999-01-25,Lennart Grill,1999-01-25,Germany,GER,1.FC Union Berlin,Union Berlin,1.0,True
tm_8825,fm_6510,Mato Jajalo,1988-05-25,Mato Jajalo,1988-05-25,Bosnia-Herzegovina,BIH,Venezia FC,Udinese,1.0,True
tm_5665,fm_16139,Johann Lepenant,2002-10-22,Johann Lepenant,2002-10-22,France,FRA,Olympique Lyon,OL,1.0,True
tm_7743,fm_2451,Robin Hack,1998-08-27,Robin Hack,1998-08-27,Germany,GER,Borussia Mönchengladbach,Arminia Bielefeld,1.0,True
tm_9458,fm_14924,Kento Hashimoto,1993-08-16,Kento Hashimoto,1993-08-16,Japan,JPN,SD Huesca,Huesca,1.0,True
tm_4034,fm_2128,Davy Roef,1994-02-06,Davy Roef,1994-02-06,Belgium,BEL,KAA Gent,AA Gent,1.0,True
tm_5022,fm_15569,Gonçalo Borges,2001-03-29,Gonçalo Borges,2001-03-29,Portugal,POR,FC Porto,FC Porto,1.0,True
tm_7781,fm_2087,Jens Petter Hauge,1999-10-12,Jens Petter Hauge,1999-10-12,Norway,NOR,Eintracht Frankfurt,AA Gent,1.0,True
tm_5352,fm_15461,Joca,1996-01-30,Joca,1996-01-30,Portugal,POR,Rio Ave FC,Rio Ave,1.0,True
tm_6910,fm_14549,Luis Hernández,1989-04-14,Luis Hernández,1989-04-14,Spain,ESP,Cádiz CF,Cádiz,1.0,True
tm_4050,fm_3869,Matisse Samoise,2001-11-21,Matisse Samoise,2001-11-21,Belgium,BEL,KAA Gent,AA Gent,1.0,True
tm_8787,fm_7217,Marco Curto,1999-01-05,Marco Curto,1999-01-05,Italy,ITA,FC Südtirol,Südtirol,1.0,True
tm_7369,fm_11439,Max Aarons,2000-01-04,Max Aarons,2000-01-04,England,ENG,AFC Bournemouth,Norwich,1.0,True
tm_10050,fm_12555,Adam Wharton,2004-06-02,Adam Wharton,2004-02-06,England,ENG,Blackburn Rovers,Blackburn,1.0,True
tm_6007,fm_1792,Yann Sommer,1988-12-17,Yann Sommer,1988-12-17,Switzerland,SUI,Inter Milan,Borussia M'gladbach,1.0,True
tm_3880,fm_4696,Imran Nazih,2006-01-25,Imran Nazih,2006-01-25,Morocco,NED,FC Volendam,FC Volendam,1.0,True
tm_1513,fm_1489,Wyatt Omsberg,1995-09-21,Wyatt Omsberg,1995-09-21,United States,USA,Chicago Fire FC,Chicago,1.0,True
tm_9405,fm_15787,Diego Pampín,2000-03-15,Diego Pampín,2000-03-15,Spain,ESP,FC Andorra,F.C. Andorra,1.0,True
tm_7300,fm_14198,Ansu Fati,2002-10-31,Ansu Fati,2002-10-31,Spain,ESP,FC Barcelona,Barcelona,1.0,True
tm_9051,fm_7076,Niklas Pyyhtiä,2003-09-25,Niklas Pyyhtiä,2003-09-25,Finland,FIN,Bologna FC 1909,Bologna,1.0,True
tm_9424,fm_15511,Juan Soriano,1997-08-23,Juan Soriano,1997-08-23,Spain,ESP,CD Tenerife,Tenerife,1.0,True
tm_6244,fm_6298,Grégoire Defrel,1991-06-17,Grégoire Defrel,1991-06-17,France,FRA,US Sassuolo,Sassuolo,1.0,True
tm_10212,fm_12436,Mark Sykes,1997-08-04,Mark Sykes,1997-08-04,Ireland,IRL,Bristol City,Bristol City,1.0,True
tm_4006,fm_2095,Colin Coosemans,1992-08-03,Colin Coosemans,1992-08-03,Belgium,BEL,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_7043,fm_11279,Jorginho,1991-12-20,Jorginho,1991-12-20,Italy,ITA,Arsenal FC,Chelsea,1.0,True
tm_7189,fm_11680,Sean Longstaff,1997-10-30,Sean Longstaff,1997-10-30,England,ENG,Newcastle United,Newcastle,1.0,True
tm_6953,fm_14406,José Callejón,1987-02-11,José Callejón,1987-02-11,Spain,ESP,Granada CF,Granada,1.0,True
tm_9660,fm_15810,Javier Avilés,1997-08-17,Javier Avilés,1997-08-17,Spain,ESP,CD Leganés,Leganés,1.0,True
tm_5779,fm_15178,Jordan Ferri,1992-03-12,Jordan Ferri,1992-03-12,France,FRA,Montpellier HSC,Montpellier,1.0,True
tm_6532,fm_14155,Federico Valverde,1998-07-22,Federico Valverde,1998-07-22,Uruguay,URU,Real Madrid,R. Madrid,1.0,True
tm_10073,fm_2486,Ki-Jana Hoever,2002-01-18,Ki-Jana Hoever,2002-01-18,Netherlands,NED,Wolverhampton Wanderers,PSV,1.0,True
tm_10790,fm_2671,Jannis Nikolaou,1993-07-31,Jannis Nikolaou,1993-07-31,Germany,GER,Eintracht Braunschweig,Braunschweig,1.0,True
tm_5489,fm_14151,Ousmane Dembélé,1997-05-15,Ousmane Dembélé,1997-05-15,France,FRA,Paris Saint-Germain,Barcelona,1.0,True
tm_10443,fm_1996,Kenan Karaman,1994-03-05,Kenan Karaman,1994-03-05,Turkey,TUR,FC Schalke 04,Schalke 04,1.0,True
tm_7622,fm_1969,Timothy Fosu-Mensah,1998-01-02,Timothy Fosu-Mensah,1998-01-02,Netherlands,NED,Bayer 04 Leverkusen,Bayer 04,1.0,True
tm_4541,fm_9409,Badou Ndiaye,1990-10-27,Badou Ndiaye,1990-10-27,Senegal,SEN,Adana Demirspor,Adana D.S.,1.0,True
tm_8646,fm_6599,Cristian Ansaldi,1986-09-20,Cristian Ansaldi,1986-09-20,Argentina,ARG,Parma Calcio 1913,Parma,1.0,True
tm_6785,fm_15115,Juan Carlos,1988-01-20,Juan Carlos,1988-01-20,Spain,ESP,Girona FC,Girona,1.0,True
tm_1586,fm_1536,Sam Nicholson,1995-01-20,Sam Nicholson,1995-01-20,Scotland,SCO,Colorado Rapids,Colorado,1.0,True
tm_10702,fm_2342,Cristiano Piccini,1992-09-26,Cristiano Piccini,1992-09-26,Italy,ITA,1.FC Magdeburg,Magdeburg,1.0,True
tm_7094,fm_11521,Tyrell Malacia,1999-08-17,Tyrell Malacia,1999-08-17,Netherlands,NED,Manchester United,Man UFC,1.0,True
tm_2330,fm_10481,Sultan Mandash,1994-10-17,Sultan Mandash,1994-10-17,Saudi Arabia,KSA,Al-Fayha FC,Al-Fayha,1.0,True
tm_4620,fm_14696,Adam Buksa,1996-07-12,Adam Buksa,1996-07-12,Poland,POL,RC Lens,RC Lens,1.0,True
tm_5794,fm_2764,Joseph Okumu,1997-05-26,Joseph Okumu,1997-05-26,Kenya,KEN,Stade Reims,AA Gent,1.0,True
tm_1315,fm_1124,Ryan Gauld,1995-12-16,Ryan Gauld,1995-12-16,Scotland,SCO,Vancouver Whitecaps FC,Vancouver,1.0,True
tm_7552,fm_12190,Carlton Morris,1995-12-16,Carlton Morris,1995-12-16,England,ENG,Luton Town,Luton,1.0,True
tm_10447,fm_3604,Keke Topp,2004-03-25,Keke Topp,2004-03-25,Germany,GER,FC Schalke 04,Schalke 04,1.0,True
tm_2149,fm_1174,Kai Wagner,1997-02-15,Kai Wagner,1997-02-15,Germany,GER,Philadelphia Union,Philadelphia,1.0,True
tm_2795,fm_2474,Calogero Rizzuto,1992-01-05,Calogero Rizzuto,1992-01-05,Germany,GER,1.FC Saarbrücken,1. FC Saarbrücken,1.0,True
tm_1764,fm_3151,Jonas Nietfeld,1994-01-15,Jonas Nietfeld,1994-01-15,Germany,GER,Hallescher FC,Hallescher FC,1.0,True
tm_3498,fm_2853,Ricardo Pepi,2003-01-09,Ricardo Pepi,2003-01-09,United States,USA,PSV Eindhoven,FC Groningen,1.0,True
tm_5397,fm_15923,Rafael Brito,2002-01-19,Rafael Brito,2002-01-19,Portugal,POR,Casa Pia AC,MRT,1.0,True
tm_3963,fm_1893,Bryan Heynen,1997-02-06,Bryan Heynen,1997-02-06,Belgium,BEL,KRC Genk,KRC Genk,1.0,True
tm_5041,fm_14584,Ricardo Esgaio,1993-05-16,Ricardo Esgaio,1993-05-16,Portugal,POR,Sporting CP,Sporting CP,1.0,True
tm_8741,fm_6205,Miguel Veloso,1986-05-11,Miguel Veloso,1986-05-11,Portugal,POR,Pisa Sporting Club,Verona,1.0,True
tm_2183,fm_1307,Keaton Parks,1997-08-06,Keaton Parks,1997-08-06,United States,USA,New York City FC,NYCFC,1.0,True
tm_1047,fm_1277,Alan Velasco,2002-07-27,Alan Velasco,2002-07-27,Argentina,ARG,FC Dallas,FC Dallas,1.0,True
tm_6294,fm_6556,Stefano Sabelli,1993-01-13,Stefano Sabelli,1993-01-13,Italy,ITA,Genoa CFC,Genoa,1.0,True
tm_6309,fm_14556,Benoît Costil,1987-07-03,Benoît Costil,1987-07-03,France,FRA,US Salernitana 1919,AJ Auxerre,1.0,True
tm_6642,fm_14361,Pepe Reina,1982-08-31,Pepe Reina,1982-08-31,Spain,ESP,Villarreal CF,Villarreal,1.0,True
tm_3691,fm_2130,Jonathan de Guzmán,1987-09-13,Jonathan de Guzmán,1987-09-13,Netherlands,NED,Sparta Rotterdam,Sparta Rotterdam,1.0,True
tm_10248,fm_11985,Lee Nicholls,1992-10-05,Lee Nicholls,1992-10-05,England,ENG,Huddersfield Town,Huddersfield,1.0,True
tm_6434,fm_6488,Kastriot Dermaku,1992-01-15,Kastriot Dermaku,1992-01-15,Albania,ALB,US Lecce,Salento,1.0,True
tm_6391,fm_6264,Francesco Caputo,1987-08-06,Francesco Caputo,1987-08-06,Italy,ITA,FC Empoli,Sampdoria,1.0,True
tm_7531,fm_11783,Thomas Kaminski,1992-10-23,Thomas Kaminski,1992-10-23,Belgium,BEL,Luton Town,Blackburn,1.0,True
tm_5803,fm_17206,Valentin Atangana Edoa,2005-08-25,Valentin Atangana Edoa,2005-08-25,France,FRA,Stade Reims,Reims,1.0,True
tm_1381,fm_11412,Teemu Pukki,1990-03-29,Teemu Pukki,1990-03-29,Finland,FIN,Minnesota United FC,Norwich,1.0,True
tm_8001,fm_3354,Patrick Osterhage,2000-02-01,Patrick Osterhage,2000-02-01,Germany,GER,VfL Bochum,VfL Bochum,1.0,True
tm_2112,fm_1349,Maxime Crépeau,1994-05-11,Maxime Crépeau,1994-05-11,Canada,CAN,Los Angeles FC,LAFC,1.0,True
tm_10021,fm_11976,Krystian Bielik,1998-01-04,Krystian Bielik,1998-01-04,Poland,POL,Birmingham City,Birmingham,1.0,True
tm_7815,fm_9470,Attila Szalai,1998-01-20,Attila Szalai,1998-01-20,Hungary,HUN,TSG 1899 Hoffenheim,Fenerbahçe,1.0,True
tm_7384,fm_15374,Dango Ouattara,2002-02-11,Dango Ouattara,2002-02-11,Burkina Faso,BFA,AFC Bournemouth,FC Lorient,1.0,True
tm_10635,fm_2820,Nils-Jonathan Körber,1996-11-13,Nils-Jonathan Körber,1996-11-13,Germany,GER,FC Hansa Rostock,Hansa Rostock,1.0,True
tm_6338,fm_6839,Eugenio Lamanna,1989-08-07,Eugenio Lamanna,1989-08-07,Italy,ITA,AC Monza,Brianza,1.0,True
tm_10117,fm_12054,Jordan Storey,1997-09-02,Jordan Storey,1997-09-02,England,ENG,Preston North End,Preston,1.0,True
tm_8016,fm_3887,Alexander Brunst,1995-07-07,Alexander Brunst,1995-07-07,Germany,GER,SV Darmstadt 98,Darmstadt,1.0,True
tm_1286,fm_16237,Antony,2001-09-08,Antony,2001-09-08,Brazil,BRA,Portland Timbers,Arouca,1.0,True
tm_9995,fm_14297,Aaron Ramsey,1990-12-26,Aaron Ramsey,1990-12-26,Wales,WAL,Cardiff City,OGC Nice,1.0,True
tm_5738,fm_16457,Dominique Youfeigane,2000-02-07,Dominique Youfeigane,2000-02-07,Central African Republic,FRA,FC Lorient,EA Guingamp,1.0,True
tm_10518,fm_2667,Armindo Sieb,2003-02-17,Armindo Sieb,2003-02-17,Germany,GER,SpVgg Greuther Fürth,Fürth,1.0,True
tm_2737,fm_4134,Ryan Malone,1992-08-11,Ryan Malone,1992-08-11,United States,USA,FC Ingolstadt 04,Hansa Rostock,1.0,True
tm_10092,fm_12447,Ben Wilson,1992-08-09,Ben Wilson,1992-08-09,England,ENG,Coventry City,Coventry,1.0,True
tm_10271,fm_12567,Patrick Jones,2003-06-09,Patrick Jones,2003-06-09,Wales,WAL,Huddersfield Town,Huddersfield,1.0,True
tm_5393,fm_14887,Leonardo Lelo,2000-03-30,Leonardo Lelo,2000-03-30,Portugal,POR,Casa Pia AC,Casa Pia,1.0,True
tm_1789,fm_3204,Felix Gebhardt,2002-03-01,Felix Gebhardt,2002-03-01,Germany,GER,SSV Jahn Regensburg,Hallescher FC,1.0,True
tm_2741,fm_2468,Leon Guwara,1996-06-28,Leon Guwara,1996-06-28,The Gambia,GAM,FC Ingolstadt 04,Regensburg,1.0,True
tm_10110,fm_11935,Kasey Palmer,1996-11-09,Kasey Palmer,1996-11-09,Jamaica,JAM,Coventry City,Coventry,1.0,True
tm_5350,fm_14742,Emmanuel Boateng,1996-05-23,Emmanuel Boateng,1996-05-23,Ghana,GHA,Rio Ave FC,Rio Ave,1.0,True
tm_8379,fm_16376,Dylan Tavares,1996-08-30,Dylan Tavares,1996-08-30,Cape Verde,CPV,SC Bastia,SC Bastia,1.0,True
tm_8875,fm_6232,Davide Adorni,1992-08-09,Davide Adorni,1992-08-09,Italy,ITA,Brescia Calcio,Brescia,1.0,True
tm_7705,fm_2199,Rani Khedira,1994-01-27,Rani Khedira,1994-01-27,Germany,GER,1.FC Union Berlin,Union Berlin,1.0,True
tm_8276,fm_15753,Jonathan Iglesias,1988-12-17,Jonathan Iglesias,1988-12-17,Uruguay,URU,EA Guingamp,Paris FC,1.0,True
tm_7897,fm_2862,Jamie Leweling,2001-02-26,Jamie Leweling,2001-02-26,Germany,GER,1.FC Union Berlin,Union Berlin,1.0,True
tm_8324,fm_15531,Julien Masson,1998-06-18,Julien Masson,1998-06-18,France,FRA,Valenciennes FC,VAFC,1.0,True
tm_7448,fm_11748,Craig Dawson,1990-05-06,Craig Dawson,1990-05-06,England,ENG,Wolverhampton Wanderers,West Ham,1.0,True
tm_8743,fm_6519,Idrissa Touré,1998-04-29,Idrissa Touré,1998-04-29,Germany,GER,Pisa Sporting Club,Pisa,1.0,True
tm_7517,fm_11878,James McAtee,2002-10-18,James McAtee,2002-10-18,England,ENG,Manchester City,Sheff Utd,1.0,True
tm_9771,fm_11586,Liam Cooper,1991-08-30,Liam Cooper,1991-08-30,Scotland,SCO,Leeds United,Leeds,1.0,True
tm_2087,fm_1051,Brad Guzan,1984-09-09,Brad Guzan,1984-09-09,United States,USA,Atlanta United FC,Atlanta United,1.0,True
tm_6067,fm_6122,Bryan Cristante,1995-03-03,Bryan Cristante,1995-03-03,Italy,ITA,AS Roma,Capitoline,1.0,True
tm_9005,fm_6515,Francesco Forte,1993-05-01,Francesco Forte,1993-05-01,Italy,ITA,Ascoli Calcio,Benevento,1.0,True
tm_10728,fm_4187,Max Weiß,2004-06-15,Max Weiß,2004-06-15,Germany,GER,Karlsruher SC,KSC,1.0,True
tm_6706,fm_14199,Iker Muniain,1992-12-19,Iker Muniain,1992-12-19,Spain,ESP,Athletic Bilbao,A. Bilbao,1.0,True
tm_8900,fm_6694,Andrea Seculin,1990-07-14,Andrea Seculin,1990-07-14,Italy,ITA,Modena FC,Modena,1.0,True
tm_3882,fm_3964,Joey Antonioli,2003-12-15,Joey Antonioli,2003-12-15,Netherlands,NED,FC Volendam,FC Volendam,1.0,True
tm_1668,fm_1729,Nathan-Dylan Saliba,2004-02-07,Nathan-Dylan Saliba,2004-02-07,Canada,CAN,CF Montréal,CF Montréal,1.0,True
tm_7989,fm_2277,Keven Schlotterbeck,1997-04-28,Keven Schlotterbeck,1997-04-28,Germany,GER,SC Freiburg,SC Freiburg,1.0,True
tm_8084,fm_16429,Yohan Cassubie,2000-10-18,Yohan Cassubie,2000-10-18,France,FRA,FC Girondins Bordeaux,Niort,1.0,True
tm_9907,fm_11949,Kyle Bartley,1991-05-22,Kyle Bartley,1991-05-22,England,ENG,West Bromwich Albion,West Brom,1.0,True
tm_1765,fm_3238,Niklas Landgraf,1996-03-01,Niklas Landgraf,1996-03-01,Germany,GER,Hallescher FC,Hallescher FC,1.0,True
tm_5001,fm_14679,Cláudio Ramos,1991-11-16,Cláudio Ramos,1991-11-16,Portugal,POR,FC Porto,FC Porto,1.0,True
tm_4017,fm_2657,Majeed Ashimeru,1997-10-10,Majeed Ashimeru,1997-10-10,Ghana,GHA,RSC Anderlecht,RSC Anderlecht,1.0,True
tm_10568,fm_3592,Taylan Duman,1997-07-30,Taylan Duman,1997-07-30,Germany,GER,1.FC Nuremberg,Nürnberg,1.0,True
tm_1590,fm_1188,Jonathan Lewis,1997-06-04,Jonathan Lewis,1997-06-04,United States,USA,Colorado Rapids,Colorado,1.0,True
tm_1970,fm_3126,Philipp Klewin,1993-09-30,Philipp Klewin,1993-09-30,Germany,GER,VfB Lübeck,Erzgebirge Aue,1.0,True
tm_1088,fm_11794,Billy Sharp,1986-02-05,Billy Sharp,1986-02-05,England,ENG,Los Angeles Galaxy,Sheff Utd,1.0,True
tm_5880,fm_15664,Yohann Magnin,1997-06-21,Yohann Magnin,1997-06-21,France,FRA,Clermont Foot 63,Clermont,1.0,True
tm_8018,fm_2143,Christoph Zimmermann,1993-01-12,Christoph Zimmermann,1993-01-12,Germany,GER,SV Darmstadt 98,Darmstadt,1.0,True
tm_7440,fm_11484,Carlos Vinícius,1995-03-25,Carlos Vinícius,1995-03-25,Brazil,BRA,Fulham FC,Fulham,1.0,True
tm_6382,fm_7199,Jacopo Fazzini,2003-03-16,Jacopo Fazzini,2003-03-16,Italy,ITA,FC Empoli,Empoli,1.0,True
tm_8118,fm_16214,Dylan Chambost,1997-08-19,Dylan Chambost,1997-08-19,France,FRA,AS Saint-Étienne,ASSE,1.0,True
tm_1623,fm_1353,Ifunanyachi Achara,1997-09-28,Ifunanyachi Achara,1997-09-28,Nigeria,NGA,Houston Dynamo FC,Toronto FC,1.0,True
tm_4944,fm_9667,David Jensen,1992-03-25,David Jensen,1992-03-25,Denmark,DEN,Istanbulspor,İstanbulspor,1.0,True
tm_10040,fm_12193,Dominic Hyam,1995-12-20,Dominic Hyam,1995-12-20,Scotland,SCO,Blackburn Rovers,Blackburn,1.0,True
tm_8847,fm_6844,Giacomo Ricci,1996-09-02,Giacomo Ricci,1996-09-02,Italy,ITA,SSC Bari,Bari,1.0,True
tm_4184,fm_3758,Joren Dom,1989-11-29,Joren Dom,1989-11-29,Belgium,BEL,Oud-Heverlee Leuven,OHL,1.0,True
tm_7931,fm_5418,Jonas Nickisch,2004-05-21,Jonas Nickisch,2004-05-21,Germany,GER,1.FC Köln,RB Leipzig,1.0,True
tm_1080,fm_9660,Tyler Boyd,1994-12-30,Tyler Boyd,1994-12-30,United States,USA,Los Angeles Galaxy,Beşiktaş,1.0,True
tm_1096,fm_1573,Kipp Keller,2000-07-14,Kipp Keller,2000-07-14,United States,USA,Austin FC,Austin FC,1.0,True
tm_6559,fm_14170,Ferran Torres,2000-02-29,Ferran Torres,2000-02-29,Spain,ESP,FC Barcelona,Barcelona,1.0,True
tm_3619,fm_3861,Simon Olsson,1997-09-14,Simon Olsson,1997-09-14,Sweden,SWE,SC Heerenveen,sc Heerenveen,1.0,True
tm_10084,fm_15766,André Vidigal,1998-08-17,André Vidigal,1998-08-17,Portugal,POR,Stoke City,MRT,1.0,True
tm_8412,fm_16876,Bachirou Yaméogo,2004-08-19,Bachirou Yaméogo,2004-08-19,Burkina Faso,BFA,Grenoble Foot 38,Grenoble,1.0,True
tm_3534,fm_3426,Maxim Dekker,2004-04-21,Maxim Dekker,2004-04-21,Netherlands,NED,AZ Alkmaar,AZ,1.0,True
tm_8384,fm_16219,Christophe Vincent,1992-11-08,Christophe Vincent,1992-11-08,France,FRA,SC Bastia,SC Bastia,1.0,True
tm_7008,fm_11410,Zack Steffen,1995-04-02,Zack Steffen,1995-04-02,United States,USA,Manchester City,Middlesbrough,1.0,True
tm_5593,fm_14816,Sofiane Diop,2000-06-09,Sofiane Diop,2000-06-09,France,FRA,OGC Nice,OGC Nice,1.0,True
tm_6689,fm_14195,Unai Simón,1997-06-11,Unai Simón,1997-06-11,Spain,ESP,Athletic Bilbao,A. Bilbao,1.0,True
tm_6170,fm_6449,Alessandro Buongiorno,1999-06-06,Alessandro Buongiorno,1999-06-06,Italy,ITA,Torino FC,Torino,1.0,True
tm_5989,fm_6162,Davide Calabria,1996-12-06,Davide Calabria,1996-12-06,Italy,ITA,AC Milan,Milan,1.0,True
tm_4019,fm_14204,Thomas Delaney,1991-09-03,Thomas Delaney,1991-09-03,Denmark,DEN,Sevilla FC,Sevilla,1.0,True
tm_3932,fm_4094,Kyriani Sabbe,2005-01-26,Kyriani Sabbe,2005-01-26,Belgium,BEL,Club Brugge KV,Club Brugge,1.0,True
tm_9977,fm_11950,Morgan Rogers,2002-07-26,Morgan Rogers,2002-07-26,England,ENG,Middlesbrough FC,Man City,1.0,True
tm_8134,fm_16276,Ismaël Boura,2000-08-14,Ismaël Boura,2000-08-14,France,FRA,ESTAC Troyes,RC Lens,1.0,True
tm_3651,fm_3301,Thomas Buitink,2000-06-14,Thomas Buitink,2000-06-14,Netherlands,NED,Vitesse Arnhem,Vitesse,1.0,True
tm_6044,fm_6153,Weston McKennie,1998-08-28,Weston McKennie,1998-08-28,United States,USA,Juventus FC,Juventus,1.0,True
tm_8182,fm_16318,Ousmane Camara,2003-03-06,Ousmane Camara,2003-03-06,France,FRA,Angers SCO,Angers SCO,1.0,True
tm_6096,fm_6795,Nadir Zortea,1999-06-19,Nadir Zortea,1999-06-19,Italy,ITA,Atalanta BC,Atalanta,1.0,True
tm_8503,fm_16410,Florian Escales,1996-02-03,Florian Escales,1996-02-03,France,FRA,FC Annecy,FC Annecy,1.0,True
tm_10660,fm_3700,Christian Kinsombi,1999-08-24,Christian Kinsombi,1999-08-24,Germany,GER,FC Hansa Rostock,Sandhausen,1.0,True
tm_9564,fm_17328,Víctor Moreno,2005-09-30,Víctor Moreno,2005-09-30,Spain,ESP,Villarreal CF B,Villarreal,1.0,True
tm_9929,fm_11988,Daniel Ballard,1999-09-22,Daniel Ballard,1999-09-22,Northern Ireland,NIR,Sunderland AFC,Sunderland,1.0,True
