df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_4314,fm_1188,Jonathan Heris,03.09.1990,Jonathan Lewis,04.06.1997,Belgium,USA,RWD Molenbeek,Colorado,0.6,False
tm_2432,fm_10272,Abdulrahman Al-Yami,19.06.1997,Abdulrahman Al-Ghamdi,01.11.1994,Saudi Arabia,KSA,Al-Riyadh SC,Al-Raed,0.6,False
tm_2005,fm_7421,Nils Ortel,20.05.2004,Mattia Ortelli,20.05.2004,Germany,ITA,,Cremonese,0.6,False
tm_2952,fm_10229,Yu Yan,03.11.2002,Yu Yang,06.08.1988,China,CHN,Beijing Guoan,Beijing,0.6,False
tm_8094,fm_4838,Marvin De Lima,19.04.2004,Martin Riemer,19.04.2004,France,GER,,Darmstadt,0.6,False
tm_8620,fm_8337,Christian Cugnata,13.01.2005,Christian Ronchi,06.01.2005,Italy,ITA,Spezia Calcio,Perugia,0.602941176,False
tm_2888,fm_10291,Yang Li,22.07.1997,Yang Liyu,13.02.1997,China,CHN,Wuhan Three Towns,Guangzhou,0.604444444,False
tm_5301,fm_17873,Matar Manga,10.05.2004,Mohamed Bangoura,05.10.2004,The Gambia,GUI,Moreirense FC,Troyes,0.60625,False
tm_3508,fm_9734,Ahmetcan Kaplan,16.01.2003,Kazımcan Karataş,16.01.2003,Turkey,TUR,Ajax Amsterdam,Galatasaray,0.60625,False
tm_7773,fm_4364,Marcel Wenig,04.05.2004,Jonathan Wensing,05.04.2004,Germany,GER,Eintracht Frankfurt,SC Freiburg,0.60625,False
tm_9499,fm_15484,Bernabé Barragán,18.02.1993,Bernabé,18.02.1993,Spain,ESP,Albacete Balompié,Albacete,0.60625,True
tm_6990,fm_7226,Máximo Perrone,07.01.2003,Mario Perrone,06.02.2003,Argentina,ITA,Manchester City,Salernitana,0.61,False
tm_5918,fm_17295,Emmanuel Sabbi,24.12.1997,Emmanuel Bably,18.12.2005,United States,FRA,Le Havre AC,Havre AC,0.61,False
tm_9090,fm_8132,Mattia Felici,17.04.2001,Mattia Felleca,04.09.2004,Italy,ITA,,Cagliari,0.61,False
tm_4078,fm_17485,Rayan Berberi,18.03.2004,Rayan Berbachi,22.11.2004,Luxembourg,FRA,Standard Liège,OM,0.61,False
tm_4206,fm_7093,Christiaan Ravych,30.07.2002,Christian Acella,07.07.2002,Belgium,ITA,Cercle Brugge,Cremonese,0.611764706,False
tm_8169,fm_16318,Ousoumane Camara,19.12.1998,Ousmane Camara,06.03.2003,France,FRA,AJ Auxerre,Angers SCO,0.6125,False
tm_3018,fm_11025,Tao Jian,22.06.2001,Gao Jian,29.01.2002,China,CHN,Chengdu Rongcheng,Beijing,0.6125,False
tm_2443,fm_10270,Abdullah Al-Hawsawi,01.02.1996,Abdullah Al-Jawaey,09.03.1996,Saudi Arabia,KSA,Damac FC,Al-Tai,0.612631579,False
tm_9141,fm_2537,Francesco Amatucci,15.06.2001,Francesco Antonucci,20.06.1999,Italy,BEL,AS Cittadella,FC Volendam,0.612631579,False
tm_2420,fm_10281,Abdullah Al-Dossary,14.08.1998,Abdullah Al-Zoari,13.08.1987,Saudi Arabia,KSA,Al-Riyadh SC,Abha,0.612631579,False
tm_9052,fm_4552,Kees de Boer,13.05.2000,Jan de Boer,20.05.2000,Netherlands,NED,Ternana Calcio,FC Groningen,0.616666667,False
tm_3533,fm_4861,Wouter Goes,10.06.2004,Wouter Prins,06.02.2004,Netherlands,NED,AZ Alkmaar,FC Groningen,0.616666667,False
tm_8524,fm_14477,Jonathan Kodjia,22.10.1989,Jonathan Viera,21.10.1989,Cote d'Ivoire,ESP,FC Annecy,Las Palmas,0.616666667,False
tm_4202,fm_4036,Maxime Delanghe,23.05.2001,Maxim Deman,23.10.2001,Belgium,BEL,Cercle Brugge,KV Kortrijk,0.616666667,False
tm_7624,fm_5006,Noah Mbamba,05.01.2005,Noah Makanza,14.01.2005,Belgium,BEL,Bayer 04 Leverkusen,KV Mechelen,0.616666667,False
tm_1003,fm_5859,Paul Walters,11.04.2004,Paul Siegers,04.09.2004,United States,GER,FC Cincinnati,Hoffenheim,0.616666667,False
tm_4325,fm_15223,Florent Sanchez,02.04.2003,Florent Hanin,04.02.1990,France,FRA,Olympique Lyon,Paris FC,0.616666667,False
tm_2945,fm_10464,Jinghang Hu,23.03.1997,Hu Jinghang,23.03.1997,China,CHN,Shandong Taishan,Wuhan Changjiang,0.618181818,True
tm_3124,fm_10479,Shihao Piao,09.07.1991,Piao Shihao,09.07.1991,China,CHN,Cangzhou Mighty Lions,CZ Mighty Lions,0.618181818,True
tm_9441,fm_15402,Waldo Rubio,17.08.1995,Waldo,17.08.1995,Spain,ESP,CD Tenerife,Tenerife,0.618181818,True
tm_3276,fm_10709,Yuncheng Fu,22.12.1998,Fu Yuncheng,22.12.1998,China,CHN,Qingdao Hainiu,GZ City,0.618181818,True
tm_2535,fm_10194,Mohammed Al-Subaie,20.10.1995,Mohammed Al-Owais,10.10.1991,Saudi Arabia,KSA,Al-Raed SFC,Al-Hilal (KSA),0.619444444,False
tm_5047,fm_17964,Afonso Moreira,19.03.2005,Afonso Ferreira,13.04.2005,Portugal,POR,Sporting CP,VIZ,0.62,False
tm_8530,fm_16691,Mamadou Samassa,16.02.1990,Mamadou Camara,07.02.2001,Mali,FRA,Stade Lavallois,QRM,0.62,False
tm_2962,fm_10725,Yanpu Chen,12.03.2001,Yang Chen,23.03.2000,China,CHN,Beijing Guoan,Guangzhou,0.62,False
tm_2557,fm_10430,Abdullah Al-Shammari,17.09.1993,Abdullah Al-Shamekh,28.05.1993,Saudi Arabia,KSA,Al-Hazem SC,Al-Fayha,0.62,False
tm_2320,fm_10374,Abdulrahman Al-Anazi,14.06.1998,Abdulrahman Al-Aboud,01.06.1995,Saudi Arabia,KSA,Al-Fayha FC,Al-Ittihad,0.62,False
tm_10221,fm_5948,Nick Hayes,10.04.1999,Nico Hayer,02.04.2005,England,GER,Ipswich Town,Heidenheim,0.62,False
tm_8716,fm_6556,Stefano Girelli,09.01.2001,Stefano Sabelli,13.01.1993,Italy,ITA,UC Sampdoria,Genoa,0.62,False
tm_1748,fm_11890,Tim Kloss,05.06.2004,Timm Klose,09.05.1988,Germany,SUI,TSV 1860 Munich,Bristol City,0.62,False
tm_10841,fm_12909,Noah Brdar,11.08.2005,Noah Hay,11.11.2005,Germany,ENG,SV Wehen Wiesbaden,Chelsea,0.62,False
tm_2501,fm_10348,Abdulrahman Al-Rio,15.05.1994,Abdulmajeed Al-Sulaiheem,15.05.1994,Saudi Arabia,KSA,Al-Okhdood Club,Al-Nassr (KSA),0.620833333,False
tm_2922,fm_10291,Yang Liu,17.06.1995,Yang Liyu,13.02.1997,China,CHN,Shandong Taishan,Guangzhou,0.622222222,False
tm_6327,fm_14519,Jovane,14.06.1998,Jovane Cabral,14.06.1998,Cape Verde,CPV,Sporting CP,Sporting CP,0.623076923,True
tm_3178,fm_12488,Minjie Yang,16.04.2003,Michael Craig,16.04.2003,China,SCO,,Reading,0.623076923,False
tm_9100,fm_6718,Giuseppe Cuomo,02.02.1998,Giuseppe Caso,09.12.1998,Italy,ITA,FC Südtirol,Frosinone,0.625,False
tm_8226,fm_16253,Maxime Do Couto,13.12.1996,Maxime Teixeira,13.12.1996,France,FRA,Amiens SC,FCSM,0.626666667,True
tm_7726,fm_2793,Maximilian Wöber,04.02.1998,Maximilian Bauer,09.02.2000,Austria,GER,Leeds United,FC Augsburg,0.62875,False
tm_9446,fm_16094,Ángel Rodríguez,26.04.1987,Miguel Rodríguez,29.04.2003,Spain,ESP,CD Tenerife,Vigo,0.62875,False
tm_1425,fm_6303,Nemanja Radoja,06.02.1993,Nemanja Radonjić,15.02.1996,Serbia,SRB,Sporting Kansas City,Torino,0.62875,False
tm_6856,fm_15615,Fernando Martínez,10.06.1990,Fernando,10.06.1990,Spain,ESP,UD Almería,Almería,0.629411765,True
tm_5890,fm_15365,Shamar Nicholson,16.03.1997,Rasmus Nicolaisen,16.03.1997,Jamaica,DEN,,Toulouse FC,0.629411765,False
tm_10368,fm_16629,Nicolas Oliveira,06.02.2004,Vicente Oliveira,20.06.2004,Germany,POR,Hamburger SV,Vigo,0.63125,False
tm_6496,fm_7806,Matjaz Kamensek-Pahic,04.07.2004,Matjasz Pahič,04.07.2004,Slovenia,SVN,Frosinone Calcio,Frosinone,0.633333333,False
tm_3867,fm_4656,Kayne van Oevelen,07.08.2003,Corné van Houwelingen,07.08.2003,Netherlands,NED,FC Volendam,sc Heerenveen,0.633333333,False
tm_10417,fm_9279,Ibrahim Maza,24.11.2005,Ibrahim Balde,11.04.2005,Germany,ITA,,Südtirol,0.634615385,False
tm_4857,fm_4604,Ibrahim Demir,01.07.2005,Ibrahim Jeng,01.05.2005,Turkey,GER,Hatayspor,Düsseldorf,0.634615385,False
tm_7296,fm_1003,Carlos Baleba,03.01.2004,Carlos Vela,01.03.1989,Cameroon,MEX,Brighton & Hove Albion,LAFC,0.634615385,False
tm_4455,fm_6018,Emirhan Delibas,01.01.2003,Emirhan Delifer,11.01.2005,Turkey,GER,Besiktas JK,Paderborn,0.635,False
tm_2744,fm_4388,David Udogu,30.01.2003,David Odogu,03.06.2006,Germany,GER,FC Ingolstadt 04,VfL Wolfsburg,0.636363636,False
tm_8590,fm_9390,Romain Sans,19.03.1999,Romain Saïss,26.03.1990,France,MAR,US Concarneau,Beşiktaş,0.643333333,False
tm_4150,fm_7287,Jordan Bos,29.10.2002,Jordan Boli,06.06.2002,Australia,FRA,KVC Westerlo,Empoli,0.647727273,False
tm_5245,fm_16895,Rodrigo Gomes,07.07.2003,Rodrigo Macedo,09.07.2003,Portugal,POR,SC Braga,BRG,0.65,False
tm_3087,fm_10310,Fan Yang,28.03.1996,Yang Fan,28.03.1996,China,CHN,Beijing Guoan,Tianjin,0.65,True
tm_8410,fm_16442,Abiezer Jeno,22.06.2000,Jekob Jeno,22.06.2000,Neukaledonien,NCL,Grenoble Foot 38,Grenoble,0.65,True
tm_5071,fm_14633,Castro,02.04.1988,André Castro,02.04.1988,Portugal,POR,SC Braga,BRG,0.65,True
tm_1805,fm_12460,Kelvin Onuigwe,09.12.2003,Kelvin Abrefa,09.12.2003,Germany,ENG,SSV Jahn Regensburg,Reading,0.65,False
tm_4768,fm_15887,Óscar Pinchi,17.01.1996,Pinchi,17.01.1996,Spain,ESP,Caykur Rizespor,Mirandés,0.65,True
tm_5238,fm_16650,Koba Koindredi,27.10.2001,Koba Lein,27.10.2001,Neukaledonien,FRA,Valencia CF,Oviedo,0.65,False
tm_3227,fm_10523,Yue Xu,10.11.1999,Yue Xin,10.11.1995,China,CHN,Shenzhen FC,Zhejiang,0.65,False
tm_1740,fm_13414,Daniel Winkler,09.01.2003,Daniel Pike,09.01.2002,Germany,ENG,TSV 1860 Munich,Blackburn,0.65,False
tm_10247,fm_12962,Kayden Jackson,22.02.1994,Ben Jackson,22.02.2001,England,ENG,Ipswich Town,Huddersfield,0.65,False
tm_2429,fm_10369,Mohammed Saleh,07.02.2000,Mohammed Salem,06.08.1985,Saudi Arabia,KSA,Al-Riyadh SC,Al-Raed,0.65,False
tm_9964,fm_4936,Rav van den Berg,07.07.2004,Ivan van den Berg,12.01.2004,Netherlands,NED,Middlesbrough FC,Go Ahead Eagles,0.651470588,False
tm_9906,fm_12725,Caleb Taylor,14.01.2003,Dale Taylor,12.12.2003,England,NIR,West Bromwich Albion,Nottm Forest,0.658333333,False
tm_6994,fm_2447,Fabio González,12.02.1997,Mario González,25.02.1996,Spain,ESP,UD Las Palmas,OHL,0.66,False
tm_1601,fm_10109,Micael,12.08.2000,Michael,12.03.1996,Brazil,BRA,Houston Dynamo FC,Al-Hilal (KSA),0.66,False
tm_5965,fm_6100,Frank Anguissa,16.11.1995,André-Franck Zambo Anguissa,16.11.1995,Cameroon,CMR,SSC Napoli,Parthenope,0.662962963,True
tm_2427,fm_10359,Abdulelah Al-Khaibari,22.05.1997,Abdullah Al-Khaibari,16.08.1996,Saudi Arabia,KSA,Al-Riyadh SC,Al-Nassr (KSA),0.666666667,False
tm_3577,fm_3641,Ole Romeny,20.06.2000,Ole ter Haar Romeny,20.06.2000,Netherlands,NED,FC Utrecht,FC Emmen,0.668421053,False
tm_9608,fm_2714,Christian Montes,10.08.1997,Christian Conteh,27.08.1999,Spain,GER,CD Eldense,Dynamo Dresden,0.6725,False
tm_5192,fm_11455,Ricardo Ferreira,10.12.2005,Ricardo Pereira,06.10.1993,Portugal,POR,,Leicester,0.6725,False
tm_3089,fm_10530,Yang Yu,06.08.1989,Yang Yun,18.07.1989,China,CHN,Tianjin Jinmen Tiger,DL Pro,0.6725,False
tm_10592,fm_2553,Philipp Sander,21.02.1998,Philippe Sandler,10.02.1997,Germany,NED,Holstein Kiel,N.E.C. Nijmegen,0.6725,False
tm_5149,fm_15421,Ibrahima,25.01.1999,Ibrahima Camará,25.01.1999,Guinea,GUI,Boavista FC,BVT,0.673333333,True
tm_8375,fm_16150,Dumè Guidi,06.02.1996,Dominique Guidi,06.02.1996,France,FRA,SC Bastia,SC Bastia,0.673333333,True
tm_2491,fm_10274,Hazaa Al-Hazaa,08.08.1991,Hazza Al-Hazza,15.12.1991,Saudi Arabia,KSA,Al-Tai FC,Al-Tai,0.675,True
tm_7492,fm_2579,Benson Manuel,28.03.1997,Braydon Manu,28.03.1997,Belgium,GHA,Burnley FC,Darmstadt,0.676923077,False
tm_4244,fm_6370,Martin Regali,12.10.1993,Mattia Bani,10.12.1993,Slovakia,ITA,KV Kortrijk,Genoa,0.676923077,False
tm_1487,fm_1661,Juan Mina,27.07.2004,Juan Castilla,27.07.2004,Colombia,COL,New York Red Bulls,Houston,0.676923077,False
tm_9558,fm_15427,Carlo García,12.02.2001,Carlo Adriano,12.02.2001,Spain,ESP,Villarreal CF B,Villarreal B,0.676923077,False
tm_2918,fm_10692,Zhengyu Huang,24.01.1997,Zheng Yiming,24.01.1997,China,CHN,Shandong Taishan,Beijing,0.676923077,False
tm_6153,fm_11277,Arthur Melo,12.08.1996,Arthur,12.08.1996,Brazil,BRA,Juventus FC,Liverpool,0.681818182,True
tm_3478,fm_1336,Boy Waterman,24.01.1984,Joel Waterman,24.01.1996,Netherlands,CAN,PSV Eindhoven,CF Montréal,0.688461538,False
tm_2926,fm_10244,Tong Wang,12.02.1993,Wang Tong,12.02.1993,China,CHN,Shandong Taishan,Shandong,0.688888889,True
tm_8481,fm_16430,Serge-Philippe Raux Yao,30.05.1999,Serge Raux-Yao,30.05.1999,France,FRA,Rodez AF,Rodez AF,0.695652174,True
tm_9575,fm_14218,Saúl García,09.11.1994,Raúl García,11.07.1986,Spain,ESP,Racing Santander,A. Bilbao,0.696363636,False
tm_9670,fm_16603,Jon García,04.06.1991,Joan García,04.05.2001,Spain,ESP,Racing Ferrol,Espanyol,0.696363636,False
tm_7990,fm_14371,Bernardo,14.05.1995,Bernardo,11.07.1989,Brazil,COL,VfL Bochum,Girona,0.7,False
tm_4707,fm_15362,Anderson Silva,21.11.1997,Anderson,21.11.1997,Brazil,BRA,Alanyaspor,VTSC,0.7,True
tm_9536,fm_15932,Javi López,05.05.2001,Javi López,25.03.2002,Spain,ESP,Burgos CF,Alavés,0.7,True
tm_10282,fm_11285,Reece James,07.11.1993,Reece James,08.12.1999,England,ENG,Sheffield Wednesday,Chelsea,0.7,False
tm_9921,fm_11930,Jed Wallace,26.03.1994,Jed Wallace,15.12.1993,England,ENG,West Bromwich Albion,West Brom,0.7,True
tm_8566,fm_6692,Demba Thiam,02.12.1989,Demba Thiam,09.03.1998,France,SEN,USL Dunkerque,SPAL,0.7,False
tm_5401,fm_11302,Neto,02.09.1991,Neto,19.07.1989,Brazil,BRA,Casa Pia AC,Bournemouth,0.7,False
tm_7270,fm_6061,Danilo,29.04.2001,Danilo,15.07.1991,Brazil,BRA,Nottingham Forest,Juventus,0.7,False
tm_1585,fm_11280,Luis Díaz,06.12.1998,Luis Díaz,13.01.1997,Costa Rica,COL,Colorado Rapids,Liverpool,0.7,False
tm_5417,fm_18083,Gonçalo Silva,04.06.1991,Gonçalo Silva,25.05.2006,Portugal,POR,SC Farense,FC Porto,0.7,False
tm_9426,fm_15407,José Amo,09.04.1998,José María Amo,09.04.1998,Spain,ESP,CD Tenerife,Ponferrada,0.7,True
tm_10233,fm_13825,Jack Taylor,23.06.1998,Jack Taylor,08.09.2005,Ireland,ENG,Ipswich Town,Watford,0.7,False
tm_3441,fm_16892,Jota,30.03.1999,Jota,22.07.2002,Portugal,POR,Al-Ittihad Club,VTSC,0.7,False
tm_9329,fm_16559,Pablo García,05.06.2000,Pablo García,15.08.2006,Spain,ESP,Sporting Gijón,Real Hispalis,0.7,False
tm_10236,fm_12398,Cameron Humphreys,30.10.2003,Cameron Humphreys,22.08.1998,England,ENG,Ipswich Town,Rotherham,0.7,False
tm_7496,fm_5040,Enock Agyei,13.01.2005,Ebenezer Agyei,13.01.2005,Belgium,BEL,Burnley FC,RSC Anderlecht,0.7,False
tm_5123,fm_18233,Manu,12.06.2001,Manu,05.01.2004,Portugal,ESP,Vitória Guimarães SC,Málaga,0.7,False
tm_9404,fm_14864,Diego González,07.05.1999,Diego González,28.01.1995,Spain,ESP,FC Andorra,Elche,0.7,False
tm_8585,fm_14430,Mamadou Sylla,28.06.1995,Mamadou Sylla,20.03.1994,France,ESP,US Concarneau,Alavés,0.7,False
tm_8333,fm_11580,Ibrahima Diallo,04.06.2003,Ibrahima Diallo,08.03.1999,Senegal,FRA,,Southampton,0.7,False
tm_6640,fm_14296,Mariano Díaz,01.08.1993,Mariano,01.08.1993,Dominican Republic,DOM,Sevilla FC,R. Madrid,0.708333333,True
tm_4443,fm_15947,Jean Onana,08.01.2000,Junior Onana,08.01.2000,Cameroon,CMR,Besiktas JK,RC Lens,0.708333333,True
tm_2915,fm_11152,Mustapa Tash,01.03.2003,Mustapa,01.03.2003,China,CHN,Shandong Taishan,Shandong,0.708333333,True
tm_5812,fm_3352,Oumar Diakité,20.12.2003,Oumar Diakhité,09.12.1993,Cote d'Ivoire,SEN,Stade Reims,Sandhausen,0.71,False
tm_4312,fm_18050,Moussa Sissako,10.11.2000,Moussa Sissoko,11.02.2006,Mali,FRA,,ASSE,0.71,False
tm_6927,fm_9366,Maxi Gómez,14.08.1996,Maximiliano Gómez,14.08.1996,Uruguay,URU,Trabzonspor,Trabzonspor,0.711764706,True
tm_4349,fm_5188,Eric Junior Bocat,16.07.1999,Eric Bocat,16.07.1999,France,FRA,Sint-Truidense VV,STVV,0.711764706,True
tm_8857,fm_8855,Filippo Faggi,05.02.2003,Filippo Meneghini,02.05.2003,Italy,ITA,SSC Bari,SPAL,0.711764706,False
tm_9345,fm_14372,Uros Djurdjevic,02.03.1994,Uroš Đurđević,02.03.1994,Montenegro,MNE,Sporting Gijón,S. Gijón,0.72,True
tm_4448,fm_4483,Ege Tiknaz,17.08.2004,Efe Tirpan,17.08.2004,Turkey,GER,Besiktas JK,Arminia Bielefeld,0.72,False
tm_6457,fm_7572,Rares Burnete,31.01.2004,Catalin Burnete,31.01.2004,Romania,ROU,US Lecce,Salento,0.72,False
tm_4837,fm_9747,Burak Yilmaz,27.11.1995,Recep Burak Yılmaz,27.11.1995,Turkey,TUR,Hatayspor,Hatayspor,0.727777778,True
tm_6838,fm_15868,José Copete,10.10.1999,José Manuel Copete,10.10.1999,Spain,ESP,RCD Mallorca,Mallorca,0.727777778,True
tm_5705,fm_15682,Abdoul Kader Bamba,25.04.1994,Kader Bamba,25.04.1994,France,FRA,FC Nantes,FC Nantes,0.727777778,True
tm_8054,fm_3186,Omar Haktab Traoré,04.02.1998,Omar Traoré,04.02.1998,Germany,GER,1.FC Heidenheim 1846,VfL Osnabrück,0.727777778,True
tm_7618,fm_14310,Alejandro Grimaldo,20.09.1995,Álex Grimaldo,20.09.1995,Spain,ESP,Bayer 04 Leverkusen,Benfica,0.727777778,True
tm_9843,fm_11753,Vakoun Bayo,10.01.1997,Vakoun Issouf Bayo,10.01.1997,Cote d'Ivoire,CIV,Watford FC,Watford,0.727777778,True
tm_1026,fm_1676,Arquímides Ordóñez,05.08.2003,Arquimides Ordonez,03.08.2003,Guatemala,USA,FC Cincinnati,Cincinnati,0.733333333,True
tm_6404,fm_7027,Juan Cabal,08.01.2001,Juan David Cabal,08.01.2001,Colombia,COL,Hellas Verona,Verona,0.7375,True
tm_1228,fm_1518,Tah Anunga,10.08.1996,Tah Brian Anunga,10.08.1996,Cameroon,CMR,Nashville SC,Nashville,0.7375,True
tm_9470,fm_16025,Abou Kanté,11.08.1994,Aboubakary Kanté,11.08.1994,The Gambia,GAM,SD Huesca,Huesca,0.7375,True
tm_9409,fm_15247,Álex Petxa,06.02.1997,Álex Petxarromán,06.02.1997,Spain,ESP,FC Andorra,F.C. Andorra,0.7375,True
tm_1752,fm_3628,Milos Cocic,05.06.2003,Miloš Ćoćić,05.06.2003,Germany,SRB,TSV 1860 Munich,1860 München,0.745454545,True
tm_4110,fm_2711,Dennis Eckert Ayensa,09.01.1997,Dennis Eckert,09.01.1997,Germany,GER,Royale Union Saint-Gilloise,Union SG,0.755,True
tm_6723,fm_14395,Thierry Correia,09.03.1999,Thierry Rendall Correia,09.03.1999,Portugal,POR,Valencia CF,Valencia,0.756521739,True
tm_6848,fm_15454,Antonio Sánchez,22.04.1997,Antonio Sánchez,30.11.1997,Spain,ESP,RCD Mallorca,Mallorca,0.76,True
tm_6419,fm_3875,Jackson Tchatchoua,14.09.2001,Jackson Tchatchoua,23.06.2001,Belgium,BEL,RSC Charleroi,Charleroi,0.76,True
tm_9413,fm_16332,Iván Gil,18.01.2000,Iván Gil,30.11.2000,Spain,ESP,FC Andorra,F.C. Andorra,0.76,True
tm_5215,fm_6343,Marlon,15.09.1997,Marlon,07.09.1995,Brazil,BRA,Gil Vicente FC,Brianza,0.76,False
tm_5374,fm_9346,João Pedro,03.04.1993,João Pedro,09.03.1992,Portugal,ITA,GD Chaves,Fenerbahçe,0.76,False
tm_6938,fm_15937,Raúl Torrente,11.09.2001,Raúl Torrente,01.03.2001,Spain,ESP,Granada CF,Granada,0.76,True
tm_3858,fm_4190,Lasse Wehmeyer,18.09.2002,Lasse Wehmeyer,02.01.2002,Germany,GER,Heracles Almelo,FC Twente,0.76,True
tm_5277,fm_14495,Paulinho,21.09.1999,Paulinho,09.11.1992,Portugal,POR,,Sporting CP,0.76,False
tm_8178,fm_16318,Ousmane Camara,03.11.2001,Ousmane Camara,06.03.2003,Guinea,FRA,AJ Auxerre,Angers SCO,0.76,False
tm_9099,fm_9041,Stefan Alex Dregan,10.04.2005,Stefan Alex Dregan,27.05.2005,Italy,ITA,FC S�dtirol,Südtirol,0.76,True
tm_8894,fm_7606,Patrick Nuamah,31.12.2005,Patrick Amoako Nuamah,31.12.2005,Italy,ITA,Brescia Calcio,Brescia,0.766666667,True
tm_6829,fm_16373,Juanmi Latasa,23.03.2001,Juan Miguel Latasa,23.03.2001,Spain,ESP,Real Madrid,Getafe,0.766666667,True
tm_6092,fm_7054,Michel Adopo,19.07.2000,Michel Ndary Adopo,19.07.2000,France,FRA,Atalanta BC,Torino,0.766666667,True
tm_4487,fm_1034,Taxiarchis Fountas,04.09.1995,Taxi Fountas,04.09.1995,Greece,GRE,Trabzonspor,D.C. United,0.766666667,True
tm_5148,fm_14656,Seba Pérez,29.03.1993,Sebastián Pérez,29.03.1993,Colombia,COL,Boavista FC,BVT,0.766666667,True
tm_4721,fm_9944,Ahmet Kagan Malatyali,10.07.2003,Ahmet Malatyalı,10.07.2003,Turkey,TUR,Kayserispor,Kayserispor,0.766666667,True
tm_4233,fm_3831,Nayel Mehssatou,11.04.2002,Nayel Mehssatou,08.08.2002,Chile,CHI,KV Kortrijk,KV Kortrijk,0.775,True
tm_8197,fm_16178,Farid El Melali,13.07.1997,Farid El Melali,06.06.1997,Algeria,ALG,Angers SCO,Angers SCO,0.775,True
tm_8998,fm_6407,Idriz Voca,15.05.1997,Idriz Voca,01.01.1997,Kosovo,KOS,Cosenza Calcio,Cosenza,0.775,True
tm_6950,fm_16479,Bryan Zaragoza,09.09.2001,Bryan Zaragoza,25.04.2001,Spain,ESP,Granada CF,Granada,0.775,True
tm_4704,fm_16899,Carlos Eduardo,10.10.1996,Carlos Eduardo,10.08.2002,Brazil,BRA,Alanyaspor,MRT,0.775,True
tm_4399,fm_9583,Irfan Can Egribayat,30.06.1998,İrfan Eğribayat,30.06.1998,Turkey,TUR,Fenerbahce,Fenerbahçe,0.778947368,True
tm_8877,fm_6273,Mohamed Salim Fares,15.02.1996,Mohamed Fares,15.02.1996,Algeria,ALG,SS Lazio,Lazio,0.778947368,True
tm_10287,fm_15586,Momo Diaby,03.09.1996,Mohamed Diaby,03.09.1996,France,FRA,Portimonense SC,PTM,0.784615385,True
tm_9203,fm_14685,Édgar Badía,12.02.1992,Edgar Badía,11.02.1992,Spain,ESP,Elche CF,Elche,0.786363636,True
tm_4165,fm_12366,Adedire Mebude,28.05.2004,Dire Mebude,28.05.2004,Scotland,SCO,KVC Westerlo,Man City,0.8,True
tm_5832,fm_16312,Billal Brahimi,14.03.2000,Bilal Brahimi,28.03.2000,Algeria,FRA,OGC Nice,SM Caen,0.8,True
tm_4045,fm_2847,Julien De Sart,23.12.1994,Julien de Sart,23.12.1993,Belgium,BEL,KAA Gent,AA Gent,0.8,True
tm_2479,fm_10269,Jamal Bajandooh,12.08.1992,Jamal Bajandouh,22.08.1992,Saudi Arabia,KSA,Al-Tai FC,Al-Tai,0.803333333,True
tm_4971,fm_9742,Emir Kaan Gültekin,02.10.2000,Emir Gültekin,02.10.2000,Turkey,TUR,Istanbulspor,İstanbulspor,0.805555556,True
tm_4842,fm_9898,Engin Can Aksoy,14.11.2003,Engin Aksoy,14.11.2003,Turkey,TUR,Hatayspor,Hatayspor,0.813333333,True
tm_10514,fm_3624,Jomaine Consbruch,26.01.2002,Jomaine Ellay Consbruch,26.01.2002,Germany,GER,SpVgg Greuther Fürth,Arminia Bielefeld,0.817391304,True
tm_1267,fm_1331,Aljaz Ivacic,29.12.1993,Aljaž Ivačič,29.12.1993,Slovenia,SVN,Portland Timbers,Portland,0.825,True
tm_6899,fm_14867,Bebé,12.07.1990,Bébé,12.07.1990,Cape Verde,CPV,Rayo Vallecano,Vallecano,0.825,True
tm_4392,fm_9615,Baris Yilmaz,23.05.2000,Barış Yılmaz,23.05.2000,Turkey,TUR,Galatasaray,Galatasaray,0.825,True
tm_8076,fm_16002,Stian Gregersen,17.05.1995,Stian Rode Gregersen,17.05.1995,Norway,NOR,FC Girondins Bordeaux,Bordeaux,0.825,True
tm_10054,fm_12196,Andy Moran,15.10.2003,Andrew Moran,15.10.2003,Ireland,IRL,Brighton & Hove Albion,Brighton,0.825,True
tm_6425,fm_6904,Milan Djuric,22.05.1990,Milan Đurić,22.05.1990,Bosnia-Herzegovina,BIH,Hellas Verona,Verona,0.825,True
tm_2329,fm_10042,Anthony Nwakaeme,21.03.1989,Tony Nwakaeme,21.03.1989,Nigeria,NGA,Al-Fayha FC,Al-Fayha,0.825,True
tm_1642,fm_1695,Theodore Ku-DiPietro,28.01.2002,Ted Ku-DiPietro,28.01.2002,United States,USA,D.C. United,D.C. United,0.825,True
tm_10382,fm_2851,Ransford Königsdörffer,13.09.2001,Ransford-Yeboah Königsdörffer,13.09.2001,Ghana,GER,Hamburger SV,HSV,0.831034483,True
tm_5759,fm_17090,Eli Junior Kroupi,23.06.2006,Junior Kroupi,23.06.2006,France,FRA,FC Lorient,FC Lorient,0.835294118,True
tm_10067,fm_13274,Blondy Nna Noukeu,17.09.2001,Blondy Noukeu,17.09.2001,Cameroon,CMR,Stoke City,Stoke,0.835294118,True
