df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_1900,eafc_6230,Jonathan Burkardt,2000-07-11,J. Burkardt,2000-07-11,GER,Germany,Mainz 05,FSV Mainz 05,0.6911764705882353,
fm_11316,eafc_1936,Emiliano Martínez,1992-09-02,E. Martínez,1992-09-02,ARG,Argentina,Aston Villa,Aston Villa,0.6911764705882353,
fm_10128,eafc_11347,Nebojša Kosović,1995-02-24,N. Kosović,1995-02-24,MNE,Montenegro,Meizhou,Meizhou Hakka,0.7,
fm_9731,eafc_6045,Hüseyin Türkmen,1998-01-01,H. Türkmen,1998-01-01,TUR,Turkey,Trabzonspor,Trabzonspor,0.7,
fm_6903,eafc_9598,Niccolò Corrado,2000-03-19,N. Corrado,2000-03-19,ITA,Italy,Ternana,Ternana,0.7,
fm_6245,eafc_1487,Roberto Pereyra,1991-01-07,R. Pereyra,1991-01-07,ARG,Argentina,Udinese,Udinese,0.7,
fm_11897,eafc_2541,Jamal Lowe,1994-07-21,J. Lowe,1994-07-21,JAM,Jamaica,Bournemouth,Swansea City,0.7,
fm_6936,eafc_9037,Samuele Vignato,2004-02-24,S. Vignato,2004-02-24,ITA,Italy,Brianza,Monza,0.7,
fm_6566,eafc_3099,Antonio Barreca,1995-03-18,A. Barreca,1995-03-18,ITA,Italy,Cagliari,Sampdoria,0.7,
fm_11868,eafc_2509,Darragh Lenihan,1994-03-16,D. Lenihan,1994-03-16,IRL,Republic of Ireland,Middlesbrough,Middlesbrough,0.7,
fm_14441,eafc_1965,Terence Kongolo,1994-02-14,T. Kongolo,1994-02-14,NED,Netherlands,Havre AC,Rapid Wien,0.7,
fm_9642,eafc_9515,Emrecan Uzunhan,2001-02-26,E. Uzunhan,2001-02-26,TUR,Turkey,Beşiktaş,Beşiktaş,0.7,
fm_8200,eafc_9922,Sebas Wade,2003-04-09,S. Wade,2003-04-09,ENG,England,Torino,Torino,0.7,
fm_3184,eafc_9435,Nicolas Kristof,1999-12-20,N. Kristof,1999-12-20,AUT,Austria,SV Elversberg,Elversberg,0.7,
fm_1795,eafc_5652,Ridle Baku,1998-04-08,R. Baku,1998-04-08,GER,Germany,VfL Wolfsburg,VfL Wolfsburg,0.7,
fm_12524,eafc_9684,Kristian Šekularac,2003-12-07,K. Šekularac,2003-12-07,SUI,Switzerland,Fulham,Fulham,0.7083333333333334,
fm_3025,eafc_7588,Jesper Daland,2000-01-06,J. Daland,2000-01-06,NOR,Norway,Cercle Brugge,Cercle Brugge,0.7115384615384616,
fm_1047,eafc_3608,Miguel Trauco,1992-08-25,M. Trauco,1992-08-25,PER,Peru,San Jose,San Jose Earthquakes,0.7115384615384616,
fm_12405,eafc_6360,Joseph Hungbo,2000-01-15,J. Hungbo,2000-01-15,ENG,England,Watford,Nürnberg,0.7115384615384616,
fm_16093,eafc_2666,Johann Obiang,1993-07-05,J. Obiang,1993-07-05,GAB,Gabon,SM Caen,Pau,0.7115384615384616,
fm_6732,eafc_9299,Daniel Boloca,1998-12-22,D. Boloca,1998-12-22,ROU,Romania,Frosinone,Sassuolo,0.7115384615384616,
fm_6771,eafc_3347,Junior Sambia,1996-09-07,J. Sambia,1996-09-07,FRA,France,Salernitana,Salernitana,0.7115384615384616,
fm_6612,eafc_6237,Adrian Šemper,1998-01-12,A. Šemper,1998-01-12,CRO,Croatia,Genoa,Como,0.7115384615384616,
fm_11498,eafc_5042,Marcos Senesi,1997-05-10,M. Senesi,1997-05-10,ARG,Argentina,Bournemouth,AFC Bournemouth,0.7115384615384616,
fm_16225,eafc_8105,Alonso Aceves,2001-03-28,A. Aceves,2001-03-28,MEX,Mexico,Oviedo,Chicago Fire,0.7115384615384616,
fm_9470,eafc_7277,Attila Szalai,1998-01-20,A. Szalai,1998-01-20,HUN,Hungary,Fenerbahçe,TSG Hoffenheim,0.7115384615384616,
fm_16380,eafc_6924,Pierre Dwomoh,2004-06-21,P. Dwomoh,2004-06-21,BEL,Belgium,BRG,RWDM,0.7115384615384616,
fm_6942,eafc_7921,Botond Balogh,2002-06-06,B. Balogh,2002-06-06,HUN,Hungary,Parma,Parma,0.7115384615384616,
fm_12573,eafc_9744,Connor McAvoy,2002-02-16,C. McAvoy,2002-02-16,SCO,Scotland,Fulham,Fulham,0.7115384615384616,
fm_16081,eafc_2621,Mikkel Desler,1995-02-19,M. Desler,1995-02-19,DEN,Denmark,Toulouse FC,Toulouse,0.7115384615384616,
fm_12054,eafc_4887,Jordan Storey,1997-09-02,J. Storey,1997-09-02,ENG,England,Preston,Preston North End,0.7115384615384616,
fm_11950,eafc_8182,Morgan Rogers,2002-07-26,M. Rogers,2002-07-26,ENG,England,Man City,Middlesbrough,0.7115384615384616,
fm_2039,eafc_4695,Roland Sallai,1997-05-22,R. Sallai,1997-05-22,HUN,Hungary,SC Freiburg,SC Freiburg,0.7115384615384616,
fm_9630,eafc_3493,Tayfur Bingöl,1993-01-11,T. Bingöl,1993-01-11,TUR,Turkey,Beşiktaş,Beşiktaş,0.7115384615384616,
fm_1960,eafc_5877,Christoph Baumgartner,1999-08-01,C. Baumgartner,1999-08-01,AUT,Austria,Hoffenheim,RB Leipzig,0.7142857142857143,
fm_3039,eafc_3733,Michael Zetterer,1995-07-12,M. Zetterer,1995-07-12,GER,Germany,SV Werder,Werder Bremen,0.71875,
fm_3054,eafc_8371,Mathias Fixelles,1996-08-11,M. Fixelles,1996-08-11,BEL,Belgium,Westerlo,Westerlo,0.71875,
fm_16208,eafc_6921,Lassine Sinayoko,1999-12-08,L. Sinayoko,1999-12-08,MLI,Mali,AJ Auxerre,Auxerre,0.71875,
fm_15934,eafc_8650,Williot Swedberg,2004-02-01,W. Swedberg,2004-02-01,SWE,Sweden,Vigo,Celta de Vigo,0.71875,
fm_10392,eafc_11672,Nemanja Bosančić,1995-03-01,N. Bosančić,1995-03-01,SRB,Serbia,DL Pro,Dalian Professional,0.71875,
fm_15167,eafc_9726,Mor Ndiaye,2000-11-22,M. Ndiaye,2000-11-21,SEN,Senegal,Estoril Praia,Estoril,0.7250000000000001,
fm_3250,eafc_2313,Kolja Pusch,1993-02-12,K. Pusch,1993-02-12,GER,Germany,MSV Duisburg,MSV Duisburg,0.7272727272727273,
fm_9500,eafc_5532,Yunus Akgün,2000-07-07,Y. Akgün,2000-07-07,TUR,Turkey,Galatasaray,Leicester City,0.7272727272727273,
fm_14531,eafc_4919,Abdul Mumin,1998-06-06,A. Mumin,1998-06-06,GHA,Ghana,Vallecano,Rayo Vallecano,0.7272727272727273,
fm_6139,eafc_3703,André Onana,1996-04-02,A. Onana,1996-04-02,CMR,Cameroon,Inter,Manchester United,0.7272727272727273,
fm_11780,eafc_2551,Lewis Baker,1995-04-25,L. Baker,1995-04-25,ENG,England,Stoke,Stoke City,0.7272727272727273,
fm_2783,eafc_6009,Kevin Sessa,2000-07-06,K. Sessa,2000-07-06,GER,Germany,Heidenheim,Heidenheim,0.7272727272727273,
fm_13396,eafc_9908,Alfie Chang,2002-09-04,A. Chang,2002-09-04,ENG,England,Birmingham,Birmingham City,0.7272727272727273,
fm_10096,eafc_3193,Jacob Rinne,1993-06-20,J. Rinne,1993-06-20,SWE,Sweden,Al-Fateh,Al Fateh,0.7272727272727273,
fm_9910,eafc_11209,Deniz Ertaş,2005-03-20,D. Ertaş,2005-03-20,TUR,Turkey,Konyaspor,Konyaspor,0.7272727272727273,
fm_4099,eafc_8574,Tjark Ernst,2003-03-15,T. Ernst,2003-03-15,GER,Germany,Hertha Berlin,Hertha BSC,0.7272727272727273,
fm_1346,eafc_5264,Paxton Pomykal,1999-12-17,P. Pomykal,1999-12-17,USA,United States,FC Dallas,Dallas,0.7321428571428571,
fm_6763,eafc_5670,Mattéo Tramoni,2000-01-20,M. Tramoni,2000-01-20,FRA,France,Pisa,Pisa,0.7321428571428571,
fm_15332,eafc_7835,Nikita Iosifov,2001-04-11,N. Iosifov,2001-04-11,RUS,Russia,Villarreal B,Mirandés,0.7321428571428571,
fm_6748,eafc_8108,Matteo Ruggeri,2002-07-11,M. Ruggeri,2002-07-11,ITA,Italy,Atalanta,Atalanta,0.7321428571428571,
fm_10073,eafc_4830,Brayan Riascos,1994-10-10,B. Riascos,1994-10-10,COL,Colombia,Al-Khaleej (KSA),Gaziantep F.K.,0.7321428571428571,
fm_6981,eafc_7768,Daouda Peeters,1999-01-26,D. Peeters,1999-01-26,BEL,Belgium,Juventus,Südtirol,0.7321428571428571,
fm_1828,eafc_2245,Yussuf Poulsen,1994-06-15,Y. Poulsen,1994-06-15,DEN,Denmark,RB Leipzig,RB Leipzig,0.7321428571428571,
fm_6165,eafc_1852,Nicola Sansone,1991-09-10,N. Sansone,1991-09-10,ITA,Italy,Bologna,Lecce,0.7321428571428571,
fm_9768,eafc_8766,Gökhan Sazdağı,1994-09-20,G. Sazdağı,1994-09-20,TUR,Turkey,Kayserispor,Kayserispor,0.7321428571428571,
fm_1980,eafc_1593,Marvin Ducksch,1994-03-07,M. Ducksch,1994-03-07,GER,Germany,SV Werder,Werder Bremen,0.7321428571428571,
fm_12034,eafc_2661,Callum O'Dowda,1995-04-23,C. O'Dowda,1995-04-23,IRL,Republic of Ireland,Cardiff,Cardiff City,0.7321428571428571,
fm_11481,eafc_4331,Miguel Almirón,1994-02-10,M. Almirón,1994-02-10,PAR,Paraguay,Newcastle,Newcastle United,0.7321428571428571,
fm_6841,eafc_4498,Nicola Falasco,1993-10-05,N. Falasco,1993-10-05,ITA,Italy,Ascoli,Ascoli,0.7321428571428571,
fm_1907,eafc_6689,Edmond Tapsoba,1999-02-02,E. Tapsoba,1999-02-02,BFA,Burkina Faso,Bayer 04,Bayer 04 Leverkusen,0.7321428571428571,
fm_6572,eafc_3683,Andrea Favilli,1997-05-17,A. Favilli,1997-05-17,ITA,Italy,Ternana,Ternana,0.7321428571428571,
fm_2358,eafc_5937,Stephan Ambrosius,1998-12-18,S. Ambrosius,1998-12-18,GER,Ghana,KSC,Hamburger SV,0.7352941176470588,
fm_6743,eafc_9348,Daniele Casiraghi,1993-03-10,D. Casiraghi,1993-03-10,ITA,Italy,Südtirol,Südtirol,0.7352941176470588,
fm_15010,eafc_9087,Mario Suárez,1987-02-24,Marco Suárez,2004-02-07,ESP,Spain,Vallecano,Real Oviedo,0.7375,
fm_12110,eafc_7880,Vontae Daley-Campbell,2001-04-02,V. Daley-Campbell,2001-04-04,ENG,England,Cardiff,Cardiff City,0.738095238095238,
fm_17933,eafc_8448,Rúben Alves,2003-09-07,Rubén Alves,1994-09-07,POR,Spain,VIZ,Racing Santander,0.7386363636363635,
fm_6766,eafc_7172,Enrico Delprato,1999-11-10,E. Delprato,1999-11-10,ITA,Italy,Parma,Parma,0.75,
fm_6309,eafc_3014,Andrea Barberis,1993-12-11,A. Barberis,1993-12-11,ITA,Italy,Brianza,Pisa,0.75,
fm_5193,eafc_8327,Louis Patris,2001-06-07,L. Patris,2001-06-07,BEL,Belgium,OHL,Anderlecht,0.75,
fm_15598,eafc_3130,Mory Diaw,1993-06-22,M. Diaw,1993-06-22,SEN,Senegal,Clermont,Clermont,0.75,
fm_16359,eafc_9729,Gaby Jean,2000-02-19,G. Jean,2000-02-19,FRA,France,FC Annecy,Annecy,0.75,
fm_2606,eafc_5187,Hannes Delcroix,1999-02-28,H. Delcroix,1999-02-28,BEL,Belgium,RSC Anderlecht,Burnley,0.75,
fm_3051,eafc_8216,Yonas Malede,1999-11-14,Y. Malede,1999-11-14,ISR,Israel,KV Mechelen,Mechelen,0.75,
fm_14674,eafc_5659,Amine Gouiri,2000-02-16,A. Gouiri,2000-02-16,FRA,France,Rennes,Rennes,0.75,
fm_9493,eafc_8041,Endri Çekiçi,1996-11-23,E. Çekiçi,1996-11-23,ALB,Albania,Konyaspor,Pendikspor,0.75,
fm_3861,eafc_5027,Simon Olsson,1997-09-14,S. Olsson,1997-09-14,SWE,Sweden,sc Heerenveen,SC Heerenveen,0.75,
fm_16995,eafc_3685,Sergio Santos,2001-01-03,Sergio Santos,1994-09-04,ESP,Brazil,Mirandés,Cincinnati,0.75,
fm_15362,eafc_6645,Anderson,1997-11-21,Anderson,1998-01-03,BRA,Brazil,VTSC,Austria Lustenau,0.75,
fm_16408,eafc_3631,Steve Shamal,1996-02-22,S. Shamal,1996-02-22,FRA,France,FC Annecy,Annecy,0.75,
fm_3238,eafc_4724,Niklas Landgraf,1996-03-01,N. Landgraf,1996-03-01,GER,Germany,Hallescher FC,Hallescher FC,0.75,
fm_10185,eafc_7527,Morato,1992-09-01,Morato,2001-06-30,BRA,Brazil,Al-Khaleej (KSA),Benfica,0.75,
fm_16306,eafc_6324,Steeve Beusnard,1992-06-27,S. Beusnard,1992-06-27,FRA,France,Pau FC,Pau,0.75,
fm_10564,eafc_11431,Wang Peng,1997-11-16,Wang Peng,1993-01-24,CHN,China PR,GZ City,Cangzhou Mighty Lions,0.75,
fm_2328,eafc_6618,Felix Nmecha,2000-10-10,F. Nmecha,2000-10-10,GER,Germany,VfL Wolfsburg,Borussia Dortmund,0.75,
fm_11628,eafc_1074,Jack Cork,1989-06-25,J. Cork,1989-06-25,ENG,England,Burnley,Burnley,0.75,
fm_17140,eafc_10422,Ivane Chegra,2004-03-03,I. Chegra,2004-03-03,FRA,Algeria,AC Ajaccio,Ajaccio,0.75,
fm_10038,eafc_1232,Odion Ighalo,1989-06-16,O. Ighalo,1989-06-16,NGA,Nigeria,Al-Hilal (KSA),Al Wahda,0.75,
fm_1169,eafc_2977,Kevin Molino,1990-06-17,K. Molino,1990-06-17,TRI,Trinidad and Tobago,Columbus,Columbus Crew,0.75,
fm_10855,eafc_11705,Wang Hao,2001-11-20,Wang Hao,2002-06-01,CHN,China PR,CD Rongcheng,Qingdao Hainiu,0.75,
fm_1196,eafc_4610,Samuel Grandsir,1996-08-14,S. Grandsir,1996-08-14,FRA,France,LA Galaxy,Le Havre,0.75,
fm_2056,eafc_1982,Virgil Misidjan,1993-07-24,V. Misidjan,1993-07-24,NED,Netherlands,FC Twente,Al Tai,0.75,
fm_10034,eafc_3913,Matheus Pereira,1996-05-05,Matheus Pereira,1998-02-25,BRA,Brazil,Al-Hilal (KSA),SD Eibar,0.75,
fm_11280,eafc_5719,Luis Díaz,1997-01-13,L. Díaz,1997-01-13,COL,Colombia,Liverpool,Liverpool,0.75,
fm_4609,eafc_8372,Ismaël Kandouss,1997-11-12,I. Kandouss,1997-11-12,FRA,Morocco,Union SG,Gent,0.75,
fm_11815,eafc_7349,Elliot Anderson,2002-11-06,E. Anderson,2002-11-06,SCO,Scotland,Newcastle,Newcastle United,0.75,
fm_4000,eafc_3381,Damon Mirani,1996-05-13,D. Mirani,1996-05-13,NED,Netherlands,FC Volendam,FC Volendam,0.75,
fm_2580,eafc_1942,Kevin Müller,1991-03-15,K. Müller,1991-03-15,GER,Germany,Heidenheim,Heidenheim,0.75,
fm_6843,eafc_9332,Bruno Amione,2002-01-03,B. Amione,2002-01-03,ARG,Argentina,Sampdoria,Hellas Verona,0.75,
fm_9673,eafc_4620,Samba Camara,1992-11-14,S. Camara,1992-11-14,MLI,Mali,Sivasspor,Sivasspor,0.75,
fm_14294,eafc_6674,Víctor Ruiz,1989-01-25,Víctor Ruiz,1993-11-02,ESP,Spain,Real Hispalis,Al Fayha,0.75,
fm_6211,eafc_1321,Giacomo Bonaventura,1989-08-22,G. Bonaventura,1989-08-22,ITA,Italy,Fiorentina,Fiorentina,0.7631578947368421,
fm_3751,eafc_6895,Marcel Hoffmeier,1999-07-15,M. Hoffmeier,1999-07-15,GER,Germany,Paderborn,Paderborn,0.765625,
fm_6099,eafc_5277,Merih Demiral,1998-03-05,M. Demiral,1998-03-05,TUR,Turkey,Atalanta,Al Ahli Jeddah,0.7692307692307692,
fm_15785,eafc_7270,Toni Datkovic,1993-11-06,T. Datković,1993-11-06,CRO,Croatia,Cartagena,Albacete,0.7692307692307692,
fm_15711,eafc_6521,Ilija Vukotić,1999-01-07,I. Vukotić,1999-01-07,MNE,Montenegro,BVT,Boavista,0.7692307692307692,
fm_6859,eafc_1800,Kévin Vinetot,1988-06-14,K. Vinetot,1988-06-14,FRA,France,Südtirol,Südtirol,0.7692307692307692,
fm_1884,eafc_2588,Janik Haberer,1994-04-02,J. Haberer,1994-04-02,GER,Germany,Union Berlin,FC Union Berlin,0.7692307692307692,
fm_6711,eafc_6480,Luis Binks,2001-09-02,L. Binks,2001-09-02,ENG,England,Como,Coventry City,0.7749999999999999,
fm_11735,eafc_1969,Bobby Decordova-Reid,1993-02-02,B. De Cordova-Reid,1993-02-02,JAM,Jamaica,Fulham,Fulham,0.7749999999999999,
fm_16204,eafc_5178,Alex Dobre,1998-08-30,A. Dobre,1998-08-30,ROU,Romania,Dijon FCO,Famalicão,0.7749999999999999,
fm_9743,eafc_1902,Ziya Erdal,1988-01-05,Z. Erdal,1988-01-05,TUR,Turkey,Sivasspor,Sivasspor,0.7749999999999999,
fm_12078,eafc_4492,Ebou Adams,1996-01-15,E. Adams,1996-01-15,GAM,Gambia,Cardiff,Cardiff City,0.7749999999999999,
fm_11546,eafc_4580,Rasmus Kristensen,1997-07-11,R. Kristensen,1997-07-11,DEN,Denmark,Leeds,Roma,0.7794117647058822,
fm_7177,eafc_6032,Adrian Benedyczak,2000-11-24,A. Benedyczak,2000-11-24,POL,Poland,Parma,Parma,0.7794117647058822,
fm_1485,eafc_9790,Nick Markanich,1999-12-26,A. Markanich,1999-12-26,USA,United States,Cincinnati,Saint Louis City,0.7857142857142857,
fm_1137,eafc_6366,Diego Palacios,1999-07-12,D. Palacios,1999-07-12,ECU,Ecuador,LAFC,Los Angeles FC,0.7857142857142857,
fm_13053,eafc_8828,Dylan Williams,2003-09-13,D. Williams,2003-09-13,ENG,England,Chelsea,Chelsea,0.7857142857142857,
fm_9509,eafc_6095,Majid Hosseini,1996-06-20,M. Hosseini,1996-06-20,IRN,Iran,Kayserispor,Kayserispor,0.7857142857142857,
fm_1424,eafc_3048,Jimmy Medranda,1994-02-07,J. Medranda,1994-02-07,COL,Colombia,Seattle,Columbus Crew,0.7857142857142857,
fm_2042,eafc_6234,Filip Benković,1997-07-13,F. Benković,1997-07-13,CRO,Croatia,Braunschweig,Trabzonspor,0.7857142857142857,
fm_16097,eafc_6035,Yanis Begraoui,2001-07-04,Y. Begraoui,2001-07-04,FRA,France,Toulouse FC,Toulouse,0.7857142857142857,
fm_14782,eafc_4998,Darko Brašanac,1992-02-12,D. Brašanac,1992-02-12,SRB,Serbia,Atlético Pamplona,Osasuna,0.7857142857142857,
fm_2862,eafc_7174,Jamie Leweling,2001-02-26,J. Leweling,2001-02-26,GER,Germany,Union Berlin,VfB Stuttgart,0.7857142857142857,
fm_7072,eafc_8946,Simone Canestrelli,2000-09-11,S. Canestrelli,2000-09-11,ITA,Italy,Pisa,Pisa,0.7916666666666666,
fm_14136,eafc_1296,Robert Lewandowski,1988-08-21,R. Lewandowski,1988-08-21,POL,Poland,Barcelona,FC Barcelona,0.7916666666666666,
fm_3771,eafc_8578,Arne Schulz,2003-03-23,A. Schulz,2003-03-23,GER,Germany,Arminia Bielefeld,Paderborn,0.7954545454545454,
fm_12342,eafc_2045,Matt Ingram,1993-12-18,M. Ingram,1993-12-18,ENG,England,Hull,Hull City,0.7954545454545454,
fm_3534,eafc_4785,Nico Rieble,1995-08-22,N. Rieble,1995-08-22,GER,Germany,SV Wehen Wiesbaden,Wehen Wiesbaden,0.7954545454545454,
fm_2570,eafc_5253,Aron Dønnum,1998-04-20,A. Dønnum,1998-04-20,NOR,Norway,Standard,Toulouse,0.7954545454545454,
fm_2397,eafc_8153,Yorbe Vertessen,2001-01-08,Y. Vertessen,2001-01-08,BEL,Belgium,PSV,PSV,0.8,
fm_6610,eafc_2211,Mario Sampirisi,1992-10-31,M. Sampirisi,1992-10-31,ITA,Italy,Frosinone,Reggiana,0.8,
fm_2097,eafc_3178,Miloš Veljković,1995-09-26,M. Veljković,1995-09-26,SRB,Serbia,SV Werder,Werder Bremen,0.8,
fm_3712,eafc_8844,Jonas Oehmichen,2004-03-03,J. Oehmichen,2004-03-03,GER,Germany,Dynamo Dresden,Dynamo Dresden,0.8,
fm_16332,eafc_9408,Iván Gil,2000-11-30,Iván Gil,2000-01-18,ESP,Spain,F.C. Andorra,FC Andorra,0.8,
fm_9606,eafc_10118,Marlon,1997-05-20,Marlon,1997-09-15,BRA,Brazil,Ankaragücü,Gil Vicente,0.8,
fm_4595,eafc_9310,Julian Eitschberger,2004-03-05,J. Eitschberger,2004-03-05,GER,Germany,Hertha Berlin,Hallescher FC,0.8026315789473685,
fm_9899,eafc_9894,Berkan Küpelikılınç,2003-01-14,B. Küpelikılınç,2003-01-14,GER,Germany,Gaziantep FK,Gaziantep F.K.,0.8026315789473685,
fm_6933,eafc_4804,Emil Bohinen,1999-03-12,E. Bohinen,1999-03-12,NOR,Norway,Salernitana,Salernitana,0.8125,
fm_3277,eafc_1705,Boné Uaferro,1992-01-04,B. Uaferro,1992-01-04,MOZ,Germany,1. FC Saarbrücken,Saarbrücken,0.8125,
fm_2208,eafc_4617,Hugo Cuypers,1997-02-07,H. Cuypers,1997-02-07,BEL,Belgium,AA Gent,Gent,0.8125,
fm_2002,eafc_1251,Roman Neustädter,1988-02-18,R. Neustädter,1988-02-18,RUS,Russia,Westerlo,Westerlo,0.8125,
fm_11713,eafc_1540,Adam Forshaw,1991-10-08,A. Forshaw,1991-10-08,ENG,England,Leeds,Norwich City,0.8125,
fm_16067,eafc_5576,Malik Tchokounté,1988-09-11,M. Tchokounté,1988-09-11,FRA,France,Nîmes,Laval,0.8125,
fm_16651,eafc_7961,Andy Pembélé,2000-07-04,A. Pembélé,2000-07-04,FRA,France,Rodez AF,Paris,0.8125,
fm_6168,eafc_3414,Adam Marušić,1992-10-17,A. Marušić,1992-10-17,MNE,Montenegro,Lazio,Lazio,0.8125,
fm_2694,eafc_8026,Mees Hilgers,2001-05-13,M. Hilgers,2001-05-13,NED,Netherlands,FC Twente,FC Twente,0.8125,
fm_3420,eafc_4642,Gino Fechner,1997-09-05,G. Fechner,1997-09-05,GER,Germany,SV Wehen Wiesbaden,Wehen Wiesbaden,0.8125,
fm_14356,eafc_4602,Robin Le Normand,1996-11-11,R. Le Normand,1996-11-11,FRA,Spain,Real San Sebastián,Real Sociedad,0.8125,
fm_3878,eafc_5490,Lars Bünning,1998-02-27,L. Bünning,1998-02-27,GER,Germany,Kaiserslautern,Dynamo Dresden,0.8125,
fm_2632,eafc_3081,Paweł Bochniewicz,1996-01-30,P. Bochniewicz,1996-01-30,POL,Poland,sc Heerenveen,SC Heerenveen,0.8235294117647058,
fm_11318,eafc_3179,Donny van de Beek,1997-04-18,D. van de Beek,1997-04-18,NED,Netherlands,Man UFC,Manchester United,0.8235294117647058,
fm_2020,eafc_3249,Lukas Klostermann,1996-06-03,L. Klostermann,1996-06-03,GER,Germany,RB Leipzig,RB Leipzig,0.8235294117647058,
fm_6157,eafc_3074,Hans Hateboer,1994-01-09,H. Hateboer,1994-01-09,NED,Netherlands,Atalanta,Atalanta,0.8269230769230769,
fm_3478,eafc_9992,Iman Griffith,2001-12-02,I. Griffith,2001-12-02,NED,Netherlands,AZ,Fortuna Sittard,0.8269230769230769,
fm_1878,eafc_5060,Jiří Pavlenka,1992-04-14,J. Pavlenka,1992-04-14,CZE,Czech Republic,SV Werder,Werder Bremen,0.8269230769230769,
fm_1708,eafc_9123,Will Richmond,2000-04-06,W. Richmond,2000-04-06,USA,United States,San Jose,San Jose Earthquakes,0.8269230769230769,
fm_1744,eafc_9152,Niko Tsakiris,2005-06-19,N. Tsakiris,2005-06-19,USA,United States,San Jose,San Jose Earthquakes,0.8269230769230769,
fm_14372,eafc_3184,Uroš Đurđević,1994-03-02,U. Đurđević,1994-03-02,MNE,Montenegro,S. Gijón,Sporting Gijón,0.8269230769230769,
fm_3445,eafc_4560,Finn Stokkers,1996-04-18,F. Stokkers,1996-04-18,NED,Netherlands,Go Ahead Eagles,Go Ahead Eagles,0.8269230769230769,
fm_11351,eafc_5036,Yves Bissouma,1996-08-30,Y. Bissouma,1996-08-30,MLI,Mali,Tottenham,Tottenham Hotspur,0.8269230769230769,
fm_3095,eafc_3526,Julian Günther-Schmidt,1994-09-13,J. Günther-Schmidt,1994-09-13,GER,Germany,1. FC Saarbrücken,Saarbrücken,0.8295454545454546,
fm_7178,eafc_10002,Duccio Degli Innocenti,2003-04-28,D. Degli Innocenti,2003-04-28,ITA,Italy,Empoli,Lecco,0.8295454545454546,
fm_6422,eafc_5378,Žan Majer,1992-07-25,Ž. Majer,1992-07-25,SVN,Slovenia,Reggina,Cremonese,0.8333333333333334,
fm_15330,eafc_4776,Yan Eteki,1997-08-26,Y. Eteki,1997-08-26,CMR,Cameroon,Casa Pia,Alcorcón,0.8333333333333334,
fm_5475,eafc_10992,Leo Sahin,2005-10-30,L. Sahin,2005-10-30,FRA,France,1. FC Saarbrücken,Saarbrücken,0.8333333333333334,
fm_1217,eafc_3208,Ben Sweat,1991-09-04,B. Sweat,1991-09-04,USA,United States,Sporting KC,New England,0.8333333333333334,
fm_11474,eafc_5535,Saša Kalajdžić,1997-07-07,S. Kalajdžić,1997-07-07,AUT,Austria,Wolves,Wolverhampton Wanderers,0.8392857142857143,
fm_9763,eafc_4915,Utku Yuvakuran,1997-11-02,U. Yuvakuran,1997-11-02,TUR,Turkey,Beşiktaş,Beşiktaş,0.8392857142857143,
fm_2315,eafc_1383,Tony Jantschke,1990-04-07,T. Jantschke,1990-04-07,GER,Germany,Borussia M'gladbach,Borussia Mönchengladbach,0.8392857142857143,
fm_3140,eafc_3974,Nico Antonitsch,1991-09-30,N. Antonitsch,1991-09-30,AUT,Austria,FC Ingolstadt 04,Elversberg,0.8500000000000001,
fm_14883,eafc_3394,Paul Bernardoni,1997-04-18,P. Bernardoni,1997-04-18,FRA,France,Angers SCO,Konyaspor,0.8500000000000001,
fm_1535,eafc_6695,Sam Junqua,1996-11-09,S. Junqua,1996-11-09,USA,United States,Houston,Dallas,0.8500000000000001,
fm_14967,eafc_5012,Yan Valery,1999-02-22,Y. Valery,1999-02-22,TUN,Tunisia,Angers SCO,Angers SCO,0.8500000000000001,
fm_2450,eafc_8155,Peer Koopmeiners,2000-05-04,P. Koopmeiners,2000-05-04,NED,Netherlands,AZ,Almere City,0.859375,
fm_3069,eafc_8545,Fynn Lakenmacher,2000-05-10,F. Lakenmacher,2000-05-10,GER,Germany,1860 München,1860 München,0.859375,
fm_16057,eafc_7133,Hugo Vandermersch,1999-05-05,H. Vandermersch,1999-05-05,FRA,France,SM Caen,Elversberg,0.8676470588235294,
fm_14498,eafc_7023,David Carmo,1999-07-17,David Carmo,1999-07-19,POR,Portugal,FC Porto,Porto,0.875,
fm_3714,eafc_5315,Leo Weinkauf,1996-07-07,L. Weinkauf,1996-07-07,GER,Germany,Hannover,Hannover 96,0.875,
fm_14677,eafc_3814,Jeff Reine-Adélaïde,1998-01-17,J. Reine-Adélaïde,1998-01-17,FRA,France,OL,RWDM,0.881578947368421,
fm_3583,eafc_7055,Ted Tattermusch,2001-05-08,T. Tattermusch,2001-05-08,GER,Germany,Borussia Dortmund II,Borussia Dortmund II,0.9,
fm_15902,eafc_6576,Álvaro Vallés,1997-07-25,Álvaro Valles,1997-07-25,ESP,Spain,Las Palmas,Las Palmas,0.9423076923076923,
fm_11425,eafc_3674,Hwang Hee-Chan,1996-01-26,Hwang Hee Chan,1996-01-26,KOR,Korea Republic,Wolves,Wolverhampton Wanderers,0.9464285714285714,
