df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_8202,eafc_9165,Giuseppe Vitale,2004-01-07,D. Abzi,1998-11-23,ITA,Canada,Cagliari,Leganés,,False
fm_5561,eafc_10367,Deniz-Kaan Wolf,2004-01-30,V. Daley-Campbell,2001-04-04,GER,England,Darmstadt,Cardiff City,,False
fm_13393,eafc_9957,Pharrell Willis,2003-02-23,C. O'Dowda,1995-04-23,ENG,Republic of Ireland,Middlesbrough,Cardiff City,,False
fm_4887,eafc_9006,Isma Baraze Adam,2005-01-01,G. Jean,2000-02-19,GER,France,St. Pauli,Annecy,,False
fm_8112,eafc_3568,Antonio Gasparro,2005-01-04,F. Conte,2005-03-24,ITA,Guinea,Salernitana,Bastia,,False
fm_7925,eafc_4803,Matteo Rovatti,2005-01-06,Pleguezuelo,1997-01-26,ITA,Spain,Sassuolo,Plymouth Argyle,,False
fm_8126,eafc_2363,Giovanni Grotta,2004-10-15,E. Tapsoba,1999-02-02,ITA,Burkina Faso,Palermo,Bayer 04 Leverkusen,,False
fm_15492,eafc_7191,Percy Liza,2000-04-10,M. Veljković,1995-09-26,PER,Serbia,MRT,Werder Bremen,,False
fm_7831,eafc_8159,Giovanni Aurino,2005-02-12,A. Cubas,1996-05-22,ITA,Paraguay,SPAL,Vancouver Whitecaps,,False
fm_7842,eafc_5423,Yuri Maset,2005-05-02,T. Ernst,2003-03-15,ITA,Germany,Torino,Hertha BSC,,False
fm_4562,eafc_1566,Geatan Trenidad,2006-01-08,F. Benković,1997-07-13,NED,Croatia,PSV,Trabzonspor,,False
fm_8412,eafc_9033,Matteo Andreoli,2006-07-01,M. Puch,2004-01-20,ITA,Algeria,Brescia,Ajaccio,,False
fm_7803,eafc_7022,Federico Mosca,2005-08-08,J. Reine-Adélaïde,1998-01-17,ITA,France,Udinese,RWDM,,False
fm_16641,eafc_8005,Arnau Pradas,2006-03-24,B. Kamara,1999-11-23,ESP,France,Barcelona,Aston Villa,,False
fm_5328,eafc_4046,Leander Popp,2005-06-26,G. Pușcaș,1996-04-08,GER,Romania,Hertha Berlin,Genoa,,False
fm_8070,eafc_6984,Samuele Pumo,2006-07-19,K. Gordon,2004-10-05,ITA,England,Sassuolo,Liverpool,,False
fm_8247,eafc_2302,Andrea Prete,2005-06-18,Álvaro Lemos,1993-03-30,ITA,Spain,Torino,Las Palmas,,False
fm_7311,eafc_2388,Antonio Narciso,1980-10-01,F. Benković,1997-07-13,ITA,Croatia,Modena,Trabzonspor,,False
fm_17845,eafc_1742,Paco Mathis,2005-09-04,N. Rieble,1995-08-22,FRA,Germany,Bordeaux,Wehen Wiesbaden,,False
fm_14133,eafc_2492,Josh Mazfari,2005-09-15,F. Benković,1997-07-13,ENG,Croatia,Huddersfield,Trabzonspor,,False
fm_15723,eafc_2279,Lucas Barros,1999-08-21,L. Bünning,1998-02-27,BRA,Germany,Gil Vicente,Dynamo Dresden,,False
fm_17322,eafc_10082,Ebroni Gnoan,2005-04-18,M. Zetterer,1995-07-12,FRA,Germany,OGC Nice,Werder Bremen,,False
fm_2493,eafc_2751,Vincent Koziello,1995-10-28,F. Benković,1997-07-13,FRA,Croatia,Oostende,Trabzonspor,,False
fm_8035,eafc_11215,Yoan Atanasov Bornosuzov,2004-01-09,Yin Hongbo,1989-10-30,BUL,China PR,Genoa,Meizhou Hakka,,False
fm_6838,eafc_1873,Andrea Schiavone,1993-02-25,K. Müller,1991-03-15,ITA,Germany,Südtirol,Heidenheim,,False
fm_7057,eafc_9872,Alwande Roaldsøy,2004-06-09,N. Kristof,1999-12-20,NOR,Austria,Atalanta,Elversberg,,False
fm_8007,eafc_9846,Buddhiman Jacopo Pandini,2005-09-23,H. Vandermersch,1999-05-05,ITA,France,Brescia,Elversberg,,False
fm_7808,eafc_10925,Gabriele Chiggiato,2005-04-16,B. Kone,2000-03-14,ITA,Côte d'Ivoire,Atalanta,Como,,False
fm_8488,eafc_9631,Loukas Mavrommatis,2006-07-04,J. Burkardt,2000-07-11,GRE,Germany,Cremonese,FSV Mainz 05,,False
fm_8654,eafc_9578,Federico Lorenzani,2005-01-25,D. Marcq,1988-12-08,ITA,France,Parma,Sporting Charleroi,,False
fm_18014,eafc_9337,Noa Megdad Manette,2005-06-15,Migue Leal,1997-02-01,FRA,Spain,Bordeaux,FC Andorra,,False
fm_8726,eafc_10341,Stefano Vannucchi,2003-03-22,I. Vukotić,1999-01-07,ITA,Montenegro,Spezia,Boavista,,False
fm_2346,eafc_5602,Valentin Cojocaru,1995-10-01,K. Müller,1991-03-15,ROU,Germany,OHL,Heidenheim,,False
fm_10015,eafc_10922,Doğukan Saral,2003-01-31,L. Weinkauf,1996-07-07,TUR,Germany,Ümraniyespor,Hannover 96,,False
fm_15862,eafc_8158,Joris Sainati,1988-09-25,C. O'Dowda,1995-04-23,FRA,Republic of Ireland,SC Bastia,Cardiff City,,False
fm_17350,eafc_10319,Victor Joseph,2006-04-10,N. Kosović,1995-02-24,FRA,Montenegro,FCSM,Meizhou Hakka,,False
fm_13559,eafc_5821,Tommy Jackson,2004-01-24,E. Tapsoba,1999-02-02,ENG,Burkina Faso,Stoke,Bayer 04 Leverkusen,,False
fm_16637,eafc_11696,Hugo De Mateo,2005-05-25,J. Daland,2000-01-06,ESP,Norway,Valencia,Cercle Brugge,,False
fm_8068,eafc_11170,Emanuele Foti,2004-04-21,E. Eze,1998-06-29,ITA,England,Reggina,Crystal Palace,,False
fm_16599,eafc_8906,Koimizo Maïga,2001-02-04,S. Denswil,1993-05-07,CIV,Suriname,ASSE,Trabzonspor,,False
fm_8336,eafc_4519,Efdon Mahari,2006-04-12,P. Dwomoh,2004-06-21,SWE,Belgium,Torino,RWDM,,False
fm_5963,eafc_8705,Lucas Tamarez,2004-09-11,L. Sinayoko,1999-12-08,USA,Mali,Hoffenheim,Auxerre,,False
fm_18353,eafc_5093,Sidney Powell,2004-02-14,M. Demiral,1998-03-05,DEN,Turkey,MRT,Al Ahli Jeddah,,False
fm_4844,eafc_4066,David Engojan,2000-02-21,J. Bruma,1991-11-13,GER,Netherlands,Magdeburg,RKC Waalwijk,,False
fm_14083,eafc_9805,Oli Challinor,2006-02-04,G. Zaro,1994-05-12,ENG,Italy,Stoke,Modena,,False
fm_6035,eafc_10992,Lukas Schmitt,2005-10-08,M. Kanno,1994-09-22,GER,Saudi Arabia,Hansa Rostock,Al Hilal,,False
fm_9730,eafc_9456,Berk Yıldız,1996-01-09,A. Fontanarosa,2003-01-07,TUR,Italy,Adana D.S.,Cosenza,,False
fm_9703,eafc_11353,Ermir Lenjani,1989-08-05,Zhang Yuan,1989-12-08,ALB,China PR,Ümraniyespor,Shenzhen,,False
fm_5856,eafc_5573,Lukas Stridde,2005-05-19,J. Oehmichen,2004-03-03,GER,Germany,Magdeburg,Dynamo Dresden,,False
fm_13618,eafc_11309,Kadan Young,2006-01-19,J. Daland,2000-01-06,ENG,Norway,Aston Villa,Cercle Brugge,,False
fm_6761,eafc_9986,Rubén Botta,1990-01-31,A. Yılmaz,2004-01-01,ARG,Turkey,Bari,Trabzonspor,,False
fm_4657,eafc_10253,Naoufal Abdelwajid,2006-01-05,N. Castro,2000-11-01,NED,Argentina,FC Utrecht,Elche,,False
fm_18286,eafc_8095,Diego,2006-01-24,H. Delcroix,1999-02-28,ESP,Belgium,R. Madrid,Burnley,,False
fm_4379,eafc_5585,Mathijs Menu,2005-05-01,M. Sampirisi,1992-10-31,NED,Italy,AZ,Reggiana,,False
fm_8326,eafc_11471,Davide Zanoni,2005-03-25,M. Rogers,2002-07-26,ITA,England,Verona,Middlesbrough,,False
fm_4635,eafc_9271,Tjeerd Dekker,2004-01-25,T. Datković,1993-11-06,NED,Croatia,Feyenoord,Albacete,,False
fm_9819,eafc_6103,Özkan Yiğiter,2000-01-07,M. Zetterer,1995-07-12,TUR,Germany,Sivasspor,Werder Bremen,,False
fm_4031,eafc_9277,Vitalie Becker,2005-03-03,Samuel Lobato,2001-10-19,GER,Portugal,Schalke 04,Famalicão,,False
fm_15337,eafc_9798,MT,2001-03-01,M. Damar,2004-04-09,BRA,Germany,Santa Clara,Hannover 96,,False
fm_5100,eafc_11633,Louis De Veirman,2005-05-02,W. Ndidi,1996-12-16,BEL,Nigeria,Cercle Brugge,Leicester City,,False
fm_12379,eafc_10512,Dani van den Heuvel,2003-05-28,E. Çekiçi,1996-11-23,NED,Albania,Leeds,Pendikspor,,False
fm_6236,eafc_3007,Jeison Murillo,1992-05-27,D. Doué,2005-06-03,COL,France,Sampdoria,Rennes,,False
fm_14516,eafc_7468,Javier Pastore,1989-06-20,A. Al Hamdan,1999-09-13,ARG,Saudi Arabia,Elche,Al Hilal,,False
fm_18024,eafc_3654,Nordan Mukiele,2006-02-12,M. Diaw,1993-06-22,FRA,Senegal,Rennes,Clermont,,False
fm_8947,eafc_6984,Samuel Gningue,2006-07-01,E. Çekiçi,1996-11-23,ITA,Albania,Lazio,Pendikspor,,False
fm_8918,eafc_7129,Patrick Prosch,2005-03-27,Tiago Tomás,2002-06-16,ITA,Portugal,Südtirol,VfL Wolfsburg,,False
fm_7515,eafc_6558,Nicolò Turco,2004-01-15,M. Desler,1995-02-19,ITA,Denmark,Juventus,Toulouse,,False
fm_5602,eafc_7358,Semih Kara,2005-05-05,K. Hein,2002-04-13,TUR,Estonia,VfB Stuttgart,Arsenal,,False
fm_3334,eafc_3194,Bent Sørmo,1996-09-22,G. Bonaventura,1989-08-22,NOR,Italy,Zulte Waregem,Fiorentina,,False
fm_7920,eafc_8898,Christian D'Ambrosio,2005-02-25,Fabinho,1993-10-23,ITA,Brazil,Sassuolo,Al Ittihad,,False
fm_4532,eafc_10297,Elias Lenz,2005-08-26,Adrián Liso,2005-04-02,GER,Spain,RB Leipzig,Real Zaragoza,,False
fm_13268,eafc_6478,Harry Wood,2002-08-02,E. Brierley,2003-11-23,ENG,England,Hull,Brentford,,False
fm_8696,eafc_8201,Aron Ingi Magnússon,2004-09-22,S. Beusnard,1992-06-27,ISL,France,Venezia,Pau,,False
fm_18364,eafc_11054,Jesús Mollá,2005-05-28,R. Pucino,1991-05-03,ESP,Italy,Elche,Bari 1908,,False
fm_14020,eafc_1209,Olly Thomas,2005-02-14,F. Nmecha,2000-10-10,ENG,Germany,Bristol City,Borussia Dortmund,,False
fm_3885,eafc_1631,Jonathan Asp-Jensen,2006-01-14,S. Ring,1995-04-18,DEN,Sweden,FC Bayern,Amiens SC,,False
fm_12419,eafc_9080,Nathan Butler-Oyedeji,2003-01-04,David Carmo,1999-07-19,ENG,Portugal,Arsenal,Porto,,False
fm_13467,eafc_10523,Zak Littler,2005-05-19,Camarasa,1994-05-28,ENG,Spain,Blackpool,Real Oviedo,,False
fm_8849,eafc_1576,Axel Edgren,2006-07-05,D. Doué,2005-06-03,SWE,France,SPAL,Rennes,,False
fm_17321,eafc_1199,Loïc Breton,2004-05-20,H. Delcroix,1999-02-28,FRA,Belgium,Angers SCO,Burnley,,False
fm_6880,eafc_9980,Musa Juwara,2001-12-26,A. Al Hamdan,1999-09-13,GAM,Saudi Arabia,Bologna,Al Hilal,,False
fm_9908,eafc_3812,Osman Zorlu,1999-07-15,Y. Begraoui,2001-07-04,TUR,France,Giresunspor,Toulouse,,False
fm_13959,eafc_10237,Ollie Eagle,2005-12-08,N. Antonitsch,1991-09-30,ENG,Austria,Bournemouth,Elversberg,,False
fm_5870,eafc_11015,Moritz Baum,2004-05-28,A. Ferrari,1994-07-01,GER,Italy,SC Verl,Sampdoria,,False
fm_17725,eafc_11545,Colas Chastang,2005-01-15,Yin Hongbo,1989-10-30,FRA,China PR,Clermont,Meizhou Hakka,,False
fm_17348,eafc_9437,Sami Belachqer,2006-01-21,Migue Leal,1997-02-01,FRA,Spain,FCSM,FC Andorra,,False
fm_7503,eafc_1085,Jakub Vinarcik,2005-07-11,Abraham,2001-07-05,SVK,Spain,Juventus,Villarreal II,,False
fm_7421,eafc_10301,Mattia Ortelli,2004-05-20,F. Kainz,1992-10-24,ITA,Austria,Cremonese,FC Köln,,False
fm_2836,eafc_2462,Joost van Aken,1994-05-13,L. Díaz,1997-01-13,NED,Colombia,sc Heerenveen,Liverpool,,False
fm_8363,eafc_9824,Michael Armani,2004-09-23,Lin Chuangyi,1993-01-28,ITA,China PR,Udinese,Cangzhou Mighty Lions,,False
fm_5342,eafc_8701,Sem Langendonk,2005-01-07,E. Tapsoba,1999-02-02,NED,Burkina Faso,Go Ahead Eagles,Bayer 04 Leverkusen,,False
fm_5510,eafc_6185,Paul Kühnhardt,2005-09-10,Manu Vallejo,1997-02-14,GER,Spain,RB Leipzig,Real Zaragoza,,False
fm_1751,eafc_11040,Edison Azcona,2003-11-21,A. Cubas,1996-05-22,DOM,Paraguay,Inter Miami,Vancouver Whitecaps,,False
fm_13324,eafc_7954,Archie Duerden,2006-03-09,David Carmo,1999-07-19,ENG,Portugal,Aston Villa,Porto,,False
fm_17534,eafc_8390,Enzo Jeanne,2006-07-23,M. Diaw,1993-06-22,FRA,Senegal,SM Caen,Clermont,,False
fm_7690,eafc_10041,Sebastian Borda,2005-07-07,Abraham,2001-07-05,ARG,Spain,Udinese,Villarreal II,,False
fm_8899,eafc_7653,David Tommaso Caldarulo,2003-01-12,S. Vignato,2004-02-24,ITA,Italy,Bari,Monza,,False
fm_12841,eafc_9103,Basilio Rieno-Socoliche,2004-11-16,I. Kandouss,1997-11-12,ENG,Morocco,Crystal Palace,Gent,,False
fm_17907,eafc_1716,Trévor Letellier,2006-01-26,G. Jean,2000-02-19,FRA,France,RC Lens,Annecy,,False
fm_15209,eafc_2927,Yusupha Njie,1994-03-01,H. Vandermersch,1999-05-05,GAM,France,BVT,Elversberg,,False
fm_6046,eafc_3025,Paul Pogba,1993-03-15,L. Binks,2001-09-02,FRA,England,Juventus,Coventry City,,False
fm_13313,eafc_11048,Scott Godden,2005-02-16,M. Almirón,1994-02-10,WAL,Paraguay,Leeds,Newcastle United,,False
fm_17545,eafc_10911,Jonathan Do Marcolino,2006-05-10,R. Kristensen,1997-07-11,FRA,Denmark,Rennes,Roma,,False
fm_8708,eafc_5183,Sergo De Luca,2006-05-03,F. Stokkers,1996-04-18,ITA,Netherlands,Cosenza,Go Ahead Eagles,,False
fm_8364,eafc_8727,Tommaso Goffi,2004-01-06,F. Benković,1997-07-13,ITA,Croatia,Brianza,Trabzonspor,,False
fm_7422,eafc_8927,Ayman El Wafi,2004-05-11,R. Lewandowski,1988-08-21,MAR,Poland,Verona,FC Barcelona,,False
fm_16746,eafc_9857,Yuk Jin-young,2001-09-13,L. Lonardi,1999-02-10,KOR,Italy,VTSC,Südtirol,,False
fm_10189,eafc_2190,Nawaf Al-Abed,1990-01-26,F. Kainz,1992-10-24,KSA,Austria,Al-Shabab,FC Köln,,False
fm_15504,eafc_1838,Jimmy Giraudon,1992-01-16,B. Özcan,1998-02-15,FRA,Turkey,ASSE,İstanbul Başakşehir,,False
fm_4710,eafc_9746,Nazjir Held,2005-09-02,Y. Begraoui,2001-07-04,CUW,France,FC Utrecht,Toulouse,,False
fm_4698,eafc_8412,Olivier van Zijl,2006-05-20,David Carmo,1999-07-19,NED,Portugal,FC Utrecht,Porto,,False
fm_7351,eafc_9519,Giuseppe Marrone,2005-07-07,E. Delprato,1999-11-10,ITA,Italy,Benevento,Parma,,False
fm_17344,eafc_5497,Jules Collet,2005-06-21,M. Damar,2004-04-09,FRA,Germany,VAFC,Hannover 96,,False
fm_14172,eafc_4190,Edinson Cavani,1987-02-14,J. Fernández,2004-01-30,URU,Argentina,Valencia,New York City,,False
fm_13847,eafc_2924,Morgan Lewis,2005-07-27,Vinícius,1995-03-22,WAL,Brazil,Cardiff,Fulham,,False
fm_2027,eafc_2784,Almamy Touré,1996-04-28,Adrián Liso,2005-04-02,FRA,Spain,Eintracht Frankfurt,Real Zaragoza,,False
fm_4207,eafc_6599,Hugo Lamock,2006-02-25,C. McAvoy,2002-02-16,BEL,Scotland,AA Gent,Fulham,,False
fm_5929,eafc_9907,Jacob Klautzsch,2005-10-31,Zaldúa,1992-06-24,GER,Spain,Magdeburg,Cádiz,,False
fm_3298,eafc_9287,Johan N'Ganzadi,2005-04-27,M. Ducksch,1994-03-07,BEL,Germany,Standard,Werder Bremen,,False
fm_5991,eafc_10523,Simon Mühlbauer,2005-05-23,S. Vignato,2004-02-24,GER,Italy,FC Augsburg,Monza,,False
fm_8136,eafc_6197,Mattia Bongiovanni,2005-01-10,Y. Poulsen,1994-06-15,ITA,Denmark,Palermo,RB Leipzig,,False
fm_5288,eafc_5755,Roy van Mameren,2001-05-16,M. Almirón,1994-02-10,NED,Paraguay,SC Cambuur,Newcastle United,,False
fm_7933,eafc_6131,Giovanni Perini,2005-04-16,D. Degli Innocenti,2003-04-28,ITA,Italy,Sassuolo,Lecco,,False
fm_8268,eafc_10408,Alessio Pilo,2005-07-21,Sergio Santos,1994-09-04,ITA,Brazil,Cittadella,Cincinnati,,False
fm_4769,eafc_11265,Gijs Bolk,2005-01-06,Róber,1995-02-16,NED,Spain,FC Emmen,Sporting Gijón,,False
fm_17583,eafc_6561,Maurice Ngangué,2005-05-26,Abraham,2001-07-05,FRA,Spain,Rennes,Villarreal II,,False
fm_16414,eafc_3244,Younès Kaabouni,1995-05-23,J. Fernández,2004-01-30,FRA,Argentina,FCSM,New York City,,False
fm_13181,eafc_11058,Kevin Adueni,2006-06-10,A. Flips,2000-01-18,ENG,France,Nottm Forest,Anderlecht,,False
fm_9104,eafc_2095,Ştefan Tudor,2005-06-10,O. Ighalo,1989-06-16,ROU,Nigeria,Genoa,Al Wahda,,False
fm_18359,eafc_10891,José Antonio Serralle,2005-11-15,B. Balogh,2002-06-06,ESP,Hungary,Elche,Parma,,False
fm_10452,eafc_10460,Mohammed Al-Saiari,1993-05-02,G. Bonaventura,1989-08-22,KSA,Italy,Al-Ittihad,Fiorentina,,False
fm_9284,eafc_1983,Simone Padovani,2005-05-28,Andrés Martín,1999-07-11,ITA,Spain,Südtirol,Racing Santander,,False
fm_9116,eafc_7579,Francesco Stazi,2005-10-10,K. Pusch,1993-02-12,ITA,Germany,Frosinone,MSV Duisburg,,False
fm_8272,eafc_10404,Lorenzo Da Pozzo,2004-09-23,Alex Muñoz,1994-07-30,ITA,Spain,Venezia,Levante,,False
fm_16486,eafc_4988,Martin Georgiev,2005-09-24,P. Nebel,2002-10-10,BUL,Germany,Barcelona,Karlsruher SC,,False
fm_13453,eafc_9605,Hamid Abdul-Salem,2003-10-19,Luiz Felipe,1997-03-22,ENG,Italy,Reading,Al Ittihad,,False
fm_3927,eafc_6066,Théo Ndicka Matam,2000-04-20,W. Saliba,2001-03-24,FRA,France,Oostende,Arsenal,,False
fm_3562,eafc_10777,Faaris Yusufu,2005-02-11,M. Tramoni,2000-01-20,GER,France,Schalke 04,Pisa,,False
fm_4978,eafc_11055,Esteban Achak,2005-03-03,Ignasi Miquel,1992-09-28,BEL,Spain,KV Mechelen,Granada,,False
fm_17953,eafc_1194,Mousslim Youssouf,2006-01-09,J. Opoku,1998-10-14,FRA,England,OGC Nice,Arouca,,False
fm_17098,eafc_8390,José Antonio De la Rosa,2004-07-28,D. Seimen,2005-12-01,ESP,Germany,Cádiz,VfB Stuttgart,,False
fm_8414,eafc_6536,Maat Daniel Caprini,2006-02-11,T. Tattermusch,2001-05-08,ITA,Germany,Fiorentina,Borussia Dortmund II,,False
fm_4980,eafc_7534,Obed Adjei Agyapong,2004-12-18,Álex Primo,2004-07-10,BEL,Spain,KV Mechelen,Levante,,False
fm_5665,eafc_9448,Felix Kaiser,2005-06-30,Marco Suárez,2004-02-07,GER,Spain,Kiel,Real Oviedo,,False
fm_17488,eafc_9991,Samir Moussa Ali,2005-05-19,Niu Ziyi,1999-09-21,FRA,China PR,Paris FC,Henan,,False
fm_7994,eafc_10226,Jordan Akwasingi,2004-08-24,E. Hysaj,1994-02-02,SUI,Albania,Lazio,Lazio,,False
fm_5061,eafc_8965,Jaden Malhage,2005-07-13,Róber,1995-02-16,BEL,Spain,Eupen,Sporting Gijón,,False
fm_13209,eafc_7822,Charlie McArthur,2005-05-12,M. Moralez,1987-02-27,SCO,Argentina,Newcastle,New York City,,False
fm_5004,eafc_7147,Amine Benslimane,2003-10-28,M. Sampirisi,1992-10-31,BEL,Italy,KV Kortrijk,Reggiana,,False
fm_7436,eafc_2200,Fedele Iovino,2005-07-10,Chen Xiangyu,2002-02-17,ITA,China PR,Cosenza,Shenzhen,,False
fm_13371,eafc_7701,Ellis Stanton,2005-02-19,Rafael Devisate,2005-08-02,ENG,Brazil,Newcastle,Austria Lustenau,,False
fm_17366,eafc_9143,Marwane Tahar,2004-07-28,G. Coucke,1998-12-03,FRA,Belgium,Bordeaux,Mechelen,,False
fm_14506,eafc_9774,Matías Arezo,2002-11-21,Abraham,2001-07-05,URU,Spain,Granada,Villarreal II,,False
fm_17676,eafc_2365,Kévin Nkumu,2005-09-03,M. Diaw,1993-06-22,FRA,Senegal,Amiens SC,Clermont,,False
fm_17104,eafc_4194,Farès Bousnina,2006-02-13,Yan Yu,2002-11-03,FRA,China PR,OGC Nice,Beijing Guoan,,False
fm_17621,eafc_4216,Jason Demba,2006-03-31,Alex Telles,1992-12-15,FRA,Brazil,FCSM,Al Nassr,,False
fm_13561,eafc_3600,Archie Chaplin,2005-10-28,J. Storey,1997-09-02,ENG,England,Tottenham,Preston North End,,False
fm_13708,eafc_10449,Damon Park,2005-12-29,Hwang Hee Chan,1996-01-26,ENG,Korea Republic,Fulham,Wolverhampton Wanderers,,False
fm_8722,eafc_1744,Eugenio Cozzolino,2006-03-15,Mario Gila,2000-08-29,ITA,Spain,Frosinone,Lazio,,False
fm_8020,eafc_6176,Dominic Vavassori,2005-12-09,C. O'Dowda,1995-04-23,ITA,Republic of Ireland,Atalanta,Cardiff City,,False
fm_9291,eafc_5159,Ermes Semeraro,2006-02-06,N. Kristof,1999-12-20,ITA,Austria,Bari,Elversberg,,False
fm_10051,eafc_9455,Samir Memisevic,1993-08-13,M. Tramoni,2000-01-20,BIH,France,Beijing,Pisa,,False
fm_5785,eafc_9186,Dustin Strobach,2005-11-28,Óscar,1998-06-28,GER,Spain,Magdeburg,Getafe,,False
fm_7253,eafc_7198,Tomas Tampucci,2005-04-21,M. Youssouf,1988-03-26,ITA,Comoros,Empoli,Ajaccio,,False
fm_12859,eafc_7759,Jahziah Linton,2004-11-30,Oier Luengo,1997-11-11,ENG,Spain,Tottenham,Real Oviedo,,False
fm_3300,eafc_10610,Johannes Wurtz,1992-06-19,David Carmo,1999-07-19,GER,Portugal,SV Wehen Wiesbaden,Porto,,False
fm_9165,eafc_10944,Demirel Hodžić,2005-03-08,Tiago Morais,2003-09-03,SWE,Portugal,Bologna,Boavista,,False
fm_8330,eafc_6092,Lamine Gningue,2004-08-14,A. Cubas,1996-05-22,SEN,Paraguay,Parthenope,Vancouver Whitecaps,,False
fm_4421,eafc_6761,Briek Van Hoorick,2005-12-28,Lin Chuangyi,1993-01-28,BEL,China PR,AA Gent,Cangzhou Mighty Lions,,False
fm_7486,eafc_5697,Pietro Leonardelli,2006-06-25,M. Kanno,1994-09-22,ITA,Saudi Arabia,Fiorentina,Al Hilal,,False
fm_13642,eafc_4318,Matthew Litherland,2006-05-14,M. Damar,2004-04-09,ENG,Germany,Blackburn,Hannover 96,,False
fm_18222,eafc_6709,Bartosz Żelazowski,2005-04-25,O. Romeny,2000-06-20,POL,Netherlands,OGC Nice,FC Utrecht,,False
fm_5800,eafc_2709,Mehmet Can Demirci,2005-07-28,A. Onana,1996-04-02,GER,Cameroon,RW Essen,Manchester United,,False
fm_17817,eafc_10237,Aboubacar Camara,2005-03-12,Y. Vertessen,2001-01-08,FRA,Belgium,FC Nantes,PSV,,False
fm_8621,eafc_4448,Moussa Seck,2006-01-13,David Carmo,1999-07-19,ITA,Portugal,Reggina,Porto,,False
fm_13187,eafc_1390,Faruq Smith,2005-07-07,C. Baumgartner,1999-08-01,ENG,Austria,Nottm Forest,RB Leipzig,,False
fm_4290,eafc_10534,Mohammad Aswan,2006-02-03,R. Kristensen,1997-07-11,BEL,Denmark,Oostende,Roma,,False
fm_9507,eafc_5352,Fedor Kudryashov,1987-04-05,J. Hungbo,2000-01-15,RUS,England,Antalyaspor,Nürnberg,,False
fm_17457,eafc_11346,Lilian Bonnin,2006-04-28,P. Jones,2003-06-09,FRA,Wales,Niort,Huddersfield Town,,False
fm_17757,eafc_11246,Kévin Njalle,2005-06-16,M. Almirón,1994-02-10,FRA,Paraguay,Dijon FCO,Newcastle United,,False
fm_12914,eafc_3935,Nathanael Boot,2006-02-27,S. Nsoki,1999-04-09,ENG,France,Southampton,TSG Hoffenheim,,False
fm_17360,eafc_10777,Maedine Makhloufi,2005-02-18,V. Carboni,2005-03-05,FRA,Argentina,ASSE,Monza,,False
fm_8425,eafc_4121,Emmanuele De Chiara,2006-02-21,G. Bonaventura,1989-08-22,ITA,Italy,Parthenope,Fiorentina,,False
fm_12721,eafc_10408,Alexei Rojas Fedorushchenko,2005-09-28,João Graça,1995-06-18,COL,Portugal,Arsenal,Rio Ave,,False
fm_7932,eafc_9746,Giacomo Giuseppe Speroni,2005-02-20,A. Bedoya,1987-04-29,ITA,United States,Brianza,Philadelphia Union,,False
fm_8719,eafc_7537,Ilario Porzi,2005-08-23,G. Kastanos,1998-01-30,ITA,Cyprus,Sampdoria,Salernitana,,False
fm_12912,eafc_2707,Jaden Heskey,2005-12-17,H. Vandermersch,1999-05-05,ENG,France,Man City,Elversberg,,False
fm_17821,eafc_1539,Timothé Viel,2006-05-19,Y. Valery,1999-02-22,FRA,Tunisia,AC Ajaccio,Angers SCO,,False
fm_9940,eafc_10410,Muhammed Uzun,2005-04-24,V. Carboni,2005-03-05,TUR,Argentina,Alanyaspor,Monza,,False
fm_7950,eafc_4641,Luigi Eduardo Ferrandino,2005-07-22,E. Brierley,2003-11-23,ITA,England,Brianza,Brentford,,False
fm_13852,eafc_9006,Ifeoluwa Oni,2005-03-13,K. Sessa,2000-07-06,ENG,Germany,Birmingham,Heidenheim,,False
fm_18393,eafc_5840,Vitaliy Osminkin,2005-04-09,M. Kanno,1994-09-22,UKR,Saudi Arabia,SC Bastia,Al Hilal,,False
fm_15595,eafc_8505,Yuri,1982-08-08,M. Hosseini,1996-06-20,BRA,Iran,Ponferrada,Kayserispor,,False
fm_14072,eafc_1990,Matthew Eckersall,2005-11-20,H. Erkip,2003-06-20,ENG,Turkey,Wigan,Kayserispor,,False
