df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_9731,eafc_6045,Hüseyin Türkmen,01.01.1998,H. Türkmen,01.01.1998,TUR,Turkey,Trabzonspor,Trabzonspor,0.74,True
fm_6245,eafc_1487,Roberto Pereyra,07.01.1991,R. Pereyra,07.01.1991,ARG,Argentina,Udinese,Udinese,0.74,True
fm_10128,eafc_11347,Nebojša Kosović,24.02.1995,N. Kosović,24.02.1995,MNE,Montenegro,Meizhou,Meizhou Hakka,0.74,True
fm_8200,eafc_9922,Sebas Wade,09.04.2003,S. Wade,09.04.2003,ENG,England,Torino,Torino,0.74,True
fm_3184,eafc_9435,Nicolas Kristof,20.12.1999,N. Kristof,20.12.1999,AUT,Austria,SV Elversberg,Elversberg,0.74,True
fm_6566,eafc_3099,Antonio Barreca,18.03.1995,A. Barreca,18.03.1995,ITA,Italy,Cagliari,Sampdoria,0.74,True
fm_12524,eafc_9684,Kristian Šekularac,07.12.2003,K. Šekularac,07.12.2003,SUI,Switzerland,Fulham,Fulham,0.747222222,True
fm_6942,eafc_7921,Botond Balogh,06.06.2002,B. Balogh,06.06.2002,HUN,Hungary,Parma,Parma,0.75,True
fm_11498,eafc_5042,Marcos Senesi,10.05.1997,M. Senesi,10.05.1997,ARG,Argentina,Bournemouth,AFC Bournemouth,0.75,True
fm_6732,eafc_9299,Daniel Boloca,22.12.1998,D. Boloca,22.12.1998,ROU,Romania,Frosinone,Sassuolo,0.75,True
fm_12405,eafc_6360,Joseph Hungbo,15.01.2000,J. Hungbo,15.01.2000,ENG,England,Watford,Nürnberg,0.75,True
fm_12054,eafc_4887,Jordan Storey,02.09.1997,J. Storey,02.09.1997,ENG,England,Preston,Preston North End,0.75,True
fm_16093,eafc_2666,Johann Obiang,05.07.1993,J. Obiang,05.07.1993,GAB,Gabon,SM Caen,Pau,0.75,True
fm_12573,eafc_9744,Connor McAvoy,16.02.2002,C. McAvoy,16.02.2002,SCO,Scotland,Fulham,Fulham,0.75,True
fm_9630,eafc_3493,Tayfur Bingöl,11.01.1993,T. Bingöl,11.01.1993,TUR,Turkey,Beşiktaş,Beşiktaş,0.75,True
fm_1047,eafc_3608,Miguel Trauco,25.08.1992,M. Trauco,25.08.1992,PER,Peru,San Jose,San Jose Earthquakes,0.75,True
fm_3025,eafc_7588,Jesper Daland,06.01.2000,J. Daland,06.01.2000,NOR,Norway,Cercle Brugge,Cercle Brugge,0.75,True
fm_16081,eafc_2621,Mikkel Desler,19.02.1995,M. Desler,19.02.1995,DEN,Denmark,Toulouse FC,Toulouse,0.75,True
fm_9470,eafc_7277,Attila Szalai,20.01.1998,A. Szalai,20.01.1998,HUN,Hungary,Fenerbahçe,TSG Hoffenheim,0.75,True
fm_11950,eafc_8182,Morgan Rogers,26.07.2002,M. Rogers,26.07.2002,ENG,England,Man City,Middlesbrough,0.75,True
fm_6771,eafc_3347,Junior Sambia,07.09.1996,J. Sambia,07.09.1996,FRA,France,Salernitana,Salernitana,0.75,True
fm_16380,eafc_6924,Pierre Dwomoh,21.06.2004,P. Dwomoh,21.06.2004,BEL,Belgium,BRG,RWDM,0.75,True
fm_6612,eafc_6237,Adrian Šemper,12.01.1998,A. Šemper,12.01.1998,CRO,Croatia,Genoa,Como,0.75,True
fm_2039,eafc_4695,Roland Sallai,22.05.1997,R. Sallai,22.05.1997,HUN,Hungary,SC Freiburg,SC Freiburg,0.75,True
fm_16225,eafc_8105,Alonso Aceves,28.03.2001,A. Aceves,28.03.2001,MEX,Mexico,Oviedo,Chicago Fire,0.75,True
fm_1960,eafc_5877,Christoph Baumgartner,01.08.1999,C. Baumgartner,01.08.1999,AUT,Austria,Hoffenheim,RB Leipzig,0.752380952,True
fm_3054,eafc_8371,Mathias Fixelles,11.08.1996,M. Fixelles,11.08.1996,BEL,Belgium,Westerlo,Westerlo,0.75625,True
fm_16208,eafc_6921,Lassine Sinayoko,08.12.1999,L. Sinayoko,08.12.1999,MLI,Mali,AJ Auxerre,Auxerre,0.75625,True
fm_15934,eafc_8650,Williot Swedberg,01.02.2004,W. Swedberg,01.02.2004,SWE,Sweden,Vigo,Celta de Vigo,0.75625,True
fm_10392,eafc_11672,Nemanja Bosančić,01.03.1995,N. Bosančić,01.03.1995,SRB,Serbia,DL Pro,Dalian Professional,0.75625,True
fm_3039,eafc_3733,Michael Zetterer,12.07.1995,M. Zetterer,12.07.1995,GER,Germany,SV Werder,Werder Bremen,0.75625,True
fm_10096,eafc_3193,Jacob Rinne,20.06.1993,J. Rinne,20.06.1993,SWE,Sweden,Al-Fateh,Al Fateh,0.763636364,True
fm_2783,eafc_6009,Kevin Sessa,06.07.2000,K. Sessa,06.07.2000,GER,Germany,Heidenheim,Heidenheim,0.763636364,True
fm_3250,eafc_2313,Kolja Pusch,12.02.1993,K. Pusch,12.02.1993,GER,Germany,MSV Duisburg,MSV Duisburg,0.763636364,True
fm_13396,eafc_9908,Alfie Chang,04.09.2002,A. Chang,04.09.2002,ENG,England,Birmingham,Birmingham City,0.763636364,True
fm_14531,eafc_4919,Abdul Mumin,06.06.1998,A. Mumin,06.06.1998,GHA,Ghana,Vallecano,Rayo Vallecano,0.763636364,True
fm_9500,eafc_5532,Yunus Akgün,07.07.2000,Y. Akgün,07.07.2000,TUR,Turkey,Galatasaray,Leicester City,0.763636364,True
fm_4099,eafc_8574,Tjark Ernst,15.03.2003,T. Ernst,15.03.2003,GER,Germany,Hertha Berlin,Hertha BSC,0.763636364,True
fm_6139,eafc_3703,André Onana,02.04.1996,A. Onana,02.04.1996,CMR,Cameroon,Inter,Manchester United,0.763636364,True
fm_9910,eafc_11209,Deniz Ertaş,20.03.2005,D. Ertaş,20.03.2005,TUR,Turkey,Konyaspor,Konyaspor,0.763636364,True
fm_11780,eafc_2551,Lewis Baker,25.04.1995,L. Baker,25.04.1995,ENG,England,Stoke,Stoke City,0.763636364,True
fm_1980,eafc_1593,Marvin Ducksch,07.03.1994,M. Ducksch,07.03.1994,GER,Germany,SV Werder,Werder Bremen,0.767857143,True
fm_6763,eafc_5670,Mattéo Tramoni,20.01.2000,M. Tramoni,20.01.2000,FRA,France,Pisa,Pisa,0.767857143,True
fm_6841,eafc_4498,Nicola Falasco,05.10.1993,N. Falasco,05.10.1993,ITA,Italy,Ascoli,Ascoli,0.767857143,True
fm_1907,eafc_6689,Edmond Tapsoba,02.02.1999,E. Tapsoba,02.02.1999,BFA,Burkina Faso,Bayer 04,Bayer 04 Leverkusen,0.767857143,True
fm_11481,eafc_4331,Miguel Almirón,10.02.1994,M. Almirón,10.02.1994,PAR,Paraguay,Newcastle,Newcastle United,0.767857143,True
fm_10073,eafc_4830,Brayan Riascos,10.10.1994,B. Riascos,10.10.1994,COL,Colombia,Al-Khaleej (KSA),Gaziantep F.K.,0.767857143,True
fm_15332,eafc_7835,Nikita Iosifov,11.04.2001,N. Iosifov,11.04.2001,RUS,Russia,Villarreal B,Mirandés,0.767857143,True
fm_6165,eafc_1852,Nicola Sansone,10.09.1991,N. Sansone,10.09.1991,ITA,Italy,Bologna,Lecce,0.767857143,True
fm_1346,eafc_5264,Paxton Pomykal,17.12.1999,P. Pomykal,17.12.1999,USA,United States,FC Dallas,Dallas,0.767857143,True
fm_6981,eafc_7768,Daouda Peeters,26.01.1999,D. Peeters,26.01.1999,BEL,Belgium,Juventus,Südtirol,0.767857143,True
fm_1828,eafc_2245,Yussuf Poulsen,15.06.1994,Y. Poulsen,15.06.1994,DEN,Denmark,RB Leipzig,RB Leipzig,0.767857143,True
fm_6748,eafc_8108,Matteo Ruggeri,11.07.2002,M. Ruggeri,11.07.2002,ITA,Italy,Atalanta,Atalanta,0.767857143,True
fm_9768,eafc_8766,Gökhan Sazdağı,20.09.1994,G. Sazdağı,20.09.1994,TUR,Turkey,Kayserispor,Kayserispor,0.767857143,True
fm_12034,eafc_2661,Callum O'Dowda,23.04.1995,C. O'Dowda,23.04.1995,IRL,Republic of Ireland,Cardiff,Cardiff City,0.767857143,True
fm_6572,eafc_3683,Andrea Favilli,17.05.1997,A. Favilli,17.05.1997,ITA,Italy,Ternana,Ternana,0.767857143,True
fm_2358,eafc_5937,Stephan Ambrosius,18.12.1998,S. Ambrosius,18.12.1998,GER,Ghana,KSC,Hamburger SV,0.770588235,True
fm_6743,eafc_9348,Daniele Casiraghi,10.03.1993,D. Casiraghi,10.03.1993,ITA,Italy,Südtirol,Südtirol,0.770588235,True
fm_2056,eafc_1982,Virgil Misidjan,24.07.1993,V. Misidjan,24.07.1993,NED,Netherlands,FC Twente,Al Tai,0.783333333,True
fm_3238,eafc_4724,Niklas Landgraf,01.03.1996,N. Landgraf,01.03.1996,GER,Germany,Hallescher FC,Hallescher FC,0.783333333,True
fm_4000,eafc_3381,Damon Mirani,13.05.1996,D. Mirani,13.05.1996,NED,Netherlands,FC Volendam,FC Volendam,0.783333333,True
fm_10038,eafc_1232,Odion Ighalo,16.06.1989,O. Ighalo,16.06.1989,NGA,Nigeria,Al-Hilal (KSA),Al Wahda,0.783333333,True
fm_11280,eafc_5719,Luis Díaz,13.01.1997,L. Díaz,13.01.1997,COL,Colombia,Liverpool,Liverpool,0.783333333,True
fm_9673,eafc_4620,Samba Camara,14.11.1992,S. Camara,14.11.1992,MLI,Mali,Sivasspor,Sivasspor,0.783333333,True
fm_11815,eafc_7349,Elliot Anderson,06.11.2002,E. Anderson,06.11.2002,SCO,Scotland,Newcastle,Newcastle United,0.783333333,True
fm_4609,eafc_8372,Ismaël Kandouss,12.11.1997,I. Kandouss,12.11.1997,FRA,Morocco,Union SG,Gent,0.783333333,True
fm_2580,eafc_1942,Kevin Müller,15.03.1991,K. Müller,15.03.1991,GER,Germany,Heidenheim,Heidenheim,0.783333333,True
fm_16306,eafc_6324,Steeve Beusnard,27.06.1992,S. Beusnard,27.06.1992,FRA,France,Pau FC,Pau,0.783333333,True
fm_14674,eafc_5659,Amine Gouiri,16.02.2000,A. Gouiri,16.02.2000,FRA,France,Rennes,Rennes,0.783333333,True
fm_17140,eafc_10422,Ivane Chegra,03.03.2004,I. Chegra,03.03.2004,FRA,Algeria,AC Ajaccio,Ajaccio,0.783333333,True
fm_1196,eafc_4610,Samuel Grandsir,14.08.1996,S. Grandsir,14.08.1996,FRA,France,LA Galaxy,Le Havre,0.783333333,True
fm_3861,eafc_5027,Simon Olsson,14.09.1997,S. Olsson,14.09.1997,SWE,Sweden,sc Heerenveen,SC Heerenveen,0.783333333,True
fm_16408,eafc_3631,Steve Shamal,22.02.1996,S. Shamal,22.02.1996,FRA,France,FC Annecy,Annecy,0.783333333,True
fm_6766,eafc_7172,Enrico Delprato,10.11.1999,E. Delprato,10.11.1999,ITA,Italy,Parma,Parma,0.783333333,True
fm_16359,eafc_9729,Gaby Jean,19.02.2000,G. Jean,19.02.2000,FRA,France,FC Annecy,Annecy,0.783333333,True
fm_2328,eafc_6618,Felix Nmecha,10.10.2000,F. Nmecha,10.10.2000,GER,Germany,VfL Wolfsburg,Borussia Dortmund,0.783333333,True
fm_3051,eafc_8216,Yonas Malede,14.11.1999,Y. Malede,14.11.1999,ISR,Israel,KV Mechelen,Mechelen,0.783333333,True
fm_1169,eafc_2977,Kevin Molino,17.06.1990,K. Molino,17.06.1990,TRI,Trinidad and Tobago,Columbus,Columbus Crew,0.783333333,True
fm_9493,eafc_8041,Endri Çekiçi,23.11.1996,E. Çekiçi,23.11.1996,ALB,Albania,Konyaspor,Pendikspor,0.783333333,True
fm_15598,eafc_3130,Mory Diaw,22.06.1993,M. Diaw,22.06.1993,SEN,Senegal,Clermont,Clermont,0.783333333,True
fm_5193,eafc_8327,Louis Patris,07.06.2001,L. Patris,07.06.2001,BEL,Belgium,OHL,Anderlecht,0.783333333,True
fm_6843,eafc_9332,Bruno Amione,03.01.2002,B. Amione,03.01.2002,ARG,Argentina,Sampdoria,Hellas Verona,0.783333333,True
fm_2606,eafc_5187,Hannes Delcroix,28.02.1999,H. Delcroix,28.02.1999,BEL,Belgium,RSC Anderlecht,Burnley,0.783333333,True
fm_11628,eafc_1074,Jack Cork,25.06.1989,J. Cork,25.06.1989,ENG,England,Burnley,Burnley,0.783333333,True
fm_6309,eafc_3014,Andrea Barberis,11.12.1993,A. Barberis,11.12.1993,ITA,Italy,Brianza,Pisa,0.783333333,True
fm_6211,eafc_1321,Giacomo Bonaventura,22.08.1989,G. Bonaventura,22.08.1989,ITA,Italy,Fiorentina,Fiorentina,0.794736842,True
fm_3751,eafc_6895,Marcel Hoffmeier,15.07.1999,M. Hoffmeier,15.07.1999,GER,Germany,Paderborn,Paderborn,0.796875,True
fm_15711,eafc_6521,Ilija Vukotić,07.01.1999,I. Vukotić,07.01.1999,MNE,Montenegro,BVT,Boavista,0.8,True
fm_1884,eafc_2588,Janik Haberer,02.04.1994,J. Haberer,02.04.1994,GER,Germany,Union Berlin,FC Union Berlin,0.8,True
fm_15785,eafc_7270,Toni Datkovic,06.11.1993,T. Datković,06.11.1993,CRO,Croatia,Cartagena,Albacete,0.8,True
fm_6099,eafc_5277,Merih Demiral,05.03.1998,M. Demiral,05.03.1998,TUR,Turkey,Atalanta,Al Ahli Jeddah,0.8,True
fm_6859,eafc_1800,Kévin Vinetot,14.06.1988,K. Vinetot,14.06.1988,FRA,France,Südtirol,Südtirol,0.8,True
fm_11735,eafc_1969,Bobby Decordova-Reid,02.02.1993,B. De Cordova-Reid,02.02.1993,JAM,Jamaica,Fulham,Fulham,0.805,True
fm_12078,eafc_4492,Ebou Adams,15.01.1996,E. Adams,15.01.1996,GAM,Gambia,Cardiff,Cardiff City,0.805,True
fm_9743,eafc_1902,Ziya Erdal,05.01.1988,Z. Erdal,05.01.1988,TUR,Turkey,Sivasspor,Sivasspor,0.805,True
fm_16204,eafc_5178,Alex Dobre,30.08.1998,A. Dobre,30.08.1998,ROU,Romania,Dijon FCO,Famalicão,0.805,True
fm_6711,eafc_6480,Luis Binks,02.09.2001,L. Binks,02.09.2001,ENG,England,Como,Coventry City,0.805,True
fm_11546,eafc_4580,Rasmus Kristensen,11.07.1997,R. Kristensen,11.07.1997,DEN,Denmark,Leeds,Roma,0.808823529,True
fm_7177,eafc_6032,Adrian Benedyczak,24.11.2000,A. Benedyczak,24.11.2000,POL,Poland,Parma,Parma,0.808823529,True
fm_1424,eafc_3048,Jimmy Medranda,07.02.1994,J. Medranda,07.02.1994,COL,Colombia,Seattle,Columbus Crew,0.814285714,True
fm_2862,eafc_7174,Jamie Leweling,26.02.2001,J. Leweling,26.02.2001,GER,Germany,Union Berlin,VfB Stuttgart,0.814285714,True
fm_1137,eafc_6366,Diego Palacios,12.07.1999,D. Palacios,12.07.1999,ECU,Ecuador,LAFC,Los Angeles FC,0.814285714,True
fm_13053,eafc_8828,Dylan Williams,13.09.2003,D. Williams,13.09.2003,ENG,England,Chelsea,Chelsea,0.814285714,True
fm_1485,eafc_9790,Nick Markanich,26.12.1999,A. Markanich,26.12.1999,USA,United States,Cincinnati,Saint Louis City,0.814285714,True
fm_16097,eafc_6035,Yanis Begraoui,04.07.2001,Y. Begraoui,04.07.2001,FRA,France,Toulouse FC,Toulouse,0.814285714,True
fm_2042,eafc_6234,Filip Benković,13.07.1997,F. Benković,13.07.1997,CRO,Croatia,Braunschweig,Trabzonspor,0.814285714,True
fm_9509,eafc_6095,Majid Hosseini,20.06.1996,M. Hosseini,20.06.1996,IRN,Iran,Kayserispor,Kayserispor,0.814285714,True
fm_14782,eafc_4998,Darko Brašanac,12.02.1992,D. Brašanac,12.02.1992,SRB,Serbia,Atlético Pamplona,Osasuna,0.814285714,True
fm_7072,eafc_8946,Simone Canestrelli,11.09.2000,S. Canestrelli,11.09.2000,ITA,Italy,Pisa,Pisa,0.819444444,True
fm_14136,eafc_1296,Robert Lewandowski,21.08.1988,R. Lewandowski,21.08.1988,POL,Poland,Barcelona,FC Barcelona,0.819444444,True
fm_3771,eafc_8578,Arne Schulz,23.03.2003,A. Schulz,23.03.2003,GER,Germany,Arminia Bielefeld,Paderborn,0.822727273,True
fm_12342,eafc_2045,Matt Ingram,18.12.1993,M. Ingram,18.12.1993,ENG,England,Hull,Hull City,0.822727273,True
fm_3534,eafc_4785,Nico Rieble,22.08.1995,N. Rieble,22.08.1995,GER,Germany,SV Wehen Wiesbaden,Wehen Wiesbaden,0.822727273,True
fm_2570,eafc_5253,Aron Dønnum,20.04.1998,A. Dønnum,20.04.1998,NOR,Norway,Standard,Toulouse,0.822727273,True
fm_14498,eafc_7023,David Carmo,17.07.1999,David Carmo,19.07.1999,POR,Portugal,FC Porto,Porto,0.825,True
fm_2097,eafc_3178,Miloš Veljković,26.09.1995,M. Veljković,26.09.1995,SRB,Serbia,SV Werder,Werder Bremen,0.826666667,True
fm_2397,eafc_8153,Yorbe Vertessen,08.01.2001,Y. Vertessen,08.01.2001,BEL,Belgium,PSV,PSV,0.826666667,True
fm_3712,eafc_8844,Jonas Oehmichen,03.03.2004,J. Oehmichen,03.03.2004,GER,Germany,Dynamo Dresden,Dynamo Dresden,0.826666667,True
fm_6610,eafc_2211,Mario Sampirisi,31.10.1992,M. Sampirisi,31.10.1992,ITA,Italy,Frosinone,Reggiana,0.826666667,True
fm_4595,eafc_9310,Julian Eitschberger,05.03.2004,J. Eitschberger,05.03.2004,GER,Germany,Hertha Berlin,Hallescher FC,0.828947368,True
fm_9899,eafc_9894,Berkan Küpelikılınç,14.01.2003,B. Küpelikılınç,14.01.2003,GER,Germany,Gaziantep FK,Gaziantep F.K.,0.828947368,True
fm_3878,eafc_5490,Lars Bünning,27.02.1998,L. Bünning,27.02.1998,GER,Germany,Kaiserslautern,Dynamo Dresden,0.8375,True
fm_14356,eafc_4602,Robin Le Normand,11.11.1996,R. Le Normand,11.11.1996,FRA,Spain,Real San Sebastián,Real Sociedad,0.8375,True
fm_2002,eafc_1251,Roman Neustädter,18.02.1988,R. Neustädter,18.02.1988,RUS,Russia,Westerlo,Westerlo,0.8375,True
fm_6933,eafc_4804,Emil Bohinen,12.03.1999,E. Bohinen,12.03.1999,NOR,Norway,Salernitana,Salernitana,0.8375,True
fm_11713,eafc_1540,Adam Forshaw,08.10.1991,A. Forshaw,08.10.1991,ENG,England,Leeds,Norwich City,0.8375,True
fm_2694,eafc_8026,Mees Hilgers,13.05.2001,M. Hilgers,13.05.2001,NED,Netherlands,FC Twente,FC Twente,0.8375,True
fm_16067,eafc_5576,Malik Tchokounté,11.09.1988,M. Tchokounté,11.09.1988,FRA,France,Nîmes,Laval,0.8375,True
fm_3420,eafc_4642,Gino Fechner,05.09.1997,G. Fechner,05.09.1997,GER,Germany,SV Wehen Wiesbaden,Wehen Wiesbaden,0.8375,True
fm_3277,eafc_1705,Boné Uaferro,04.01.1992,B. Uaferro,04.01.1992,MOZ,Germany,1. FC Saarbrücken,Saarbrücken,0.8375,True
fm_2208,eafc_4617,Hugo Cuypers,07.02.1997,H. Cuypers,07.02.1997,BEL,Belgium,AA Gent,Gent,0.8375,True
fm_16651,eafc_7961,Andy Pembélé,04.07.2000,A. Pembélé,04.07.2000,FRA,France,Rodez AF,Paris,0.8375,True
fm_6168,eafc_3414,Adam Marušić,17.10.1992,A. Marušić,17.10.1992,MNE,Montenegro,Lazio,Lazio,0.8375,True
fm_11318,eafc_3179,Donny van de Beek,18.04.1997,D. van de Beek,18.04.1997,NED,Netherlands,Man UFC,Manchester United,0.847058824,True
fm_2632,eafc_3081,Paweł Bochniewicz,30.01.1996,P. Bochniewicz,30.01.1996,POL,Poland,sc Heerenveen,SC Heerenveen,0.847058824,True
fm_2020,eafc_3249,Lukas Klostermann,03.06.1996,L. Klostermann,03.06.1996,GER,Germany,RB Leipzig,RB Leipzig,0.847058824,True
fm_11351,eafc_5036,Yves Bissouma,30.08.1996,Y. Bissouma,30.08.1996,MLI,Mali,Tottenham,Tottenham Hotspur,0.85,True
fm_6157,eafc_3074,Hans Hateboer,09.01.1994,H. Hateboer,09.01.1994,NED,Netherlands,Atalanta,Atalanta,0.85,True
fm_1878,eafc_5060,Jiří Pavlenka,14.04.1992,J. Pavlenka,14.04.1992,CZE,Czech Republic,SV Werder,Werder Bremen,0.85,True
fm_3478,eafc_9992,Iman Griffith,02.12.2001,I. Griffith,02.12.2001,NED,Netherlands,AZ,Fortuna Sittard,0.85,True
fm_3445,eafc_4560,Finn Stokkers,18.04.1996,F. Stokkers,18.04.1996,NED,Netherlands,Go Ahead Eagles,Go Ahead Eagles,0.85,True
fm_14372,eafc_3184,Uroš Đurđević,02.03.1994,U. Đurđević,02.03.1994,MNE,Montenegro,S. Gijón,Sporting Gijón,0.85,True
fm_1708,eafc_9123,Will Richmond,06.04.2000,W. Richmond,06.04.2000,USA,United States,San Jose,San Jose Earthquakes,0.85,True
fm_1744,eafc_9152,Niko Tsakiris,19.06.2005,N. Tsakiris,19.06.2005,USA,United States,San Jose,San Jose Earthquakes,0.85,True
fm_3095,eafc_3526,Julian Günther-Schmidt,13.09.1994,J. Günther-Schmidt,13.09.1994,GER,Germany,1. FC Saarbrücken,Saarbrücken,0.852272727,True
fm_7178,eafc_10002,Duccio Degli Innocenti,28.04.2003,D. Degli Innocenti,28.04.2003,ITA,Italy,Empoli,Lecco,0.852272727,True
fm_1217,eafc_3208,Ben Sweat,04.09.1991,B. Sweat,04.09.1991,USA,United States,Sporting KC,New England,0.855555556,True
fm_6422,eafc_5378,Žan Majer,25.07.1992,Ž. Majer,25.07.1992,SVN,Slovenia,Reggina,Cremonese,0.855555556,True
fm_15330,eafc_4776,Yan Eteki,26.08.1997,Y. Eteki,26.08.1997,CMR,Cameroon,Casa Pia,Alcorcón,0.855555556,True
fm_5475,eafc_10992,Leo Sahin,30.10.2005,L. Sahin,30.10.2005,FRA,France,1. FC Saarbrücken,Saarbrücken,0.855555556,True
fm_9763,eafc_4915,Utku Yuvakuran,02.11.1997,U. Yuvakuran,02.11.1997,TUR,Turkey,Beşiktaş,Beşiktaş,0.860714286,True
fm_11474,eafc_5535,Saša Kalajdžić,07.07.1997,S. Kalajdžić,07.07.1997,AUT,Austria,Wolves,Wolverhampton Wanderers,0.860714286,True
fm_2315,eafc_1383,Tony Jantschke,07.04.1990,T. Jantschke,07.04.1990,GER,Germany,Borussia M'gladbach,Borussia Mönchengladbach,0.860714286,True
fm_1535,eafc_6695,Sam Junqua,09.11.1996,S. Junqua,09.11.1996,USA,United States,Houston,Dallas,0.87,True
fm_3140,eafc_3974,Nico Antonitsch,30.09.1991,N. Antonitsch,30.09.1991,AUT,Austria,FC Ingolstadt 04,Elversberg,0.87,True
fm_14883,eafc_3394,Paul Bernardoni,18.04.1997,P. Bernardoni,18.04.1997,FRA,France,Angers SCO,Konyaspor,0.87,True
fm_14967,eafc_5012,Yan Valery,22.02.1999,Y. Valery,22.02.1999,TUN,Tunisia,Angers SCO,Angers SCO,0.87,True
fm_2450,eafc_8155,Peer Koopmeiners,04.05.2000,P. Koopmeiners,04.05.2000,NED,Netherlands,AZ,Almere City,0.878125,True
fm_3069,eafc_8545,Fynn Lakenmacher,10.05.2000,F. Lakenmacher,10.05.2000,GER,Germany,1860 München,1860 München,0.878125,True
fm_16057,eafc_7133,Hugo Vandermersch,05.05.1999,H. Vandermersch,05.05.1999,FRA,France,SM Caen,Elversberg,0.885294118,True
fm_3714,eafc_5315,Leo Weinkauf,07.07.1996,L. Weinkauf,07.07.1996,GER,Germany,Hannover,Hannover 96,0.891666667,True
fm_14677,eafc_3814,Jeff Reine-Adélaïde,17.01.1998,J. Reine-Adélaïde,17.01.1998,FRA,France,OL,RWDM,0.897368421,True
fm_3583,eafc_7055,Ted Tattermusch,08.05.2001,T. Tattermusch,08.05.2001,GER,Germany,Borussia Dortmund II,Borussia Dortmund II,0.913333333,True
fm_15902,eafc_6576,Álvaro Vallés,25.07.1997,Álvaro Valles,25.07.1997,ESP,Spain,Las Palmas,Las Palmas,0.95,True
fm_11425,eafc_3674,Hwang Hee-Chan,26.01.1996,Hwang Hee Chan,26.01.1996,KOR,Korea Republic,Wolves,Wolverhampton Wanderers,0.953571429,True
