df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_8336,eafc_4519,Efdon Mahari,2006-04-12,R. Pereyra,1991-01-07,SWE,Argentina,Torino,Udinese,,False
fm_7920,eafc_1674,Christian D'Ambrosio,2005-02-25,Sergi Canós,1997-02-02,ITA,Spain,Sassuolo,Valencia,,False
fm_16071,eafc_5774,Mattéo Ahlinvi,1999-07-02,J. Burkardt,2000-07-11,BEN,Germany,Dijon FCO,FSV Mainz 05,,False
fm_16912,eafc_8620,Maher Bouyadel,2003-01-17,M. Tramoni,2000-01-20,FRA,France,VTSC,Pisa,,False
fm_13467,eafc_3375,Zak Littler,2005-05-19,B. Amione,2002-01-03,ENG,Argentina,Blackpool,Hellas Verona,,False
fm_6880,eafc_4512,Musa Juwara,2001-12-26,Zhang Wentao,1993-04-14,GAM,China PR,Bologna,Wuhan Three Towns,,False
fm_12533,eafc_8691,Joe Gubbins,2001-08-03,Cristiano Ronaldo,1985-02-05,ENG,Portugal,QPR,Al Nassr,,False
fm_8621,eafc_4448,Moussa Seck,2006-01-13,Wang Hao,2002-06-01,ITA,China PR,Reggina,Qingdao Hainiu,,False
fm_13187,eafc_1390,Faruq Smith,2005-07-07,Y. Vertessen,2001-01-08,ENG,Belgium,Nottm Forest,PSV,,False
fm_17098,eafc_8390,José Antonio De la Rosa,2004-07-28,N. Kristof,1999-12-20,ESP,Austria,Cádiz,Elversberg,,False
fm_18359,eafc_9616,José Antonio Serralle,2005-11-15,G. Sazdağı,1994-09-20,ESP,Turkey,Elche,Kayserispor,,False
fm_5100,eafc_11633,Louis De Veirman,2005-05-02,J. Medranda,1994-02-07,BEL,Colombia,Cercle Brugge,Columbus Crew,,False
fm_8414,eafc_4048,Maat Daniel Caprini,2006-02-11,Yang Mingyang,1995-07-11,ITA,Switzerland,Fiorentina,Nantong Zhiyun,,False
fm_16746,eafc_11498,Yuk Jin-young,2001-09-13,J. Reine-Adélaïde,1998-01-17,KOR,France,VTSC,RWDM,,False
fm_4013,eafc_2830,Alioune Ndour,1997-10-21,J. Bruma,1991-11-13,SEN,Netherlands,Zulte Waregem,RKC Waalwijk,,False
fm_12771,eafc_6355,Brandon Cover,2003-09-25,A. Bedoya,1987-04-29,ENG,United States,Leicester,Philadelphia Union,,False
fm_17457,eafc_11346,Lilian Bonnin,2006-04-28,N. Zézé,2005-06-18,FRA,France,Niort,Nantes,,False
fm_5602,eafc_8106,Semih Kara,2005-05-05,J. Harrison,1996-11-20,TUR,England,VfB Stuttgart,Everton,,False
fm_7879,eafc_9358,Matteo Giolfo,2006-05-11,J. Medranda,1994-02-07,ITA,Colombia,Sampdoria,Columbus Crew,,False
fm_17321,eafc_9816,Loïc Breton,2004-05-20,Iván Gil,2000-01-18,FRA,Spain,Angers SCO,FC Andorra,,False
fm_13371,eafc_7691,Ellis Stanton,2005-02-19,J. Medranda,1994-02-07,ENG,Colombia,Newcastle,Columbus Crew,,False
fm_13453,eafc_2546,Hamid Abdul-Salem,2003-10-19,P. Bochniewicz,1996-01-30,ENG,Poland,Reading,SC Heerenveen,,False
fm_2346,eafc_4929,Valentin Cojocaru,1995-10-01,K. Pusch,1993-02-12,ROU,Germany,OHL,MSV Duisburg,,False
fm_8696,eafc_8201,Aron Ingi Magnússon,2004-09-22,J. Medranda,1994-02-07,ISL,Colombia,Venezia,Columbus Crew,,False
fm_4887,eafc_9006,Isma Baraze Adam,2005-01-01,João Félix,1999-11-10,GER,Portugal,St. Pauli,FC Barcelona,,False
fm_5991,eafc_7598,Simon Mühlbauer,2005-05-23,G. Bonaventura,1989-08-22,GER,Italy,FC Augsburg,Fiorentina,,False
fm_13393,eafc_7129,Pharrell Willis,2003-02-23,K. Šekularac,2003-12-07,ENG,Switzerland,Middlesbrough,Fulham,,False
fm_5288,eafc_4438,Roy van Mameren,2001-05-16,David Carmo,1999-07-19,NED,Portugal,SC Cambuur,Porto,,False
fm_7690,eafc_2943,Sebastian Borda,2005-07-07,Adrián Liso,2005-04-02,ARG,Spain,Udinese,Real Zaragoza,,False
fm_5407,eafc_9830,Elijah Mansaray,2003-10-24,N. Corrado,2000-03-19,NED,Italy,FC Emmen,Ternana,,False
fm_5546,eafc_2914,Yoost Diezemann,2004-04-02,R. Pereyra,1991-01-07,GER,Argentina,Kiel,Udinese,,False
fm_17322,eafc_10090,Ebroni Gnoan,2005-04-18,Cris Montes,1997-08-10,FRA,Spain,OGC Nice,Eldense,,False
fm_5973,eafc_10909,Arda Bilgilisoy,2005-01-29,Francisco Moura,1999-08-16,GER,Portugal,Eintracht Frankfurt,Famalicão,,False
fm_17104,eafc_4194,Farès Bousnina,2006-02-13,T. Datković,1993-11-06,FRA,Croatia,OGC Nice,Albacete,,False
fm_2023,eafc_6215,Sonny Kittel,1993-01-06,G. Bonaventura,1989-08-22,GER,Italy,HSV,Fiorentina,,False
fm_6046,eafc_3759,Paul Pogba,1993-03-15,L. Weinkauf,1996-07-07,FRA,Germany,Juventus,Hannover 96,,False
fm_13621,eafc_10362,Yusuf Akhamrich,2005-09-05,M. Tramoni,2000-01-20,ENG,France,Tottenham,Pisa,,False
fm_17676,eafc_2365,Kévin Nkumu,2005-09-03,R. Sallai,1997-05-22,FRA,Hungary,Amiens SC,SC Freiburg,,False
fm_6952,eafc_5873,Mladen Devetak,1999-03-12,Wang Hao,2002-06-01,SRB,China PR,Palermo,Qingdao Hainiu,,False
fm_3298,eafc_8098,Johan N'Ganzadi,2005-04-27,N. Bosančić,1995-03-01,BEL,Serbia,Standard,Dalian Professional,,False
fm_14506,eafc_9774,Matías Arezo,2002-11-21,B. Özcan,1998-02-15,URU,Turkey,Granada,İstanbul Başakşehir,,False
fm_14126,eafc_3070,Sam Manufor,2005-09-22,Ortuño,1991-01-21,ENG,Spain,QPR,FC Cartagena,,False
fm_8849,eafc_1576,Axel Edgren,2006-07-05,J. Hungbo,2000-01-15,SWE,England,SPAL,Nürnberg,,False
fm_2411,eafc_3520,Gaël Ondoua,1995-11-04,N. Falasco,1993-10-05,CMR,Italy,Hannover,Ascoli,,False
fm_17724,eafc_11633,Hedy Amghar,2005-03-17,A. Dobre,1998-08-30,FRA,Romania,Clermont,Famalicão,,False
fm_9908,eafc_3812,Osman Zorlu,1999-07-15,João Bardinho,1996-02-29,TUR,Brazil,Giresunspor,América Mineiro,,False
fm_7315,eafc_4246,Patrizio Rozzi,2005-01-03,J. Mansoni,1996-06-03,ITA,Belgium,Capitoline,RWDM,,False
fm_18237,eafc_2868,Pieter Emonds,2004-01-12,Róber,1995-02-16,BEL,Spain,Levante,Sporting Gijón,,False
fm_17366,eafc_11052,Marwane Tahar,2004-07-28,R. Pucino,1991-05-03,FRA,Italy,Bordeaux,Bari 1908,,False
fm_7436,eafc_8076,Fedele Iovino,2005-07-10,M. Youssouf,1988-03-26,ITA,Comoros,Cosenza,Ajaccio,,False
fm_18063,eafc_10071,Yaël Nandjou Kwingoua,2005-07-06,K. Phillips,1995-12-02,FRA,England,OGC Nice,Manchester City,,False
fm_11670,eafc_10811,Malachi Fagan-Walcott,2002-03-11,M. Sampirisi,1992-10-31,ENG,Italy,Tottenham,Reggiana,,False
fm_17725,eafc_11545,Colas Chastang,2005-01-15,N. Bosančić,1995-03-01,FRA,Serbia,Clermont,Dalian Professional,,False
fm_5822,eafc_6805,Noah Wallenfuß,2005-04-30,Andrés Caro,2004-02-01,GER,Spain,HSV,Real Betis,,False
fm_1751,eafc_11040,Edison Azcona,2003-11-21,I. Nedelcearu,1996-04-24,DOM,Romania,Inter Miami,Palermo,,False
fm_13324,eafc_7954,Archie Duerden,2006-03-09,A. Barberis,1993-12-11,ENG,Italy,Aston Villa,Pisa,,False
fm_5510,eafc_6185,Paul Kühnhardt,2005-09-10,M. Veljković,1995-09-26,GER,Serbia,RB Leipzig,Werder Bremen,,False
fm_2836,eafc_2462,Joost van Aken,1994-05-13,C. Baumgartner,1999-08-01,NED,Austria,sc Heerenveen,RB Leipzig,,False
fm_16805,eafc_9904,Niko Takahashi,2005-08-17,K. Vinetot,1988-06-14,JPN,France,Barcelona,Südtirol,,False
fm_7503,eafc_1085,Jakub Vinarcik,2005-07-11,K. Pusch,1993-02-12,SVK,Germany,Juventus,MSV Duisburg,,False
fm_7421,eafc_10301,Mattia Ortelli,2004-05-20,Chen Xiangyu,2002-02-17,ITA,China PR,Cremonese,Shenzhen,,False
fm_15775,eafc_11397,Lloyd Palun,1988-11-28,D. Schmidt,1992-02-03,GAB,Japan,SC Bastia,Sint-Truiden,,False
fm_17387,eafc_1566,Ryan Tutu,2005-04-01,E. Eze,1998-06-29,FRA,England,Strasbourg,Crystal Palace,,False
fm_5870,eafc_2052,Moritz Baum,2004-05-28,J. Cork,1989-06-25,GER,England,SC Verl,Burnley,,False
fm_10457,eafc_5186,Will Donkin,2000-12-26,A. Lozano,1993-04-25,TPE,Honduras,Shenzhen,Getafe,,False
fm_7676,eafc_1460,Isaac Annan,2005-08-11,Francisco Moura,1999-08-16,GHA,Portugal,Parma,Famalicão,,False
fm_14257,eafc_2029,Shkodran Mustafi,1992-04-17,D. Abzi,1998-11-23,GER,Canada,Levante,Leganés,,False
fm_9251,eafc_9656,Leon Di Venanzio,2005-02-15,S. Beusnard,1992-06-27,ITA,France,Lazio,Pau,,False
fm_13407,eafc_9290,Matt Dibley-Dias,2003-10-29,J. Cork,1989-06-25,ENG,England,Fulham,Burnley,,False
fm_7290,eafc_10576,Clinton Nsiala Makengo,2004-01-17,Wang Jinxian,1996-01-12,FRA,China PR,Milan,Changchun Yatai,,False
fm_12693,eafc_9360,Seb Quirk,2001-12-05,W. Swedberg,2004-02-01,ENG,Sweden,Everton,Celta de Vigo,,False
fm_12465,eafc_8884,Odel Offiah,2002-10-26,G. Pușcaș,1996-04-08,ENG,Romania,Brighton,Genoa,,False
fm_7497,eafc_9362,Onofrio Cristian Poerio,2005-06-28,J. Haberer,1994-04-02,ITA,Germany,Sampdoria,FC Union Berlin,,False
fm_5843,eafc_1162,Ruvejd Perović,2004-02-29,Pau Torres,1997-01-16,MNE,Spain,FC Augsburg,Aston Villa,,False
fm_9291,eafc_5159,Ermes Semeraro,2006-02-06,Mateus,1994-09-11,ITA,Brazil,Bari,Al Taawon,,False
fm_4421,eafc_6761,Briek Van Hoorick,2005-12-28,André Seruca,2000-10-20,BEL,Portugal,AA Gent,Farense,,False
fm_7486,eafc_5697,Pietro Leonardelli,2006-06-25,M. Hoffmeier,1999-07-15,ITA,Germany,Fiorentina,Paderborn,,False
fm_4769,eafc_4596,Gijs Bolk,2005-01-06,A. Ndiaye,1996-07-16,NED,Senegal,FC Emmen,Mallorca,,False
fm_10452,eafc_10018,Mohammed Al-Saiari,1993-05-02,S. Camara,1992-11-14,KSA,Mali,Al-Ittihad,Sivasspor,,False
fm_9527,eafc_1413,Valentin Eysseric,1992-03-25,Nanu,1994-05-17,FRA,Guinea Bissau,Kasımpaşa,Samsunspor,,False
fm_9692,eafc_2391,Metehan Mimaroğlu,1994-07-07,Marlon,1997-09-15,TUR,Brazil,Ümraniyespor,Gil Vicente,,False
fm_4999,eafc_9092,Corneille Ngalala,2004-04-19,R. Saïd,2000-03-15,BEL,Comoros,Eupen,Troyes,,False
fm_5660,eafc_7358,Nic Kretschmar,2005-06-05,A. Lozano,1993-04-25,GER,Honduras,St. Pauli,Getafe,,False
fm_15337,eafc_9798,MT,2001-03-01,A. Barberis,1993-12-11,BRA,Italy,Santa Clara,Pisa,,False
fm_14510,eafc_3114,Gaku Shibasaki,1992-05-28,D. Abzi,1998-11-23,JPN,Canada,Leganés,Leganés,,False
fm_9507,eafc_5352,Fedor Kudryashov,1987-04-05,J. Leweling,2001-02-26,RUS,Germany,Antalyaspor,VfB Stuttgart,,False
fm_13209,eafc_10301,Charlie McArthur,2005-05-12,S. Junqua,1996-11-09,SCO,United States,Newcastle,Dallas,,False
fm_4290,eafc_10534,Mohammad Aswan,2006-02-03,Alberto Moreno,1992-07-05,BEL,Spain,Oostende,Villarreal,,False
fm_17817,eafc_6920,Aboubacar Camara,2005-03-12,João Félix,1999-11-10,FRA,Portugal,FC Nantes,FC Barcelona,,False
fm_7994,eafc_1717,Jordan Akwasingi,2004-08-24,Cris Montes,1997-08-10,SUI,Spain,Lazio,Eldense,,False
fm_16414,eafc_3244,Younès Kaabouni,1995-05-23,Li Shuai,1995-06-18,FRA,China PR,FCSM,Shanghai Port,,False
fm_4657,eafc_2195,Naoufal Abdelwajid,2006-01-05,N. Castro,2000-11-01,NED,Argentina,FC Utrecht,Elche,,False
fm_7422,eafc_9135,Ayman El Wafi,2004-05-11,H. Delcroix,1999-02-28,MAR,Belgium,Verona,Burnley,,False
fm_8719,eafc_4671,Ilario Porzi,2005-08-23,Manu Vallejo,1997-02-14,ITA,Spain,Sampdoria,Real Zaragoza,,False
fm_13181,eafc_11058,Kevin Adueni,2006-06-10,Wang Hao,2002-06-01,ENG,China PR,Nottm Forest,Qingdao Hainiu,,False
fm_8245,eafc_9382,Brian Pietroluongo,2005-03-11,Zhang Wentao,1993-04-14,ITA,China PR,Perugia,Wuhan Three Towns,,False
fm_17560,eafc_10683,Hassan Fouad,2005-08-13,N. Kristof,1999-12-20,FRA,Austria,Dijon FCO,Elversberg,,False
fm_17583,eafc_6561,Maurice Ngangué,2005-05-26,Marlon,1997-09-15,FRA,Brazil,Rennes,Gil Vicente,,False
fm_8268,eafc_2215,Alessio Pilo,2005-07-21,S. Beusnard,1992-06-27,ITA,France,Cittadella,Pau,,False
fm_5848,eafc_10855,Dominik Lindermeir,2005-06-13,Li Shuai,1995-06-18,GER,China PR,FC Augsburg,Shanghai Port,,False
fm_3543,eafc_1631,Ethan Butera,2006-04-16,J. Daland,2000-01-06,BEL,Norway,RSC Anderlecht,Cercle Brugge,,False
fm_3334,eafc_5738,Bent Sørmo,1996-09-22,N. Landgraf,1996-03-01,NOR,Germany,Zulte Waregem,Hallescher FC,,False
fm_2493,eafc_9068,Vincent Koziello,1995-10-28,S. Coulibaly,2003-10-14,FRA,France,Oostende,Antwerp,,False
fm_7950,eafc_10813,Luigi Eduardo Ferrandino,2005-07-22,B. Amione,2002-01-03,ITA,Argentina,Brianza,Hellas Verona,,False
fm_15595,eafc_3605,Yuri,1982-08-08,David Carmo,1999-07-19,BRA,Portugal,Ponferrada,Porto,,False
fm_7057,eafc_8819,Alwande Roaldsøy,2004-06-09,B. De Cordova-Reid,1993-02-02,NOR,Jamaica,Atalanta,Fulham,,False
fm_3998,eafc_6260,Matteo Schablas,2005-03-14,Matheus Pereira,1998-02-25,AUT,Brazil,FC Bayern,SD Eibar,,False
fm_5004,eafc_7443,Amine Benslimane,2003-10-28,D. Brašanac,1992-02-12,BEL,Serbia,KV Kortrijk,Osasuna,,False
fm_9940,eafc_10534,Muhammed Uzun,2005-04-24,Y. Bissouma,1996-08-30,TUR,Mali,Alanyaspor,Tottenham Hotspur,,False
fm_12912,eafc_6837,Jaden Heskey,2005-12-17,J. Medranda,1994-02-07,ENG,Colombia,Man City,Columbus Crew,,False
fm_12419,eafc_10922,Nathan Butler-Oyedeji,2003-01-04,M. Ingram,1993-12-18,ENG,England,Arsenal,Hull City,,False
fm_9077,eafc_4401,Tamás Galántai,2006-01-05,V. Covil,2003-07-26,HUN,United States,Torino,Hull City,,False
fm_9104,eafc_2095,Ştefan Tudor,2005-06-10,N. Castro,2000-11-01,ROU,Argentina,Genoa,Elche,,False
fm_8136,eafc_6197,Mattia Bongiovanni,2005-01-10,R. Baku,1998-04-08,ITA,Germany,Palermo,VfL Wolfsburg,,False
fm_10270,eafc_6850,Abdullah Al-Jawaey,1996-03-09,J. Leweling,2001-02-26,KSA,Germany,Al-Tai,VfB Stuttgart,,False
fm_7933,eafc_6131,Giovanni Perini,2005-04-16,Marlon,1997-09-15,ITA,Brazil,Sassuolo,Gil Vicente,,False
fm_9165,eafc_8044,Demirel Hodžić,2005-03-08,K. Müller,1991-03-15,SWE,Germany,Bologna,Heidenheim,,False
fm_7351,eafc_1559,Giuseppe Marrone,2005-07-07,D. Schmidt,1992-02-03,ITA,Japan,Benevento,Sint-Truiden,,False
fm_3300,eafc_11179,Johannes Wurtz,1992-06-19,Daniel Queipo,2002-05-22,GER,Spain,SV Wehen Wiesbaden,Sporting Gijón,,False
fm_16948,eafc_9284,Kévin Lukoki,2005-03-26,Bruno Brígido,1991-03-09,FRA,Brazil,FC Nantes,Estrela Amadora,,False
fm_4668,eafc_3304,George Orr,2004-03-05,Zaldúa,1992-06-24,GER,Spain,Darmstadt,Cádiz,,False
fm_9284,eafc_1983,Simone Padovani,2005-05-28,Mateus,1994-09-11,ITA,Brazil,Südtirol,Al Taawon,,False
fm_7277,eafc_6295,Bob Omoregbe,2003-11-05,D. Ertaş,2005-03-20,ITA,Turkey,Milan,Konyaspor,,False
fm_2624,eafc_5520,Peter Leeuwenburgh,1994-03-23,Yuan Junjie,2005-10-03,NED,China PR,FC Groningen,Shenzhen,,False
fm_12914,eafc_3935,Nathanael Boot,2006-02-27,O. Ighalo,1989-06-16,ENG,Nigeria,Southampton,Al Wahda,,False
fm_12859,eafc_7003,Jahziah Linton,2004-11-30,J. Daland,2000-01-06,ENG,Norway,Tottenham,Cercle Brugge,,False
fm_13708,eafc_4216,Damon Park,2005-12-29,D. Casiraghi,1993-03-10,ENG,Italy,Fulham,Südtirol,,False
fm_13959,eafc_10237,Ollie Eagle,2005-12-08,Matheus Pereira,1998-02-25,ENG,Brazil,Bournemouth,SD Eibar,,False
fm_1856,eafc_1512,Vladimír Darida,1990-08-08,Ž. Majer,1992-07-25,CZE,Slovenia,Hertha Berlin,Cremonese,,False
fm_8425,eafc_4121,Emmanuele De Chiara,2006-02-21,M. Kanno,1994-09-22,ITA,Saudi Arabia,Parthenope,Al Hilal,,False
fm_9934,eafc_7353,Muhayer Oktay,1999-04-28,Leonardo Lelo,2000-03-30,TUR,Portugal,Beşiktaş,Casa Pia,,False
fm_4105,eafc_8697,Zenya Deurloo,2002-12-07,S. Diarra,1998-12-09,NED,Côte d'Ivoire,sc Heerenveen,Saint-Étienne,,False
fm_3928,eafc_4701,Metehan Güçlü,1999-04-02,Li Shuai,1995-06-18,TUR,China PR,FC Emmen,Shanghai Port,,False
fm_17757,eafc_11044,Kévin Njalle,2005-06-16,S. Coulibaly,2003-10-14,FRA,France,Dijon FCO,Antwerp,,False
fm_15209,eafc_11713,Yusupha Njie,1994-03-01,Bruno Brígido,1991-03-09,GAM,Brazil,BVT,Estrela Amadora,,False
fm_8899,eafc_9906,David Tommaso Caldarulo,2003-01-12,Christian Rivera,1997-07-09,ITA,Spain,Bari,Sporting Gijón,,False
fm_4980,eafc_7534,Obed Adjei Agyapong,2004-12-18,S. Olsson,1997-09-14,BEL,Sweden,KV Mechelen,SC Heerenveen,,False
fm_17488,eafc_9991,Samir Moussa Ali,2005-05-19,M. Ndiaye,2000-11-21,FRA,Senegal,Paris FC,Estoril,,False
fm_5061,eafc_8965,Jaden Malhage,2005-07-13,João Bardinho,1996-02-29,BEL,Brazil,Eupen,América Mineiro,,False
fm_8722,eafc_7193,Eugenio Cozzolino,2006-03-15,J. Haberer,1994-04-02,ITA,Germany,Frosinone,FC Union Berlin,,False
fm_3927,eafc_5025,Théo Ndicka Matam,2000-04-20,Leandro Sanca,2000-01-04,FRA,Portugal,Oostende,Chaves,,False
fm_9903,eafc_10890,Sékou Tidiany Bangoura,2002-04-05,D. Peeters,1999-01-26,GUI,Belgium,Başakşehir FK,Südtirol,,False
fm_8364,eafc_11291,Tommaso Goffi,2004-01-06,Andreas Pereira,1996-01-01,ITA,Brazil,Brianza,Fulham,,False
fm_10015,eafc_2039,Doğukan Saral,2003-01-31,Wang Jianan,1993-05-31,TUR,China PR,Ümraniyespor,Tianjin Jinmen Tiger,,False
fm_4710,eafc_9746,Nazjir Held,2005-09-02,Oier Luengo,1997-11-11,CUW,Spain,FC Utrecht,Real Oviedo,,False
fm_4698,eafc_8412,Olivier van Zijl,2006-05-20,A. Cubas,1996-05-22,NED,Paraguay,FC Utrecht,Vancouver Whitecaps,,False
fm_17360,eafc_10784,Maedine Makhloufi,2005-02-18,V. Misidjan,1993-07-24,FRA,Netherlands,ASSE,Al Tai,,False
fm_9209,eafc_10966,Vincenzo Giuseppe Raia,2006-08-04,Angeliño,1997-01-04,ITA,Spain,Brescia,Galatasaray,,False
fm_4584,eafc_10005,Filippo Matteo Niemetz,2004-04-17,T. Kongolo,1994-02-14,GER,Netherlands,Arminia Bielefeld,Rapid Wien,,False
fm_4978,eafc_6463,Esteban Achak,2005-03-03,I. Maatsen,2002-03-10,BEL,Netherlands,KV Mechelen,Chelsea,,False
fm_10051,eafc_4350,Samir Memisevic,1993-08-13,T. Tattermusch,2001-05-08,BIH,Germany,Beijing,Borussia Dortmund II,,False
fm_8202,eafc_3504,Giuseppe Vitale,2004-01-07,C. Vela,1989-03-01,ITA,Mexico,Cagliari,Los Angeles FC,,False
fm_5785,eafc_7704,Dustin Strobach,2005-11-28,Del Moral,2000-07-20,GER,Spain,Magdeburg,Villarreal II,,False
fm_5561,eafc_10367,Deniz-Kaan Wolf,2004-01-30,David Soria,1993-04-04,GER,Spain,Darmstadt,Getafe,,False
fm_5929,eafc_4576,Jacob Klautzsch,2005-10-31,J. Lowe,1994-07-21,GER,Jamaica,Magdeburg,Swansea City,,False
fm_3562,eafc_6347,Faaris Yusufu,2005-02-11,S. Diarra,1998-12-09,GER,Côte d'Ivoire,Schalke 04,Saint-Étienne,,False
fm_8020,eafc_6176,Dominic Vavassori,2005-12-09,Wang Tong,1993-02-12,ITA,China PR,Atalanta,Shandong Taishan,,False
fm_8007,eafc_9846,Buddhiman Jacopo Pandini,2005-09-23,M. Veljković,1995-09-26,ITA,Serbia,Brescia,Werder Bremen,,False
fm_8035,eafc_9293,Yoan Atanasov Bornosuzov,2004-01-09,M. Nakamba,1994-01-19,BUL,Zimbabwe,Genoa,Luton Town,,False
fm_5800,eafc_11113,Mehmet Can Demirci,2005-07-28,Yellu Santiago,2004-05-25,GER,Spain,RW Essen,Valencia,,False
fm_18222,eafc_5509,Bartosz Żelazowski,2005-04-25,Enzo Marteiro,1992-02-29,POL,Brazil,OGC Nice,Flamengo,,False
fm_13642,eafc_5585,Matthew Litherland,2006-05-14,Li Shuai,1995-06-18,ENG,China PR,Blackburn,Shanghai Port,,False
fm_7253,eafc_7198,Tomas Tampucci,2005-04-21,S. Beusnard,1992-06-27,ITA,France,Empoli,Pau,,False
fm_8330,eafc_6092,Lamine Gningue,2004-08-14,Adrià Pedrosa,1998-05-13,SEN,Spain,Parthenope,Sevilla,,False
fm_10189,eafc_5263,Nawaf Al-Abed,1990-01-26,Mario Gila,2000-08-29,KSA,Spain,Al-Shabab,Lazio,,False
fm_8272,eafc_6100,Lorenzo Da Pozzo,2004-09-23,T. Ernst,2003-03-15,ITA,Germany,Venezia,Hertha BSC,,False
fm_18393,eafc_5511,Vitaliy Osminkin,2005-04-09,Hwang Hee Chan,1996-01-26,UKR,Korea Republic,SC Bastia,Wolverhampton Wanderers,,False
fm_17821,eafc_1631,Timothé Viel,2006-05-19,Andrés Martín,1999-07-11,FRA,Spain,AC Ajaccio,Racing Santander,,False
fm_12721,eafc_10408,Alexei Rojas Fedorushchenko,2005-09-28,M. Tramoni,2000-01-20,COL,France,Arsenal,Pisa,,False
fm_12841,eafc_9103,Basilio Rieno-Socoliche,2004-11-16,K. Šekularac,2003-12-07,ENG,Switzerland,Crystal Palace,Fulham,,False
fm_14072,eafc_1741,Matthew Eckersall,2005-11-20,V. Misidjan,1993-07-24,ENG,Netherlands,Wigan,Al Tai,,False
fm_13852,eafc_9006,Ifeoluwa Oni,2005-03-13,Ignasi Miquel,1992-09-28,ENG,Spain,Birmingham,Granada,,False
fm_7932,eafc_9519,Giacomo Giuseppe Speroni,2005-02-20,Francisco Moura,1999-08-16,ITA,Portugal,Brianza,Famalicão,,False
