df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_5149,tm_1412,K. McIntosh,24.01.1994,Kendall McIntosh,24.01.1994,United States,United States,Sporting Kansas City,Sporting Kansas City,0.7375,True
eafc_10034,tm_9422,Pablo Durán,2001-05-15,Paul Marie,1995-03-24,Spain,France,Celta de Vigo,San Jose Earthquakes,,False
eafc_8145,tm_1509,J. Gal,06.04.1993,Jeff Gal,06.04.1993,United States,United States,Chicago Fire,Chicago Fire FC,0.7375,True
eafc_2833,tm_10548,C. Mathenia,31.03.1992,Christian Mathenia,31.03.1992,Germany,Germany,Nürnberg,1.FC Nuremberg,0.688888889,True
eafc_1367,tm_6192,Ł. Skorupski,05.05.1991,Lukasz Skorupski,05.05.1991,Poland,Poland,Bologna,Bologna FC 1909,0.7375,True
eafc_2498,tm_2463,F. Al Johani,26.10.1991,Fahad Al-Juhani,26.10.1991,Saudi Arabia,Saudi Arabia,Damac,Damac FC,0.72,True
eafc_11519,tm_2860,Xu Yougang,1996-02-09,Zakaria Bengueddoudj,2000-02-21,China PR,France,Shanghai Shenhua,FC Annecy,,False
eafc_7250,tm_8457,J. Evan's,1998-12-17,Tiago Araújo,2001-03-27,France,Portugal,Pau,GD Estoril Praia,,False
eafc_8178,tm_8717,John Patrick,2003-10-24,Derry Scherhant,2002-11-10,Spain,Germany,Getafe,Hertha BSC,,False
eafc_10469,tm_2512,M. Naif,1998-11-29,Filip Stankovic,2002-02-25,Saudi Arabia,Serbia,Al Okhdood,Inter Milan,,False
eafc_4745,tm_6162,J. Ikoné,1998-05-02,Tim Handwerker,1998-05-19,France,Germany,Fiorentina,1.FC Nuremberg,,False
eafc_6858,tm_7746,N. Ngoumou,14.03.2000,Nathan Ngoumou,14.03.2000,France,France,Borussia Mönchengladbach,Borussia Mönchengladbach,0.75,True
eafc_2562,tm_8270,A. Ben Mohamed,08.12.1994,Ayman Ben Mohamed,08.12.1994,Tunisia,Tunisia,Guingamp,EA Guingamp,0.835294118,True
eafc_10454,tm_2295,Clavijo,2003-10-09,Jake Nerwinski,1994-10-17,Spain,United States,Villarreal II,St. Louis CITY SC,,False
eafc_2825,tm_6394,L. Montipò,20.02.1996,Lorenzo Montipò,20.02.1996,Italy,Italy,Hellas Verona,Hellas Verona,0.72,True
eafc_9874,tm_10179,S. Finch,2005-08-05,Ali Ahmed,2000-10-10,England,Canada,Middlesbrough,Vancouver Whitecaps FC,,False
eafc_1533,tm_9594,D. Dumić,30.01.1992,Dario Dumic,30.01.1992,Bosnia and Herzegovina,Bosnia-Herzegovina,Eldense,CD Eldense,0.681818182,True
eafc_2479,tm_2547,Júlio Tavares,19.11.1988,Julio Tavarès,19.11.1988,Cape Verde Islands,Cape Verde,Al Raed,Al-Raed SFC,0.892307692,True
eafc_7831,tm_10610,J. Naschberger,2000-01-25,Tiago Araújo,2001-03-27,Austria,Portugal,WSG Tirol,GD Estoril Praia,,False
eafc_7838,tm_1297,I. Boehmer,20.11.2001,Isaac Boehmer,20.11.2001,Canada,Canada,Vancouver Whitecaps,Vancouver Whitecaps FC,0.784615385,True
eafc_9835,tm_9408,P. Leal,2003-02-21,Hugo Cuypers,1997-02-07,United States,Belgium,New England,KAA Gent,,False
eafc_8263,tm_4339,W. Suzuki,2003-01-31,Roman Neustädter,1988-02-18,Japan,Russia,Girona,KVC Westerlo,,False
eafc_7188,tm_3137,A. Terzić,1999-08-17,Paul Marie,1995-03-24,Serbia,France,Salzburg,San Jose Earthquakes,,False
eafc_9976,tm_6152,R. Smajić,2004-05-02,Serano Seymor,2002-01-04,Bosnia and Herzegovina,Netherlands,FC Köln,Excelsior Rotterdam,,False
eafc_6365,tm_8915,O. Kiteishvili,1996-03-26,Kudirat Ablet,1997-02-05,Georgia,China,Sturm Graz,Dalian Professional,,False
eafc_10709,tm_1958,G. Nesta,01.03.2000,Erik Majetschak,01.03.2000,Italy,Germany,Lecco,FC Erzgebirge Aue,0.486666667,False
eafc_5043,tm_9449,Álvaro,1998-04-13,Linus Gechter,2004-02-27,Spain,Germany,Huesca,Hertha BSC,,False
eafc_8007,tm_6795,I. Kébé,2000-08-01,Esteban Salles,1994-03-02,Mali,France,Girona,US Concarneau,,False
eafc_4031,tm_8533,Peter Abradanel,1984-02-29,Maya Yoshida,1988-08-24,Brazil,Japan,América Mineiro,Los Angeles Galaxy,,False
eafc_7442,tm_10035,J. Stansfield,24.11.2002,Jay Stansfield,24.11.2002,England,England,Birmingham City,Fulham FC,0.9,True
eafc_3412,tm_4247,S. Ojo,19.06.1997,Sheyi Ojo,19.06.1997,England,England,Kortrijk,Cardiff City,0.688888889,True
eafc_10071,tm_1162,Joel Roca,2005-06-07,Jacob Chapman,2000-10-22,Spain,Australia,Girona,Huddersfield Town,,False
eafc_10142,tm_2267,A. Abdulqader,2002-01-01,Jacob Chapman,2000-10-22,Saudi Arabia,Australia,Al Ettifaq,Huddersfield Town,,False
eafc_4077,tm_9132,Enzo Chissano,1992-02-29,Rihito Yamamoto,2001-12-12,Brazil,Japan,Palmeiras,,,False
eafc_6932,tm_9929,J. Gölles,22.09.1999,Daniel Ballard,22.09.1999,Austria,Northern Ireland,Blau-Weiß Linz,Sunderland AFC,0.45,False
eafc_3771,tm_8033,M. Mehlem,11.09.1997,Marvin Mehlem,11.09.1997,Germany,Germany,Darmstadt 98,SV Darmstadt 98,0.730769231,True
eafc_1311,tm_1176,G. Bou,1990-02-18,Sigurd Rosted,1994-07-22,Argentina,Norway,New England,Toronto FC,,False
eafc_9157,tm_6382,J. Fazzini,16.03.2003,Jacopo Fazzini,16.03.2003,Italy,Italy,Empoli,FC Empoli,0.75,True
eafc_10767,tm_8400,M. Diop,2000-01-03,Iago,1997-03-23,Senegal,Brazil,Grenoble Foot 38,FC Augsburg,,False
eafc_9085,tm_9625,J. Gómez,2003-09-01,Lucas Hernández,1996-02-14,Mexico,France,Mirandés,Paris Saint-Germain,,False
eafc_7915,tm_6178,I. Ilić,17.03.2001,Ivan Ilić,17.03.2001,Serbia,Serbia,Torino,Torino FC,0.766666667,True
eafc_3628,tm_7847,R. Oxford,16.12.1998,Reece Oxford,16.12.1998,England,England,FC Augsburg,FC Augsburg,0.766666667,True
eafc_7705,tm_4334,N. Dailly,06.11.2001,Niklo Dailly,06.11.2001,Belgium,Belgium,RWDM,RWD Molenbeek,0.766666667,True
eafc_11481,tm_8274,Liu Ruofan,28.01.1999,Kalidou Sidibé,28.01.1999,China PR,France,Shanghai Shenhua,EA Guingamp,0.45,False
eafc_10885,tm_5205,D. Castillo,24.03.2004,Jesús Castillo,11.06.2001,Ecuador,Peru,Shakhtar Donetsk,Gil Vicente FC,0.45,False
eafc_1850,tm_2030,T. Geyer,06.03.1991,Thomas Geyer,06.03.1991,Germany,Germany,Ulm,SSV Ulm 1846,0.708333333,True
eafc_1439,tm_10027,G. Gardner,29.06.1992,Gary Gardner,29.06.1992,England,England,Birmingham City,Birmingham City,0.825,True
eafc_10135,tm_8574,Á. Orelien,02.04.2001,Ángel Orelien,02.04.2001,Panama,Panama,Dunkerque,USL Dunkerque,0.784615385,True
eafc_10330,tm_8088,D. Ignatenko,2003-01-11,Diamant Lokaj,2005-01-24,Ukraine,Kosovo,Dynamo Kyiv,SV Sandhausen,,False
eafc_1035,tm_7009,S. Carson,03.09.1985,Scott Carson,03.09.1985,England,England,Manchester City,Manchester City,0.766666667,True
eafc_6898,tm_10480,D. Köhn,1999-02-04,Noussair Mazraoui,1997-11-14,Germany,Morocco,Hannover 96,Bayern Munich,,False
eafc_10953,tm_10305,Z. Baker,2004-11-19,Younes Namli,1994-06-20,England,Denmark,Plymouth Argyle,PEC Zwolle,,False
eafc_5132,tm_3722,L. Lamprou,19.12.1997,Lazaros Lamprou,19.12.1997,Greece,Greece,Excelsior,Excelsior Rotterdam,0.72,True
eafc_11305,tm_3029,Yi Teng,1990-02-20,Ege Bilsel,2004-01-04,China PR,Turkey,Changchun Yatai,Antalyaspor,,False
eafc_7711,tm_3995,M. Balikwisha,10.05.2001,Michel-Ange Balikwisha,10.05.2001,Belgium,Belgium,Antwerp,Royal Antwerp FC,0.681818182,True
eafc_8278,tm_7716,D. Fofana,2002-12-22,Tom Mickel,1989-04-19,Côte d'Ivoire,Germany,FC Union Berlin,Hamburger SV,,False
eafc_4668,tm_7481,Sander Asevedo,1996-02-29,Patrick Schulte,2001-03-13,Brazil,United States,Goiás,Columbus Crew,,False
eafc_8475,tm_4413,Miguel Crespo,1996-09-11,Miguel Crespo,1996-09-11,Portugal,Portugal,Fenerbahçe,Fenerbahce,1.0,True
eafc_8391,tm_1131,S. Grehan,2004-01-08,Darragh Lenihan,1994-03-16,Republic of Ireland,Ireland,Crystal Palace,Middlesbrough FC,,False
eafc_2805,tm_5382,Héctor,1995-09-14,Jason,1994-07-06,Spain,Spain,Chaves,FC Arouca,,False
eafc_4148,tm_7198,Jeffmeirson,29.02.1992,Callum Wilson,27.02.1992,Brazil,England,Bragantino,Newcastle United,0.419230769,False
eafc_3301,tm_8346,F. Sollacaro,1994-03-21,Lucas Laux,2002-10-14,France,Germany,Ajaccio,1.FSV Mainz 05,,False
eafc_7912,tm_9453,Rubén Pulido,2000-09-02,Rubén Pulido,2000-09-02,Spain,Spain,Huesca,SD Huesca,1.0,True
eafc_4026,tm_4381,Luciano Cacheira,1996-02-29,Carlos Augusto,1999-01-07,Brazil,Brazil,Fortaleza,AC Monza,,False
eafc_10819,tm_5261,Guga,2003-10-23,Guga,2003-10-23,Portugal,Portugal,Portimonense,Portimonense SC,1.0,True
eafc_9417,tm_3874,B. Plat,05.04.2000,Brian Plat,05.04.2000,Netherlands,Netherlands,FC Volendam,FC Volendam,0.72,True
eafc_2217,tm_6339,Pablo Marí,1993-08-31,Pablo Marí,1993-08-31,Spain,Spain,Monza,AC Monza,1.0,True
eafc_4919,tm_6883,A. Mumin,06.06.1998,Abdul Mumin,06.06.1998,Ghana,Ghana,Rayo Vallecano,Rayo Vallecano,0.745454545,True
eafc_5995,tm_3951,M. Vandevoordt,26.02.2002,Maarten Vandevoordt,26.02.2002,Belgium,Belgium,Genk,RB Leipzig,0.778947368,True
eafc_5787,tm_9365,Brugui,1996-11-04,Santiago Moreno,2000-04-21,Spain,Colombia,Levante,Portland Timbers,,False
eafc_8282,tm_3437,F. Al Ghamdi,13.08.2001,Faisal Al-Ghamdi,13.08.2001,Saudi Arabia,Saudi Arabia,Al Ittihad,Al-Ittihad Club,0.7375,True
eafc_3507,tm_5063,Adrián Marín,1997-01-09,Adrián Marín,1997-01-09,Spain,Spain,Sporting Braga,SC Braga,1.0,True
eafc_7911,tm_6026,Carlos Augusto,1999-01-07,Carlos Augusto,1999-01-07,Brazil,Brazil,Inter,AC Monza,1.0,True
eafc_4281,tm_5039,Matheus Reis,1995-02-18,Matheus Reis,1995-02-18,Brazil,Brazil,Sporting CP,Sporting CP,1.0,True
eafc_6597,tm_2481,M. Al Qunayan,09.01.1999,Mohammed Al-Qunaian,09.01.1999,Saudi Arabia,Saudi Arabia,Al Tai,,0.668421053,True
eafc_7646,tm_6363,L. Colombo,08.03.2002,Lorenzo Colombo,08.03.2002,Italy,Italy,Monza,AC Milan,0.72,True
eafc_11511,tm_3364,Gao Tianyi,1998-07-01,Younes Namli,1994-06-20,China PR,Denmark,Beijing Guoan,PEC Zwolle,,False
eafc_7067,tm_2431,S. Al Abbas,1993-12-06,Isaac Boehmer,2001-11-20,Saudi Arabia,Canada,Al Riyadh,Vancouver Whitecaps FC,,False
eafc_10454,tm_2295,Clavijo,09.10.2003,Flávio,10.02.1996,Spain,Brazil,Villarreal II,Trabzonspor,0.46,False
eafc_9525,tm_5259,Gonçalo Costa,2000-02-18,Gonçalo Costa,2000-02-18,Portugal,Portugal,Portimonense,Portimonense SC,1.0,True
eafc_10664,tm_5450,Hevertton,2001-02-01,Hevertton,2001-02-01,Brazil,Brazil,Estrela Amadora,CF Estrela Amadora SAD,1.0,True
eafc_3927,tm_8880,L. Dickmann,24.09.1996,Lorenzo Dickmann,24.09.1996,Italy,Italy,Brescia,,0.7375,True
eafc_9708,tm_7077,M. Sellinger,2002-05-06,Róger Espinoza,1986-10-25,Austria,Honduras,Hartberg,Sporting Kansas City,,False
eafc_8077,tm_2622,A. Al Shanqeeti,1998-12-22,Mikael Marqués,2001-09-08,Saudi Arabia,Sweden,Al Khaleej,Minnesota United FC,,False
eafc_7717,tm_7613,J. Brooking,2002-09-01,Albert Rusnák,1994-07-07,England,Slovakia,Chelsea,Seattle Sounders FC,,False
eafc_8708,tm_4207,E. Utkus,22.06.2000,Edgaras Utkus,22.06.2000,Lithuania,Lithuania,Cercle Brugge,Cercle Brugge,0.676923077,True
eafc_10885,tm_5205,D. Castillo,2004-03-24,Santiago Moreno,2000-04-21,Ecuador,Colombia,Shakhtar Donetsk,Portland Timbers,,False
eafc_2082,tm_6805,Portu,1992-05-21,Portu,1992-05-21,Spain,Spain,Girona,Girona FC,1.0,True
eafc_9909,tm_4907,H. Yeşilyurt,2000-08-18,Julian Kügel,1997-03-30,Turkey,Germany,Kasımpaşa,FC Ingolstadt 04,,False
eafc_3184,tm_9345,U. Đurđević,1994-03-02,Aynsley Pears,1998-04-23,Montenegro,England,Sporting Gijón,Blackburn Rovers,,False
eafc_7532,tm_1566,A. Rodriguez,19.07.2002,Abraham Rodriguez,19.07.2002,United States,United States,Colorado Rapids,Colorado Rapids,0.752941176,True
eafc_8198,tm_6979,K. Gordon,05.10.2004,Samu Omorodion,05.05.2004,England,Spain,Liverpool,Atlético de Madrid,0.5,False
eafc_11517,tm_2979,Wang Ziming,1996-08-05,Yohan Demoncy,1996-04-07,China PR,France,Beijing Guoan,Paris FC,,False
eafc_1543,tm_10478,J. Börner,21.01.1991,Julian Börner,21.01.1991,Germany,Germany,Hannover 96,,0.730769231,True
eafc_7201,tm_3615,H. Ali,2002-03-01,Pol Lirola,1997-08-13,Sweden,Spain,SC Heerenveen,Olympique Marseille,,False
eafc_7074,tm_5343,Costinha,2000-03-26,Costinha,2000-03-26,Portugal,Portugal,Rio Ave,Rio Ave FC,1.0,True
eafc_5354,tm_6044,W. McKennie,28.08.1998,Weston McKennie,28.08.1998,United States,United States,Juventus,Juventus FC,0.766666667,True
eafc_7605,tm_1345,D. Luna,2003-05-07,Taylor Richards,2000-12-04,Colombia,England,Mallorca,Queens Park Rangers,,False
eafc_10189,tm_9354,Álex Valle,2004-04-25,Álex Valle,2004-04-25,Spain,Spain,Levante,FC Barcelona,1.0,True
eafc_9653,tm_7530,W. Osula,04.08.2003,William Osula,04.08.2003,Denmark,Denmark,Sheffield United,Sheffield United,0.676923077,True
eafc_4061,tm_6325,Estevão Candeira,1996-02-29,Ezechiel Banzuzi,2005-02-16,Brazil,Netherlands,Flamengo,Oud-Heverlee Leuven,,False
eafc_7273,tm_5589,H. Boudaoui,23.09.1999,Hicham Boudaoui,23.09.1999,Algeria,Algeria,Nice,OGC Nice,0.766666667,True
eafc_3531,tm_9428,Cristo González,1997-10-14,Carlos Domínguez,2001-02-11,Spain,Spain,Arouca,Celta de Vigo,,False
eafc_7277,tm_7815,A. Szalai,20.01.1998,Attila Szalai,20.01.1998,Hungary,Hungary,TSG Hoffenheim,TSG 1899 Hoffenheim,0.730769231,True
eafc_3452,tm_9481,Iván Calero,1995-04-21,Iván Calero,1995-04-21,Spain,Spain,FC Cartagena,FC Cartagena,1.0,True
eafc_11214,tm_6108,C. Mandas,17.09.2001,Christos Mandas,17.09.2001,Greece,Greece,Lazio,SS Lazio,0.673333333,True
eafc_4884,tm_7458,J. Bellegarde,27.06.1998,Jean-Ricner Bellegarde,27.06.1998,France,France,Wolverhampton Wanderers,Wolverhampton Wanderers,0.681818182,True
eafc_3254,tm_6468,Paulo Azzi,1994-07-15,Paulo Azzi,1994-07-15,Brazil,Brazil,Cagliari,Cagliari Calcio,1.0,True
eafc_3516,tm_9525,Grego Sierra,1993-03-05,Grego Sierra,1993-03-05,Spain,Spain,Burgos,Burgos CF,1.0,True
eafc_5329,tm_1179,Daniel,1994-05-06,Daniel,1994-05-06,Brazil,Brazil,San Jose Earthquakes,San Jose Earthquakes,1.0,True
eafc_1952,tm_6724,D. Foulquier,23.03.1993,Dimitri Foulquier,23.03.1993,France,Guadeloupe,Valencia,Valencia CF,0.752941176,True
eafc_10031,tm_9630,Álvaro,2004-07-14,Nassim Chadli,2001-07-28,Uruguay,Morocco,Real Madrid,Le Havre AC,,False
eafc_11128,tm_9451,Jorge Benito,01.01.2006,Jorge Pulido,08.04.1991,Spain,Spain,Getafe,SD Huesca,0.466666667,False
eafc_8960,tm_9471,Jonatas Santos,2001-12-16,Luka Lochoshvili,1998-05-29,Brazil,Georgia,Al Ain,US Cremonese,,False
eafc_10958,tm_9691,Lucas Anacker,1996-09-22,Lucas Anacker,1996-09-22,Brazil,Brazil,Alcorcón,AD Alcorcón,1.0,True
eafc_8423,tm_6071,E. Bove,2002-05-16,Neil Etheridge,1990-02-07,Italy,Philippines,Roma,Birmingham City,,False
eafc_7984,tm_10202,H. Roberts,10.05.2002,Haydon Roberts,10.05.2002,England,England,Bristol City,Bristol City,0.75,True
eafc_10194,tm_4127,K. Chaban,06.01.2000,Adem Zorgane,06.01.2000,Algeria,Algeria,Albacete,RSC Charleroi,0.475,False
eafc_11578,tm_2973,Han Dong,2001-03-02,Nebiyou Perry,1999-10-02,China PR,United States,Henan,Nashville SC,,False
eafc_2655,tm_1976,J. Löhden,16.07.1989,Jannik Löhden,16.07.1989,Germany,Germany,VfB Lübeck,VfB Lübeck,0.730769231,True
eafc_10593,tm_4188,E. Banzuzi,16.02.2005,Ezechiel Banzuzi,16.02.2005,Netherlands,Netherlands,OH Leuven,Oud-Heverlee Leuven,0.69375,True
eafc_3769,tm_8668,M. Sarr,1997-01-05,Diamant Lokaj,2005-01-24,Senegal,Kosovo,Cremonese,SV Sandhausen,,False
eafc_3926,tm_8177,F. Ayé,1997-01-19,Kazeem Olaigbe,2003-01-02,France,Belgium,Auxerre,Cercle Brugge,,False
eafc_8716,tm_7474,A. Al Dakhil,06.03.2002,Ameen Al-Dakhil,06.03.2002,Belgium,Belgium,Burnley,Burnley FC,0.766666667,True
eafc_1577,tm_6688,Willian José,1991-11-23,Willian José,1991-11-23,Brazil,Brazil,Real Betis,Real Betis Balompié,1.0,True
eafc_10386,tm_7762,D. Gebuhr,06.05.2003,Dario Gebuhr,06.05.2003,Germany,Germany,Eintracht Frankfurt,Eintracht Frankfurt,0.766666667,True
eafc_5303,tm_8166,E. Owusu,07.11.1997,Elisha Owusu,07.11.1997,Ghana,Ghana,Auxerre,AJ Auxerre,0.708333333,True
eafc_4231,tm_2634,Fábio Melitinho,1996-02-29,Yusuke Matsuo,1997-07-23,Brazil,Japan,Fluminense,,,False
eafc_8420,tm_6766,Carlos Domínguez,2001-02-11,Carlos Domínguez,2001-02-11,Spain,Spain,Celta de Vigo,Celta de Vigo,1.0,True
eafc_4329,tm_4258,A. Filin,1995-06-25,Alexis De Sart,1996-11-12,Ukraine,Belgium,AS Eupen,RWD Molenbeek,,False
eafc_4169,tm_9412,Helito Caldeira,1996-02-29,Josh Tymon,1999-05-22,Brazil,England,Fluminense,Swansea City,,False
eafc_10707,tm_5357,Hugo Souza,1999-01-31,Hugo Souza,1999-01-31,Brazil,Brazil,Chaves,,1.0,True
eafc_8182,tm_9977,M. Rogers,26.07.2002,Morgan Rogers,26.07.2002,England,England,Middlesbrough,Middlesbrough FC,0.730769231,True
eafc_9145,tm_5022,Gonçalo Borges,2001-03-29,Gonçalo Borges,2001-03-29,Portugal,Portugal,Porto,FC Porto,1.0,True
eafc_4869,tm_10629,R. Ache,28.07.1998,Ragnar Ache,28.07.1998,Germany,Germany,Kaiserslautern,1.FC Kaiserslautern,0.681818182,True
eafc_2068,tm_9269,Iván Sánchez,1992-09-23,Iván Sánchez,1992-09-23,Spain,Spain,Real Valladolid,Real Valladolid CF,1.0,True
eafc_9576,tm_1491,S. Sserwadda,2002-08-01,Francisco Moura,1999-08-16,Uganda,Portugal,New York RB,FC Famalicão,,False
eafc_4305,tm_2272,A. Hazazi,1994-02-18,Sigurd Rosted,1994-07-22,Saudi Arabia,Norway,Al Ettifaq,Toronto FC,,False
eafc_8764,tm_9040,Y. Konoplia,1999-08-26,Morgan Rogers,2002-07-26,Ukraine,England,Shakhtar Donetsk,Middlesbrough FC,,False
eafc_6833,tm_7032,K. Hein,13.04.2002,Karl Hein,13.04.2002,Estonia,Estonia,Arsenal,Arsenal FC,0.766666667,True
eafc_11324,tm_4647,Park Ji Soo,1994-06-14,Manel Royo,1994-02-28,Korea Republic,Spain,Wuhan Three Towns,Almere City FC,,False
eafc_8933,tm_6682,A. Ezzalzouli,17.12.2001,Abde Ezzalzouli,17.12.2001,Morocco,Morocco,Real Betis,Real Betis Balompié,0.86,True
eafc_2512,tm_4880,A. Maxim,1990-07-08,Mauricio Cuevas,2003-02-10,Romania,United States,Gaziantep F.K.,Los Angeles Galaxy,,False
eafc_6932,tm_9929,J. Gölles,1999-09-22,Ali Ahmed,2000-10-10,Austria,Canada,Blau-Weiß Linz,Vancouver Whitecaps FC,,False
eafc_5058,tm_1028,M. Paes,1998-05-14,Alexis De Sart,1996-11-12,Netherlands,Belgium,Dallas,RWD Molenbeek,,False
eafc_10554,tm_4052,M. Fernandez-Pardo,03.02.2005,Matias Fernandez-Pardo,03.02.2005,Belgium,Belgium,Gent,KAA Gent,0.840909091,True
eafc_4043,tm_5969,Botelhinonsa,29.02.2000,Jesper Lindstrøm,29.02.2000,Brazil,Denmark,Athletico Paranaense,SSC Napoli,0.43125,False
eafc_4118,tm_9217,Adriano Junqueiras,29.02.1996,Aleix Febas,02.02.1996,Brazil,Spain,Corinthians,Elche CF,0.433333333,False
eafc_3554,tm_5655,D. Ćaleta-Car,17.09.1996,Duje Caleta-Car,17.09.1996,Croatia,Croatia,Olympique Lyonnais,Southampton FC,0.813333333,True
eafc_4254,tm_2941,Fachendinho,1992-02-29,Ellyes Skhiri,1995-05-10,Brazil,Tunisia,Santos,Eintracht Frankfurt,,False
eafc_8932,tm_4481,J. Boselli,09.11.1999,Tonio Teklic,09.09.1999,Uruguay,Croatia,Gil Vicente,Trabzonspor,0.433333333,False
eafc_3585,tm_7390,B. Jovičić,1993-03-18,Josan,1989-12-03,Serbia,Spain,LASK Linz,Elche CF,,False
eafc_10269,tm_4521,S. Fusire,2005-05-31,Amourricho van Axel Dongen,2004-09-29,England,Netherlands,Sheffield Wednesday,Ajax Amsterdam,,False
eafc_1101,tm_8646,C. Ansaldi,20.09.1986,Cristian Ansaldi,20.09.1986,Argentina,Argentina,Parma,Parma Calcio 1913,0.69375,True
eafc_4027,tm_6387,Simão Donatinho,1996-02-29,Nebiyou Perry,1999-10-02,Brazil,United States,Corinthians,Nashville SC,,False
eafc_8724,tm_2758,J. Krupa,26.04.2003,Jeroen Krupa,26.04.2003,Germany,Germany,Ingolstadt,FC Ingolstadt 04,0.708333333,True
eafc_2597,tm_1959,M. Thiel,1993-02-03,Hugo Sotelo,2003-12-19,Germany,Spain,Erzgebirge Aue,Celta de Vigo,,False
eafc_4859,tm_9899,C. Früchtl,28.01.2000,Aaron Connolly,28.01.2000,Germany,Ireland,Austria Wien,Hull City,0.4,False
eafc_4169,tm_9412,Helito Caldeira,29.02.1996,Sergio Molina,18.02.1996,Brazil,Spain,Fluminense,FC Andorra,0.43,False
eafc_8836,tm_9627,Diego Moreno,2001-06-21,Diego Moreno,2001-06-21,Spain,Spain,Mirandés,CA Osasuna,1.0,True
eafc_11120,tm_2757,J. Kügel,30.03.1997,Julian Kügel,30.03.1997,Germany,Germany,Ingolstadt,FC Ingolstadt 04,0.708333333,True
eafc_6960,tm_10760,M. Shaker,1997-04-27,Steven Berghuis,1991-12-19,United Arab Emirates,Netherlands,Al Ain,Ajax Amsterdam,,False
eafc_4946,tm_8924,L. Strizzolo,29.04.1992,Luca Strizzolo,29.04.1992,Italy,Italy,Modena,Modena FC,0.85,True
eafc_1694,tm_7984,M. Riemann,09.09.1988,Manuel Riemann,09.09.1988,Germany,Germany,VfL Bochum 1848,VfL Bochum,0.75,True
eafc_4329,tm_4258,A. Filin,25.06.1995,Aleksandr Filin,25.06.1996,Ukraine,Russia,AS Eupen,KAS Eupen,0.476666667,True
eafc_3678,tm_4214,Leonardo Lopes,1998-11-30,Leonardo Lopes,1998-11-30,Portugal,Portugal,Cercle Brugge,Cercle Brugge,1.0,True
eafc_9631,tm_5334,Lucas Flores,2002-07-04,Lucas Flores,2002-07-04,Brazil,Brazil,Rio Ave,Rio Ave FC,1.0,True
eafc_6267,tm_8954,T. Rotter,1992-01-27,Xavier Mercier,1989-07-25,Austria,France,Hartberg,RWD Molenbeek,,False
eafc_7836,tm_5278,Kewin,1995-01-25,Kewin,1995-01-25,Brazil,Brazil,Moreirense,Moreirense FC,1.0,True
eafc_5885,tm_3356,A. Al Hamdan,1999-09-13,Gary Gardner,1992-06-29,Saudi Arabia,England,Al Hilal,Birmingham City,,False
eafc_11649,tm_3025,Gou Junchen,1990-03-22,Michel-Ange Balikwisha,2001-05-10,China PR,Belgium,Chengdu Rongcheng,Royal Antwerp FC,,False
eafc_11000,tm_9574,Juan Gutiérrez,2000-01-28,Juan Gutiérrez,2000-01-28,Spain,Spain,Racing Santander,Racing Santander,1.0,True
eafc_11371,tm_3225,Shi Ke,1993-01-08,Tidiane Malbec,2001-11-03,China PR,France,Shandong Taishan,FC Annecy,,False
eafc_10228,tm_9576,Mario García,2003-10-02,Mario García,2003-10-02,Spain,Spain,Racing Santander,,1.0,True
eafc_11649,tm_3025,Gou Junchen,22.03.1990,Junchen Gou,22.03.1990,China PR,China,Chengdu Rongcheng,Chengdu Rongcheng,0.490909091,True
eafc_1379,tm_9425,Tomeu Nadal,1989-02-08,Tomeu Nadal,1989-02-08,Spain,Spain,Tenerife,CD Tenerife,1.0,True
eafc_9939,tm_9105,A. Tsarenko,2004-06-17,Ibrahima Konaté,1999-05-25,Ukraine,France,Dynamo Kyiv,Liverpool FC,,False
eafc_2453,tm_6110,A. Romagnoli,12.01.1995,Alessio Romagnoli,12.01.1995,Italy,Italy,Lazio,SS Lazio,0.752941176,True
eafc_8213,tm_3147,Jeong Sang Bin,2002-04-01,Stefano Scognamillo,1994-05-04,Korea Republic,Italy,Minnesota United,US Catanzaro,,False
eafc_10161,tm_1345,Diego Aznar,2003-01-01,Talal Al-Absi,1993-02-22,Spain,Saudi Arabia,Huesca,Al-Hazem SC,,False
eafc_11683,tm_9939,Duan Dezhi,2001-11-22,Bali Mumba,2001-10-08,China PR,England,Beijing Guoan,Plymouth Argyle,,False
eafc_9863,tm_5145,Júlio Dabó,2003-03-13,Jaroslaw Niezgoda,1995-03-15,Guinea Bissau,Poland,Boavista,Portland Timbers,,False
eafc_4457,tm_1061,Tony Alfaro,1993-06-15,Tony Alfaro,1993-06-15,Mexico,Mexico,LA Galaxy,Los Angeles Galaxy,1.0,True
eafc_4139,tm_5835,Jonas Damasto,1996-02-29,Jason,1994-07-06,Brazil,Spain,Athletico Paranaense,FC Arouca,,False
eafc_5613,tm_8062,J. Beste,1999-01-04,Herbert Endeley,2001-10-09,Germany,United States,Heidenheim,FC Dallas,,False
eafc_5463,tm_6421,Jordi Mboula,1999-03-16,Jordi Mboula,1999-03-16,Spain,Spain,Hellas Verona,Hellas Verona,1.0,True
eafc_11630,tm_3138,He Youzu,1998-10-26,Yohan Demoncy,1996-04-07,China PR,France,Cangzhou Mighty Lions,Paris FC,,False
eafc_11575,tm_2844,Chen Pu,15.01.1997,Zhen Ma,01.06.1998,China PR,China,Shandong Taishan,Shanghai Shenhua,0.46,False
