df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
fm_10457,eafc_11585,Will Donkin,2000-12-26,M. Kanno,1994-09-22,TPE,Saudi Arabia,Shenzhen,Al Hilal,,False
fm_16273,eafc_8840,Fran Delgado,2001-07-11,Fran Delgado,2001-07-11,ESP,Spain,Real Hispalis,Farense,1.0,True
fm_11392,eafc_1153,Willian,1988-08-09,Willian,1988-08-09,BRA,Brazil,Fulham,Fulham,1.0,True
fm_17817,eafc_10237,Aboubacar Camara,2005-03-12,Y. Vertessen,2001-01-08,FRA,Belgium,FC Nantes,PSV,,False
fm_4421,eafc_6761,Briek Van Hoorick,2005-12-28,Lin Chuangyi,1993-01-28,BEL,China PR,AA Gent,Cangzhou Mighty Lions,,False
fm_15891,eafc_4592,João Graça,1995-06-18,João Graça,1995-06-18,POR,Portugal,Rio Ave,Rio Ave,1.0,True
fm_6245,eafc_1487,Roberto Pereyra,07.01.1991,R. Pereyra,07.01.1991,ARG,Argentina,Udinese,Udinese,0.74,True
fm_12110,eafc_7880,Vontae Daley-Campbell,02.04.2001,V. Daley-Campbell,04.04.2001,ENG,England,Cardiff,Cardiff City,0.728571429,True
fm_6711,eafc_6480,Luis Binks,02.09.2001,L. Binks,02.09.2001,ENG,England,Como,Coventry City,0.805,True
fm_2261,eafc_1574,Florian Kainz,24.10.1992,F. Kainz,24.10.1992,AUT,Austria,1. FC Köln,FC Köln,0.7,True
fm_15998,eafc_2782,Bruno Almeida,1996-09-09,M. Almirón,1994-02-10,POR,Paraguay,Santa Clara,Newcastle United,,False
fm_12859,eafc_7759,Jahziah Linton,2004-11-30,Oier Luengo,1997-11-11,ENG,Spain,Tottenham,Real Oviedo,,False
fm_15542,eafc_2511,César De la Hoz,30.03.1992,De La Hoz,30.03.1992,ESP,Spain,Almería,Real Valladolid,0.696666667,True
fm_16588,eafc_7684,Rafiki Saïd,15.03.2000,R. Saïd,15.03.2000,COM,Comoros,Nîmes,Troyes,0.704545455,True
fm_14922,eafc_7453,Javi Martínez,1999-12-22,Javi Martínez,1999-12-22,ESP,Spain,Albacete,Huesca,1.0,True
fm_10758,eafc_9398,Huang Kaizhou,2002-05-13,Fali Candé,1998-01-24,CHN,Guinea Bissau,Guangzhou,Metz,,False
fm_1137,eafc_6366,Diego Palacios,12.07.1999,D. Palacios,12.07.1999,ECU,Ecuador,LAFC,Los Angeles FC,0.814285714,True
fm_10558,eafc_11434,Zhang Wentao,1993-04-14,Zhang Wentao,1993-04-14,CHN,China PR,WH Three Towns,Wuhan Three Towns,1.0,True
fm_9873,eafc_9389,Hayrullah Erkip,20.06.2003,H. Erkip,20.06.2003,TUR,Turkey,Kayserispor,Kayserispor,0.653333333,True
fm_16090,eafc_7449,Paulo Estrela,1999-02-20,Paulo Estrela,1999-02-20,POR,Portugal,PTM,Portimonense,1.0,True
fm_16455,eafc_11045,Cristian Canales,03.03.2004,Astralaga,03.03.2004,ESP,Spain,Real San Sebastián,FC Barcelona,0.553125,False
fm_15785,eafc_7270,Toni Datkovic,06.11.1993,T. Datković,06.11.1993,CRO,Croatia,Cartagena,Albacete,0.8,True
fm_7334,eafc_6984,Samuel Iling,2003-10-04,N. Zézé,2005-06-18,ENG,France,Juventus,Nantes,,False
fm_3622,eafc_7931,Yannic Voigt,27.10.2002,Gabri Veiga,27.05.2002,GER,Spain,FSV Zwickau,Al Ahli Jeddah,0.5,False
fm_9940,eafc_10410,Muhammed Uzun,2005-04-24,V. Carboni,2005-03-05,TUR,Argentina,Alanyaspor,Monza,,False
fm_4208,eafc_8217,Arbnor Murati,2004-04-07,A. Schulz,2003-03-23,MKD,Germany,MSV Duisburg,Paderborn,,False
fm_1535,eafc_6695,Sam Junqua,09.11.1996,S. Junqua,09.11.1996,USA,United States,Houston,Dallas,0.87,True
fm_14661,eafc_4977,Joãozinho,1989-07-02,Javi Hernández,1998-05-02,POR,Spain,Estoril Praia,Cádiz,,False
fm_14531,eafc_4919,Abdul Mumin,06.06.1998,A. Mumin,06.06.1998,GHA,Ghana,Vallecano,Rayo Vallecano,0.763636364,True
fm_16637,eafc_11696,Hugo De Mateo,2005-05-25,J. Daland,2000-01-06,ESP,Norway,Valencia,Cercle Brugge,,False
fm_17360,eafc_10777,Maedine Makhloufi,2005-02-18,V. Carboni,2005-03-05,FRA,Argentina,ASSE,Monza,,False
fm_14379,eafc_3403,David Soria,1993-04-04,David Soria,1993-04-04,ESP,Spain,Getafe,Getafe,1.0,True
fm_11141,eafc_11391,Han Xuan,13.01.1995,Gan Chao,13.02.1995,CHN,China PR,Wuhan Changjiang,Chengdu Rongcheng,0.5,False
fm_9440,eafc_4921,Berkay Özcan,15.02.1998,B. Özcan,15.02.1998,TUR,Turkey,Başakşehir FK,İstanbul Başakşehir,0.729166667,True
fm_2346,eafc_5602,Valentin Cojocaru,1995-10-01,K. Müller,1991-03-15,ROU,Germany,OHL,Heidenheim,,False
fm_7572,eafc_11043,Catalin Burnete,31.01.2004,R. Burnete,31.01.2004,ROU,Romania,Salento,Lecce,0.696666667,True
fm_10392,eafc_11672,Nemanja Bosančić,01.03.1995,N. Bosančić,01.03.1995,SRB,Serbia,DL Pro,Dalian Professional,0.75625,True
fm_13899,eafc_6569,Lewis Salmon,02.11.2001,C. Kelman,02.11.2001,ENG,United States,Nottm Forest,Queens Park Rangers,0.566666667,False
fm_13852,eafc_9006,Ifeoluwa Oni,2005-03-13,K. Sessa,2000-07-06,ENG,Germany,Birmingham,Heidenheim,,False
fm_12465,eafc_8884,Odel Offiah,2002-10-26,S. Vignato,2004-02-24,ENG,Italy,Brighton,Monza,,False
fm_2981,eafc_7322,Conor Noß,01.01.2001,C. Noß,01.01.2001,IRL,Republic of Ireland,Borussia M'gladbach,Blau-Weiß Linz,0.711111111,True
fm_14498,eafc_7023,David Carmo,17.07.1999,David Carmo,19.07.1999,POR,Portugal,FC Porto,Porto,0.825,True
fm_8007,eafc_9846,Buddhiman Jacopo Pandini,2005-09-23,H. Vandermersch,1999-05-05,ITA,France,Brescia,Elversberg,,False
fm_3973,eafc_6192,Jasper ter Heide,29.03.1999,S. Karweina,29.03.1999,NED,Germany,SC Cambuur,Austria Klagenfurt,0.5125,False
fm_7950,eafc_4641,Luigi Eduardo Ferrandino,2005-07-22,E. Brierley,2003-11-23,ITA,England,Brianza,Brentford,,False
fm_17845,eafc_1742,Paco Mathis,2005-09-04,N. Rieble,1995-08-22,FRA,Germany,Bordeaux,Wehen Wiesbaden,,False
fm_16829,eafc_11099,Jeremy,2005-03-19,Jeremy,2005-03-19,ESP,Spain,R. Santander,Racing Santander,1.0,True
fm_16590,eafc_5557,Ricardo Nóbrega,2004-03-13,U. Yuvakuran,1997-11-02,POR,Turkey,Benfica,Beşiktaş,,False
fm_15380,eafc_2092,David Ferreiro,1988-04-01,David Ferreiro,1988-04-01,ESP,Spain,Cartagena,FC Cartagena,1.0,True
fm_1751,eafc_11040,Edison Azcona,2003-11-21,A. Cubas,1996-05-22,DOM,Paraguay,Inter Miami,Vancouver Whitecaps,,False
fm_2493,eafc_2751,Vincent Koziello,1995-10-28,F. Benković,1997-07-13,FRA,Croatia,Oostende,Trabzonspor,,False
fm_10318,eafc_11373,Luo Jing,1993-11-04,Luo Jing,1993-11-04,CHN,China PR,CZ Mighty Lions,Wuhan Three Towns,1.0,True
fm_8838,eafc_11675,Santi Russo,2004-03-31,M. Senesi,1997-05-10,ITA,Argentina,Reggina,AFC Bournemouth,,False
fm_10152,eafc_1897,Johnathan Goiano,1990-03-29,J. Hungbo,2000-01-15,BRA,England,CD Rongcheng,Nürnberg,,False
fm_4105,eafc_8697,Zenya Deurloo,2002-12-07,Zhu Chenjie,2000-08-23,NED,China PR,sc Heerenveen,Shanghai Shenhua,,False
fm_15789,eafc_10914,Adrián Diéguez,04.02.1996,Adrián Liso,02.04.2005,ESP,Spain,Ponferrada,Real Zaragoza,0.546428571,False
fm_12419,eafc_9080,Nathan Butler-Oyedeji,2003-01-04,David Carmo,1999-07-19,ENG,Portugal,Arsenal,Porto,,False
fm_4999,eafc_9092,Corneille Ngalala,2004-04-19,João Félix,1999-11-10,BEL,Portugal,Eupen,FC Barcelona,,False
fm_13187,eafc_1390,Faruq Smith,2005-07-07,C. Baumgartner,1999-08-01,ENG,Austria,Nottm Forest,RB Leipzig,,False
fm_7277,eafc_7975,Bob Omoregbe,2003-11-05,C. O'Dowda,1995-04-23,ITA,Republic of Ireland,Milan,Cardiff City,,False
fm_14887,eafc_9453,Leonardo Lelo,2000-03-30,Leonardo Lelo,2000-03-30,POR,Portugal,Casa Pia,Casa Pia,1.0,True
fm_8639,eafc_10215,Paolo Raimondi,2005-05-14,K. Gordon,2004-10-05,ITA,England,Parma,Liverpool,,False
fm_10252,eafc_11407,Yin Hongbo,1989-10-30,Yin Hongbo,1989-10-30,CHN,China PR,Meizhou,Meizhou Hakka,1.0,True
fm_16264,eafc_7073,Rassoul Ndiaye,11.12.2001,R. Ndiaye,11.12.2001,SEN,France,FCSM,Le Havre,0.721428571,True
fm_2358,eafc_5937,Stephan Ambrosius,18.12.1998,S. Ambrosius,18.12.1998,GER,Ghana,KSC,Hamburger SV,0.770588235,True
fm_9973,eafc_10813,Nazım Özcan,28.08.2002,Ricardo Fernandes,28.08.2002,TUR,São Tomé e Príncipe,Hatayspor,Estoril,0.502941176,False
fm_9730,eafc_9456,Berk Yıldız,1996-01-09,A. Fontanarosa,2003-01-07,TUR,Italy,Adana D.S.,Cosenza,,False
fm_4379,eafc_5585,Mathijs Menu,2005-05-01,M. Sampirisi,1992-10-31,NED,Italy,AZ,Reggiana,,False
fm_1047,eafc_3608,Miguel Trauco,25.08.1992,M. Trauco,25.08.1992,PER,Peru,San Jose,San Jose Earthquakes,0.75,True
fm_16031,eafc_8640,Oier Luengo,1997-11-11,Oier Luengo,1997-11-11,ESP,Spain,Oviedo,Real Oviedo,1.0,True
fm_16054,eafc_8785,Filipe Relvas,1999-09-20,Filipe Relvas,1999-09-20,POR,Portugal,PTM,Portimonense,1.0,True
fm_4978,eafc_11055,Esteban Achak,2005-03-03,Ignasi Miquel,1992-09-28,BEL,Spain,KV Mechelen,Granada,,False
fm_5885,eafc_10082,Marten Brink,2005-04-18,J. Medranda,1994-02-07,GER,Colombia,Paderborn,Columbus Crew,,False
fm_13209,eafc_7822,Charlie McArthur,2005-05-12,M. Moralez,1987-02-27,SCO,Argentina,Newcastle,New York City,,False
fm_1733,eafc_3525,Callum Montgomery,14.05.1997,Z. Vyner,14.05.1997,CAN,England,Minnesota,Bristol City,0.502941176,False
fm_5870,eafc_11015,Moritz Baum,2004-05-28,A. Ferrari,1994-07-01,GER,Italy,SC Verl,Sampdoria,,False
fm_9642,eafc_9515,Emrecan Uzunhan,26.02.2001,E. Uzunhan,26.02.2001,TUR,Turkey,Beşiktaş,Beşiktaş,0.74,True
fm_6165,eafc_1852,Nicola Sansone,10.09.1991,N. Sansone,10.09.1991,ITA,Italy,Bologna,Lecce,0.767857143,True
fm_3238,eafc_4724,Niklas Landgraf,01.03.1996,N. Landgraf,01.03.1996,GER,Germany,Hallescher FC,Hallescher FC,0.783333333,True
fm_7822,eafc_3091,Diego Russo,2005-04-20,Yin Hongbo,1989-10-30,ITA,China PR,Udinese,Meizhou Hakka,,False
fm_3051,eafc_8216,Yonas Malede,14.11.1999,Y. Malede,14.11.1999,ISR,Israel,KV Mechelen,Mechelen,0.783333333,True
fm_8623,eafc_7022,Francesco Moratti,2006-02-07,L. Bünning,1998-02-27,ITA,Germany,SPAL,Dynamo Dresden,,False
fm_14754,eafc_5498,Tete Morente,1996-12-04,Tete Morente,1996-12-04,ESP,Spain,Elche,Elche,1.0,True
fm_17255,eafc_7398,Noah Vandenbossche,2004-09-07,Morato,2001-06-30,FRA,Brazil,AJ Auxerre,Benfica,,False
fm_2121,eafc_1161,Damien Marcq,08.12.1988,D. Marcq,08.12.1988,FRA,France,Charleroi,Sporting Charleroi,0.729166667,True
fm_11815,eafc_7349,Elliot Anderson,06.11.2002,E. Anderson,06.11.2002,SCO,Scotland,Newcastle,Newcastle United,0.783333333,True
fm_16518,eafc_9799,Mateusão,02.05.2002,M. Usor,05.02.2002,BRA,Nigeria,PTM,LASK Linz,0.5125,False
fm_5342,eafc_8701,Sem Langendonk,2005-01-07,E. Tapsoba,1999-02-02,NED,Burkina Faso,Go Ahead Eagles,Bayer 04 Leverkusen,,False
fm_5475,eafc_10992,Leo Sahin,30.10.2005,L. Sahin,30.10.2005,FRA,France,1. FC Saarbrücken,Saarbrücken,0.855555556,True
fm_9077,eafc_10253,Tamás Galántai,2006-01-05,J. Leweling,2001-02-26,HUN,Germany,Torino,VfB Stuttgart,,False
fm_7920,eafc_8898,Christian D'Ambrosio,2005-02-25,Fabinho,1993-10-23,ITA,Brazil,Sassuolo,Al Ittihad,,False
fm_9934,eafc_7353,Muhayer Oktay,1999-04-28,R. Ndiaye,2001-12-11,TUR,France,Beşiktaş,Le Havre,,False
fm_7072,eafc_8946,Simone Canestrelli,11.09.2000,S. Canestrelli,11.09.2000,ITA,Italy,Pisa,Pisa,0.819444444,True
fm_11670,eafc_10811,Malachi Fagan-Walcott,2002-03-11,D. Schmidt,1992-02-03,ENG,Japan,Tottenham,Sint-Truiden,,False
fm_16788,eafc_8133,Youssouf Assogba,21.08.2001,Y. Assogba,21.08.2001,BEN,Benin,Amiens SC,Amiens SC,0.715625,True
fm_10919,eafc_11625,Chen Xiong,17.06.2002,Chen Xiangyu,17.02.2002,CHN,China PR,CZ Mighty Lions,Shenzhen,0.6625,True
fm_4844,eafc_4066,David Engojan,2000-02-21,J. Bruma,1991-11-13,GER,Netherlands,Magdeburg,RKC Waalwijk,,False
fm_11263,eafc_2380,Fabinho,1993-10-23,Fabinho,1993-10-23,BRA,Brazil,Liverpool,Al Ittihad,1.0,True
fm_9692,eafc_2391,Metehan Mimaroğlu,1994-07-07,Y. Eteki,1997-08-26,TUR,Cameroon,Ümraniyespor,Alcorcón,,False
fm_14174,eafc_5927,João Félix,1999-11-10,João Félix,1999-11-10,POR,Portugal,A. Madrid,FC Barcelona,1.0,True
fm_1744,eafc_9152,Niko Tsakiris,19.06.2005,N. Tsakiris,19.06.2005,USA,United States,San Jose,San Jose Earthquakes,0.85,True
fm_4402,eafc_7343,Miguel Lemke,09.02.2004,Migue Leal,01.02.1997,GER,Spain,Hansa Rostock,FC Andorra,0.503333333,False
fm_5614,eafc_10930,Jaynilson Geoffrey,2005-12-01,J. Lowe,1994-07-21,NED,Jamaica,Ajax,Swansea City,,False
fm_10452,eafc_10460,Mohammed Al-Saiari,1993-05-02,G. Bonaventura,1989-08-22,KSA,Italy,Al-Ittihad,Fiorentina,,False
fm_16051,eafc_2998,Dani Calvo,1994-04-01,Dani Calvo,1994-04-01,ESP,Spain,Oviedo,Real Oviedo,1.0,True
fm_15902,eafc_6576,Álvaro Vallés,25.07.1997,Álvaro Valles,25.07.1997,ESP,Spain,Las Palmas,Las Palmas,0.95,True
fm_1828,eafc_2245,Yussuf Poulsen,15.06.1994,Y. Poulsen,15.06.1994,DEN,Denmark,RB Leipzig,RB Leipzig,0.767857143,True
fm_10128,eafc_11347,Nebojša Kosović,24.02.1995,N. Kosović,24.02.1995,MNE,Montenegro,Meizhou,Meizhou Hakka,0.74,True
fm_12304,eafc_8684,Callum Doyle,03.10.2003,C. Doyle,03.10.2003,ENG,England,Coventry,Leicester City,0.729166667,True
fm_2002,eafc_1251,Roman Neustädter,18.02.1988,R. Neustädter,18.02.1988,RUS,Russia,Westerlo,Westerlo,0.8375,True
fm_4668,eafc_10301,George Orr,2004-03-05,B. Kamara,1999-11-23,GER,France,Darmstadt,Aston Villa,,False
fm_15212,eafc_7268,Robert Navarro,2002-04-12,Robert Navarro,2002-04-12,ESP,Spain,Real San Sebastián,Cádiz,1.0,True
fm_3445,eafc_4560,Finn Stokkers,18.04.1996,F. Stokkers,18.04.1996,NED,Netherlands,Go Ahead Eagles,Go Ahead Eagles,0.85,True
fm_6227,eafc_2532,Gianluca Lapadula,07.02.1990,G. Lapadula,07.02.1990,PER,Peru,Cagliari,Cagliari,0.732352941,True
fm_11498,eafc_5042,Marcos Senesi,10.05.1997,M. Senesi,10.05.1997,ARG,Argentina,Bournemouth,AFC Bournemouth,0.75,True
fm_6309,eafc_3014,Andrea Barberis,11.12.1993,A. Barberis,11.12.1993,ITA,Italy,Brianza,Pisa,0.783333333,True
fm_9819,eafc_6103,Özkan Yiğiter,2000-01-07,M. Zetterer,1995-07-12,TUR,Germany,Sivasspor,Werder Bremen,,False
fm_5665,eafc_9448,Felix Kaiser,2005-06-30,Marco Suárez,2004-02-07,GER,Spain,Kiel,Real Oviedo,,False
fm_8268,eafc_10408,Alessio Pilo,2005-07-21,Sergio Santos,1994-09-04,ITA,Brazil,Cittadella,Cincinnati,,False
fm_8899,eafc_7653,David Tommaso Caldarulo,2003-01-12,S. Vignato,2004-02-24,ITA,Italy,Bari,Monza,,False
fm_9527,eafc_1413,Valentin Eysseric,1992-03-25,Wu Yake,1991-02-03,FRA,China PR,Kasımpaşa,Changchun Yatai,,False
fm_2411,eafc_3598,Gaël Ondoua,1995-11-04,M. Rogers,2002-07-26,CMR,England,Hannover,Middlesbrough,,False
fm_15492,eafc_7191,Percy Liza,2000-04-10,M. Veljković,1995-09-26,PER,Serbia,MRT,Werder Bremen,,False
fm_14751,eafc_9472,Alexsandro Ribeiro,1999-08-09,Alexsandro Ribeiro,1999-08-09,BRA,Brazil,LOSC,Lille,1.0,True
fm_5561,eafc_10367,Deniz-Kaan Wolf,2004-01-30,V. Daley-Campbell,2001-04-04,GER,England,Darmstadt,Cardiff City,,False
fm_9165,eafc_10944,Demirel Hodžić,2005-03-08,Tiago Morais,2003-09-03,SWE,Portugal,Bologna,Boavista,,False
fm_17545,eafc_10911,Jonathan Do Marcolino,2006-05-10,R. Kristensen,1997-07-11,FRA,Denmark,Rennes,Roma,,False
fm_14434,eafc_3008,Víctor Camarasa,28.05.1994,Camarasa,28.05.1994,ESP,Spain,Real Hispalis,Real Oviedo,0.696666667,True
fm_11351,eafc_5036,Yves Bissouma,30.08.1996,Y. Bissouma,30.08.1996,MLI,Mali,Tottenham,Tottenham Hotspur,0.85,True
fm_14223,eafc_5760,Pau Torres,1997-01-16,Pau Torres,1997-01-16,ESP,Spain,Villarreal,Aston Villa,1.0,True
fm_14294,eafc_6674,Víctor Ruiz,25.01.1989,Víctor Ruiz,02.11.1993,ESP,Spain,Real Hispalis,Al Fayha,0.65,False
fm_10785,eafc_11486,Shen Xiangtao,27.02.1999,Wen Jiabao,02.01.1999,CHN,China PR,Henan,Shanghai Shenhua,0.525,False
fm_12841,eafc_9103,Basilio Rieno-Socoliche,2004-11-16,I. Kandouss,1997-11-12,ENG,Morocco,Crystal Palace,Gent,,False
fm_11009,eafc_7551,Xiong Guohong,2003-03-01,Romarinho,1990-12-12,CHN,Brazil,DL Pro,Al Ittihad,,False
fm_17326,eafc_6444,Miguel Soto,30.09.2004,Miguel Morro,11.09.2000,ESP,Spain,Getafe,Villarreal II,0.5575,False
fm_8849,eafc_1576,Axel Edgren,2006-07-05,D. Doué,2005-06-03,SWE,France,SPAL,Rennes,,False
fm_17742,eafc_10133,Luís Gerardo,2000-04-26,E. Brierley,2003-11-23,POR,England,MRT,Brentford,,False
fm_13905,eafc_8201,Adam Watson,2006-02-22,M. Ruggeri,2002-07-11,ENG,Italy,Stoke,Atalanta,,False
fm_6375,eafc_5693,Junior Messias,1991-05-13,Junior Messias,1991-05-13,BRA,Brazil,Milan,Genoa,1.0,True
fm_17560,eafc_10683,Hassan Fouad,2005-08-13,Sergio Santos,1994-09-04,FRA,Brazil,Dijon FCO,Cincinnati,,False
fm_5856,eafc_5573,Lukas Stridde,2005-05-19,J. Oehmichen,2004-03-03,GER,Germany,Magdeburg,Dynamo Dresden,,False
fm_4698,eafc_8412,Olivier van Zijl,2006-05-20,David Carmo,1999-07-19,NED,Portugal,FC Utrecht,Porto,,False
fm_3771,eafc_8578,Arne Schulz,23.03.2003,A. Schulz,23.03.2003,GER,Germany,Arminia Bielefeld,Paderborn,0.822727273,True
fm_1217,eafc_3208,Ben Sweat,04.09.1991,B. Sweat,04.09.1991,USA,United States,Sporting KC,New England,0.855555556,True
fm_10161,eafc_2377,Romarinho,1990-12-12,Romarinho,1990-12-12,BRA,Brazil,Al-Ittihad,Al Ittihad,1.0,True
fm_5100,eafc_11633,Louis De Veirman,2005-05-02,W. Ndidi,1996-12-16,BEL,Nigeria,Cercle Brugge,Leicester City,,False
fm_11041,eafc_6807,Bughrahan Iskandar,2000-08-11,A. Schulz,2003-03-23,CHN,Germany,CZ Mighty Lions,Paderborn,,False
fm_10990,eafc_11682,Yan Yu,2002-11-03,Yan Yu,2002-11-03,CHN,China PR,Beijing,Beijing Guoan,1.0,True
fm_6763,eafc_5670,Mattéo Tramoni,20.01.2000,M. Tramoni,20.01.2000,FRA,France,Pisa,Pisa,0.767857143,True
fm_7421,eafc_10301,Mattia Ortelli,2004-05-20,F. Kainz,1992-10-24,ITA,Austria,Cremonese,FC Köln,,False
fm_13471,eafc_10952,AJ Bridge,2005-03-21,Rafael Devisate,2005-08-02,ENG,Brazil,Middlesbrough,Austria Lustenau,,False
fm_14741,eafc_5038,Pedro Bigas,1990-05-15,D. Boloca,1998-12-22,ESP,Romania,Elche,Sassuolo,,False
fm_16529,eafc_7748,Nicolas Reis,1999-06-04,Zhao Jianfei,1999-01-21,BRA,China PR,Chaves,Shandong Taishan,,False
fm_2042,eafc_6234,Filip Benković,13.07.1997,F. Benković,13.07.1997,CRO,Croatia,Braunschweig,Trabzonspor,0.814285714,True
fm_16651,eafc_7961,Andy Pembélé,04.07.2000,A. Pembélé,04.07.2000,FRA,France,Rodez AF,Paris,0.8375,True
fm_7442,eafc_10266,Umberto Morleo,2005-01-20,I. Maatsen,2002-03-10,ITA,Netherlands,Juventus,Chelsea,,False
fm_17602,eafc_2584,Álex Muñiz,15.11.2004,Alex Muñoz,30.07.1994,ESP,Spain,Oviedo,Levante,0.52,False
fm_16204,eafc_5178,Alex Dobre,30.08.1998,A. Dobre,30.08.1998,ROU,Romania,Dijon FCO,Famalicão,0.805,True
fm_3714,eafc_5315,Leo Weinkauf,07.07.1996,L. Weinkauf,07.07.1996,GER,Germany,Hannover,Hannover 96,0.891666667,True
fm_10185,eafc_7527,Morato,01.09.1992,Morato,30.06.2001,BRA,Brazil,Al-Khaleej (KSA),Benfica,0.65,False
fm_4013,eafc_5295,Alioune Ndour,1997-10-21,J. Reine-Adélaïde,1998-01-17,SEN,France,Zulte Waregem,RWDM,,False
fm_12747,eafc_7675,Owen Hesketh,10.10.2002,P. Nebel,10.10.2002,WAL,Germany,Wolves,Karlsruher SC,0.5125,False
fm_4595,eafc_9310,Julian Eitschberger,05.03.2004,J. Eitschberger,05.03.2004,GER,Germany,Hertha Berlin,Hallescher FC,0.828947368,True
fm_15957,eafc_1201,Matthieu Dreyer,20.03.1989,M. Dreyer,20.03.1989,FRA,France,ASSE,Saint-Étienne,0.696666667,True
fm_10994,eafc_9966,Han Yalin,2004-03-12,David Ferreiro,1988-04-01,CHN,Spain,Beijing,FC Cartagena,,False
fm_17344,eafc_5497,Jules Collet,2005-06-21,M. Damar,2004-04-09,FRA,Germany,VAFC,Hannover 96,,False
fm_13493,eafc_7534,Pedro Amadou,28.10.2005,Pedro Amador,18.12.1998,FRA,Portugal,Norwich,Moreirense,0.595833333,False
fm_4646,eafc_9688,Trustin van 't Loo,25.05.2004,Yellu Santiago,25.05.2004,NED,Spain,sc Heerenveen,Valencia,0.530555556,False
fm_13396,eafc_9908,Alfie Chang,04.09.2002,A. Chang,04.09.2002,ENG,England,Birmingham,Birmingham City,0.763636364,True
fm_10096,eafc_3193,Jacob Rinne,20.06.1993,J. Rinne,20.06.1993,SWE,Sweden,Al-Fateh,Al Fateh,0.763636364,True
fm_7690,eafc_10041,Sebastian Borda,2005-07-07,Abraham,2001-07-05,ARG,Spain,Udinese,Villarreal II,,False
fm_14468,eafc_1107,Joselu,1990-03-27,Joselu,1990-03-27,ESP,Spain,Espanyol,Real Madrid,1.0,True
fm_6998,eafc_9358,Mario Gila,2000-08-29,Mario Gila,2000-08-29,ESP,Spain,Lazio,Lazio,1.0,True
fm_12852,eafc_10944,David Aziaya,2004-08-03,A. Novakovich,1996-09-21,ENG,United States,Norwich,Lecco,,False
fm_11484,eafc_6297,Carlos Vinícius,25.03.1995,Vinícius,22.03.1995,BRA,Brazil,Fulham,Fulham,0.521666667,True
fm_16067,eafc_5576,Malik Tchokounté,11.09.1988,M. Tchokounté,11.09.1988,FRA,France,Nîmes,Laval,0.8375,True
fm_17056,eafc_10345,Karl Essoh,2004-01-08,B. Riascos,1994-10-10,FRA,Colombia,Paris FC,Gaziantep F.K.,,False
fm_16470,eafc_2120,Álvaro Ginés,15.03.2005,Álvaro Lemos,30.03.1993,ESP,Spain,R. Madrid,Las Palmas,0.503333333,False
fm_5546,eafc_10280,Yoost Diezemann,2004-04-02,J. Daland,2000-01-06,GER,Norway,Kiel,Cercle Brugge,,False
fm_12364,eafc_8928,Mauro Bandeira,2003-11-18,N. Kosović,1995-02-24,POR,Montenegro,Arsenal,Meizhou Hakka,,False
fm_17322,eafc_10082,Ebroni Gnoan,2005-04-18,M. Zetterer,1995-07-12,FRA,Germany,OGC Nice,Werder Bremen,,False
fm_10896,eafc_8971,Xie Jie,01.02.2001,Luiz Henrique,02.01.2001,CHN,Brazil,HeB FC,Real Betis,0.55,False
fm_1476,eafc_10301,Marlon Hairston,1994-03-23,V. Misidjan,1993-07-24,USA,Netherlands,Columbus,Al Tai,,False
fm_10845,eafc_11625,Chen Jinyu,2003-03-26,Róber,1995-02-16,CHN,Spain,Guangzhou,Sporting Gijón,,False
fm_6149,eafc_1870,Felipe Anderson,1993-04-15,Felipe Anderson,1993-04-15,BRA,Brazil,Lazio,Lazio,1.0,True
fm_4657,eafc_10253,Naoufal Abdelwajid,2006-01-05,N. Castro,2000-11-01,NED,Argentina,FC Utrecht,Elche,,False
fm_7367,eafc_9822,Mattia Arrigoni,2006-05-11,W. Ndidi,1996-12-16,ITA,Nigeria,Atalanta,Leicester City,,False
fm_1290,eafc_6720,Hassani Dotson,16.08.1997,H. Dotson,06.08.1997,USA,United States,Minnesota,Minnesota United,0.546428571,True
fm_8247,eafc_2302,Andrea Prete,2005-06-18,Álvaro Lemos,1993-03-30,ITA,Spain,Torino,Las Palmas,,False
fm_8202,eafc_9165,Giuseppe Vitale,2004-01-07,D. Abzi,1998-11-23,ITA,Canada,Cagliari,Leganés,,False
fm_6271,eafc_6519,Arthur Cabral,1998-04-25,Arthur Cabral,1998-04-25,BRA,Brazil,Fiorentina,Benfica,1.0,True
fm_15097,eafc_2711,Róber Pier,16.02.1995,Róber,16.02.1995,ESP,Spain,Levante,Sporting Gijón,0.675,True
fm_4429,eafc_10959,Enes Yılmaz,08.01.2005,A. Yılmaz,01.01.2004,GER,Turkey,Bayer 04,Trabzonspor,0.501136364,False
fm_14203,eafc_1985,Héctor Bellerín,1995-03-19,Héctor Bellerín,1995-03-19,ESP,Spain,Barcelona,Real Betis,1.0,True
fm_12342,eafc_2045,Matt Ingram,18.12.1993,M. Ingram,18.12.1993,ENG,England,Hull,Hull City,0.822727273,True
fm_8035,eafc_11215,Yoan Atanasov Bornosuzov,2004-01-09,Yin Hongbo,1989-10-30,BUL,China PR,Genoa,Meizhou Hakka,,False
fm_4532,eafc_10297,Elias Lenz,2005-08-26,Adrián Liso,2005-04-02,GER,Spain,RB Leipzig,Real Zaragoza,,False
