df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_4154,tm_1448,Germano Cuba,1996-02-29,Nicola Sansone,1991-09-10,Brazil,Italy,Palmeiras,US Lecce,,False
eafc_11460,tm_8112,Lu Ning,1998-01-26,Berkay Özcan,1998-02-15,China PR,Turkey,Changchun Yatai,Basaksehir FK,,False
eafc_4038,tm_9217,Túlio Changas,1996-02-29,Ertac Özbir,1989-10-25,Brazil,Turkey,Palmeiras,Adana Demirspor,,False
eafc_10843,tm_9806,B. Winter,2004-05-16,Ellyes Skhiri,1995-05-10,Germany,Tunisia,St. Pauli,Eintracht Frankfurt,,False
eafc_9294,tm_4262,D. Gore,2004-09-26,Robin Roefs,2003-01-17,England,Netherlands,Manchester United,NEC Nijmegen,,False
eafc_4061,tm_6325,Estevão Candeira,1996-02-29,Ezechiel Banzuzi,2005-02-16,Brazil,Netherlands,Flamengo,Oud-Heverlee Leuven,,False
eafc_9835,tm_9408,P. Leal,2003-02-21,Hugo Cuypers,1997-02-07,United States,Belgium,New England,KAA Gent,,False
eafc_9391,tm_2209,M. Udebuluzor,2004-04-01,Emil Hansson,1998-06-15,Hong Kong,Sweden,Ingolstadt,Heracles Almelo,,False
eafc_11315,tm_6931,Chow Tim,1994-01-18,Garland Gbellé,1992-12-16,Chinese Taipei,France,Chengdu Rongcheng,Quevilly - Rouen Métropole,,False
eafc_6365,tm_8915,O. Kiteishvili,1996-03-26,Kudirat Ablet,1997-02-05,Georgia,China,Sturm Graz,Dalian Professional,,False
eafc_10261,tm_4348,O. Gloukh,2004-04-01,Jérôme Gondorf,1988-06-26,Israel,Germany,Salzburg,Karlsruher SC,,False
eafc_8060,tm_7158,D. Vianello,2002-09-14,Lamine Fomba,1998-01-26,Netherlands,France,Sparta Rotterdam,AS Saint-Étienne,,False
eafc_9282,tm_1047,K. Kelsy,2004-07-27,Dimo Krastev,2003-02-10,Venezuela,Bulgaria,Shakhtar Donetsk,ACF Fiorentina,,False
eafc_4204,tm_2929,Elildo Petri,1996-02-29,Marvin Mehlem,1997-09-11,Brazil,Germany,Palmeiras,SV Darmstadt 98,,False
eafc_11565,tm_10461,A. Yakubu,1998-11-10,Stephy Mavididi,1998-05-31,Ghana,England,Wuhan Three Towns,Leicester City,,False
eafc_10703,tm_5543,A. Gruaud,2004-02-16,Andrea Tessiore,1999-10-01,France,Italy,Dunkerque,AS Cittadella,,False
eafc_11177,tm_5368,F. Sylla,2006-04-16,Adam Wharton,2004-06-02,France,England,Lens,Blackburn Rovers,,False
eafc_6593,tm_3649,S. Haudum,1994-11-27,Robin Roefs,2003-01-17,Austria,Netherlands,Blau-Weiß Linz,NEC Nijmegen,,False
eafc_9939,tm_9105,A. Tsarenko,2004-06-17,Ibrahima Konaté,1999-05-25,Ukraine,France,Dynamo Kyiv,Liverpool FC,,False
eafc_9757,tm_5011,D. Grujčić,1999-05-19,Tiago Araújo,2001-03-27,Austria,Portugal,Austria Lustenau,GD Estoril Praia,,False
eafc_10269,tm_4521,S. Fusire,2005-05-31,Amourricho van Axel Dongen,2004-09-29,England,Netherlands,Sheffield Wednesday,Ajax Amsterdam,,False
eafc_1562,tm_5019,A. Yarmolenko,1989-10-23,Pietro Pellegri,2001-03-17,Ukraine,Italy,Dynamo Kyiv,Torino FC,,False
eafc_3157,tm_7523,O. Okungbowa,1994-05-13,Kenny Tete,1995-10-09,Austria,Netherlands,WSG Tirol,Fulham FC,,False
eafc_3585,tm_7390,B. Jovičić,1993-03-18,Josan,1989-12-03,Serbia,Spain,LASK Linz,Elche CF,,False
df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_11049,tm_1002,O. Diouf,2003-05-15,Alec Kann,1990-08-08,Senegal,United States,Rizespor,FC Cincinnati,0.0,False
eafc_2983,tm_1001,R. Hedges,1995-07-08,Evan Louro,1996-01-19,Wales,United States,Blackburn Rovers,FC Cincinnati,0.0,False
eafc_9479,tm_1176,J. Mina,2004-07-27,Gustavo Bou,1990-02-18,Colombia,Argentina,New York RB,New England Revolution,0.0,False
eafc_4061,tm_1064,Estevão Candeira,1996-02-29,Marcus Ferkranus,2003-05-10,Brazil,United States,Flamengo,Los Angeles Galaxy,0.0,False
eafc_11179,tm_1304,Joan Ruiz,2003-02-11,Karifa Yao,2000-09-28,Spain,Canada,Villarreal II,Vancouver Whitecaps FC,0.0,False
eafc_8160,tm_1010,Alex Millán,1999-11-07,Santiago Arias,1992-01-13,Spain,Colombia,Real Oviedo,FC Cincinnati,0.0,False
eafc_4550,tm_1004,A. Hadžiahmetović,1997-03-08,Yerson Mosquera,2001-05-02,Bosnia and Herzegovina,Colombia,Beşiktaş,Wolverhampton Wanderers,0.0,False
eafc_10307,tm_1067,K. Köylü,1999-05-04,Julián Aude,2003-03-24,Turkey,Argentina,İstanbulspor,Los Angeles Galaxy,0.0,False
eafc_5549,tm_1163,D. Man,1998-08-26,Maciel,2000-01-18,Romania,Brazil,Parma,New England Revolution,0.0,False
eafc_10011,tm_1026,Stefan Bajcetic,2004-10-22,Arquímides Ordóñez,2003-08-05,Spain,Guatemala,Liverpool,FC Cincinnati,0.0,False
eafc_5463,tm_1003,Jordi Mboula,1999-03-16,Paul Walters,2004-04-11,Spain,United States,Hellas Verona,FC Cincinnati,0.0,False
eafc_10228,tm_1008,Mario García,2003-10-02,Joey Akpunonu,2001-12-21,Spain,United States,Racing Santander,FC Cincinnati,0.0,False
eafc_8255,tm_1002,E. Baggott,2002-10-23,Alec Kann,1990-08-08,Indonesia,United States,Ipswich Town,FC Cincinnati,0.0,False
eafc_9757,tm_1002,D. Grujčić,1999-05-19,Alec Kann,1990-08-08,Austria,United States,Austria Lustenau,FC Cincinnati,0.0,False
eafc_9939,tm_1005,A. Tsarenko,2004-06-17,Matt Miazga,1995-07-19,Ukraine,United States,Dynamo Kyiv,FC Cincinnati,0.0,False
eafc_7717,tm_1003,J. Brooking,2002-09-01,Paul Walters,2004-04-11,England,United States,Chelsea,FC Cincinnati,0.0,False
eafc_1582,tm_1067,K. Kampl,1990-10-09,Julián Aude,2003-03-24,Slovenia,Argentina,RB Leipzig,Los Angeles Galaxy,0.0,False
eafc_2731,tm_1163,J. Tah,1996-02-11,Maciel,2000-01-18,Germany,Brazil,Bayer 04 Leverkusen,New England Revolution,0.0,False
eafc_1450,tm_1002,G. Nauber,1992-04-13,Alec Kann,1990-08-08,Germany,United States,Go Ahead Eagles,FC Cincinnati,0.0,False
eafc_5900,tm_1001,B. Servania,1999-03-12,Evan Louro,1996-01-19,United States,United States,Toronto,FC Cincinnati,0.0,False
eafc_3030,tm_1002,G. Nkoudou,1995-02-13,Alec Kann,1990-08-08,Cameroon,United States,Damac,FC Cincinnati,0.0,False
eafc_5850,tm_1002,Tiago Sá,1995-01-11,Alec Kann,1990-08-08,Portugal,United States,Sporting Braga,FC Cincinnati,0.0,False
eafc_2355,tm_1006,S. Al Qumayzi,1991-10-30,Nick Hagglund,1992-09-14,Saudi Arabia,United States,Abha,FC Cincinnati,0.0,False
eafc_4524,tm_1020,D. Kamada,1996-08-05,Yuya Kubo,1993-12-24,Japan,Japan,Lazio,FC Cincinnati,0.0,False
eafc_5368,tm_1086,Dani Ojeda,1994-12-03,Chicharito,1988-06-01,Spain,Mexico,Burgos,Los Angeles Galaxy,0.0,False
eafc_10536,tm_1001,T. Buchmann,2005-02-28,Evan Louro,1996-01-19,Germany,United States,FC Bayern München,FC Cincinnati,0.0,False
eafc_4643,tm_1002,N. Robertha,1998-02-13,Alec Kann,1990-08-08,Curacao,United States,DC United,FC Cincinnati,0.0,False
eafc_8210,tm_1001,N. Harriel,2001-04-23,Evan Louro,1996-01-19,United States,United States,Philadelphia Union,FC Cincinnati,0.0,False
eafc_11459,tm_1002,Liu Shibo,1997-05-20,Alec Kann,1990-08-08,China PR,United States,Shandong Taishan,FC Cincinnati,0.0,False
eafc_7098,tm_1002,K. Piątkowski,2000-06-21,Alec Kann,1990-08-08,Poland,United States,Salzburg,FC Cincinnati,0.0,False
eafc_1970,tm_1069,J. Bryan,1993-09-17,Calegari,2002-02-27,England,Brazil,Millwall,,0.0,False
eafc_11630,tm_1069,He Youzu,1998-10-26,Calegari,2002-02-27,China PR,Brazil,Cangzhou Mighty Lions,,0.0,False
eafc_10443,tm_1087,David Castro,1995-10-09,Preston Judd,1999-05-28,Spain,United States,Racing Ferrol,Los Angeles Galaxy,0.0,False
eafc_9379,tm_1007,R. Giovannini,2001-09-28,Ian Murphy,2000-01-16,Italy,United States,Modena,FC Cincinnati,0.0,False
eafc_4771,tm_1002,K. Laifis,1993-05-19,Alec Kann,1990-08-08,Cyprus,United States,Standard Liège,FC Cincinnati,0.0,False
eafc_9819,tm_1020,I. Nazih,2006-01-25,Yuya Kubo,1993-12-24,Morocco,Japan,FC Volendam,FC Cincinnati,0.0,False
eafc_9439,tm_1001,S. Saftig,2002-02-05,Evan Louro,1996-01-19,Germany,United States,Elversberg,FC Cincinnati,0.0,False
eafc_7697,tm_1008,K. Caliskaner,1999-11-03,Joey Akpunonu,2001-12-21,Germany,United States,Eintracht Braunschweig,FC Cincinnati,0.0,False
eafc_2862,tm_1020,K. Baldé,1995-03-08,Yuya Kubo,1993-12-24,Senegal,Japan,Espanyol,FC Cincinnati,0.0,False
eafc_5237,tm_1005,P. Cutrone,1998-01-03,Matt Miazga,1995-07-19,Italy,United States,Como,FC Cincinnati,0.0,False
eafc_11415,tm_1196,Wang Jie,1989-01-14,Judson,1993-05-25,China PR,Brazil,Nantong Zhiyun,San Jose Earthquakes,0.0,False
eafc_3742,tm_1001,J. Obrian,1995-05-18,Evan Louro,1996-01-19,Colombia,United States,Dallas,FC Cincinnati,0.0,False
eafc_3585,tm_1001,B. Jovičić,1993-03-18,Evan Louro,1996-01-19,Serbia,United States,LASK Linz,FC Cincinnati,0.0,False
eafc_8708,tm_1002,E. Utkus,2000-06-22,Alec Kann,1990-08-08,Lithuania,United States,Cercle Brugge,FC Cincinnati,0.0,False
eafc_3107,tm_1007,J. Bednarek,1996-04-12,Ian Murphy,2000-01-16,Poland,United States,Southampton,FC Cincinnati,0.0,False
eafc_6491,tm_1020,A. Reyes,1999-09-08,Yuya Kubo,1993-12-24,Colombia,Japan,New York RB,FC Cincinnati,0.0,False
eafc_5775,tm_1002,M. Forss,1999-06-18,Alec Kann,1990-08-08,Finland,United States,Middlesbrough,FC Cincinnati,0.0,False
eafc_11351,tm_1026,Cheng Changcheng,1991-03-27,Arquímides Ordóñez,2003-08-05,China PR,Guatemala,Changchun Yatai,FC Cincinnati,0.0,False
eafc_9157,tm_1001,J. Fazzini,2003-03-16,Evan Louro,1996-01-19,Italy,United States,Empoli,FC Cincinnati,0.0,False
eafc_8019,tm_1086,S. Sow,2002-07-04,Chicharito,1988-06-01,Guinea,Mexico,Strasbourg,Los Angeles Galaxy,0.0,False
eafc_10309,tm_1001,H. Endeley,2001-10-09,Evan Louro,1996-01-19,United States,United States,Dallas,FC Cincinnati,0.0,False
eafc_6478,tm_1001,H. Hassan,2002-02-08,Evan Louro,1996-01-19,France,United States,Sporting Gijón,FC Cincinnati,0.0,False
eafc_3732,tm_1002,S. Rosted,1994-07-22,Alec Kann,1990-08-08,Norway,United States,Toronto,FC Cincinnati,0.0,False
eafc_9336,tm_1003,N. Cambiaghi,2000-12-28,Paul Walters,2004-04-11,Italy,United States,Empoli,FC Cincinnati,0.0,False
eafc_1673,tm_1001,G. Hanley,1991-11-20,Evan Louro,1996-01-19,Scotland,United States,Norwich City,FC Cincinnati,0.0,False
eafc_6197,tm_1020,T. Bonga,1997-01-10,Yuya Kubo,1993-12-24,Germany,Japan,1860 München,FC Cincinnati,0.0,False
eafc_7503,tm_1001,A. Uzodimma,1999-04-17,Evan Louro,1996-01-19,Nigeria,United States,Kayserispor,FC Cincinnati,0.0,False
eafc_10362,tm_1067,C. Talbi,2005-05-09,Julián Aude,2003-03-24,Belgium,Argentina,Club Brugge,Los Angeles Galaxy,0.0,False
eafc_10610,tm_1006,J. ter Horst,2002-06-19,Nick Hagglund,1992-09-14,Germany,United States,Preußen Münster,FC Cincinnati,0.0,False
eafc_6118,tm_1020,J. David,2000-01-14,Yuya Kubo,1993-12-24,Canada,Japan,Lille,FC Cincinnati,0.0,False
eafc_2413,tm_1032,Pacheco,1992-05-18,Nkosi Tafari,1997-03-23,Spain,United States,Espanyol,FC Dallas,0.0,False
eafc_3927,tm_1003,L. Dickmann,1996-09-24,Paul Walters,2004-04-11,Italy,United States,Brescia,FC Cincinnati,0.0,False
eafc_2512,tm_1020,A. Maxim,1990-07-08,Yuya Kubo,1993-12-24,Romania,Japan,Gaziantep F.K.,FC Cincinnati,0.0,False
eafc_3664,tm_1009,A. Cistana,1997-04-01,London Aghedo,2000-05-31,Italy,United States,Brescia,FC Cincinnati,0.0,False
eafc_10031,tm_1036,Álvaro,2004-07-14,Sam Junqua,1996-11-09,Uruguay,United States,Real Madrid,FC Dallas,0.0,False
eafc_9274,tm_1002,I. Murphy,2000-01-16,Alec Kann,1990-08-08,United States,United States,Cincinnati,FC Cincinnati,0.0,False
eafc_5315,tm_1007,L. Weinkauf,1996-07-07,Ian Murphy,2000-01-16,Germany,United States,Hannover 96,FC Cincinnati,0.0,False
eafc_6111,tm_1006,K. Lewis-Potter,2001-02-22,Nick Hagglund,1992-09-14,England,United States,Brentford,FC Cincinnati,0.0,False
eafc_3625,tm_1002,David Gil,1994-01-11,Alec Kann,1990-08-08,Spain,United States,Cádiz,FC Cincinnati,0.0,False
eafc_3820,tm_1001,B. Henrichs,1997-02-23,Evan Louro,1996-01-19,Germany,United States,RB Leipzig,FC Cincinnati,0.0,False
eafc_1532,tm_1001,O. Baumann,1990-06-02,Evan Louro,1996-01-19,Germany,United States,TSG Hoffenheim,FC Cincinnati,0.0,False
eafc_7429,tm_1001,H. Kessler,1998-06-25,Evan Louro,1996-01-19,United States,United States,New England,FC Cincinnati,0.0,False
eafc_4210,tm_1014,Luis Couprins,2000-02-29,Marco Angulo,2002-05-08,Brazil,Ecuador,Athletico Paranaense,FC Cincinnati,0.0,False
eafc_2683,tm_1002,D. Selke,1995-01-20,Alec Kann,1990-08-08,Germany,United States,FC Köln,FC Cincinnati,0.0,False
eafc_10407,tm_1060,S. Jarju,2004-10-28,Jalen Neal,2003-08-24,Gambia,United States,Heidenheim,Los Angeles Galaxy,0.0,False
eafc_5067,tm_1069,D. Rigo,1998-12-11,Calegari,2002-02-27,Belgium,Brazil,Grenoble Foot 38,,0.0,False
eafc_5504,tm_1001,M. Biankadi,1995-05-09,Evan Louro,1996-01-19,Germany,United States,DSC Arminia Bielefeld,FC Cincinnati,0.0,False
eafc_3199,tm_1002,L. Acosta,1994-05-31,Alec Kann,1990-08-08,Argentina,United States,Cincinnati,FC Cincinnati,0.0,False
eafc_10885,tm_1002,D. Castillo,2004-03-24,Alec Kann,1990-08-08,Ecuador,United States,Shakhtar Donetsk,FC Cincinnati,0.0,False
eafc_2597,tm_1002,M. Thiel,1993-02-03,Alec Kann,1990-08-08,Germany,United States,Erzgebirge Aue,FC Cincinnati,0.0,False
eafc_5700,tm_1002,M. Payero,1998-09-11,Alec Kann,1990-08-08,Argentina,United States,Udinese,FC Cincinnati,0.0,False
eafc_3754,tm_1001,G. Giménez,1991-07-27,Evan Louro,1996-01-19,Paraguay,United States,Chicago Fire,FC Cincinnati,0.0,False
eafc_6079,tm_1002,B. White,1996-02-03,Alec Kann,1990-08-08,United States,United States,Vancouver Whitecaps,FC Cincinnati,0.0,False
eafc_4143,tm_1003,Andeson Trigo,1988-02-29,Paul Walters,2004-04-11,Brazil,United States,Fluminense,FC Cincinnati,0.0,False
eafc_11254,tm_1039,Diego Campo,2001-11-16,Ema Twumasi,1997-05-18,Spain,Ghana,Racing Santander,FC Dallas,0.0,False
eafc_3629,tm_1057,Pere Milla,1992-09-23,Jonathan Bond,1993-05-19,Spain,England,Espanyol,Los Angeles Galaxy,0.0,False
eafc_1333,tm_1002,U. Eusepi,1989-01-09,Alec Kann,1990-08-08,Italy,United States,Lecco,FC Cincinnati,0.0,False
eafc_7768,tm_1002,D. Peeters,1999-01-26,Alec Kann,1990-08-08,Belgium,United States,Südtirol,FC Cincinnati,0.0,False
eafc_8017,tm_1027,Pablo Rodríguez,2001-08-04,Dominique Badji,1992-10-16,Spain,Senegal,Ascoli,FC Cincinnati,0.0,False
eafc_10579,tm_1005,A. Tessiore,1999-10-01,Matt Miazga,1995-07-19,Italy,United States,Cittadella,FC Cincinnati,0.0,False
eafc_4334,tm_1009,Fafà Picault,1991-02-23,London Aghedo,2000-05-31,Haiti,United States,Nashville SC,FC Cincinnati,0.0,False
eafc_3483,tm_1069,R. Kent,1996-11-11,Calegari,2002-02-27,England,Brazil,Fenerbahçe,,0.0,False
eafc_9824,tm_1020,H. Akman,2004-09-27,Yuya Kubo,1993-12-24,Turkey,Japan,Galatasaray,FC Cincinnati,0.0,False
eafc_6117,tm_1009,A. Vukotić,1995-07-22,London Aghedo,2000-05-31,Serbia,United States,Wehen Wiesbaden,FC Cincinnati,0.0,False
eafc_3036,tm_1001,D. Mangni,1993-03-29,Evan Louro,1996-01-19,Italy,United States,Lecco,FC Cincinnati,0.0,False
eafc_1735,tm_1002,L. Caldirola,1991-02-01,Alec Kann,1990-08-08,Italy,United States,Monza,FC Cincinnati,0.0,False
eafc_6529,tm_1005,Joaquín,1999-03-10,Matt Miazga,1995-07-19,Spain,United States,Huesca,FC Cincinnati,0.0,False
eafc_5682,tm_1159,M. Kapı,2002-08-08,Brandon Bye,1995-11-29,Turkey,United States,Adana Demirspor,New England Revolution,0.0,False
eafc_3009,tm_1002,S. Gigot,1993-10-12,Alec Kann,1990-08-08,France,United States,Olympique de Marseille,FC Cincinnati,0.0,False
eafc_1487,tm_1002,R. Pereyra,1991-01-07,Alec Kann,1990-08-08,Argentina,United States,Udinese,FC Cincinnati,0.0,False
eafc_7590,tm_1001,J. Chapman,2000-10-22,Evan Louro,1996-01-19,Australia,United States,Huddersfield Town,FC Cincinnati,0.0,False
eafc_1562,tm_1005,A. Yarmolenko,1989-10-23,Matt Miazga,1995-07-19,Ukraine,United States,Dynamo Kyiv,FC Cincinnati,0.0,False
eafc_2470,tm_1069,K. Hause,1995-07-16,Calegari,2002-02-27,England,Brazil,Aston Villa,,0.0,False
eafc_2022,tm_1001,X. Mercier,1989-07-25,Evan Louro,1996-01-19,France,United States,RWDM,FC Cincinnati,0.0,False
eafc_10491,tm_1159,M. Pala,2000-08-15,Brandon Bye,1995-11-29,Turkey,United States,Rizespor,New England Revolution,0.0,False
eafc_7947,tm_1003,N. Innocenti,2002-02-19,Paul Walters,2004-04-11,Burkina Faso,United States,Valenciennes,FC Cincinnati,0.0,False
eafc_11080,tm_1009,Jajá,2001-04-15,London Aghedo,2000-05-31,Brazil,United States,Casa Pia,FC Cincinnati,0.0,False
eafc_7961,tm_1001,A. Pembélé,2000-07-04,Evan Louro,1996-01-19,France,United States,Paris,FC Cincinnati,0.0,False
eafc_6696,tm_1001,T. Schmitt,1997-05-28,Evan Louro,1996-01-19,United States,United States,Houston Dynamo,FC Cincinnati,0.0,False
eafc_8971,tm_1011,Luiz Henrique,2001-01-02,Alvas Powell,1994-07-18,Brazil,Jamaica,Real Betis,FC Cincinnati,0.0,False
eafc_11194,tm_1001,I. Gelashvili,2001-04-08,Evan Louro,1996-01-19,Georgia,United States,Spezia,FC Cincinnati,0.0,False
eafc_1008,tm_1013,A. Lonergan,1983-10-19,Bret Halsey,2000-06-01,England,United States,Everton,FC Cincinnati,0.0,False
eafc_10728,tm_1066,Jackson Kenio,1999-04-24,Eriq Zavaleta,1992-08-02,Brazil,El Salvador,İstanbulspor,Los Angeles Galaxy,0.0,False
eafc_7821,tm_1011,G. Infantino,2003-05-19,Alvas Powell,1994-07-18,Argentina,Jamaica,Fiorentina,FC Cincinnati,0.0,False
eafc_3254,tm_1001,Paulo Azzi,1994-07-15,Evan Louro,1996-01-19,Brazil,United States,Cagliari,FC Cincinnati,0.0,False
eafc_2941,tm_1005,Abner,1996-05-30,Matt Miazga,1995-07-19,Brazil,United States,RWDM,FC Cincinnati,0.0,False
eafc_8213,tm_1018,Jeong Sang Bin,2002-04-01,Stiven Jimenez,2007-06-24,Korea Republic,United States,Minnesota United,FC Cincinnati,0.0,False
eafc_11444,tm_1069,Xu Xin,1994-04-19,Calegari,2002-02-27,China PR,Brazil,Shanghai Port,,0.0,False
eafc_10832,tm_1001,A. Brambilla,2001-06-16,Evan Louro,1996-01-19,Italy,United States,Cremonese,FC Cincinnati,0.0,False
eafc_5075,tm_1005,D. Adeniran,1999-01-02,Matt Miazga,1995-07-19,England,United States,Portimonense,FC Cincinnati,0.0,False
eafc_6885,tm_1000,Sergio Ruiz,1994-12-16,Roman Celentano,2000-09-14,Spain,United States,Granada,FC Cincinnati,0.0,False
eafc_7017,tm_1023,A. Sayyadmanesh,2001-06-29,Brandon Vazquez,1998-10-14,Iran,United States,Hull City,FC Cincinnati,0.0,False
eafc_5230,tm_1020,I. Konaté,1999-05-25,Yuya Kubo,1993-12-24,France,Japan,Liverpool,FC Cincinnati,0.0,False
eafc_7386,tm_1001,J. Thielmann,2002-05-26,Evan Louro,1996-01-19,Germany,United States,FC Köln,FC Cincinnati,0.0,False
eafc_4570,tm_1002,S. Muroya,1994-04-05,Alec Kann,1990-08-08,Japan,United States,Hannover 96,FC Cincinnati,0.0,False
eafc_3907,tm_1002,P. Hercher,1996-03-21,Alec Kann,1990-08-08,Germany,United States,Kaiserslautern,FC Cincinnati,0.0,False
eafc_6608,tm_1004,Í. Jóhannesson,2003-03-23,Yerson Mosquera,2001-05-02,Iceland,Colombia,Fortuna Düsseldorf,Wolverhampton Wanderers,0.0,False
eafc_4547,tm_1024,J. Latibeaudiere,2000-01-06,Aaron Boupendza,1996-08-07,Jamaica,Gabon,Coventry City,FC Cincinnati,0.0,False
eafc_9303,tm_1069,P. Judd,1999-05-28,Calegari,2002-02-27,United States,Brazil,LA Galaxy,,0.0,False
eafc_10940,tm_1012,L. Maronnier,2000-03-09,Raymon Gaddis,1990-01-13,France,United States,Guingamp,FC Cincinnati,0.0,False
eafc_3613,tm_1004,A. Maitland-Niles,1997-08-29,Yerson Mosquera,2001-05-02,England,Colombia,Olympique Lyonnais,Wolverhampton Wanderers,0.0,False
eafc_1330,tm_1027,Nélson Oliveira,1991-08-08,Dominique Badji,1992-10-16,Portugal,Senegal,Konyaspor,FC Cincinnati,0.0,False
eafc_9652,tm_1034,E. Tchato,2002-11-23,Amet Korca,2000-09-16,Cameroon,United States,Montpellier,FC Dallas,0.0,False
eafc_9704,tm_1060,M. Farsi,1999-12-16,Jalen Neal,2003-08-24,Canada,United States,Columbus Crew,Los Angeles Galaxy,0.0,False
eafc_1839,tm_1741,H. Van Der Bruggen,1993-04-01,Phillipp Steinhart,1992-07-07,Belgium,Germany,Cercle Brugge,TSV 1860 Munich,0.0,False
eafc_11434,tm_1067,Zhang Wentao,1993-04-14,Julián Aude,2003-03-24,China PR,Argentina,Wuhan Three Towns,Los Angeles Galaxy,0.0,False
eafc_1003,tm_1001,L. Butelle,1983-04-03,Evan Louro,1996-01-19,France,United States,Stade de Reims,FC Cincinnati,0.0,False
eafc_1469,tm_1069,A. Luthe,1987-03-10,Calegari,2002-02-27,Germany,Brazil,Kaiserslautern,,0.0,False
eafc_5771,tm_1002,R. Ibarra,1994-09-24,Alec Kann,1990-08-08,Ecuador,United States,Real Oviedo,FC Cincinnati,0.0,False
eafc_2805,tm_1018,Héctor,1995-09-14,Stiven Jimenez,2007-06-24,Spain,United States,Chaves,FC Cincinnati,0.0,False
eafc_11491,tm_1011,Lin Liangming,1997-06-04,Alvas Powell,1994-07-18,China PR,Jamaica,Dalian Professional,FC Cincinnati,0.0,False
eafc_5024,tm_1009,N. Mazraoui,1997-11-14,London Aghedo,2000-05-31,Morocco,United States,FC Bayern München,FC Cincinnati,0.0,False
eafc_6740,tm_1002,K. N'Dri,2000-10-27,Alec Kann,1990-08-08,Côte d'Ivoire,United States,OH Leuven,FC Cincinnati,0.0,False
eafc_8058,tm_1002,F. Rieder,2002-02-16,Alec Kann,1990-08-08,Switzerland,United States,Rennes,FC Cincinnati,0.0,False
eafc_1063,tm_1011,E. Viviano,1985-12-01,Alvas Powell,1994-07-18,Italy,Jamaica,Ascoli,FC Cincinnati,0.0,False
eafc_5824,tm_1005,P. Schuurs,1999-11-26,Matt Miazga,1995-07-19,Netherlands,United States,Torino,FC Cincinnati,0.0,False
eafc_8605,tm_1006,Z. Farnsworth,2002-07-13,Nick Hagglund,1992-09-14,United States,United States,Real Salt Lake,FC Cincinnati,0.0,False
eafc_6479,tm_1002,Rober,2001-01-06,Alec Kann,1990-08-08,Spain,United States,NEC,FC Cincinnati,0.0,False
eafc_1483,tm_1002,R. Nouri,1985-06-07,Alec Kann,1990-08-08,France,United States,Ajaccio,FC Cincinnati,0.0,False
eafc_3576,tm_1001,H. Kuruçay,1997-08-31,Evan Louro,1996-01-19,Turkey,United States,Eintracht Braunschweig,FC Cincinnati,0.0,False
eafc_8514,tm_1009,K. Karataş,2003-01-16,London Aghedo,2000-05-31,Turkey,United States,Galatasaray,FC Cincinnati,0.0,False
eafc_5509,tm_1002,S. Żurkowski,1997-09-25,Alec Kann,1990-08-08,Poland,United States,Spezia,FC Cincinnati,0.0,False
eafc_1416,tm_1069,L. Sepe,1991-05-08,Calegari,2002-02-27,Italy,Brazil,Lazio,,0.0,False
eafc_2608,tm_1009,A. Al Jadaani,1991-10-06,London Aghedo,2000-05-31,Saudi Arabia,United States,Al Ittihad,FC Cincinnati,0.0,False
eafc_9158,tm_1002,C. Wiley,2004-12-22,Alec Kann,1990-08-08,United States,United States,Atlanta United,FC Cincinnati,0.0,False
eafc_2740,tm_1020,C. Irwin,1989-04-01,Yuya Kubo,1993-12-24,United States,Japan,Minnesota United,FC Cincinnati,0.0,False
eafc_5372,tm_1009,S. Al Khaibari,1989-09-18,London Aghedo,2000-05-31,Saudi Arabia,United States,Al Fayha,FC Cincinnati,0.0,False
eafc_3816,tm_1006,A. Rinomhota,1997-04-21,Nick Hagglund,1992-09-14,England,United States,Cardiff City,FC Cincinnati,0.0,False
eafc_10269,tm_1002,S. Fusire,2005-05-31,Alec Kann,1990-08-08,England,United States,Sheffield Wednesday,FC Cincinnati,0.0,False
eafc_3588,tm_1069,M. Frey,1996-03-24,Calegari,2002-02-27,Germany,Brazil,1860 München,,0.0,False
eafc_3245,tm_1005,E. Hansson,1998-06-15,Matt Miazga,1995-07-19,Sweden,United States,Heracles Almelo,FC Cincinnati,0.0,False
eafc_6860,tm_1028,A. Trubin,2001-08-01,Maarten Paes,1998-05-14,Ukraine,Netherlands,Benfica,FC Dallas,0.0,False
eafc_6215,tm_1009,F. El Khoumisti,1993-06-01,London Aghedo,2000-05-31,France,United States,Concarneau,FC Cincinnati,0.0,False
eafc_6825,tm_1011,B. Cabango,2000-05-30,Alvas Powell,1994-07-18,Wales,Jamaica,Swansea City,FC Cincinnati,0.0,False
eafc_11636,tm_1001,Li Yongjia,2001-07-24,Evan Louro,1996-01-19,China PR,United States,Meizhou Hakka,FC Cincinnati,0.0,False
eafc_9414,tm_1003,M. Eerdhuijzen,2000-07-13,Paul Walters,2004-04-11,Netherlands,United States,Sparta Rotterdam,FC Cincinnati,0.0,False
eafc_5084,tm_1028,S. Lukić,1996-08-13,Maarten Paes,1998-05-14,Serbia,Netherlands,Fulham,FC Dallas,0.0,False
eafc_6340,tm_1020,J. David,2000-03-08,Yuya Kubo,1993-12-24,Germany,Japan,Hansa Rostock,FC Cincinnati,0.0,False
