df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_4208,tm_1620,Darinho Carioca,1996-02-29,Nelson Quiñónes,2002-08-20,Brazil,Colombia,São Paulo,Houston Dynamo FC,0.0,False
eafc_11087,tm_1005,G. Van Zwam,2004-01-02,Matt Miazga,1995-07-19,Netherlands,United States,Vitesse,FC Cincinnati,0.0,False
eafc_10142,tm_1009,A. Abdulqader,2002-01-01,London Aghedo,2000-05-31,Saudi Arabia,United States,Al Ettifaq,FC Cincinnati,0.0,False
eafc_9471,tm_1002,Magrão,2000-05-15,Alec Kann,1990-08-08,Brazil,United States,Rio Ave,FC Cincinnati,0.0,False
eafc_4279,tm_1020,S. Bakış,1994-04-22,Yuya Kubo,1993-12-24,Turkey,Japan,Real Zaragoza,FC Cincinnati,0.0,False
eafc_11120,tm_1069,J. Kügel,1997-03-30,Calegari,2002-02-27,Germany,Brazil,Ingolstadt,,0.0,False
eafc_3088,tm_1074,Aarón,1995-09-27,Uri Rosell,1992-07-07,Spain,Spain,Las Palmas,Los Angeles Galaxy,0.0,False
eafc_4541,tm_1067,K. Misao,1996-04-16,Julián Aude,2003-03-24,Japan,Argentina,OH Leuven,Los Angeles Galaxy,0.0,False
eafc_9400,tm_1002,D. Coppola,2003-12-28,Alec Kann,1990-08-08,Italy,United States,Hellas Verona,FC Cincinnati,0.0,False
eafc_7489,tm_1001,J. Arweiler,1997-04-10,Evan Louro,1996-01-19,Germany,United States,Austria Klagenfurt,FC Cincinnati,0.0,False
eafc_6013,tm_1009,Klauss,1997-03-01,London Aghedo,2000-05-31,Brazil,United States,Saint Louis City,FC Cincinnati,0.0,False
eafc_6639,tm_1001,A. Schäfer,1999-04-13,Evan Louro,1996-01-19,Hungary,United States,FC Union Berlin,FC Cincinnati,0.0,False
eafc_5329,tm_1002,Daniel,1994-05-06,Alec Kann,1990-08-08,Brazil,United States,San Jose Earthquakes,FC Cincinnati,0.0,False
eafc_2247,tm_1002,R. Fraser,1994-02-24,Alec Kann,1990-08-08,Scotland,United States,Southampton,FC Cincinnati,0.0,False
eafc_1718,tm_1005,Oriol Romeu,1991-09-24,Matt Miazga,1995-07-19,Spain,United States,FC Barcelona,FC Cincinnati,0.0,False
eafc_6375,tm_1000,Stoichkov,1993-11-05,Roman Celentano,2000-09-14,Spain,United States,SD Eibar,FC Cincinnati,0.0,False
eafc_4143,tm_1003,Andeson Trigo,1988-02-29,Paul Walters,2004-04-11,Brazil,United States,Fluminense,FC Cincinnati,0.0,False
eafc_6608,tm_1004,Í. Jóhannesson,2003-03-23,Yerson Mosquera,2001-05-02,Iceland,Colombia,Fortuna Düsseldorf,Wolverhampton Wanderers,0.0,False
eafc_6491,tm_1020,A. Reyes,1999-09-08,Yuya Kubo,1993-12-24,Colombia,Japan,New York RB,FC Cincinnati,0.0,False
eafc_3818,tm_1002,E. Ávila,1994-02-06,Alec Kann,1990-08-08,Argentina,United States,Osasuna,FC Cincinnati,0.0,False
eafc_6825,tm_1011,B. Cabango,2000-05-30,Alvas Powell,1994-07-18,Wales,Jamaica,Swansea City,FC Cincinnati,0.0,False
eafc_5818,tm_1017,T. Francois,2000-07-16,Malik Pinto,2002-08-09,Australia,United States,Fulham,FC Cincinnati,0.0,False
eafc_2498,tm_1067,F. Al Johani,1991-10-26,Julián Aude,2003-03-24,Saudi Arabia,Argentina,Damac,Los Angeles Galaxy,0.0,False
eafc_10316,tm_1163,N. Rak,2003-07-26,Maciel,2000-01-18,Croatia,Brazil,Konyaspor,New England Revolution,0.0,False
eafc_6120,tm_1001,W. Tchimbembé,1998-04-21,Evan Louro,1996-01-19,Congo,United States,Metz,FC Cincinnati,0.0,False
eafc_2851,tm_1075,Jason,1994-07-06,Riqui Puig,1999-08-13,Spain,Spain,Arouca,Los Angeles Galaxy,0.0,False
eafc_9282,tm_1057,K. Kelsy,2004-07-27,Jonathan Bond,1993-05-19,Venezuela,England,Shakhtar Donetsk,Los Angeles Galaxy,0.0,False
eafc_6680,tm_1069,J. Král,1999-04-05,Calegari,2002-02-27,Czech Republic,Brazil,AS Eupen,,0.0,False
eafc_4006,tm_1005,P. Lees-Melou,1993-05-25,Matt Miazga,1995-07-19,France,United States,Brest,FC Cincinnati,0.0,False
eafc_1439,tm_1001,G. Gardner,1992-06-29,Evan Louro,1996-01-19,England,United States,Birmingham City,FC Cincinnati,0.0,False
eafc_6610,tm_1001,T. Watanabe,1997-02-05,Evan Louro,1996-01-19,Japan,United States,Gent,FC Cincinnati,0.0,False
eafc_2740,tm_1020,C. Irwin,1989-04-01,Yuya Kubo,1993-12-24,United States,Japan,Minnesota United,FC Cincinnati,0.0,False
eafc_1293,tm_1069,L. Négo,1991-01-15,Calegari,2002-02-27,Hungary,Brazil,Le Havre,,0.0,False
eafc_6960,tm_1002,M. Shaker,1997-04-27,Alec Kann,1990-08-08,United Arab Emirates,United States,Al Ain,FC Cincinnati,0.0,False
eafc_11187,tm_1006,Pedro Lima,2003-03-27,Nick Hagglund,1992-09-14,Brazil,United States,Norwich City,FC Cincinnati,0.0,False
eafc_9546,tm_1060,P. König,2000-03-22,Jalen Neal,2003-08-24,Germany,United States,MSV Duisburg,Los Angeles Galaxy,0.0,False
eafc_8300,tm_1000,K. Moradaoğlu,2003-01-10,Roman Celentano,2000-09-14,Turkey,United States,Trabzonspor,FC Cincinnati,0.0,False
eafc_5787,tm_1000,Brugui,1996-11-04,Roman Celentano,2000-09-14,Spain,United States,Levante,FC Cincinnati,0.0,False
eafc_2121,tm_1001,L. Ceppitelli,1989-08-11,Evan Louro,1996-01-19,Italy,United States,FeralpiSalò,FC Cincinnati,0.0,False
eafc_5201,tm_1001,P. Förster,1995-02-04,Evan Louro,1996-01-19,Germany,United States,VfL Bochum 1848,FC Cincinnati,0.0,False
eafc_2732,tm_1020,K. Coman,1996-06-13,Yuya Kubo,1993-12-24,France,Japan,FC Bayern München,FC Cincinnati,0.0,False
eafc_1916,tm_1020,M. Depay,1994-02-13,Yuya Kubo,1993-12-24,Netherlands,Japan,Atlético Madrid,FC Cincinnati,0.0,False
eafc_8423,tm_1086,E. Bove,2002-05-16,Chicharito,1988-06-01,Italy,Mexico,Roma,Los Angeles Galaxy,0.0,False
eafc_8387,tm_1074,N. Al Saadi,2000-10-21,Uri Rosell,1992-07-07,Saudi Arabia,Spain,Al Shabab,Los Angeles Galaxy,0.0,False
eafc_2406,tm_1001,J. Brenet,1994-03-20,Evan Louro,1996-01-19,Netherlands,United States,FC Twente,FC Cincinnati,0.0,False
eafc_3709,tm_1002,W. Ndidi,1996-12-16,Alec Kann,1990-08-08,Nigeria,United States,Leicester City,FC Cincinnati,0.0,False
eafc_10256,tm_1009,M. Marqués,2001-09-08,London Aghedo,2000-05-31,Sweden,United States,Minnesota United,FC Cincinnati,0.0,False
eafc_4848,tm_1002,N. Siega,1991-02-25,Alec Kann,1990-08-08,Italy,United States,Südtirol,FC Cincinnati,0.0,False
eafc_2530,tm_1020,M. Fofana,1991-11-23,Yuya Kubo,1993-12-24,Côte d'Ivoire,Japan,Samsunspor,FC Cincinnati,0.0,False
eafc_1713,tm_1032,Ilie Sánchez,1990-11-21,Nkosi Tafari,1997-03-23,Spain,United States,Los Angeles FC,FC Dallas,0.0,False
eafc_2145,tm_1006,D. Stojanović,1993-07-19,Nick Hagglund,1992-09-14,North Macedonia,United States,Rheindorf Altach,FC Cincinnati,0.0,False
eafc_7208,tm_1005,R. Neshcheret,2002-01-22,Matt Miazga,1995-07-19,Ukraine,United States,Dynamo Kyiv,FC Cincinnati,0.0,False
eafc_9949,tm_1002,Zé Carlos,2001-10-30,Alec Kann,1990-08-08,Portugal,United States,Vitória SC,FC Cincinnati,0.0,False
eafc_1577,tm_1005,Willian José,1991-11-23,Matt Miazga,1995-07-19,Brazil,United States,Real Betis,FC Cincinnati,0.0,False
eafc_10275,tm_1060,M. Hafid,2004-12-01,Jalen Neal,2003-08-24,Morocco,United States,Caen,Los Angeles Galaxy,0.0,False
eafc_3317,tm_1007,F. Bonazzoli,1997-05-21,Ian Murphy,2000-01-16,Italy,United States,Hellas Verona,FC Cincinnati,0.0,False
eafc_1623,tm_1163,D. Burn,1992-05-09,Maciel,2000-01-18,England,Brazil,Newcastle United,New England Revolution,0.0,False
eafc_7773,tm_1001,L. Philipp,2000-11-28,Evan Louro,1996-01-19,Germany,United States,TSG Hoffenheim,FC Cincinnati,0.0,False
eafc_6098,tm_1067,B. Diaby,1997-12-17,Julián Aude,2003-03-24,Senegal,Argentina,Sheffield Wednesday,Los Angeles Galaxy,0.0,False
eafc_5398,tm_1003,S. Çiftpınar,1993-01-01,Paul Walters,2004-04-11,Turkey,United States,Kasımpaşa,FC Cincinnati,0.0,False
eafc_6254,tm_1003,T. Borevković,1997-06-18,Paul Walters,2004-04-11,Croatia,United States,Vitória SC,FC Cincinnati,0.0,False
eafc_6871,tm_1014,A. Mehmeti,2001-01-09,Marco Angulo,2002-05-08,Albania,Ecuador,Bristol City,FC Cincinnati,0.0,False
eafc_10883,tm_1017,A. Courel,2004-04-20,Malik Pinto,2002-08-09,France,United States,Quevilly Rouen,FC Cincinnati,0.0,False
eafc_4058,tm_1003,Adnan Vidual,1992-02-29,Paul Walters,2004-04-11,Brazil,United States,Internacional,FC Cincinnati,0.0,False
eafc_6165,tm_1001,G. Gbellé,1992-12-16,Evan Louro,1996-01-19,France,United States,Quevilly Rouen,FC Cincinnati,0.0,False
eafc_11214,tm_1001,C. Mandas,2001-09-17,Evan Louro,1996-01-19,Greece,United States,Lazio,FC Cincinnati,0.0,False
eafc_1900,tm_1001,F. Quignon,1993-05-02,Evan Louro,1996-01-19,Argentina,United States,Dallas,FC Cincinnati,0.0,False
eafc_2501,tm_1020,A. Ateef,1992-08-03,Yuya Kubo,1993-12-24,Saudi Arabia,Japan,Al Ahli Jeddah,FC Cincinnati,0.0,False
eafc_1765,tm_1011,S. Berghuis,1991-12-19,Alvas Powell,1994-07-18,Netherlands,Jamaica,Ajax,FC Cincinnati,0.0,False
eafc_3487,tm_1069,J. Benet,1995-06-24,Calegari,2002-02-27,France,Brazil,Grenoble Foot 38,,0.0,False
eafc_9525,tm_1006,Gonçalo Costa,2000-02-18,Nick Hagglund,1992-09-14,Portugal,United States,Portimonense,FC Cincinnati,0.0,False
eafc_6516,tm_1001,H. Elliott,2003-04-04,Evan Louro,1996-01-19,England,United States,Liverpool,FC Cincinnati,0.0,False
eafc_3516,tm_1006,Grego Sierra,1993-03-05,Nick Hagglund,1992-09-14,Spain,United States,Burgos,FC Cincinnati,0.0,False
eafc_5165,tm_1001,J. Yueill,1997-03-18,Evan Louro,1996-01-19,United States,United States,San Jose Earthquakes,FC Cincinnati,0.0,False
eafc_3954,tm_1007,Josan,1989-12-03,Ian Murphy,2000-01-16,Spain,United States,Elche,FC Cincinnati,0.0,False
eafc_4869,tm_1069,R. Ache,1998-07-28,Calegari,2002-02-27,Germany,Brazil,Kaiserslautern,,0.0,False
eafc_9351,tm_1002,M. Curto,1999-01-05,Alec Kann,1990-08-08,Italy,United States,Como,FC Cincinnati,0.0,False
eafc_3453,tm_1017,Joan Jordán,1994-07-06,Malik Pinto,2002-08-09,Spain,United States,Sevilla,FC Cincinnati,0.0,False
eafc_5474,tm_1001,M. Köbbing,1997-05-28,Evan Louro,1996-01-19,Germany,United States,FC Köln,FC Cincinnati,0.0,False
eafc_11517,tm_1067,Wang Ziming,1996-08-05,Julián Aude,2003-03-24,China PR,Argentina,Beijing Guoan,Los Angeles Galaxy,0.0,False
eafc_8416,tm_1002,B. Tomiak,1998-09-11,Alec Kann,1990-08-08,Germany,United States,Kaiserslautern,FC Cincinnati,0.0,False
eafc_8058,tm_1002,F. Rieder,2002-02-16,Alec Kann,1990-08-08,Switzerland,United States,Rennes,FC Cincinnati,0.0,False
eafc_9976,tm_1001,R. Smajić,2004-05-02,Evan Louro,1996-01-19,Bosnia and Herzegovina,United States,FC Köln,FC Cincinnati,0.0,False
eafc_4281,tm_1001,Matheus Reis,1995-02-18,Evan Louro,1996-01-19,Brazil,United States,Sporting CP,FC Cincinnati,0.0,False
eafc_5511,tm_1001,J. Klinsmann,1997-04-08,Evan Louro,1996-01-19,United States,United States,LA Galaxy,FC Cincinnati,0.0,False
eafc_5923,tm_1001,C. Wright,2000-05-02,Evan Louro,1996-01-19,England,United States,Plymouth Argyle,FC Cincinnati,0.0,False
eafc_8538,tm_1001,T. Malbec,2001-11-03,Evan Louro,1996-01-19,France,United States,Annecy,FC Cincinnati,0.0,False
eafc_3344,tm_1020,J. Omlin,1994-01-10,Yuya Kubo,1993-12-24,Switzerland,Japan,Borussia Mönchengladbach,FC Cincinnati,0.0,False
eafc_5335,tm_1020,T. Paetow,1995-08-14,Yuya Kubo,1993-12-24,Germany,Japan,Verl,FC Cincinnati,0.0,False
eafc_1590,tm_1008,Ignasi Miquel,1992-09-28,Joey Akpunonu,2001-12-21,Spain,United States,Granada,FC Cincinnati,0.0,False
eafc_10335,tm_1153,R. van der Plaat,2003-01-10,Christian Makoun,2000-03-05,Netherlands,Venezuela,SC Heerenveen,New England Revolution,0.0,False
eafc_9290,tm_1001,D. Kubatta,2003-10-29,Evan Louro,1996-01-19,Germany,United States,Viktoria Köln,FC Cincinnati,0.0,False
eafc_7277,tm_1017,A. Szalai,1998-01-20,Malik Pinto,2002-08-09,Hungary,United States,TSG Hoffenheim,FC Cincinnati,0.0,False
eafc_1565,tm_1020,F. Hanin,1990-02-04,Yuya Kubo,1993-12-24,France,Japan,Angers SCO,FC Cincinnati,0.0,False
eafc_1735,tm_1002,L. Caldirola,1991-02-01,Alec Kann,1990-08-08,Italy,United States,Monza,FC Cincinnati,0.0,False
eafc_6872,tm_1161,Anderson Oliveira,1997-11-21,Mark-Anthony Kaye,1994-12-02,Brazil,Canada,Alanyaspor,New England Revolution,0.0,False
eafc_2691,tm_1002,Ó. Duarte,1989-06-03,Alec Kann,1990-08-08,Costa Rica,United States,Al Wahda,FC Cincinnati,0.0,False
eafc_7808,tm_1012,Weverson,2000-07-05,Raymon Gaddis,1990-01-13,Brazil,United States,Arouca,FC Cincinnati,0.0,False
eafc_7831,tm_1006,J. Naschberger,2000-01-25,Nick Hagglund,1992-09-14,Austria,United States,WSG Tirol,FC Cincinnati,0.0,False
eafc_11186,tm_1001,D. Weidmann,2003-05-04,Evan Louro,1996-01-19,France,United States,RKC Waalwijk,FC Cincinnati,0.0,False
eafc_8769,tm_1005,Abner,2000-05-27,Matt Miazga,1995-07-19,Brazil,United States,Real Betis,FC Cincinnati,0.0,False
eafc_6831,tm_1001,A. Tchaptchet,2001-12-21,Evan Louro,1996-01-19,France,United States,Grenoble Foot 38,FC Cincinnati,0.0,False
eafc_3628,tm_1002,R. Oxford,1998-12-16,Alec Kann,1990-08-08,England,United States,FC Augsburg,FC Cincinnati,0.0,False
eafc_8482,tm_1027,Mateus Quaresma,1996-08-22,Dominique Badji,1992-10-16,Brazil,Senegal,Arouca,FC Cincinnati,0.0,False
eafc_8971,tm_1011,Luiz Henrique,2001-01-02,Alvas Powell,1994-07-18,Brazil,Jamaica,Real Betis,FC Cincinnati,0.0,False
eafc_6034,tm_1002,L. Wahlstedt,1999-07-04,Alec Kann,1990-08-08,Sweden,United States,Blackburn Rovers,FC Cincinnati,0.0,False
eafc_5766,tm_1011,J. Ferreira,2000-12-24,Alvas Powell,1994-07-18,United States,Jamaica,Dallas,FC Cincinnati,0.0,False
eafc_1914,tm_1001,J. Ruffels,1993-10-23,Evan Louro,1996-01-19,England,United States,Huddersfield Town,FC Cincinnati,0.0,False
eafc_8070,tm_1007,M. Al Oufi,2002-08-08,Ian Murphy,2000-01-16,Saudi Arabia,United States,Abha,FC Cincinnati,0.0,False
eafc_1747,tm_1005,J. Joronen,1993-03-21,Matt Miazga,1995-07-19,Finland,United States,Venezia,FC Cincinnati,0.0,False
eafc_11529,tm_1080,Li Shuai,1995-06-18,Tyler Boyd,1994-12-30,China PR,United States,Shanghai Port,Los Angeles Galaxy,0.0,False
eafc_7537,tm_1006,Pablo Pérez,2001-08-18,Nick Hagglund,1992-09-14,Spain,United States,Atlético Madrid,FC Cincinnati,0.0,False
eafc_4573,tm_1001,K. Jóźwiak,1998-04-22,Evan Louro,1996-01-19,Poland,United States,Charlotte,FC Cincinnati,0.0,False
eafc_5480,tm_1008,T. Handwerker,1998-05-19,Joey Akpunonu,2001-12-21,Germany,United States,Nürnberg,FC Cincinnati,0.0,False
eafc_4169,tm_1180,Helito Caldeira,1996-02-29,JT Marcinkowski,1997-05-09,Brazil,United States,Fluminense,San Jose Earthquakes,0.0,False
eafc_2768,tm_1020,A. Cerri,1996-04-16,Yuya Kubo,1993-12-24,Italy,Japan,Como,FC Cincinnati,0.0,False
eafc_8837,tm_1039,Iker Benito,2002-08-10,Ema Twumasi,1997-05-18,Spain,Ghana,FC Andorra,FC Dallas,0.0,False
eafc_7231,tm_1001,T. Schreiber,2002-04-24,Evan Louro,1996-01-19,Germany,United States,Saarbrücken,FC Cincinnati,0.0,False
eafc_9655,tm_1001,O. Diomande,2003-12-04,Evan Louro,1996-01-19,Côte d'Ivoire,United States,Sporting CP,FC Cincinnati,0.0,False
eafc_9060,tm_1010,M. Burstow,2003-08-04,Santiago Arias,1992-01-13,England,Colombia,Sunderland,FC Cincinnati,0.0,False
eafc_11213,tm_1001,A. Brückner,2003-04-29,Evan Louro,1996-01-19,Germany,United States,Hartberg,FC Cincinnati,0.0,False
eafc_6993,tm_1010,C. De Ketelaere,2001-03-10,Santiago Arias,1992-01-13,Belgium,Colombia,Atalanta,FC Cincinnati,0.0,False
eafc_7984,tm_1002,H. Roberts,2002-05-10,Alec Kann,1990-08-08,England,United States,Bristol City,FC Cincinnati,0.0,False
eafc_4989,tm_1057,Ever Rodeiro,1996-02-29,Jonathan Bond,1993-05-19,Brazil,England,Goiás,Los Angeles Galaxy,0.0,False
eafc_11385,tm_1029,Zhao Honglue,1989-12-04,Jimmy Maurer,1988-10-14,China PR,United States,Cangzhou Mighty Lions,FC Dallas,0.0,False
eafc_7768,tm_1002,D. Peeters,1999-01-26,Alec Kann,1990-08-08,Belgium,United States,Südtirol,FC Cincinnati,0.0,False
eafc_9046,tm_1002,M. Soulé,2003-04-15,Alec Kann,1990-08-08,Argentina,United States,Frosinone,FC Cincinnati,0.0,False
eafc_4540,tm_1001,K. Machida,1997-08-25,Evan Louro,1996-01-19,Japan,United States,Union Saint-Gilloise,FC Cincinnati,0.0,False
eafc_8257,tm_1019,Arnau Martínez,2003-04-25,Luciano Acosta,1994-05-31,Spain,Argentina,Girona,FC Cincinnati,0.0,False
eafc_9735,tm_1001,M. Fuseini,2002-05-16,Evan Louro,1996-01-19,Ghana,United States,Sturm Graz,FC Cincinnati,0.0,False
eafc_6479,tm_1002,Rober,2001-01-06,Alec Kann,1990-08-08,Spain,United States,NEC,FC Cincinnati,0.0,False
eafc_2142,tm_1007,S. Scognamillo,1994-05-04,Ian Murphy,2000-01-16,Italy,United States,Catanzaro,FC Cincinnati,0.0,False
eafc_6135,tm_1005,D. Saddiki,1996-08-09,Matt Miazga,1995-07-19,Morocco,United States,Kasımpaşa,FC Cincinnati,0.0,False
eafc_11282,tm_1069,Yu Dabao,1988-04-18,Calegari,2002-02-27,China PR,Brazil,Beijing Guoan,,0.0,False
eafc_1039,tm_1002,B. Costil,1987-07-03,Alec Kann,1990-08-08,France,United States,Salernitana,FC Cincinnati,0.0,False
eafc_1251,tm_1001,R. Neustädter,1988-02-18,Evan Louro,1996-01-19,Russia,United States,Westerlo,FC Cincinnati,0.0,False
eafc_2479,tm_1083,Júlio Tavares,1988-11-19,Douglas Costa,1990-09-14,Cape Verde Islands,Brazil,Al Raed,Los Angeles Galaxy,0.0,False
eafc_11127,tm_1001,D. Peretz,2000-07-10,Evan Louro,1996-01-19,Israel,United States,FC Bayern München,FC Cincinnati,0.0,False
eafc_3484,tm_1018,Iago,1992-05-22,Stiven Jimenez,2007-06-24,Brazil,United States,Al Shabab,FC Cincinnati,0.0,False
eafc_10958,tm_1016,Lucas Anacker,1996-09-22,Júnior Moreno,1993-07-20,Brazil,Venezuela,Alcorcón,FC Cincinnati,0.0,False
eafc_10307,tm_1067,K. Köylü,1999-05-04,Julián Aude,2003-03-24,Turkey,Argentina,İstanbulspor,Los Angeles Galaxy,0.0,False
eafc_4905,tm_1002,G. Makouta,1997-07-25,Alec Kann,1990-08-08,Congo,United States,Boavista,FC Cincinnati,0.0,False
eafc_1095,tm_1020,A. Bonnet,1986-10-17,Yuya Kubo,1993-12-24,France,Japan,Quevilly Rouen,FC Cincinnati,0.0,False
eafc_5450,tm_1001,V. Jensen,2000-02-08,Evan Louro,1996-01-19,Denmark,United States,FC Utrecht,FC Cincinnati,0.0,False
eafc_5864,tm_1007,M. Facklam,1996-08-22,Ian Murphy,2000-01-16,Germany,United States,VfB Lübeck,FC Cincinnati,0.0,False
eafc_3531,tm_1084,Cristo González,1997-10-14,Michael Barrios,1991-04-21,Spain,Colombia,Arouca,Los Angeles Galaxy,0.0,False
eafc_9643,tm_1001,F. Carboni,2003-04-04,Evan Louro,1996-01-19,Argentina,United States,Monza,FC Cincinnati,0.0,False
eafc_11179,tm_1304,Joan Ruiz,2003-02-11,Karifa Yao,2000-09-28,Spain,Canada,Villarreal II,Vancouver Whitecaps FC,0.0,False
eafc_2785,tm_1002,J. Lerma,1994-10-25,Alec Kann,1990-08-08,Colombia,United States,Crystal Palace,FC Cincinnati,0.0,False
eafc_7170,tm_1010,J. Austerfield,2001-11-02,Santiago Arias,1992-01-13,England,Colombia,Huddersfield Town,FC Cincinnati,0.0,False
eafc_4299,tm_1028,H. Al Watyan,1996-08-08,Maarten Paes,1998-05-14,Saudi Arabia,Netherlands,Al Hilal,FC Dallas,0.0,False
eafc_1106,tm_1001,J. Tomkins,1989-03-29,Evan Louro,1996-01-19,England,United States,Crystal Palace,FC Cincinnati,0.0,False
eafc_4934,tm_1001,F. Chiesa,1997-10-25,Evan Louro,1996-01-19,Italy,United States,Juventus,FC Cincinnati,0.0,False
eafc_11305,tm_1172,Yi Teng,1990-02-20,Nacho Gil,1995-09-09,China PR,Spain,Changchun Yatai,New England Revolution,0.0,False
eafc_4562,tm_1002,M. Hartel,1996-01-19,Alec Kann,1990-08-08,Germany,United States,St. Pauli,FC Cincinnati,0.0,False
eafc_2454,tm_1001,A. Rusnák,1994-07-07,Evan Louro,1996-01-19,Slovakia,United States,Seattle Sounders,FC Cincinnati,0.0,False
eafc_3813,tm_1012,L. Ferrone,1993-06-07,Raymon Gaddis,1990-01-13,Italy,United States,Racing Ferrol,FC Cincinnati,0.0,False
eafc_5089,tm_1002,L. Fomba,1998-01-26,Alec Kann,1990-08-08,France,United States,Saint-Étienne,FC Cincinnati,0.0,False
eafc_1427,tm_1001,M. Yoshida,1988-08-24,Evan Louro,1996-01-19,Japan,United States,LA Galaxy,FC Cincinnati,0.0,False
eafc_10363,tm_1069,K. Sabbe,2005-01-26,Calegari,2002-02-27,Belgium,Brazil,Club Brugge,,0.0,False
eafc_2883,tm_1080,Dani García,1990-05-24,Tyler Boyd,1994-12-30,Spain,United States,Athletic Club,Los Angeles Galaxy,0.0,False
eafc_5053,tm_1015,D. Hadžikadunić,1998-07-09,Obinna Nwobodo,1996-11-29,Bosnia and Herzegovina,Nigeria,Hamburger SV,FC Cincinnati,0.0,False
eafc_5885,tm_1028,A. Al Hamdan,1999-09-13,Maarten Paes,1998-05-14,Saudi Arabia,Netherlands,Al Hilal,FC Dallas,0.0,False
eafc_6597,tm_1009,M. Al Qunayan,1999-01-09,London Aghedo,2000-05-31,Saudi Arabia,United States,Al Tai,FC Cincinnati,0.0,False
eafc_3602,tm_1001,K. Ehizibue,1995-05-25,Evan Louro,1996-01-19,Nigeria,United States,Udinese,FC Cincinnati,0.0,False
eafc_11510,tm_1087,Tian Yinong,1991-02-18,Preston Judd,1999-05-28,China PR,United States,Tianjin Jinmen Tiger,Los Angeles Galaxy,0.0,False
eafc_3523,tm_1006,A. Al Ruhaili,1994-10-06,Nick Hagglund,1992-09-14,Saudi Arabia,United States,Al Raed,FC Cincinnati,0.0,False
eafc_5303,tm_1002,E. Owusu,1997-11-07,Alec Kann,1990-08-08,Ghana,United States,Auxerre,FC Cincinnati,0.0,False
eafc_9479,tm_1176,J. Mina,2004-07-27,Gustavo Bou,1990-02-18,Colombia,Argentina,New York RB,New England Revolution,0.0,False
eafc_7390,tm_1001,S. Hansen,2002-05-18,Evan Louro,1996-01-19,Netherlands,United States,NEC,FC Cincinnati,0.0,False
eafc_6267,tm_1002,T. Rotter,1992-01-27,Alec Kann,1990-08-08,Austria,United States,Hartberg,FC Cincinnati,0.0,False
eafc_5614,tm_1020,M. Nzola,1996-08-18,Yuya Kubo,1993-12-24,Angola,Japan,Fiorentina,FC Cincinnati,0.0,False
eafc_10259,tm_1005,A. Fortune,2002-12-30,Matt Miazga,1995-07-19,Trinidad and Tobago,United States,Atlanta United,FC Cincinnati,0.0,False
eafc_7308,tm_1022,A. Kalimuendo,2002-01-20,Álvaro Barreal,2000-08-17,France,Argentina,Rennes,FC Cincinnati,0.0,False
eafc_8475,tm_1057,Miguel Crespo,1996-09-11,Jonathan Bond,1993-05-19,Portugal,England,Fenerbahçe,Los Angeles Galaxy,0.0,False
eafc_1533,tm_1002,D. Dumić,1992-01-30,Alec Kann,1990-08-08,Bosnia and Herzegovina,United States,Eldense,FC Cincinnati,0.0,False
eafc_9336,tm_1003,N. Cambiaghi,2000-12-28,Paul Walters,2004-04-11,Italy,United States,Empoli,FC Cincinnati,0.0,False
eafc_1144,tm_1008,Varela,1987-11-26,Joey Akpunonu,2001-12-21,Cape Verde Islands,United States,Casa Pia,FC Cincinnati,0.0,False
eafc_3991,tm_1001,L. Bailey,1997-08-09,Evan Louro,1996-01-19,Jamaica,United States,Aston Villa,FC Cincinnati,0.0,False
eafc_2160,tm_1091,H. Reed,1995-01-27,Damian Las,2002-04-11,England,United States,Fulham,Austin FC,0.0,False
eafc_4817,tm_1003,M. Besuschkow,1997-05-01,Paul Walters,2004-04-11,Germany,United States,Hannover 96,FC Cincinnati,0.0,False
eafc_7874,tm_1001,F. Krastev,2001-10-15,Evan Louro,1996-01-19,Bulgaria,United States,Los Angeles FC,FC Cincinnati,0.0,False
eafc_5275,tm_1000,Guridi,1995-02-28,Roman Celentano,2000-09-14,Spain,United States,Deportivo Alavés,FC Cincinnati,0.0,False
eafc_7435,tm_1073,S. Ngapandouetnbu,2003-04-12,Edwin Cerrillo,2000-10-03,Cameroon,United States,Olympique de Marseille,Los Angeles Galaxy,0.0,False
eafc_10507,tm_1002,J. Jacobs,2000-04-10,Alec Kann,1990-08-08,Netherlands,United States,Almere City,FC Cincinnati,0.0,False
eafc_5216,tm_1020,A. Maier,1999-01-08,Yuya Kubo,1993-12-24,Germany,Japan,FC Augsburg,FC Cincinnati,0.0,False
eafc_8443,tm_1027,R. Oratmangoen,1998-01-21,Dominique Badji,1992-10-16,Netherlands,Senegal,Fortuna Sittard,FC Cincinnati,0.0,False
eafc_6850,tm_1087,M. Diaby,1996-09-03,Preston Judd,1999-05-28,France,United States,Sheffield Wednesday,Los Angeles Galaxy,0.0,False
eafc_6030,tm_1001,L. Ramazani,2001-02-27,Evan Louro,1996-01-19,Belgium,United States,Almería,FC Cincinnati,0.0,False
eafc_8578,tm_1010,A. Schulz,2003-03-23,Santiago Arias,1992-01-13,Germany,Colombia,Paderborn,FC Cincinnati,0.0,False
eafc_1756,tm_1069,H. Son,1992-07-08,Calegari,2002-02-27,Korea Republic,Brazil,Tottenham Hotspur,,0.0,False
